Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,CPI,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-07-01,0.9837196456944952,0.11657054016396952,0.09970419363363903,0.442077454380549,0.1002998676598906,0.08713447378013528,0.20455815773088518,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.957235812212107,0.9050610568409014,0.97383604043351,0.9953198127925117,0.625,0.0,0.0,0.49999999999999994,0.5800710714773389,0.5798326893828544,0.5399469471057495,0.5399469471057495,0.6559356527229105,0.6660250169043,0.5,0.5,0.6250283659650168,0.02380952380952381,0.09747548617918358,0.12414782559702513,0.5027981811822315,0.5527187682712922,0.09640287769784173,0.09816225907664725
2020-08-01,0.9787836564198256,0.0,0.09262735759817181,0.436269086705682,0.09242415732098036,0.08146482772995361,0.1958325652867948,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9565747405869298,0.9233858445047094,0.97383604043351,0.9921996879875196,0.5714285714285715,0.0,0.0,0.49999999999999994,0.5285383470887766,0.5277029879368955,0.5737400351804133,0.5737400351804133,0.5988298371922001,0.6630961388709569,0.5,0.5,0.5873960731482306,0.02645502645502646,0.115851188506721,0.1452298355615296,0.6532004197271774,0.7119469888910543,0.1737410071942446,0.17794710891976692
2020-09-01,1.0,0.08175089675980671,0.18618109932163848,0.4900621389178156,0.18038857215272971,0.1674093441849257,0.28723375921003663,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9570822201004673,0.9416610488813715,0.97383604043351,0.9906396255850234,0.5357142857142857,0.0,0.0,0.49999999999999994,0.5358204548726266,0.5350368728019663,0.538148675171014,0.538148675171014,0.5990369038353748,0.7132953741182302,0.5,0.5,0.49569920275255175,0.02380952380952381,0.1495026114060775,0.18471961751756666,0.6309898565932144,0.6706295069187292,0.2302158273381295,0.23621694307485433
2020-10-01,0.644629575033524,0.13804995503848902,0.2985720469191824,0.5561323762841006,0.2870803901542414,0.2699676067937381,0.39854476674560346,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9599628588250898,0.9538229216433685,0.97383604043351,0.9875195007800311,0.4910714285714286,0.0,0.0,0.49999999999999994,0.5408083188783104,0.5391884286227909,0.558018125265142,0.558018125265142,0.6086537211109655,0.7136489521784114,0.5,0.5,0.42280759607215784,0.02380952380952381,0.2186082396123554,0.260946466947304,0.8333333333333334,0.8715649970765932,0.43345323741007197,0.4253697893321381
2020-11-01,0.6475692640339551,0.17528072122875032,0.3099963264685895,0.5628188672708823,0.29790471798274754,0.2804064720095718,0.40982865404904023,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9629863150266577,0.9659777392840727,0.97383604043351,0.9859594383775352,0.4732142857142857,0.0,0.0,0.49999999999999994,0.5636195424060733,0.5610785270921747,0.5680528656834425,0.5680528656834425,0.628126265688849,0.6288328621781402,0.5,0.5,0.4409370211617871,0.02380952380952381,0.4319905748185622,0.4993500535250038,1.0,1.0,1.0,1.0
2020-12-01,0.5646421148040909,0.20793298923229453,0.0,0.37541965324124793,0.0,0.0,0.09743159855587907,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.961992935413511,0.9781255021592283,0.97383604043351,0.984399375975039,0.45535714285714285,0.0,0.0,0.49999999999999994,0.5074760167710753,0.5012316662204469,0.5109072812161402,0.5109072812161402,0.5836693006147693,0.7359905699643305,0.5,0.0,0.5495487592131025,0.02380952380952381,0.3526403186255562,0.36956399256284156,0.9097586568730326,0.9027480023387253,0.7489208633093525,0.7162707306140744
2021-01-01,0.5385883984766766,0.24459391356190688,0.8201975438769972,0.9824961413058412,0.7653694335044958,0.7213713262971758,0.9687101779917134,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9659344675204636,0.9822488431101877,1.0,0.984399375975039,0.44642857142857145,0.0,0.0,0.49999999999999994,0.49651918902474346,0.49056744584440143,0.44921595520567886,0.44921595520567886,0.5739690448208828,0.6088273275384803,0.5,0.5,0.4948721177414006,0.02380952380952381,0.23771989770833268,0.22870670712566704,0.6201469045120672,0.6106022217891249,0.36330935251798563,0.36127297176154194
2021-02-01,0.5481431745736143,0.2278346338683698,0.8534756937776669,1.0,0.7961895879181826,0.7525040567086368,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.97023891667843,0.9863175477817236,1.0,0.984399375975039,0.43750000000000006,0.0,0.0,0.49999999999999994,0.4498194649979866,0.4445141564762885,0.35544887756815347,0.35544887756815347,0.5263141575213626,0.6322069733093342,0.5,0.5,0.584590629890118,0.021164021164021166,0.07357238496052741,0.06590215790278571,0.24239244491080797,0.23952445916975248,0.03561151079136691,0.033617212012550426
2021-03-01,0.4965561867559711,0.1663740600079712,0.6552648930704501,0.8746673146476222,0.603284627954966,0.5753802597290485,0.7955328764858566,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9719232420239693,0.9903316163517086,1.0,0.984399375975039,0.42857142857142855,0.0,0.0,0.49999999999999994,0.49658541573548276,0.4917526102229277,0.4012947128390991,0.4012947128390991,0.5617933787063012,0.5577231640427954,0.5,0.5,0.6910615114445794,0.018518518518518524,0.052840387273531256,0.044208433608873075,0.1664917803427772,0.16254141492886376,0.008992805755395683,0.00941281936351412
2021-04-01,0.6017728159453268,0.23318060693098983,0.6952079119506278,0.8952023389508819,0.6400672365402844,0.6129352172081955,0.8326819080909644,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.976147124668753,0.9935683561969433,1.0,0.9859594383775352,0.41964285714285715,1.0,0.0,0.49999999999999994,0.5212742797248621,0.523383852986117,0.43772266576939234,0.43772266576939234,0.5530165838514222,0.5639294217940996,0.5,0.5,0.6891301927519788,0.018518518518518524,0.0556172287863842,0.04778615754863531,0.1993704092339979,0.20054570259208732,0.011870503597122302,0.012102196324518154
2021-05-01,0.6052855719333604,0.22054856337267328,0.7085217208843511,0.8996804154784374,0.6512794619630804,0.6263859904006394,0.8430320850465262,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9805079865737242,0.9967911508649551,1.0,0.984399375975039,0.4017857142857143,0.0,0.0,0.49999999999999994,0.5055662854600589,0.5078026501012654,0.46248037099099226,0.46248037099099226,0.6103379296223191,0.6717132769888735,0.5,0.5,0.7224845636119432,0.015873015873015876,0.040038467604031056,0.03596437568918472,0.2061909758656873,0.2058078347300721,0.011151079136690648,0.008068130883012102
2021-06-01,0.5943234246333439,0.19414479253474223,0.6668972469591838,0.8696223082794022,0.6091136694157029,0.5906633988208172,0.7968837166801004,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9842984945660197,1.0,1.0,0.984399375975039,0.3928571428571429,0.0,0.0,0.49999999999999994,0.5419175125318213,0.5435478801589029,0.5925599534498462,0.5925599534498462,0.6027092849962342,0.5917807218009172,0.5,0.5,0.8075627442522592,0.021164021164021166,0.06591287891672258,0.06115734741349473,0.30849947534102834,0.296043656207367,0.04892086330935252,0.049753473778574635
2021-07-01,0.522169381883358,0.18576185880438612,0.7371768738434645,0.9105550021348551,0.6759590170329359,0.6548485027662669,0.8663704568470931,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9882714305904574,0.9969151992640043,1.0,0.982839313572543,0.3839285714285714,0.0,0.0,0.49999999999999994,0.5871879862004806,0.5919006398141793,0.5556214996734713,0.5556214996734713,0.6517496322987,0.7016452166799267,0.5,0.5,0.5956190359923629,0.02645502645502646,0.2060784380421103,0.20338294121908224,0.6533753060510669,0.6412005457025921,0.2223021582733813,0.23442402510085164
2021-08-01,0.5342576868887124,0.17405539653417568,0.7803375100104614,0.9351131508453812,0.7167538131083699,0.6944948617250823,0.9085463188910711,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9927586414184856,0.9938343430209944,1.0,0.982839313572543,0.36607142857142855,0.0,0.0,0.49999999999999994,0.5347076269452861,0.5368677293817263,0.6408890728712991,0.6408890728712991,0.6014870024582013,0.7529560344866296,0.5,0.5,0.5427262590877289,0.02380952380952381,0.24424609371376269,0.24357297510483655,0.648653375306051,0.6470473591892418,0.31115107913669066,0.3061407440609592
2021-09-01,0.5503703262362494,0.20052833892744562,0.8396329818207247,0.9707891178746435,0.7736569688376012,0.7481986522478172,0.9681524164452945,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9979671500600249,0.9907574310930982,1.0,0.982839313572543,0.35714285714285715,0.0,0.0,0.49999999999999994,0.503513898507473,0.5023419881023372,0.4881592811807892,0.4881592811807892,0.5757837685429574,0.6420611135200359,0.5,0.5,0.5767632515266891,0.021164021164021166,0.1807730009369521,0.17882784266063537,0.43529206016089544,0.4260378093938803,0.13597122302158274,0.12281488121918423
2021-10-01,0.5733679104029257,0.16949995553257155,0.6329261963719118,0.8338495934917085,0.5697222204483661,0.5659404748667367,0.7495672039517208,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9987900475971957,0.9873796423615261,1.0,0.984399375975039,0.35714285714285715,0.0,0.0,0.49999999999999994,0.48281245189785266,0.4824660760397481,0.4256457593996291,0.4256457593996291,0.5561053115400204,0.589730216329413,0.5,0.5,0.7990698928757045,0.021164021164021166,0.0998812575566887,0.09832704179779621,0.2598810772997552,0.25998830637302667,0.06690647482014389,0.06454504706409682
2021-11-01,0.5641988158522332,0.21528493739974242,0.5971120825997952,0.8064683980746927,0.5327696544549015,0.5358031601518598,0.7085563494736965,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9991004547105581,0.9839982250379214,1.0,0.982839313572543,0.3482142857142857,0.0,0.0,0.49999999999999994,0.5364838042803205,0.5365006914612092,0.5150316273087311,0.4996366370632071,0.6096632067120306,0.6350409776128048,0.5,0.5,0.7105957309412743,0.021164021164021166,0.15191765953696632,0.14810529535338574,0.3714585519412382,0.364256480218281,0.16330935251798562,0.16181084715374272
2021-12-01,0.5773443620057374,0.21725138590151946,0.6472324018618938,0.8355103474550793,0.580374614854466,0.5816360441558086,0.7579828904967584,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9806131793001566,1.0,0.982839313572543,0.3482142857142857,0.0,0.0,0.49999999999999994,0.5667212578112232,0.5673345123902694,0.5026515987461845,0.48803022450024774,0.6265206113579691,0.85076138018999,0.5,0.5,0.6577172561771352,0.021164021164021166,0.38676949432417307,0.38645253982179795,0.6628191675410983,0.6573767296823231,0.44712230215827337,0.47646795159121474
2022-01-01,0.5441854027257809,0.2226632366358908,0.5329857578582268,0.23550162013897216,0.5455516238762935,0.5872546332866301,0.4054932891353231,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.984399375975039,0.3392857142857143,0.0,0.0,0.49999999999999994,0.5933319362407468,0.5960401119344181,0.5710698615384476,0.5683850857213266,0.6517455002261265,0.5317663188022314,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,0.9999999999999999,0.6577474641483037,0.6390567140908204,0.6928057553956835,0.6889287315105335
2022-02-01,0.530217632192301,0.2177553500904171,0.47849646030427184,0.2017719441449645,0.48918303935425284,0.5394603888862306,0.3473276460376986,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9859594383775352,0.3303571428571429,0.0,0.0,0.49999999999999994,0.4228023337982251,0.4209942696173,0.5697877766935922,0.5609200351904744,0.501542744674251,0.6827942252388286,0.5,0.5,0.7712748326560939,0.021164021164021166,0.12861600116268643,0.13044808074629147,0.27019937040923403,0.2773338530500877,0.060071942446043164,0.05244285073957867
2022-03-01,0.4572762866240298,0.18271501648588734,0.19618494708959816,0.01951713321951154,0.20588709410519385,0.2908860911462271,0.04803863860526483,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9875195007800311,0.32142857142857145,0.0,0.0,0.49999999999999994,0.4277334014647913,0.4142909342992424,0.43696285907182136,0.44460406535268593,0.5035395874373951,0.5976941491769738,0.5,0.5,0.9661674832743363,0.05291005291005292,0.02368509751413932,0.02454906190388036,0.08674361664917804,0.09237965308906645,0.0,0.0
2022-04-01,0.6475910370231946,0.2003537630973046,0.7789759449951563,0.4024847944429825,0.7828574511948032,0.8048840409945797,0.6640200770286854,0.7990563622398595,0.8281031939072532,0.5107173027322898,0.6859437751004063,0.46081156197887974,0.08010335917312661,0.27331887201735355,0.3995771670190274,0.6650717703349283,0.6909547738693467,0.6955445544554455,0.0,0.0,0.0,0.9890795631825273,0.30357142857142855,0.0,0.0,0.49999999999999994,0.5147830192945189,0.544306812247036,0.3358903281234269,0.3698180036542619,0.5882962922675206,0.5117438762097009,0.5,0.5,0.5507951860257483,0.08730158730158732,0.036825618682144415,0.037352806239486155,0.058936691150752014,0.06119664782693432,0.0,0.0
2022-05-01,0.563954863079785,0.20983356006232026,0.45719048783967275,0.19444384880169102,0.46030295956198464,0.5215147468580238,0.32296675499448324,0.8233056581690501,0.8324893337054907,0.823966239546574,0.7493975903614457,0.7359644246803742,0.1498708010335917,0.3232104121475054,0.4355179704016913,0.6866028708133972,0.728643216080402,0.7599009900990099,0.0,0.0,0.0,0.9875195007800311,0.2767857142857143,0.0,0.0,0.49999999999999994,0.5620769978988753,0.5620769978988753,0.3243398973352637,0.3243398973352637,0.6283166629788947,0.6075377725987503,0.5,0.5,0.8436379883216469,0.20370370370370375,0.10022913580857729,0.10177397155528367,0.07957327736970969,0.07893198206977198,0.0,0.0
