,Global.1,Global.2,Pandemic,Response,Uncat,Employment,Consumption,Inflation,State
1,1.4761937991359526,-0.23491704496970156,0.5688272934819156,0.12800763751231165,-2.0728185992132713,3.857582246878723,0.9531545714628125,-1.931840990619279,RI
2,-0.17598027391804438,0.583647345564733,0.030297666400485784,0.22952181036971334,-2.2986180838893184,-0.9888915497499631,0.5565333488337064,-1.071999502711396,RI
3,0.07456651545888077,0.7477041594695848,-0.03151200219533257,0.1070331310450644,0.9316370502885188,-0.8443217119274131,0.29507426282623767,-0.36164935675145554,RI
4,1.2583429134688422,1.532481333982418,0.4091786295647179,-0.5143971731807225,2.0132365236015675,0.8903641315383898,-1.0725181647983049,3.5531409658429345,RI
5,0.9900239942884416,1.2203083913809956,0.3853952097977277,-0.3023409258563318,1.6094013016990238,0.4405844348099715,-0.5770070867623123,2.15723135136811,RI
6,0.8756463844780014,0.6498552240516601,0.37768165536344966,-0.04035313204461397,0.588288527937053,1.0622505148658903,0.10578846282857178,0.7258283017551717,RI
7,-0.9999414444885311,-0.3417392190343785,-0.27802065211682303,0.8423170447048743,-1.5165692310046326,-1.1774998095777074,1.9061768120979017,-5.004214725253363,RI
8,-0.5973221785353031,-0.44302947331657294,-0.19665082109483484,0.7585865347553119,-0.5562111079653367,-0.23532016872827863,1.7930999302746253,-3.853166132252097,RI
9,-0.19709280299649073,-0.29994117440497736,-0.005138022666570402,0.5906203057100222,-0.19535431815960574,0.3137816406548769,1.7878464175511306,-0.7751606186156362,RI
10,1.0498607763713528,1.1890221024285823,0.351132316827273,-0.3398366215584421,0.4998305830981817,1.0416837913470764,-0.4501300520292668,3.6429836236542563,RI
11,0.7280467148264556,0.7956879888468785,0.3145209542945031,-0.07396559160453442,-1.219448985933494,0.6940623484712859,-0.05320451742836209,1.6207356005632734,RI
12,0.40504153862014947,0.40157487091822663,0.19434759709538207,0.16634699712891224,-2.346921688449293,0.029593227989209242,0.35092308408648343,-1.3869496019543306,RI
13,-0.6893202037407884,-0.3081671877010728,-0.1769285807952909,0.7367260567291898,-0.6631583392385849,-0.9292735163397784,1.3850498636693847,-4.932153831575821,RI
14,1.2144625974525614,1.6219159718555505,0.3364646692541313,-0.5557095348683598,-0.5085235987060477,0.4418959783400978,-1.6684228586261827,4.801315411236215,RI
15,0.7599868048908247,1.9936574714306923,0.20957170031484534,-0.5594201728994456,1.651740816904937,-0.9468243017928846,-1.409097486287103,4.038251336645608,RI
16,0.253906669142502,0.985617265645657,0.058974913400030804,-0.007287009820104573,-2.235066220848292,-0.8448046757905371,-0.39897465949705757,1.2261437704460547,RI
17,-0.028485848118653137,-0.1891272684365829,0.07140129123648606,0.5305087813684028,-3.6798877228965288,-0.22659013122606747,0.6768729750988992,-0.49996691537759896,RI
