Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	School	Hosp1	Deaths1
2012-01-01	1.0	0.0	0.0	0.0	0.9310344827586192	0.3492063492063492	1.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.0351601687114624	0.5712800882590842	0.0	0.19001276087080712	0.8965517241379324	0.33333333333333337	0.015981147944413732	0.012625883223717231	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0
2012-03-01	0.0356960429289298	0.5670872100488298	0.010077054017311016	0.14355188008392522	0.8965517241379324	0.31746031746031744	0.01655009307783073	0.01314353508814987	0.4783596646895119	0.966573298315848	0.0	0.0	0.0
2012-04-01	0.055640669510494484	0.7908175940003108	0.5639429861523312	0.12027831804454527	0.8965517241379324	0.31746031746031744	0.01761393541858903	0.01409901573796354	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0
2012-05-01	0.05974303751337152	0.7894958090324504	0.6628911596232574	0.15631313468102573	0.8965517241379324	0.31746031746031744	0.022069007559049024	0.01805554525206248	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0
2012-06-01	0.05858754651335711	0.7881872396492686	0.6363816565636711	0.19938095527991298	0.8965517241379324	0.31746031746031744	0.020894785141355638	0.017030070462502576	0.34089822278672366	0.956476820529933	0.0	0.0	0.0
2012-07-01	0.04314649824825345	0.46334490677993995	0.2888576221905416	0.18635752992454882	0.9310344827586192	0.31746031746031744	0.019275699604713495	0.015610756574491097	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0
2012-08-01	0.03799474645578042	0.46308454407422417	0.1652512771396851	0.15860535082687038	0.9310344827586192	0.3015873015873016	0.013732984101263683	0.010718943848328676	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0
2012-09-01	0.03854369547838056	0.46282257429475754	0.1776515863591152	0.15527296898172963	0.9655172413793132	0.3015873015873016	0.014292761821503335	0.011227619307829758	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0
2012-10-01	0.047373398500994195	0.7188550565801134	0.39946471164517017	0.17249486888244478	1.0	0.3015873015873016	0.014389923544500197	0.011326748801294653	0.506728251696605	0.9710078867636006	0.0	0.0	0.0
2012-11-01	0.053610585237317904	0.7180115376560208	0.5485028142956149	0.20862315529677702	1.0	0.3015873015873016	0.02106704267909394	0.017248914464512977	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0
2012-12-01	0.05269370509427447	0.7171763852168211	0.5268600093436109	0.23563770617455976	0.9655172413793132	0.3015873015873016	0.02008616365475832	0.01639372134771313	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0
2013-01-01	0.06210233955732158	0.8367073979831756	0.7184852557364447	0.2414912385593857	0.9655172413793132	0.3015873015873016	0.014783544227189523	0.01175584956317578	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0
2013-02-01	0.05890128094734439	0.834941250758848	0.6447440172106318	0.17294575079332736	0.9310344827586192	0.3015873015873016	0.011581741498975161	0.008931849725753125	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0
2013-03-01	0.06723376083186378	0.8331943694072736	0.8461037265492428	0.15096396860157169	0.8965517241379324	0.3015873015873016	0.02072052497205005	0.017029012043474547	0.24716895130705616	0.953062076468007	0.0	0.0	0.0
2013-04-01	0.04317866632429878	0.5104017306765708	0.3860126569709712	0.11344164404670064	0.8965517241379324	0.3015873015873016	0.019719609265215758	0.016152612437619986	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0
2013-05-01	0.04069922909803763	0.5099286979248646	0.3258493684229316	0.1310638757616461	0.8965517241379324	0.2857142857142858	0.01705590734082777	0.0138046004708038	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0
2013-06-01	0.03810557094560482	0.5094545024428718	0.26296327365641087	0.19541900323408848	0.8620689655172384	0.2857142857142858	0.014270085792302968	0.011348443582334503	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0
2013-07-01	0.046047013552549865	0.6038711310090907	0.3375220995421589	0.20054539911370506	0.8275862068965516	0.2857142857142858	0.01593235299388719	0.012828703593938428	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0
2013-08-01	0.04553682367591712	0.6029372338894793	0.3244998285742376	0.1424346384636	0.7586206896551708	0.2857142857142858	0.015372820511699825	0.012342634333581485	0.4921920362000497	0.965027867173961	0.0	0.0	0.0
2013-09-01	0.04750177393118739	0.6020107372360815	0.3705388739837841	0.14283207444988988	0.724137931034484	0.2698412698412699	0.017462879215696378	0.01420133965212374	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0
2013-10-01	0.03952288295722581	0.4918129291023995	0.17402549182205143	0.17283535738097933	0.6551724137931032	0.25396825396825395	0.015053206131931807	0.012077785492500924	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0
2013-11-01	0.03974184275806081	0.4904321803204599	0.17718240469849006	0.2078143405778628	0.6551724137931032	0.25396825396825395	0.015276085079716978	0.01228392799394076	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0
2013-12-01	0.03899842577367007	0.48904486143984255	0.15736326743286116	0.2800721952719234	0.6551724137931032	0.25396825396825395	0.01446892309288113	0.011578432966613575	0.504271433281398	0.9669260016326096	0.0	0.0	0.0
2014-01-01	0.05641500351936131	0.8014696209638102	0.7236645291734831	0.2352370421303479	0.6551724137931032	0.25396825396825395	0.014630583778428699	0.01500316424918342	0.493934346505972	0.9665405811298221	0.0	0.0	0.0
2014-02-01	0.058557973686318314	0.7998453789644606	0.7744711039099161	0.17430489876228986	0.6551724137931032	0.25396825396825395	0.017030877284984675	0.01711652032067435	0.43168509604437666	0.9610381658735081	0.0	0.0	0.0
2014-03-01	0.05600944980824038	0.7982421557671435	0.7133348104302446	0.1892685880360433	0.6551724137931032	0.23809523809523814	0.01440729730663412	0.014783948559397025	0.47597168180084126	0.9669709174555586	0.0	0.0	0.0
2014-04-01	0.05695712540043322	0.8055147332198063	0.4850033826075894	0.052759918148771595	0.6551724137931032	0.23809523809523814	0.014505254675106499	0.014860004418451872	0.46760791157731196	0.9667094161832184	0.0	0.0	0.0
2014-05-01	0.05720588112480862	0.8035428876697328	0.4932701821318567	0.14697329315762317	0.5862068965517224	0.2222222222222222	0.014889067016830402	0.015189148574658137	0.46943546793793683	0.9657974574043684	0.0	0.0	0.0
2014-06-01	0.05810620070069797	0.8016026120486582	0.517038707088158	0.2066437515915247	0.5517241379310356	0.2222222222222222	0.015968176429703117	0.0161337284357884	0.44206019401307545	0.9633029987871482	0.0	0.0	0.0
2014-07-01	0.04254714787765916	0.5502133805716625	0.17908348289136558	0.22992433099034207	0.5517241379310356	0.2063492063492064	0.015257353495318694	0.015494357788262698	0.4328522352647602	0.9648830981661997	0.0	0.0	0.0
2014-08-01	0.04535121025546763	0.5485183556716501	0.24428475217805323	0.09805332756977245	0.5172413793103416	0.2063492063492064	0.01824245091390194	0.018125918211981683	0.37230220777651624	0.9580503926351426	0.0	0.0	0.0
2014-09-01	0.044700596348430675	0.546826877973189	0.22703749933650993	0.15055489106711006	0.5172413793103416	0.19047619047619052	0.017529609791040714	0.017484973445933687	0.3832166305801797	0.9596354928650028	0.0	0.0	0.0
2014-10-01	0.05231907164467095	0.6625105827021441	0.5451548149885345	0.18166710463520938	0.4827586206896548	0.19047619047619052	0.018441662599874703	0.018282134586592124	0.3705152434098531	0.9575220698412108	0.0	0.0	0.0
2014-11-01	0.053180381576474714	0.6621265064006584	0.5657260974746048	0.2180742377305871	0.4827586206896548	0.17460317460317465	0.01937238670083371	0.019095921366271817	0.2910385964014466	0.9553663852445861	0.0	0.0	0.0
2014-12-01	0.05447856961714531	0.661744852824065	0.5967227982355818	0.25203997857850496	0.44827586206896797	0.17460317460317465	0.020770679512381075	0.020323597898028782	0.23425888807236137	0.9521466689884892	0.0	0.0	0.0
2015-01-01	0.06020561331994135	0.5841040384446506	0.659187958764452	0.27365302240707035	0.413793103448274	0.15873015873015872	0.02720596297328737	0.02512271612986468	0.07870096975326518	0.9391826878446033	0.0	0.0	0.0
2015-02-01	0.04938252993743722	0.58404949846244	0.40130137332582466	0.15589337256536684	0.3793103448275872	0.15873015873015872	0.015627610267733374	0.014872340376012053	0.49912704616195425	0.965489893197179	0.0	0.0	0.0
2015-03-01	0.04889256822365308	0.5839950795849965	0.38999477552420636	0.1462321837665942	0.3793103448275872	0.17460317460317465	0.015110235709369663	0.014410756201677536	0.5066174053952723	0.9666207178331913	0.0	0.0	0.0
2015-04-01	0.05283291449992379	0.6283655153611998	0.43417780550209656	0.05648140599522855	0.3793103448275872	0.17460317460317465	0.017207900168262028	0.016263467869848017	0.4289422565245661	0.9617994349538268	0.0	0.0	0.0
2015-05-01	0.050002225391536856	0.6281545393616483	0.36742857624453634	0.17548680327960492	0.3793103448275872	0.17460317460317465	0.014203486618968595	0.01360098170930868	0.5349905266530876	0.9685919911023991	0.0	0.0	0.0
2015-06-01	0.050735295015070174	0.6279445275301008	0.3857159780960929	0.21863532089502427	0.3793103448275872	0.17460317460317465	0.01501356871955849	0.01431428512557743	0.5101022712614719	0.9667021880574344	0.0	0.0	0.0
