Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5
2012-03-01,0.5113720652935495,0.17206976212840497,0.4282895007725522,0.30540887047547083,0.23217880554981354,0.5203780415934005,0.20733960250571867,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912
2012-04-01,0.6212624548224911,0.16390799928917774,0.4668680163359225,0.33645870827318813,0.27409535609500424,0.5550825261909424,0.2543487884498985,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016
2012-05-01,0.6529245888083748,0.17303444949353913,0.6261676581695035,0.4647211003068994,0.4459272248103807,0.6987361091337593,0.44748894301469205,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258
2012-06-01,0.6449337861547998,0.13947348379071361,0.5857083448789218,0.43214779314800933,0.4022082561315079,0.6622721148691499,0.39837518068380784,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075
2012-07-01,0.5223296713529083,0.17677895966083623,0.5290206388518399,0.38649952481672134,0.3411936541044977,0.6111149372020565,0.3297482323196667,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266
2012-08-01,0.4831830171913116,0.16664974232692747,0.3317743177392245,0.22764205257159362,0.12946661660661823,0.43295111726018726,0.09140539074386775,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181
2012-09-01,0.4876994687334127,0.15766291792541443,0.35264906409808683,0.24443339066345768,0.1523873115505062,0.4516624382542809,0.11702812578519639,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263
2012-10-01,0.4553070636320645,0.17451956030565358,0.35696318014521317,0.2478889403751944,0.15748821048642564,0.45542743703618926,0.1226061179939208,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389
2012-11-01,0.5024635944420422,0.18951029422964638,0.5959876898559571,0.4404066496789969,0.41373580003223404,0.671418657674108,0.41117949990485847,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495
2012-12-01,0.495778390052848,0.18412835419258206,0.5620989769754,0.4131116141381454,0.3774057429794202,0.6407954381499474,0.37026619798975224,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594
2013-01-01,0.591446351219526,0.19960143179914194,0.40425120219798416,0.37262836622724366,0.25813110765713765,0.4700538339577265,0.2576425571719347,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966
2013-02-01,0.5690980311814181,0.17135893985935874,0.2902032416764191,0.2801008318280556,0.13643444887975908,0.3669393567185914,0.12010912939906754,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073
2013-03-01,0.6327913945580071,0.17166357797466425,0.6176857860494411,0.544587969797538,0.4862664138809452,0.6631071743078905,0.5148057216074133,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447
2013-04-01,0.5568738419843762,0.16466959457744154,0.5827743443727496,0.5165096882513939,0.44893456666306464,0.6315262082053643,0.47275073589932093,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645
2013-05-01,0.5383623171077747,0.148663400269097,0.4877584022147492,0.43946547200675135,0.34753261332790436,0.5456163560950702,0.3581764321779837,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454
2013-06-01,0.5190858776972118,0.16469498108705033,0.38805193982700037,0.3582224618296022,0.24125222246854838,0.45549191954784324,0.23787258328565125,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676
2013-07-01,0.5248958952779449,0.17539539488715697,0.4482860434204171,0.40693130640990527,0.3055772588773479,0.5099621735615594,0.31048085439476736,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983
2013-08-01,0.5212057185595887,0.1678048285141276,0.42861900346387405,0.39065728079583495,0.28469365462100654,0.49220180294571625,0.28670472441668743,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018
2013-09-01,0.5358589906488939,0.15874184458378818,0.5043132972829154,0.4522781309704107,0.3653968851445596,0.5606254711095471,0.3780254581435082,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715
2013-10-01,0.582528829961386,0.17702013150211976,0.4180146479281885,0.381533174454859,0.27354578631956394,0.4826488345892923,0.2738198476558589,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999
2013-11-01,0.5840797418803199,0.18458531136554035,0.4264862003565181,0.3881863087460903,0.28265628295753203,0.49032292356551715,0.2839950423595009,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837
2013-12-01,0.5784755086116066,0.18335406564951384,0.39785182882173603,0.3643881576429817,0.25228408830685306,0.4644715171319554,0.24935870306315897,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153
2014-01-01,0.5103846589773584,0.19911908811657486,0.47686385458001956,0.4247601005789978,0.23432228654676807,0.5657689169234845,0.26175493654247034,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966
