Time	GDP	Prod	UI	UR
2012-01-01	0.0	0.0	0.0	0.22926829268292684
2012-02-01	0.9946460855017297	0.47398528494227266	0.2060351667410339	0.22439024390243903
2012-03-01	0.9947901295589537	0.47398528494227266	0.22596724291862702	0.21951219512195128
2012-04-01	0.9959486733753885	0.47398528494227266	0.19598558794345503	0.2146341463414634
2012-05-01	0.9970413386493293	0.47398528494227266	0.20757034881369127	0.20975609756097566
2012-06-01	0.9967501068196815	0.47398528494227266	0.2052725089429614	0.2048780487804878
2012-07-01	0.9953715362206085	0.47398528494227266	0.20833439631828277	0.19512195121951223
2012-08-01	0.9940134037741312	0.47398528494227266	0.18915409467411093	0.1853658536585366
2012-09-01	0.9941554886726385	0.47398528494227266	0.19229169134123342	0.175609756097561
2012-10-01	0.9932166540038981	0.47398528494227266	0.2145646405088365	0.16585365853658537
2012-11-01	0.9948653259499655	0.47398528494227266	0.19323775573067056	0.16097560975609757
2012-12-01	0.9946312677393236	0.47398528494227266	0.2156115858883142	0.15609756097560976
2013-01-01	0.9969084295820689	0.9752371647738057	0.23007313387811884	0.15121951219512195
2013-02-01	0.9961006887660242	0.47398528494227266	0.1909419674710945	0.14634146341463417
2013-03-01	0.9983271447923419	0.47398528494227266	0.21193365545217926	0.14634146341463417
2013-04-01	0.9944733024244677	0.47398528494227266	0.21672071782837146	0.14146341463414633
2013-05-01	0.9938227383540136	0.47398528494227266	0.20675380599449306	0.13658536585365855
2013-06-01	0.9931421246075433	0.47398528494227266	0.2299849650192904	0.13658536585365855
2013-07-01	0.995193950636294	0.47398528494227266	0.20304966349146802	0.13658536585365855
2013-08-01	0.9950566765180725	0.47398528494227266	0.20165030079974836	0.13658536585365855
2013-09-01	0.9955707838667702	0.47398528494227266	0.20476127933475788	0.13658536585365855
2013-10-01	0.9952421216268268	0.47398528494227266	0.22612772367059308	0.13658536585365855
2013-11-01	0.995295473862886	0.47398528494227266	0.2008026811473137	0.13658536585365855
2013-12-01	0.9950956119267192	0.47398528494227266	0.1967823139244164	0.1317073170731707
2014-01-01	0.9930886383293797	0.0	0.20802535225258115	0.1317073170731707
2014-02-01	0.9936825253566435	0.47398528494227266	0.21070193638736	0.12682926829268293
2014-03-01	0.9930413017396037	0.47398528494227266	0.19598100036876148	0.12195121951219515
2014-04-01	0.9956016107433528	0.47398528494227266	0.2060834803052659	0.12195121951219515
2014-05-01	0.9956905615352526	0.47398528494227266	0.21039429332141427	0.12195121951219515
2014-06-01	0.9959505082751405	0.47398528494227266	0.23776518757413118	0.11707317073170731
2014-07-01	0.9960090371958129	0.47398528494227266	0.19729635627521158	0.11219512195121953
2014-08-01	0.9967354022519316	0.47398528494227266	0.1942267526132193	0.10731707317073169
2014-09-01	0.9965527476339288	0.47398528494227266	0.17616221416108557	0.10731707317073169
2014-10-01	0.9958905507183542	0.47398528494227266	0.2084423303229008	0.10243902439024391
2014-11-01	0.9961191622660123	0.47398528494227266	0.21588832912928704	0.0975609756097561
2014-12-01	0.9964627234950127	0.47398528494227266	0.2157133467501528	0.0975609756097561
2015-01-01	0.9998503013326872	1.0	0.2148054290230207	0.09268292682926829
2015-02-01	0.9969841959985011	0.47398528494227266	0.19698928446082659	0.09268292682926829
2015-03-01	0.996837674243586	0.47398528494227266	0.20052384508666415	0.08780487804878051
2015-04-01	0.9959694924754326	0.47398528494227266	0.1781504120910215	0.0829268292682927
2015-05-01	0.99522775196109	0.47398528494227266	0.2226960995047638	0.07804878048780489
2015-06-01	0.9954238100936148	0.47398528494227266	0.21638076846511783	0.07317073170731708
2015-07-01	0.9954991661853357	0.47398528494227266	0.2046296495815099	0.06829268292682927
2015-08-01	0.9958623352691489	0.47398528494227266	0.17663240643886724	0.06829268292682927
2015-09-01	0.9965323884917238	0.47398528494227266	0.21705267775139386	0.06341463414634149
2015-10-01	0.995750180439186	0.47398528494227266	0.17379517830892616	0.06341463414634149
2015-11-01	0.9954045046155956	0.47398528494227266	0.208446628709727	0.05853658536585368
2015-12-01	0.9960454263815033	0.47398528494227266	0.20426229390336675	0.05853658536585368
2016-01-01	0.995246587407767	0.8003101863421201	0.21969908386377496	0.053658536585365874
2016-02-01	0.9957571312972702	0.47398528494227266	0.20610420731408013	0.053658536585365874
2016-03-01	0.9944265133524137	0.47398528494227266	0.2167027255448466	0.053658536585365874
2016-04-01	0.9940635179802172	0.47398528494227266	0.2179000816100627	0.053658536585365874
2016-05-01	0.9948836821360937	0.47398528494227266	0.23539911890567736	0.053658536585365874
2016-06-01	0.9946903569507586	0.47398528494227266	0.21685418455442065	0.04878048780487804
2016-07-01	0.995127341475768	0.47398528494227266	0.22266279656556717	0.04878048780487804
2016-08-01	0.9946349048404444	0.47398528494227266	0.1806716144280016	0.04878048780487804
2016-09-01	0.9945257416352903	0.47398528494227266	0.22883780370102105	0.04390243902439023
2016-10-01	0.9946806398342058	0.47398528494227266	0.21840837328386595	0.04390243902439023
2016-11-01	0.9955037502174685	0.47398528494227266	0.2291952395188135	0.039024390243902446
2016-12-01	0.99484844849226	0.47398528494227266	0.20375364243820449	0.039024390243902446
2017-01-01	0.9949301493821124	0.9419763121076101	0.24336436808856643	0.03414634146341464
2017-02-01	0.9959070209863575	0.47398528494227266	0.18918374394601145	0.03414634146341464
2017-03-01	0.9968408170885354	0.47398528494227266	0.19178803469022715	0.029268292682926828
2017-04-01	0.9943716845333133	0.47398528494227266	0.22533039272326474	0.029268292682926828
2017-05-01	0.995492973099319	0.47398528494227266	0.2077241000643219	0.02439024390243902
