Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2014-10-01,0.5965110046396279,0.3986930196135412,2.054640960484913,0.8794714309069438,0.2990939180801581,0.004003210233837992,-0.08495987217765243,29648.242017762383,3253.0,26135.81515260184,2593.391291986906,5844.245002923781,17698.19501116208,8437.636294910688,147427.0,139805.0,104.2081794,103.629,103.177,0.02,0.05,0.1,1.55,2.3,3.04,89.96310480048848,5.088522598,100.096,67.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.214223,0.09,,,,,,,VT,2014-10-01
2014-11-01,0.5291912458380219,0.4046525404186397,2.6020680455849776,0.8788789685830487,0.2653396368141913,0.004229659156776224,-0.08720975207501266,29798.767515697007,4569.0,26226.43019263225,2606.0560502305284,5854.098365956013,17766.283859370018,8460.15441618654,147404.0,140089.0,104.0119908,103.74,103.098,0.04,0.07,0.13,1.62,2.33,3.04,90.52839930939494,5.119736232,100.096,67.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.0386304,0.09,,,,,,,VT,2014-11-01
2014-12-01,0.39024159593588764,0.3937937391088409,3.416836657017188,0.8776533063520442,0.19566971622245719,0.004281714410606802,-0.0911786820895149,29972.50825723723,5218.0,26337.38099863999,2620.7499514280166,5868.467068195066,17848.163979016907,8489.217019623082,147615.0,140366.0,103.6911544,103.837,102.94,0.03,0.11,0.21,1.64,2.21,2.83,91.1657928599184,5.151038751,100.096,67.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.7313433,0.12,,,,,,,VT,2014-12-01
2015-01-01,0.36539402933282544,0.5569959835564751,5.167947147948233,0.8774408786791605,0.18321069287852093,0.003740960223948148,-0.09108068713039862,30047.49589290655,7059.0,26490.45202426848,2638.9986824769435,5884.375152491094,17967.078189300442,8523.381967826408,148145.0,140562.0,103.0306089,103.816,102.465,0.02,0.08,0.2,1.37,1.88,2.46,91.34131459522764,5.1316466,99.393,67.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.0289728,0.11,,,,,,,VT,2015-01-01
2015-02-01,0.2871120377710591,0.6457407320033115,-1.7713449394284182,0.8767191264401174,0.1439599783208667,0.003898279984801699,-0.09408232824216956,29934.16736494076,7061.0,26477.75915713438,2640.742833758793,5863.407837558704,17973.608485816883,8504.166910250668,148045.0,140829.0,103.2917548,103.92,102.634,0.02,0.07,0.22,1.47,1.98,2.57,90.94248816181772,5.112208899,99.393,67.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.2923617,0.11,,,,,,,VT,2015-02-01
2015-03-01,0.21559055254738946,0.6114598615515706,-2.085279427757655,0.8761003969099328,0.10809902341402665,0.004450796250217163,-0.09634849947460267,29813.09138294872,6681.0,26457.901800040843,2641.7617255496884,5840.918594587235,17975.221479903917,8482.704631871711,148128.0,140924.0,103.5700178,104.08,102.831,0.02,0.11,0.25,1.52,2.04,2.63,90.51859172817537,5.092725649,99.393,67.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.5996488,0.11,,,,,,,VT,2015-03-01
2015-04-01,0.2392630825389583,0.70236582539815,-0.8100213571787729,0.8763136623541822,0.11996792235774326,0.003523898042804315,-0.09422975277020437,29836.782949502773,5841.0,26468.435202280347,2645.8070158390838,5825.187056651444,17997.44112978982,8471.026463252678,148511.0,141202.0,103.6779874,104.256,102.91,0.02,0.09,0.23,1.35,1.94,2.59,90.4298241473132,5.09606113,99.393,67.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.6874451,0.12,,,,,,,VT,2015-04-01
2015-05-01,0.23861125260580987,0.7294536973532119,-2.59890276373745,0.8762979762398893,0.11964133867196389,0.003642552528711809,-0.09528548912727826,29812.09688885445,4376.0,26436.08547571959,2645.556244910621,5800.074644228159,17990.45458658081,8445.67128103714,148817.0,141540.0,104.019891,104.385,103.156,0.01,0.08,0.24,1.54,2.2,2.96,90.19414129086044,5.099332028,99.393,67.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.0386304,0.12,,,,,,,VT,2015-05-01
2015-06-01,0.21359392422764228,0.7104287750830847,-2.105471625933599,0.876082622745352,0.10709767300619107,0.003922880314467337,-0.09594749043579211,29800.78563411897,3676.0,26415.64108518132,2646.48399705871,5777.651998916367,17991.50508920624,8424.184372460233,148816.0,141695.0,104.3078098,104.511,103.356,0.01,0.09,0.28,1.68,2.36,3.11,89.9988217036263,5.102538344,99.393,67.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.3459175,0.13,,,,,,,VT,2015-06-01
2015-07-01,0.19742505954416295,0.6686880535928272,-0.8794977625625012,0.8759423854624064,0.09899042323945198,0.0038142569822787417,-0.0961762203880137,29881.47833064259,3888.0,26424.620476084627,2650.3514080490327,5761.714407246644,18012.554660788952,8412.122208150859,148830.0,141989.0,104.4732753,104.603,103.441,0.03,0.12,0.3,1.63,2.32,3.07,90.23268243733142,5.124095642,99.393,67.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.4776119,0.13,,,,,,,VT,2015-07-01
