Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.507434309252027,0.17012952291834757,0.44454951461132725,0.3232486525045508,0.14221610383454128,0.542328719088739,0.15365800002742186,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9085469215357976,0.9369407978475226,0.9588533188641707,0.9817671809256663,0.31481481481481477,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.604232766039751,0.15099230883076087,0.4212559243424763,0.30130203237169595,0.1169128349687171,0.5215620816970173,0.1234374714875291,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9086632267636447,0.941607041694176,0.9588533188641707,0.9831697054698457,0.3055555555555555,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.6500870356124926,0.13344727658132063,0.5756038158955059,0.4456178933096443,0.28731609266442476,0.6587689159847456,0.3250146211433713,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9109373266492562,0.9462723242381986,0.9588533188641707,0.9831697054698457,0.3055555555555555,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6494601344097946,0.17417084803376284,0.5737357790023199,0.4438302128757703,0.28535534930213374,0.6570936061206273,0.32262432123825263,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.9131827579974138,0.9509366451720721,0.9588533188641707,0.9845722300140254,0.3055555555555555,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6704542234560248,0.17932693914380243,0.5263833591101588,0.3994234844095047,0.23340405130997802,0.6149525347109052,0.2609411013757324,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9154821674984659,0.9547976469202226,0.9588533188641707,0.9859747545582048,0.3055555555555555,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6917886711915436,0.17169544688510033,0.5977468665953537,0.4662387303569379,0.3119678739558643,0.6784231065483939,0.35403301613030247,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9187874044132835,0.9586630647868719,0.9588533188641707,0.9873772791023845,0.31481481481481477,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.685069765035146,0.17364091644745322,0.5758053203076341,0.44564306803645215,0.2879425074979511,0.6588894931975591,0.32547394629506626,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9217849012273834,0.9625328987720203,0.9588533188641707,0.9873772791023845,0.32407407407407407,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.6127384998933155,0.17852249344746754,0.49243850418358937,0.36738959156441603,0.19665906901164248,0.5846714861810077,0.2169642861102271,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9226104808256724,0.9611049301494338,0.9588533188641707,0.9887798036465639,0.3333333333333333,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6431491688156737,0.2154697055776493,0.5927026140723493,0.46139444087513826,0.30671541358245563,0.6738931680792699,0.34759895620077436,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9248515995196078,0.9596777772194987,0.9588533188641707,0.9901823281907434,0.3333333333333333,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.6033137082042819,0.21450055141529928,0.4623034403092004,0.3389201459719826,0.16411453671684562,0.5577779507120214,0.17796029057969143,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9252383245402219,0.9582514401359741,0.9588533188641707,0.991584852734923,0.3425925925925926,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
