Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.5224718656717091,0.21715172360898885,0.3093617332288107,0.2242069215025036,0.14376222736331104,0.388375454767578,0.19166109312213656,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9519428568686442,0.9868173189788079,0.9990396592216485,0.994047619047619,0.3157894736842105,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.555977807553609,0.19893332704027752,0.2799320331322135,0.20629185865544317,0.11264299150511956,0.3612561625924082,0.16529022081166858,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9505860587898418,0.9901916961652879,0.9990396592216485,0.994047619047619,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.6014417484391326,0.20299824777727304,0.4766076317770972,0.32777395622850897,0.3230601793814789,0.5415603386921181,0.34377192960639935,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9514824193823382,0.9935494853346739,0.9990396592216485,0.9955357142857143,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6008651551675808,0.22379778051787916,0.47428921711589656,0.3264065757685561,0.3206699217657323,0.5394006569046166,0.3417506730589181,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.9523411785281843,0.9968906864869659,0.9990396592216485,0.9955357142857143,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.5837377787317751,0.23792175765048762,0.4141501448436921,0.2894679307926691,0.25661885595652095,0.484157452553975,0.2874408011997621,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9518796955943958,0.9979404083400161,0.9990396592216485,0.9970238095238094,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6048182202145233,0.22038478103115652,0.5049482360656017,0.3454100024046451,0.3535631428950724,0.5674726076426405,0.3696579777553133,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9524504746013905,0.9989746306677886,0.9990396592216485,0.9970238095238094,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.5983089785177498,0.18729904011233106,0.4771105026045005,0.3283415977487348,0.3239565559651478,0.5418851721388946,0.3445570147242648,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9526865340633518,0.9999933530430053,0.9990396592216485,0.9985119047619047,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.599104225880345,0.22020188909669083,0.37134166139074815,0.26349111805317577,0.21146774779426078,0.444666001587676,0.24918716087703305,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9527779802771672,0.9977120718118425,0.9990396592216485,1.0,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6287698364204356,0.22487448303529814,0.4987134962025124,0.3417603287658175,0.34717357274185995,0.5616501553546114,0.36425756137205595,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9543281277651583,0.9954333918517998,0.9990396592216485,1.0,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.5898722592507689,0.2376179210496817,0.33338431490806153,0.2405071562335348,0.17150172042414816,0.40962377599870736,0.2153313047515672,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9539620173146104,0.9931573133765167,0.9990396592216485,1.0,0.3070175438596491,0.0,0.0,0.5,0.5095998691726215,0.5035350597481613,0.41745715853225207,0.3690417844804951,0.5538285445380767,0.5184862355191324,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
