Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.5354230094013721,0.14775026495808843,0.4307858992733525,0.2621454288465323,0.20589129898573394,0.5081841170454046,0.22230922920099294,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9148774447032197,0.9649396907209115,0.9679514987356235,0.9773413897280967,0.4705882352941176,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.5898091333483162,0.13021485692263224,0.40951502007813234,0.24522218022163494,0.17682184998807127,0.4902606927478548,0.1948535471165369,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9116649742193123,0.9662165571286889,0.9679514987356235,0.9773413897280967,0.4621848739495798,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.6291524912179376,0.1269630985644089,0.5504486408643904,0.3577851933099614,0.3724604598621675,0.6084999908540476,0.3788012989265188,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9106079925599764,0.9674567495121105,0.9679514987356235,0.9788519637462235,0.4621848739495798,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6287345941936769,0.16155217265632527,0.5487425311996046,0.35643868265344475,0.3702046830140801,0.6070494976364746,0.37664999947089267,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.90950511287256,0.9686602677615254,0.9679514987356235,0.9788519637462235,0.4621848739495798,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6923909927098296,0.14917140379612678,0.5055041190876811,0.3219563068790545,0.31054481975498216,0.5707122276185113,0.3204577460289001,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9103107003629961,0.9710096798067613,0.9679514987356235,0.9803625377643505,0.4621848739495798,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.7104016030708384,0.15914346276134503,0.5706663997621301,0.3739656698964749,0.40075354533414786,0.6254234736288273,0.4053423679617991,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9121093961967814,0.9733529575478953,0.9679514987356235,0.9803625377643505,0.4621848739495798,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.7047944465418193,0.15921572405819442,0.550630952612733,0.3579950144272339,0.37316110295321986,0.6085769491470516,0.379339526015366,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9135944356744299,0.9756901008752767,0.9679514987356235,0.9788519637462235,0.453781512605042,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.6120604827633702,0.1756431255419597,0.47450634892307425,0.2973147050910789,0.2683246602124951,0.5445684859950214,0.28054245624650076,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9115687452794868,0.9712125994592159,0.9679514987356235,0.9788519637462235,0.4453781512605042,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6375979148953111,0.2181086809904615,0.5660592234744595,0.37033624891764844,0.3947087125358252,0.6214986401540398,0.3995643087397313,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.910929996119509,0.9667425864249305,0.9679514987356235,0.9773413897280967,0.4369747899159664,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.6046634775126287,0.1860246651893246,0.4469872868979377,0.27545063478444043,0.23092726228747634,0.5213443422074631,0.24516341478751735,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9084544559739576,0.9622800618820712,0.9679514987356235,0.9773413897280967,0.4369747899159664,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.5058656533894161,0.17268041237113402,0.12881501540674506,0.6203529397395621,0.19628895300473595,0.10017537764453438,0.4392860907769278,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9029486458082445,0.9522470037889708,0.9999999999999999,0.9773413897280967,0.4369747899159664,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.5183579428869731,0.15174872338375567,0.17356401956109357,0.6546821091301185,0.2571179576545957,0.13813064877310754,0.49606445441506186,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8980726704669623,0.9422527190943567,0.9999999999999999,0.9758308157099697,0.4369747899159664,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.572583401918256,0.168657866846517,0.3707275448203573,0.8163883709463502,0.5309752152901742,0.30285492202118425,0.7561315818124654,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.8961524899080101,0.9322972081271811,0.9999999999999999,0.9743202416918428,0.4369747899159664,0.0,0.0,0.49999999999999994,1.0,1.0,0.8162190437438697,0.8162190437438697,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.2400467983945429,0.171957671957672,0.003950502527159705,0.0042229654799187345,0.060935799782372145,0.0625,0.0,0.0
2020-04-01,0.13625819096549774,1.0,0.5514944115449923,0.9703774250346799,0.7852626417351536,0.45250622624022585,1.0,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.8930293289443085,0.8956142299064997,0.9999999999999999,0.9365558912386707,1.0,0.0,1.0,0.9999999999999999,0.6209381463326058,0.6209381463326058,0.4425061727403664,0.4425061727403664,0.6721076580519336,0.9062316980627764,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.01322751322751323,0.0022574300155198315,0.002413123131382134,0.028291621327529923,0.02901785714285714,0.0,0.0
