Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,PCE,PCEC,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.4765681810428844,0.4441244512673412,0.14824139710333573,0.31978695482963737,0.18253337219930407,0.13016619041443744,0.20600729549845592,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.8945994790108429,0.9414404876267526,0.959341273527351,1.0,0.2546583850931676,0.0,0.0,0.5,0.6617687818105412,0.6572284669536489,0.5239203664263001,0.5239203664263001,0.7204349094260413,0.5760258855635121,0.0,0.0,0.0,0.0,0.5,0.45967215208634193,0.4100529100529101,0.00013515045530706557,0.0001322354849516018,0.0004567489852906066,0.0003840983291722681,0.0,0.0
2020-02-01,0.49006078287257926,0.44484500930418175,0.1970008048506307,0.3513505170821284,0.2364503523906495,0.1753298349135206,0.2571150496344829,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8960268753581025,0.9381118500055974,0.959341273527351,1.0,0.2546583850931676,0.0,0.0,0.5,0.8893575281024249,0.8878722966041352,0.5239203664263001,0.5239203664263001,0.7003016055133072,0.5760258855635121,0.0,0.0,0.0,0.0,0.5,0.44129177590845026,0.4179894179894181,0.00017353532702571697,0.00018473787008794148,0.00305191367444178,0.0031368030215735226,0.0,0.0
2020-03-01,0.5500607613657145,0.4676723643630726,0.41400886109194013,0.4967567370274403,0.4815478304642327,0.37436374027928615,0.4904710683758211,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9004569658598721,0.9347879316928455,0.959341273527351,0.9856687898089171,0.3416149068322981,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2400467983945429,0.171957671957672,0.006921774309451694,0.0075760158134049555,0.10036020885885419,0.1031517401788191,0.025515743756786103,0.026078512969898736
2020-04-01,0.15323200465994663,1.0,0.6141622798395693,0.6335452788033654,0.7103962672506657,0.5568692800426384,0.7089031718170921,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9098512336848078,0.9105489926639256,0.959341273527351,0.9554140127388535,0.9875776397515527,0.0,1.0,1.0,0.7773738110711833,0.7743853436005058,0.755915360882178,0.755915360882178,0.7359453083793965,0.7715763327212117,0.0,0.0,0.0,0.0,0.5,0.0,0.01322751322751323,0.016620827988463115,0.01821911125999847,0.18148505704171988,0.18651174700723383,0.12909880564603693,0.13194617838812595
2020-05-01,0.04009856419971658,0.5414039910887805,0.20147749895235953,0.3552410805953808,0.24243458362407944,0.17907954131883358,0.26299464404652134,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9134986735209368,0.8862393299747172,0.959341273527351,0.9522292993630572,1.0,0.0,0.0,0.0,0.6863762198911394,0.6821662279337873,0.5441188818754702,0.5441188818754702,0.6669715176703032,0.5877927594055983,0.0,0.0,0.0,0.0,0.5,0.3494770743042203,0.01322751322751323,0.025435601343649042,0.027850948079450995,0.16519780345260712,0.16966476751381684,0.10124864277958741,0.10325981412123734
2020-06-01,0.0,0.6784892975151642,0.040661357042230395,0.2443425362458662,0.05752778644447412,0.032840163522442456,0.08630353523595724,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9148537084724132,0.8618589438153235,0.959341273527351,0.9745222929936306,0.8757763975155278,0.0,0.0,0.5,0.7001597590376387,0.6961347931931996,0.5087115192823443,0.5087115192823443,0.6834584044571792,0.5662160486393467,0.0,0.0,0.0,0.0,0.5,0.6262266473403731,0.021164021164021166,0.062249371336141675,0.06817493481280353,0.2620182076754591,0.269178242963532,0.11517372421281216,0.11765848245248994
2020-07-01,0.985397942920547,0.5781432767539185,0.08190567336886351,0.2708140585265592,0.10289801507743163,0.07113377969668805,0.12926241713898223,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9153298647733297,0.8806767152832495,0.959341273527351,0.9761146496815286,0.8322981366459626,0.0,0.0,0.5,0.7180633020951361,0.7142786680656316,0.5725362644990105,0.5725362644990105,0.6857192451031672,0.6183673050016439,0.0,0.0,0.0,1.0,1.0,0.6250283659650168,0.02380952380952381,0.10098774094317878,0.11006948729853679,0.3597209678926225,0.36800887693916307,0.1699782844733985,0.1735885698432515
2020-08-01,0.9808576696030806,0.323606628063614,0.0764512277350401,0.26537390955789814,0.09487776339921614,0.06684489659773535,0.12126158636761662,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9156951641755869,0.8994875690910149,0.959341273527351,0.9665605095541402,0.7391304347826086,0.0,0.0,0.5,0.645673872815083,0.6409175047067387,0.544852068375116,0.544852068375116,0.6323714840092458,0.5904659148278274,0.0,0.0,0.0,0.0,0.5,0.5873960731482306,0.02645502645502646,0.05423925201275091,0.05848119219595144,0.20285883342156893,0.20700766062778736,0.08463626492942454,0.086281037591899
2020-09-01,1.0,0.426004614629507,0.1562223620789303,0.3194289812197565,0.18560405278439265,0.13976717098839686,0.20776510635361353,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9171814607224813,0.9182915052386198,0.959341273527351,0.9554140127388535,0.639751552795031,0.0,0.0,0.5,0.6181793205528486,0.6130538737864548,0.49783251499280745,0.49783251499280745,0.6109778799674176,0.5556992986501149,0.0,0.0,0.0,0.0,0.5,0.49569920275255175,0.02380952380952381,0.03617176069621231,0.03871952951593976,0.12706964383959807,0.12893967522352387,0.03357763300760044,0.03429047024552642
2020-10-01,0.6936643851643727,0.0,0.2515735362691684,0.3854914071715687,0.29556033276194393,0.22635218265391266,0.3128977617484268,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9225046133331076,0.9327426001599255,0.959341273527351,0.9522292993630572,0.5900621118012421,0.0,0.0,0.5,0.6646126820975642,0.660110542908766,0.48617970140070654,0.48617970140070654,0.6511465606247776,0.5387760235749172,0.0,0.0,0.0,0.0,0.5,0.42280759607215784,0.02380952380952381,0.044578404671171086,0.04727585105778592,0.14676175350087717,0.14869940037983057,0.041178067318132464,0.042003051740879455
