Time,Global,Pandemic,Consumption,Employment,Inflation,Uncat,State
2012-02-01,-1.4304460892834123,-0.6675151906468278,0.5084920989031582,-0.03956758823857043,-0.9529398137765404,0.3803085430779915,TX
2012-03-01,-1.4694942617329674,-0.7005665427213789,0.37184278258496356,-0.09791612927321176,-0.5294630836751812,0.37378993452400017,TX
2012-04-01,-1.4741700058016591,-0.7030201607910826,0.05766085584462893,0.09804142128129222,-0.1872739549450443,0.3093716121550472,TX
2012-05-01,-1.4747050557840478,-0.7032790308443471,-1.3574447990814282,-0.02447559747345769,1.6555242988097016,0.2705418185706065,TX
2012-06-01,-1.4747596732940131,-0.7033075198060303,-0.9827855236254813,0.07662914206828292,1.1096596659856837,0.22038034787852478,TX
2012-07-01,-1.474767863084913,-0.70331069900948,-0.46355995093025865,0.020529365189740308,0.5480338725827764,0.1733264882818457,TX
2012-08-01,-1.4747723677688505,-0.7033114174433917,1.3147582438385699,-0.009544149475962566,-2.016868077663594,0.12032943046088625,TX
2012-09-01,-1.4747750436035405,-0.7033118328879182,1.1453406995422715,-0.10975714124902157,-1.5793809816864992,0.07993951373925505,TX
2012-10-01,-1.4747700376337882,-0.7033112927230714,1.11822906098356,0.009527783375975504,-0.8479964132193634,0.04087698548238396,TX
2012-11-01,-1.4747790400004026,-0.7033121682799144,-1.0194890136615429,0.009253051898299555,1.3772084892712768,-0.0006140605927962355,TX
2012-12-01,-1.4747811227987597,-0.7033126542922759,-0.715589923268324,-0.04911465224748958,0.7710130135595593,-0.06285189299251413,TX
2013-01-01,-1.4747971442900594,-0.7033142674229618,0.4637228089487106,-0.014067145454989759,-0.3676262630224009,-0.10597752771801792,TX
2013-02-01,-1.4747850315685382,-0.7033137176726472,1.5727933326499592,-0.08039436582099564,-1.9765492089367842,-0.12393079668527819,TX
2013-03-01,-1.4748004700774835,-0.7033147870130079,-1.3047802244317284,0.016494230020304642,1.9512143374651434,-0.17040684592353775,TX
2013-04-01,-1.4747753926331937,-0.7033129106971141,-0.9712256464313046,-0.05342956874081138,1.6000017305105851,-0.24896590869360688,TX
2013-05-01,-1.4747854686069848,-0.7033128698524485,-0.1085250205073874,-0.039423851906890316,0.4184646148388594,-0.2736148461931201,TX
2013-06-01,-1.4747946154017995,-0.703313956560881,0.7940695767089035,-0.021194967512891287,-0.5818131639846434,-0.26219324324278287,TX
2013-07-01,-1.474803004261687,-0.7033151726768434,0.27211138770308657,0.0014570739070166362,-0.2671598479498791,-0.3052044483588371,TX
2013-08-01,-1.4747965959239,-0.7033149116977329,0.4550857353993337,-0.034999047644930295,-0.44616719527274973,-0.3099368914468626,TX
2013-09-01,-1.4747976010175166,-0.7033148021492,-0.21095261238508733,-0.036080462228637776,0.49889859298526823,-0.34331563500190354,TX
2013-10-01,-1.47477348319061,-0.7033125117539512,0.5603375100489234,0.1008666861084477,0.17888842017206552,-0.37193960382553337,TX
2013-11-01,-1.4747876356679062,-0.7033129558295586,0.49315103569952384,-0.271590275261077,-0.32125381890062193,-0.3893710522338761,TX
2013-12-01,-1.4747936462486417,-0.7033139859794009,0.7543562836605069,0.14744562643591075,-0.6537380630075923,-0.388927422847021,TX
2014-01-01,-1.474788153740608,-0.7033137599208377,-0.1997737173518817,-0.09944371328342133,-0.5501658985807593,-0.42243875299762484,TX
2014-02-01,-1.4747863965849983,-0.7033135329266003,-0.9590408891155455,0.06556617895659195,0.18316178416598883,-0.4463102052991119,TX
2014-03-01,-1.4747822519519507,-0.7033128906777995,-0.11302686310355213,-0.16858101681303767,-0.4075910440446539,-0.4503214874642232,TX
2014-04-01,-1.4747844446906342,-0.7033129601892918,-0.13318298313304566,-0.03625459512750003,-0.37407787307301826,-0.49470066912511373,TX
2014-05-01,-1.4747783643751093,-0.7033125477190698,-0.2463034556360731,-0.08501891010996952,-0.3521895335069433,-0.5306525939579733,TX
2014-06-01,-1.4747890319843426,-0.7033133055854706,-0.5834412218403966,-0.11407482730851028,-0.014376160899735677,-0.5454184496698983,TX
2014-07-01,-1.4747810147259663,-0.7033128943251641,-0.34893968026645555,-0.07000239312378873,-0.00622719588797402,-0.5500624520258828,TX
2014-08-01,-1.4747860087777471,-0.7033132308825383,-1.2967156841457337,-0.013337057542025495,0.7559656446923048,-0.5703264367486056,TX
2014-09-01,-1.4747931178766724,-0.7033139570610836,-1.0647409690069265,-0.10944222345789678,0.6408914423028707,-0.5809833821303937,TX
2014-10-01,-1.4747799623314894,-0.7033131157864598,-1.3501079036044916,-0.1206905308397311,0.8324615388551508,-0.6181677870039858,TX
2014-11-01,-1.474790189348381,-0.7033135072784391,-1.6423934414188668,-0.024226518327258754,1.5510907487228613,-0.591299332332517,TX
2014-12-01,-1.4747829885080488,-0.7033132342231108,-2.085064037456139,-0.12642221376978113,2.1119371521797103,-0.5031504107705551,TX
2015-01-01,-1.4748118173974987,-0.7033161906172236,-3.5161065458722525,-0.05110095341269907,3.9087493147923356,-0.5449120947175581,TX
2015-02-01,-1.474792659661185,-0.7033150354915736,0.30271042107343604,-0.02477664926107375,-0.45872393958654706,-0.5291838526760471,TX
2015-03-01,-1.4747954311745581,-0.7033146115194808,0.5461609903908472,0.00914039534525373,-0.6209204657331957,-0.5007870602917718,TX
2015-04-01,-1.4747904468009532,-0.7033142531643046,-0.08307138864091489,-0.08008299022460849,0.17843306928559463,-0.5455302943105482,TX
2015-05-01,-1.4747960152642487,-0.7033144164379295,0.8994930891892168,-0.13668002805326343,-0.9387938070736846,-0.53452854074276,TX
