Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5113720652935495,0.17206976212840497,0.4282895007725522,0.30540887047547083,0.23217880554981354,0.5203780415934005,0.20733960250571867,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.8417396856320664,0.7923489655867895,0.9016644726164499,1.0,0.3356643356643356,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.6212624548224911,0.16390799928917774,0.4668680163359225,0.33645870827318813,0.27409535609500424,0.5550825261909424,0.2543487884498985,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.845597608305685,0.8002773118100355,0.9016644726164499,1.0,0.34265734265734266,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.6529245888083748,0.17303444949353913,0.6261676581695035,0.4647211003068994,0.4459272248103807,0.6987361091337593,0.44748894301469205,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.851529119201891,0.8082403988889995,0.9016644726164499,0.9985569985569986,0.34265734265734266,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.6449337861547998,0.13947348379071361,0.5857083448789218,0.43214779314800933,0.4022082561315079,0.6622721148691499,0.39837518068380784,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8569552130701262,0.8162382266507922,0.9016644726164499,0.9985569985569986,0.34265734265734266,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5223296713529083,0.17677895966083623,0.5290206388518399,0.38649952481672134,0.3411936541044977,0.6111149372020565,0.3297482323196667,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8548557311167622,0.8128066192409049,0.9016644726164499,0.9985569985569986,0.34265734265734266,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.4831830171913116,0.16664974232692747,0.3317743177392245,0.22764205257159362,0.12946661660661823,0.43295111726018726,0.09140539074386775,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.850189000362413,0.8093712701649758,0.9016644726164499,0.9985569985569986,0.3356643356643356,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.4876994687334127,0.15766291792541443,0.35264906409808683,0.24443339066345768,0.1523873115505062,0.4516624382542809,0.11702812578519639,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.8457936754907519,0.8059321790772266,0.9016644726164499,0.9971139971139971,0.3356643356643356,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.4553070636320645,0.17451956030565358,0.35696318014521317,0.2478889403751944,0.15748821048642564,0.45542743703618926,0.1226061179939208,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.8395528719523679,0.8050702006725138,0.9016644726164499,0.9971139971139971,0.32867132867132864,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5024635944420422,0.18951029422964638,0.5959876898559571,0.4404066496789969,0.41373580003223404,0.671418657674108,0.41117949990485847,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.8363498405996276,0.8041407031935016,0.9016644726164499,0.9956709956709957,0.32867132867132864,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.495778390052848,0.18412835419258206,0.5620989769754,0.4131116141381454,0.3774057429794202,0.6407954381499474,0.37026619798975224,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.8326811331966587,0.8031436862944119,0.9016644726164499,0.9927849927849928,0.3216783216783216,0.0,0.0,0.5,0.5290042473115006,0.5201481585006363,0.4483402378845171,0.40716883584617214,0.5742722970239992,0.4928797197419293,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
