Time,Factor_Pandemic,Factor_Consumption,Factor_GDP,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Cons2,Factor_Cases5,Factor_Cases2,Factor_Deaths5,Factor_Deaths2,Factor_Cases3,Factor_Deaths3,Factor_Cases4,Factor_Cases1,Factor_Hosp2,Factor_Hosp1,Factor_Deaths4,Factor_Deaths1,State
2/1/2012,1.0277863077790517,0.9180016130090687,437236.0574,27727.81154,58369.04583,203748.874,86096.85737,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
3/1/2012,1.0234465029518196,0.7081943357273119,437479.8215,27743.14433,58353.48674,203852.9854,86096.63107,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
4/1/2012,1.018687205607272,0.2934480983649441,438989.9799,27774.81826,58372.45242,204077.1968,86147.27068,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
5/1/2012,1.0135030727655334,-1.5145970141755136,441569.227,27874.1454,58533.60935,204798.496,86407.75474,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
6/1/2012,1.0078931876126191,-1.0136163758234173,443878.0791,27956.30065,58658.62954,205393.6151,86614.93019,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
7/1/2012,1.0018614700069206,-0.3316770673563716,444952.2759,28014.36234,58733.08937,205811.7188,86747.45171,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
8/1/2012,0.9954169864515654,1.9589353549322066,444693.0802,27988.50862,58631.79282,205613.3566,86620.30144,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
9/1/2012,0.9885741356837716,1.743158582120183,444572.8688,27971.46315,58549.24835,205479.7567,86520.7115,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
10/1/2012,0.9813526901006695,1.7161260807076173,443345.4844,27956.18662,58470.68678,205359.2015,86426.8734,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
11/1/2012,0.9737776792456554,-1.0127129080887982,443733.7283,28042.64529,58605.01214,205985.987,86647.65743,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
12/1/2012,0.9658791092211554,-0.5990521648730576,443892.915,28114.67995,58709.15471,206506.8146,86823.83466,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
1/1/2013,0.9576915206628087,0.9699010377242518,443749.723,28128.98324,58693.24251,206657.6047,86822.22575,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
2/1/2013,0.9492533971165503,2.2969319200151936,442839.6404,28094.54374,58575.8795,206450.0376,86670.42324,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
3/1/2013,0.9406064445055262,-1.4423389717489883,444132.2273,28199.79114,58749.86389,207268.8398,86949.65503,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
4/1/2013,0.9317947700476618,-1.020059322112154,445150.2153,28290.17409,58892.78544,207978.4831,87182.95953,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
5/1/2013,0.9228639947692964,0.08374461607854133,445529.3205,28339.95809,58951.1847,208389.6644,87291.14279,0.0,0.0,0.0,0.0,0.0,,,,,,,,MA
