Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,437236.0574,27727.81154,58369.04583,203748.874,86096.85737,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2012,437479.8215,27743.14433,58353.48674,203852.9854,86096.63107,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2012,438989.9799,27774.81826,58372.45242,204077.1968,86147.27068,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2012,441569.227,27874.1454,58533.60935,204798.496,86407.75474,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2012,443878.0791,27956.30065,58658.62954,205393.6151,86614.93019,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2012,444952.2759,28014.36234,58733.08937,205811.7188,86747.45171,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2012,444693.0802,27988.50862,58631.79282,205613.3566,86620.30144,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2012,444572.8688,27971.46315,58549.24835,205479.7567,86520.7115,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2012,443345.4844,27956.18662,58470.68678,205359.2015,86426.8734,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2012,443733.7283,28042.64529,58605.01214,205985.987,86647.65743,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2012,443892.915,28114.67995,58709.15471,206506.8146,86823.83466,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2013,443749.723,28128.98324,58693.24251,206657.6047,86822.22575,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2013,442839.6404,28094.54374,58575.8795,206450.0376,86670.42324,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2013,444132.2273,28199.79114,58749.86389,207268.8398,86949.65503,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2013,445150.2153,28290.17409,58892.78544,207978.4831,87182.95953,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2013,445529.3205,28339.95809,58951.1847,208389.6644,87291.14279,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2013,445238.3728,28347.04825,58920.90133,208486.7823,87267.94958,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2013,446672.0274,28379.84523,58944.20381,208772.8161,87324.04904,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2013,447969.691,28404.16379,58950.02134,208996.355,87354.18514,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2013,449776.5633,28460.88134,59023.16593,209458.1979,87484.04727,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2013,450460.1758,28480.54829,59019.5664,209647.2739,87500.11469,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2013,451199.0459,28503.78546,59023.50945,209862.4866,87527.29492,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2013,451740.8213,28514.6546,59001.99835,209986.4817,87516.65295,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2014,449677.9366,28543.75656,59043.66042,210352.2181,87587.41697,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2014,448208.9742,28610.1611,59162.53005,210992.4792,87772.69115,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2014,446110.0221,28635.93809,59197.43425,211332.7336,87833.37234,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2014,447498.978,28663.28603,59235.65825,211683.9916,87898.94428,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2014,448978.5171,28696.66113,59286.40484,212079.216,87983.06597,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2014,450719.6584,28746.93065,59372.10657,212598.8742,88119.03722,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2014,453541.0408,28786.20344,59435.14391,213036.8172,88221.34735,0.0,0.0,0.0,0.0,0.0,,,,,,,
