Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,512729.8542,37244.19442,80660.45507,247644.6163,117904.7499,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2012,514618.8399,37233.56896,80648.39324,247874.0663,117882.0625,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2012,514489.1822,37244.97493,80684.01658,248249.2206,117929.0916,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2012,515612.8409,37347.10722,80916.1788,249229.0368,118263.3863,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2012,516417.6964,37426.1815,81098.40127,250055.4642,118524.6831,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2012,518700.0201,37472.99646,81210.72288,250666.3993,118683.8196,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2012,519424.1319,37407.67758,81079.99001,250526.1387,118487.7675,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2012,520304.0477,37354.3271,80975.12926,250464.1409,118329.556,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2012,517468.4387,37303.52182,80875.72137,250417.4406,118179.3425,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2012,516521.7823,37388.53714,81070.75411,251281.827,118459.3906,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2012,515307.3275,37454.29602,81224.04143,252017.039,118678.4369,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2013,519458.8919,37492.53376,81172.80337,252030.0154,118665.4363,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2013,522688.6855,37465.69655,80981.42143,251606.9075,118447.2168,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2013,528508.2605,37625.09528,81192.89667,252435.0643,118818.0909,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2013,527971.8128,37764.70122,81361.38189,253129.9202,119126.1822,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2013,526677.3917,37850.11385,81413.09441,253461.4972,119263.3073,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2013,524595.764,37878.4526,81342.41514,253411.5561,119220.9665,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2013,524629.5821,37941.07781,81345.81105,253591.8086,119286.9875,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2013,524508.2586,37992.31603,81325.1568,253696.6145,119317.5713,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2013,524986.3122,38086.85377,81397.43968,254091.0143,119484.3919,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2013,525904.6224,38131.77091,81363.94618,254154.8698,119495.8154,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2013,526887.0545,38181.40772,81340.94352,254250.948,119522.4494,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2013,527638.9052,38214.41166,81282.96305,254237.0989,119497.4727,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2014,525666.6471,38196.23966,81358.3159,254539.8,119554.6452,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2014,524387.5849,38228.1264,81540.0112,255175.0409,119768.219,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2014,522370.3227,38205.87461,81605.93605,255447.8121,119811.8838,0.0,0.0,0.0,0.0,0.0,,,,,,,
