Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.4467866564444969,0.3414749262536873,0.22981396306100987,0.2820883804167002,0.17386352286402956,0.3290070052430145,0.16715489259104105,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.7380252407801563,0.6925817630119546,0.8775547813572262,0.9938556067588327,0.7826086956521741,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5197666480318484,0.3244542772861357,0.2716831686286868,0.3044296015739534,0.21354457600704385,0.365802892560349,0.2054729092433139,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.7400766572200764,0.6982558930081052,0.8775547813572262,0.9938556067588327,0.7826086956521741,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5609711494086428,0.31317600786627336,0.4427428171074279,0.3957368644116224,0.3756520747997744,0.5161320248313892,0.36203035998192273,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.7439361758158425,0.7039436130880051,0.8775547813572262,0.9938556067588327,0.7934782608695653,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.5505429913553558,0.329882005899705,0.39918463250703984,0.37248851550121187,0.33437268070946735,0.4778524123995071,0.3221653762498011,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.7473450296968105,0.7096449232516545,0.8775547813572262,0.9938556067588327,0.7934782608695653,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.43520015089340974,0.3544739429695182,0.3385060232792995,0.34009654535227063,0.276870913916252,0.4245277054637548,0.2666303240384455,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.746103444229523,0.7072200969133068,0.8775547813572262,0.9938556067588327,0.7826086956521741,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.38435290764960023,0.3382497541789577,0.12821302007636515,0.22782189762808963,0.07759357598699379,0.23972246660089627,0.07416027456444835,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.7426220936697906,0.7047925632033765,0.8775547813572262,0.9938556067588327,0.7826086956521741,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.390131552470755,0.33747295968534907,0.15121859554368267,0.24009170744033992,0.09939919869026159,0.2599410377132505,0.09521336958892399,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7393771045342571,0.7023623220397248,0.8775547813572262,0.9953917050691244,0.7826086956521741,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.3484680099265117,0.35628318584070795,0.1565047826741114,0.24290228187615853,0.10441318434470592,0.26458772187465496,0.10004907407610197,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.7345331144456935,0.7021957945797019,0.8775547813572262,0.9953917050691244,0.7717391304347826,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.4097753674919665,0.37430678466076694,0.4108649188379562,0.3787122910427956,0.3454460617975886,0.4881182826753595,0.3328531381031409,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.7323486798858778,0.7019773743935855,0.8775547813572262,0.9953917050691244,0.7717391304347826,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.40108395873682934,0.37996066863323497,0.3748027082096793,0.35945765233253973,0.3112733444350967,0.45642697308310365,0.29984706243574416,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.729760206250005,0.7017070616456526,0.8775547813572262,0.9969278033794164,0.7717391304347826,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.5511613482893658,0.3943362831858407,0.34259480966754025,0.3965453052191957,0.27710944542929167,0.41654352042664156,0.2943465545733798,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.7332166028719004,0.7075201803170422,0.8674102480847365,0.9969278033794164,0.7717391304347826,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.5217525806563532,0.34798426745329397,0.2216028654333344,0.3315249925569298,0.16249283958843597,0.3103031806199468,0.18342839168914044,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.7354005394905342,0.7133538034204246,0.8674102480847365,0.9969278033794164,0.7608695652173914,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.6050443333693076,0.3391445427728613,0.5687500777287533,0.5173288213674783,0.4914072653812245,0.6152826846341013,0.5013465343933383,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.7412489634931767,0.7192079308736616,0.8674102480847365,0.9969278033794164,0.7608695652173914,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.44106423967663555,0.3278072763028515,0.5317691484107673,0.49760904000011413,0.45636284346685263,0.5827783998279294,0.46751121350594993,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.7419979866408964,0.7183982278306716,0.8674102480847365,0.9969278033794164,0.7500000000000001,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.4168068756903801,0.30344149459193703,0.43097775236616964,0.44347099954812375,0.3608802749847104,0.49427013759588956,0.3751232475180269,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.7416590417312611,0.7175737353155689,0.8674102480847365,0.9984639016897082,0.7391304347826088,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.39165983131333926,0.33536873156342184,0.32512028164047996,0.38636447326843043,0.260617963979858,0.40136498348264,0.2779843312202415,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.7401845261178486,0.7167344533283532,0.8674102480847365,0.9984639016897082,0.7282608695652175,0.0,0.0,0.5,0.5646699975953584,0.5524328527683352,0.5810647497541425,0.5669222339217957,0.6073214914420416,0.6684551073062903,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
