Time,Factor_Global.1,Factor_Global.2,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2019-03-01,-0.9678172711486529,2.359098309181171,-3.070662444530178,-4.156933661829575,1.1280699591459964,0.22309051802067492,0.5673975000182108,-0.061306623283451135,31255.72215673912,5006.0,27811.98888919346,2753.1226300448634,5805.693374633371,19253.195727456303,8558.816004678234,156755.0,150320.0,111.6005829,111.35,109.443,2.45,2.51,2.49,2.37,2.57,2.98,94.54568076532988,5.473491789,103.455,66.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,111.6330114,2.41,,,,,,,VT,2019-03-01
2019-04-01,-1.2243768419061158,1.6852934439685254,-3.3322436836886045,-4.08917085115834,1.4057634425548267,0.5561178026468268,0.2641026351675395,0.004771485704207902,31166.21121029941,4289.0,27776.21910487639,2746.158984635935,5794.498087083257,19235.59239691501,8540.657071719193,156683.0,150563.0,111.9912044,111.65,109.78,2.43,2.46,2.42,2.33,2.53,2.94,94.17954718527965,5.478748082,103.455,66.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.0280948,2.42,,,,,,,VT,2019-04-01
2019-05-01,-0.7353971578067859,2.426062828229495,-3.169337012753536,-1.709231769481962,1.305343013452609,0.2697534617931069,0.1181095277531898,0.04003785625064385,31151.082629381464,3096.0,27806.575577726024,2745.745946208373,5797.111673463443,19263.755886493866,8542.857619671817,156814.0,150630.0,112.0623063,111.773,109.856,2.4,2.42,2.34,2.19,2.4,2.82,94.03598938610544,5.483776258,103.455,66.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.071993,2.39,,,,,,,VT,2019-05-01
2019-06-01,-0.4030866380837632,2.0098514182294687,-2.8402308517974575,-1.3312529805347368,1.476964739178916,0.11679818126349871,0.06532654072100634,0.016194872285531597,31135.12530131441,2673.0,27836.13044071497,2745.258561877473,5799.56337835994,19291.353981898395,8544.821940237412,157164.0,150797.0,112.0781068,112.0,109.935,2.22,2.17,2.0,1.83,2.07,2.57,93.8875135307227,5.488576316,103.455,66.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.1158911,2.38,,,,,,,VT,2019-06-01
2019-07-01,-0.5190590610509699,1.4428264089413838,-2.892799581589159,-1.730889713120653,1.5790303287765426,0.20269206191509262,0.03681073377125316,-0.042273153022237,31292.22906485975,3163.0,27845.39423886252,2742.777384174733,5797.795520191836,19304.874319520863,8540.572904366567,157525.0,150879.0,112.3146742,112.157,110.094,2.15,2.08,1.96,1.83,2.06,2.57,94.19779779097864,5.515186328,103.455,66.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.3353819,2.4,,,,,,,VT,2019-07-01
2019-08-01,0.05459554998553354,1.8737517849343472,-2.516594971225196,-0.5369689518392139,1.6032028525797304,-0.11379702131497074,0.0009197392248092402,0.00916035815260523,31483.43200280872,2827.0,27885.234688071312,2743.3140837056167,5802.400755457088,19339.58038232911,8545.714839162703,157782.0,151111.0,112.4371275,112.27,110.132,2.07,1.93,1.77,1.49,1.63,2.12,94.6119260523735,5.54185087,103.455,66.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.4670764,2.13,,,,,,,VT,2019-08-01
2019-09-01,-0.15616719034784307,1.3415844678951778,-2.638134860672241,-0.6567499073347847,1.6788218853541912,0.019543193439492363,-0.025408594001299602,-0.05137611721202165,31663.868901249472,1736.0,27915.672325714346,2742.92921502264,5805.053218035153,19367.75794640994,8547.982433057792,158302.0,151318.0,112.6201491,112.339,110.207,1.99,1.89,1.8,1.57,1.7,2.16,94.99477056811274,5.568569943,103.455,66.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.642669,2.04,,,,,,,VT,2019-09-01
2019-10-01,-0.018978540507960023,0.6962405538544293,-2.3811752506802097,-1.5483217841952555,1.8535707387685407,-0.02197941608561196,-0.002098554327304764,-0.098041394866646,31688.05411915996,1777.0,27910.38400816252,2739.04289263408,5800.286172264836,19371.13041063302,8539.329064898915,158474.0,151447.0,112.9313296,112.496,110.423,1.73,1.67,1.61,1.53,1.71,2.19,95.13089700515292,5.563293874,103.455,66.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,112.9499561,1.83,,,,,,,VT,2019-10-01
2019-11-01,0.302701673755869,0.9677056699435411,-2.166123999276306,-0.0160209833737213,1.8602267517218771,-0.20081221541067062,-0.042226237175092246,-0.07477044696690234,31760.946509880603,2937.0,27948.0593348964,2739.3808821177618,5804.456453846781,19404.304978470613,8543.837335964543,158642.0,151662.0,113.1433186,112.524,110.469,1.58,1.59,1.57,1.64,1.81,2.28,95.41318967312095,5.558015961,103.455,66.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,113.1694469,1.55,,,,,,,VT,2019-11-01
2019-12-01,0.15027893134097592,0.6658475487296056,-2.252074779231971,-1.8048961788639035,1.896215942161463,-0.108166812085857,-0.052465415216775925,-0.10542631497813522,31770.24635168328,3229.0,27929.85117757549,2734.250830804797,5797.030775899436,19398.659875740497,8531.281606704233,158834.0,151764.0,113.3517964,112.772,110.736,1.55,1.58,1.55,1.68,1.86,2.3,95.50435720994076,5.552736205,103.455,66.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,113.3889377,1.55,,,,,,,VT,2019-12-01
