Time,Global,Pandemic,Consumption,Employment,Inflation,Uncat,State
2012-02-01,-1.4304631774258858,-0.864768453295057,-1.2011115346496446,0.02335592085283493,-0.8247239547924473,0.03024287976053704,WA
2012-03-01,-1.4389270567990002,-0.8536096306064773,-1.0281477215039365,0.07243428025260026,-0.4583025815152364,0.048614350914534886,WA
2012-04-01,-1.4381039408914111,-0.8544422229918258,-0.705218423307179,-0.11609154198310465,-0.12960400369398664,0.002017921567400098,WA
2012-05-01,-1.4381514149610866,-0.8545222262423251,0.6314252362019435,0.006819322905099057,1.668174688147991,-0.026242757634568792,WA
2012-06-01,-1.4381278234511763,-0.8545920937559278,0.35424506234054964,-0.09175789875571512,1.1349009048065328,-0.06700018072467023,WA
2012-07-01,-1.4381652046139204,-0.8544391169928044,-0.10958123526199282,-0.047953523213236385,0.5862286277205477,-0.10433144135337963,WA
2012-08-01,-1.438213376728494,-0.8542360544521563,-1.7612703114385497,-0.008772856811516176,-1.9093383799409043,-0.13865008874521398,WA
2012-09-01,-1.4382068116020614,-0.8542626052286733,-1.671753206127302,0.1000940427432871,-1.479863609294328,-0.16497323008848033,WA
2012-10-01,-1.4381659389056671,-0.8544344550801508,-1.6632211733738667,-0.02721174479148966,-0.783991956938294,-0.19074358154699708,WA
2012-11-01,-1.43817424068176,-0.8544007149356069,0.3066701572123465,-0.03542751942109506,1.3895971258748931,-0.22637676727479508,WA
2012-12-01,-1.4381920018131837,-0.854325967342083,0.10589414009748364,0.02871081143862176,0.805044932917885,-0.2738871284930805,WA
2013-01-01,-1.4381325139387795,-0.85457498423107,-1.0634460234811804,-0.009449333986199333,-0.3121428804765036,-0.29497364482713134,WA
2013-02-01,-1.4381511127141686,-0.8544981575445314,-1.9528197540737064,0.059036736655812085,-1.8780867678416724,-0.29728066982010426,WA
2013-03-01,-1.4382203038308399,-0.854208937034457,0.7294681073097282,-0.03854616299897796,1.9554432786525457,-0.33219521525198564,WA
2013-04-01,-1.438095880304818,-0.8547266752030578,0.5468797230042874,0.03784629650017282,1.604931649559804,-0.41064292866124136,WA
2013-05-01,-1.4382207324481173,-0.8542087085323585,-0.20890245585578324,0.01938462369385122,0.45327868066476373,-0.4148225896304129,WA
2013-06-01,-1.438285423325762,-0.8539344370326736,-1.0551462555864812,0.0007105808245493325,-0.5231813167818837,-0.3677126507225184,WA
2013-07-01,-1.438304688336203,-0.8538523684728263,-0.6094792404127451,-0.017186052406763946,-0.2074209404876669,-0.3732288794698877,WA
2013-08-01,-1.4382654621439006,-0.8540157146421585,-0.7709800920039974,0.010847955259308005,-0.3789334577892858,-0.34730271034472865,WA
2013-09-01,-1.4382676565075787,-0.8540079163050737,-0.15883420051168315,0.016569438623192326,0.5416606726448434,-0.3533314692789391,WA
2013-10-01,-1.4381603130406388,-0.8544560941861346,-0.8457909292224238,-0.1394688826213686,0.21189587273092791,-0.37489617070167514,WA
2013-11-01,-1.4382485192953927,-0.8540910345182675,-0.8016573666494542,0.27007091462405647,-0.27021000464345807,-0.36610724076516576,WA
2013-12-01,-1.4382681080620072,-0.8540062747333697,-1.045906453469228,-0.16511488835066937,-0.5876918146076632,-0.33262384958134766,WA
2014-01-01,-1.4383260665121231,-0.853762780764856,-0.2011746716314301,0.07871773104287731,-0.48582480696043995,-0.34697252309441917,WA
2014-02-01,-1.4382611731431172,-0.8540323881970482,0.4142609658773304,-0.08370050579689872,0.23536126400913474,-0.36275154439777496,WA
2014-03-01,-1.438240230312934,-0.8541225825321599,-0.3697585871943564,0.14957397014428803,-0.34998379544958896,-0.34934740611279297,WA
2014-04-01,-1.43824990000624,-0.8540825350222265,-0.38158408265048505,0.014304973599504802,-0.3216687919002894,-0.3759271533361919,WA
2014-05-01,-1.4382014590493932,-0.8542844529761671,-0.2856817725738783,0.06288921262914171,-0.29766336471529575,-0.4072632200857629,WA
2014-06-01,-1.4382539126145548,-0.8540670083689521,0.028788750191290558,0.10001633382687973,0.03611954969730086,-0.40495615890947917,WA
2014-07-01,-1.4382093075114084,-0.8542516691294949,-0.17151943099917824,0.04469521678379666,0.038455218543893915,-0.4017661304622025,WA
2014-08-01,-1.4382233159939048,-0.8541943666028053,0.7029068204725571,-0.0029748312217810317,0.7895896639870196,-0.4201855168438292,WA
2014-09-01,-1.4382664783498087,-0.8540137308041097,0.5258699483327092,0.08673145668102598,0.6775324228088152,-0.4113164427376493,WA
2014-10-01,-1.4381868818163999,-0.8543446575438556,0.7969157473731188,0.11045806980352438,0.8676262599673736,-0.45647194205616964,WA
2014-11-01,-1.4382552259590948,-0.8540619642104378,1.0821682488973574,-0.004156364954896474,1.5629707822389216,-0.42236737397002205,WA
2014-12-01,-1.4382021131129676,-0.8542814907743103,1.5094108562654283,0.10818146033235458,2.1059113884298037,-0.3449500586168534,WA
2015-01-01,-1.4382681426775317,-0.8540063836625792,3.192772336826607,0.03886023838283576,3.8702630138315355,-0.41168068571666827,WA
2015-02-01,-1.4382520388700062,-0.8540714724310016,-0.23449210725195244,-0.00491901145869649,-0.3955958123301675,-0.3907602174793688,WA
2015-03-01,-1.4382938575975146,-0.853897625071915,-0.5432296147099654,-0.024386156448637765,-0.552738284176529,-0.36008100706482515,WA
2015-04-01,-1.4382258210850103,-0.8541809870572977,0.007509670443392783,0.061701138581623516,0.22866190031384023,-0.4118164945027703,WA
2015-05-01,-1.4382801128211156,-0.85395661758026,-0.8813253444245625,0.11525812248046699,-0.8641679687516822,-0.3792591377343007,WA
