Time,Factor_Global.1,Factor_Global.2,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2012-03-01,-1.0418869083210986,1.2415760954539616,0.5406881502435883,1.0656029653746861,-0.10390466719161456,0.8704080842065032,-0.16232417825707698,0.04517017761967537,540688.6248558682,111523.0,373484.6593472703,38281.32049932321,87949.24048729133,247254.12342708177,126230.56098661454,142036.0,133744.0,100.4235391,99.595,99.735,0.06,0.14,0.19,1.02,2.17,3.28,1636.4189181330526,85.06330306,100.0,63.5,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.4389816,0.13,,,,,,,OH,2012-03-01
2012-04-01,-0.8286969108409719,1.2936457167583435,0.454296705203726,-0.4170159456788407,0.031538499601458714,0.5709769821015134,-0.2604243271618063,0.04738744763309754,542304.9219287175,93550.0,374026.36199173593,38358.8341711226,88097.78436438157,247569.77683429097,126456.6185355046,141899.0,133827.0,100.5903214,99.746,99.866,0.07,0.14,0.18,0.89,2.05,3.18,1640.8918430697136,85.75624847,100.0,63.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.6145742,0.14,,,,,,,OH,2012-04-01
2012-05-01,-0.28592275535627454,1.7724500563617367,0.23385710958270156,-1.2358041488496503,-0.07680753195915169,0.3149190293647327,-0.12233812029534964,0.09644450298916789,545241.9618929236,77152.0,375479.0868870752,38529.77491295256,88460.90549418239,248488.4482493604,126990.68040713454,142206.0,133935.0,100.3822825,99.847,99.754,0.07,0.15,0.19,0.76,1.8,2.93,1649.3732933015217,86.45081021,100.0,63.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3950834,0.16,,,,,,,OH,2012-05-01
2012-06-01,-0.1510492777151517,1.7226687367100257,0.18565358368282617,-1.1840502666383832,0.053455402073974256,0.23598704849405525,-0.08524513808867937,0.09989818527785753,547844.720372302,79220.0,376700.6840247132,38677.034020701285,88769.60803979781,249254.09211265345,127446.64206049909,142391.0,134007.0,100.2993302,99.95,99.704,0.05,0.15,0.19,0.71,1.62,2.7,1656.8550609805022,87.14698828,100.0,63.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3072871,0.16,,,,,,,OH,2012-06-01
2012-07-01,-0.12847930244068825,1.5616167756534836,0.14466538391503958,-1.0343950816292908,0.21540269921339675,0.2092578900834841,-0.07671835749345364,0.09205092261649536,548638.4934162152,82447.0,377597.64554508426,38790.9648419223,89001.81304725616,249804.9261413004,127792.77788917886,142292.0,134153.0,100.3282977,100.053,99.74,0.07,0.15,0.19,0.62,1.53,2.59,1659.7119240024062,87.1437365,100.0,63.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3511853,0.16,,,,,,,OH,2012-07-01
2012-08-01,-0.5158867398386867,0.9607055703736341,0.27806721540454016,-0.5551344599232183,0.5662628521080044,0.37010018968615366,-0.1948857542261351,0.04220007292051072,547790.1240736118,74492.0,377363.1110000829,38788.57523524027,88967.2412357399,249607.36114580763,127755.81647097976,142291.0,134330.0,100.9111577,100.116,100.075,0.09,0.14,0.18,0.71,1.68,2.77,1657.594841868599,87.14043994,100.0,63.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.9218613,0.13,,,,,,,OH,2012-08-01
2012-09-01,-0.647406718770491,0.6346479051751692,0.3037074602112601,-0.5060210406585773,0.7817362448416456,0.4138916253028103,-0.23053334900072706,0.017919499414267452,547116.329112663,68337.0,377246.6103467857,38798.179898185874,88960.36521583199,249488.13994959107,127758.54511401788,143044.0,134512.0,101.3926317,100.24,100.379,0.08,0.14,0.18,0.67,1.72,2.88,1655.9986291953496,87.13709861,100.0,63.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.404741,0.14,,,,,,,OH,2012-09-01
2012-10-01,-0.6602072354610403,0.543337871596921,0.29650968303762404,-0.1833926721337899,0.8592853365164017,0.4128762852029545,-0.23173537217956053,0.012048960979454546,545199.5324983193,71925.0,377153.2889008084,38810.03936681992,88958.83204041964,249384.5002665285,127768.87140723996,143431.0,134671.0,101.6660668,100.482,100.677,0.11,0.15,0.18,0.71,1.75,2.9,1651.0958719469193,87.43132314,100.0,63.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.6681299,0.16,,,,,,,OH,2012-10-01
2012-11-01,0.035275684631976015,1.216948420356182,-0.004057569835910124,-0.803268609618334,0.5802079884543705,0.08825645449722468,-0.012718948625497769,0.07908959910622927,545270.4695073671,75290.0,378432.2061975897,38963.05665165811,89280.9208586376,250188.31979909056,128243.97751029531,143333.0,134834.0,101.4953345,100.591,100.609,0.12,0.14,0.18,0.67,1.65,2.8,1652.1885934657937,87.72285254,100.0,63.1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,OH,2012-11-01
2012-12-01,0.18984472014772552,1.1958399657728573,-0.07736356384233764,-0.9610637843518351,0.6409781115379228,0.000994796241377864,0.03623111465720871,0.08522470576626771,545059.5965922083,94305.0,379516.5667591184,39096.06036205303,89557.12624138857,250863.4795661726,128653.1866034416,143330.0,135075.0,101.4830453,100.664,100.593,0.04,0.12,0.16,0.7,1.72,2.88,1652.4059894823697,88.0116868,100.0,63.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,OH,2012-12-01
