Global.1,Global.2,Response,Pandemic,Uncat,Consumption,Employment,Inflation,State
-21.945483406983147,-13.278658317387276,-0.5682857064927437,3.9809472150034297,-0.16249087916820296,0.10863857057514098,2.902973789511869,-1.4122506264873058,SC
-0.23106496973589788,1.161106629019562,-0.07770734789897198,0.5735127895921777,-0.12062127001811594,0.07280348011495254,2.7076543326902516,0.6792839708980286,SC
-0.24398237501599795,1.146779903108247,-0.0779492660282675,0.4030774025748446,-0.5305937253914353,-0.010575666061509701,2.523084773003497,0.4664355180817711,SC
-0.2868835836246529,1.226097698919351,-0.06794257687634055,0.38941245937736957,0.3231235400130694,-0.09080178743827957,2.3522743262488244,0.12532364688127132,SC
-0.32781143639402494,1.2051967640835504,-0.06824160115177956,0.3667462149018199,0.13694403786672174,-0.009342843391312536,2.191709602149869,-1.9553214119581455,SC
-0.3383618734463451,1.3212616892944802,-0.05589371074714256,0.2810815927805139,0.06747912524157772,0.007999970180013137,2.04324751915459,-1.2644295172410096,SC
-0.3402688619210493,1.3655933601387429,-0.051272370090149816,0.2407906109539796,0.8754770832236597,-0.0837722035786703,1.9052405340114207,-0.37317166424926324,SC
-0.2788198296655224,1.3183992927528303,-0.058859135222505694,0.3007058166703108,0.8100826368833888,-0.23449160998681706,1.775162346699973,2.341840583319052,SC
-0.3070917448708858,1.3648676763807226,-0.05283603348133325,0.25488800064163253,0.7918692472102383,-0.2922477381856734,1.654858769194069,2.070233366589667,SC
-0.3493490048264442,1.5808290462714556,-0.028844288720208455,0.06964053828675432,0.18596846313214135,-0.1932749913673823,1.5436592732610899,1.626432211145252,SC
-0.4093013069680334,1.532537470693521,-0.031093058081440552,0.08249312672666126,0.1551155913759682,-0.10062987364354052,1.438046851394037,-1.5564743341573026,SC
-0.4181626630221281,1.6306450792019842,-0.020658159011395522,0.004484336003833522,0.18882212731685197,-0.08420706489884322,1.3405385040059188,-0.9046803641529152,SC
-0.40959728260641953,1.6903777322966616,-0.01493132963607923,-0.041298677599064026,-1.0052667657398264,-0.05650123125842,1.2503372942617794,1.0106816220095614,SC
-0.35890561175426816,1.5999873045495345,-0.026454555014564608,0.04765780669426786,-1.0319079105362212,-0.1375698583865185,1.1649161475747232,2.4497920303182674,SC
-0.43598562845423705,1.5468181892582742,-0.028434103798552456,0.06260304791820165,-1.0520669765949462,0.02468508659857048,1.0844817929954407,-2.0070451248240273,SC
-0.38971633656851945,1.4728380345765966,-0.0380801201979422,0.137865641173549,0.5927966187831927,0.105018941965984,1.0102214953200175,-1.6588220926986739,SC
-0.37457994811502987,1.537483891366662,-0.03214594931819357,0.09353950022411012,0.6194317416268588,0.0745292370307759,0.9416688423979303,-0.34035733047514066,SC
-0.3577201835748222,1.5695297822075014,-0.02962413671567136,0.07339472578204648,0.6342937229583983,0.002218905218033389,0.8778639349608421,0.947206817139475,SC
