Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCE,PCEC,RPFI,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.42815421343466514,0.21509318352369344,0.1796262303774862,0.4941837921254959,0.20709826089955133,0.1519630361941124,0.3883076765308643,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9057998667151062,0.9536305132411109,0.9759303077836564,1.0,0.27439024390243905,0.0,0.0,0.49999999999999994,0.5447739294632139,0.5307818671826587,0.530802606306213,0.530802606306213,0.598096381319249,0.5654343418199976,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.00031293094819049135,0.00024578637537623444,0.0005243609351103343,0.00045599635202918376,0.0,0.0
2020-02-01,0.44082554724453554,0.19692233903151554,0.23711693089417335,0.5293632904720676,0.26725066321555624,0.20391894005151845,0.4495817535684289,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.907304030460185,0.9503204638722622,0.9759303077836564,0.9984251968503937,0.2804878048780488,0.0,0.0,0.49999999999999994,0.5447739294632139,0.5307818671826587,0.530802606306213,0.530802606306213,0.598096381319249,0.49865816306726213,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.00039650877907366605,0.0001799747229530897,0.0014856893161459472,0.0008207934336525308,0.0,0.0
2020-03-01,0.49646495473758473,0.19574162426879446,0.4943196361163825,0.6927393125335348,0.5416466420967828,0.43349875715062947,0.7307580070588025,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9118491809244945,0.9470148796458256,0.9759303077836564,0.984251968503937,0.29268292682926833,0.0,0.0,0.49999999999999994,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2400467983945429,0.171957671957672,0.011278147993014447,0.013206652617893517,0.15346296700895784,0.15841313269493845,0.02310948404072761,0.02908875037102998
2020-04-01,0.14154399179466443,0.9999999999999999,0.7322706004025039,0.8471206309957432,0.7983577994609832,0.6443494736530669,0.9946933966291891,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.918240231068775,0.9193331106877136,0.9759303077836564,0.9354330708661417,1.0,0.0,1.0,0.9999999999999999,0.6614984732694688,0.6481670557347284,0.8571849049764544,0.8470082858525493,0.7011485120754615,0.7956689414647649,0.0079961546901387,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.01322751322751323,0.03170806846773653,0.0408945549587737,0.24592527856674679,0.25398996808025537,0.22114174579567555,0.2560106856634016
2020-05-01,0.03686109928191439,0.03557978946788662,0.24266412632944395,0.5339637400195028,0.2741189218990736,0.20835595844382598,0.4569130557618393,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.918795384745542,0.8917550114615217,0.9759303077836564,0.9559055118110237,0.774390243902439,0.0,0.0,0.0,0.5506660368313179,0.5335546678779556,0.5597861888691057,0.5559251116930437,0.6032983225659446,0.5709947329084418,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.025398914071299662,0.03236724513766052,0.2041074939916976,0.21035111719106248,0.13202150783663197,0.15464529533986346
2020-06-01,0.0,0.0,0.051209821127373156,0.4085516804198628,0.06651351227211287,0.03927846400579532,0.2431427477004675,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9170363697261966,0.8642805819672499,0.9759303077836564,0.9559055118110237,0.6707317073170732,0.0,0.0,0.49999999999999994,0.5405326433999822,0.528263122923892,0.4713262460754291,0.47911662241013353,0.5943518940699509,0.48740275302364394,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.03792198301037628,0.04985434135295326,0.17216517369455975,0.17847697218422254,0.04267246310490791,0.05387355298308104
2020-07-01,0.9869745566805067,0.13823427492180201,0.09977815265305578,0.43799530614209525,0.11708679281073084,0.0833028909488876,0.2945823852973057,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9209315102244598,0.8864410710547607,0.9759303077836564,0.9637795275590552,0.603658536585366,0.0,0.0,0.49999999999999994,0.5970191674946215,0.5870260480767724,0.516476261609876,0.5191368186894744,0.6442219254887653,0.5908048623733975,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6250283659650168,0.02380952380952381,0.06964074166578392,0.09177905013639129,0.28442211055276384,0.29507523939808483,0.0798535636654845,0.10092015434847136
2020-08-01,0.9824910658033359,0.11522468003662624,0.09282984048538967,0.4314237944454479,0.10776978770287785,0.07813166890444928,0.28444735016764444,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9247195040828511,0.9087363876243927,0.9759303077836564,0.9637795275590552,0.5121951219512196,0.0,0.0,0.49999999999999994,0.532510796635047,0.5168654468778484,0.5350017976333842,0.5354994785006403,0.5872664143130071,0.5795362039870513,0.0079961546901387,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5873960731482306,0.02645502645502646,0.05409623695675624,0.0700585186468587,0.20489403539436313,0.2124487004103967,0.05846013041986043,0.0734639358860196
2020-09-01,1.0,0.12011850750310381,0.1875400512174211,0.4923145863893075,0.2094557671653185,0.16232126430715849,0.38884496987866507,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9296477090073294,0.9311665316761459,0.9759303077836564,0.968503937007874,0.4634146341463415,0.0,0.0,0.49999999999999994,0.5425745210503243,0.5270352222372802,0.5338119308367539,0.5335324874351901,0.5961612498838281,0.5430793482846518,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.05677947406220329,0.07255398905914856,0.1829145728643216,0.18750569995440036,0.027685619494337035,0.03413475808845355
2020-10-01,0.6218936123893937,0.09089897258309178,0.3011407535760805,0.567099784436194,0.33296731305608696,0.2624672536104493,0.5161236797589335,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9331397215339545,0.9438948088741315,0.9759303077836564,0.9669291338582677,0.41463414634146345,0.0,0.0,0.49999999999999994,0.5858201278997399,0.5742202329809692,0.49674476927730127,0.4977489013282388,0.6343312867779605,0.6063732235286765,0.0079961546901387,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.13378867053910615,0.1700908872350913,0.4315490495958051,0.4356589147286822,0.19288410936963735,0.2273671712674384
2020-11-01,0.6243747893660867,0.17826498039026695,0.3126916527357905,0.5746683071857399,0.34549451027647626,0.2726670973331201,0.5290234412783742,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9367752248165284,0.9566344047677159,0.9759303077836564,0.968503937007874,0.39634146341463417,0.0,0.0,0.49999999999999994,0.6158913624217482,0.604539055014868,0.6262059959315045,0.6169643582418697,0.660883544680999,0.6783309536240304,0.0079961546901387,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.4409370211617871,0.02380952380952381,0.4422559794592903,0.5616447003488018,1.0,1.0,0.7984212332685048,0.8748886910062333
2020-12-01,0.5548696779592668,0.1961547023198922,0.0,0.3625597145905084,0.0,0.0,0.17131834776515636,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9365050879986938,0.9693853168160363,0.9759303077836564,0.9669291338582677,0.37804878048780494,0.0,0.0,0.49999999999999994,0.5629654516323985,0.5408323361180396,0.6250379782831323,0.6149685422250535,0.6141570576783276,0.6325241540410693,0.0079961546901387,0.004542017897243193,0.5,0.5,0.5,1.0,0.5,0.5,0.5495487592131025,0.02380952380952381,0.48680296332002243,0.5636418825356021,0.9676207122569368,0.9422252621979024,1.0,1.0
2021-01-01,0.5719947323323208,0.19233143546917633,0.8247351484470857,0.9797166219143124,0.6067826432435883,0.7901483422251774,0.9399509376510029,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9418646211826482,0.9750478813473913,1.0,0.9653543307086614,0.3658536585365854,0.0,0.0,0.49999999999999994,0.5236436685311738,0.5057972159177183,0.5150671300548332,0.5154278941773573,0.5794411924320186,0.5267114026126664,0.0079961546901387,0.04605211189726576,0.5,0.5,0.5,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.41742947634601607,0.44700751730242066,0.6153375573519773,0.5930688554491564,0.4152842924150555,0.43336301573167113
2021-02-01,0.5798893163786386,0.24465121295779946,0.8585521151942324,0.9999999999999999,0.6441822018905192,0.8202458557073407,0.977135709089543,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9476020300261537,0.9806807457366806,1.0,0.9653543307086614,0.3536585365853659,0.0,0.0,0.49999999999999994,0.48541237898893647,0.460814672333737,0.5382462574618146,0.4585386153329267,0.545688086869021,0.46937945972605355,0.0079961546901387,0.12548946590383334,0.5,0.5,0.5,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.1272375291672052,0.12390185199362298,0.24797902556259557,0.23834929320565434,0.05685848301109713,0.05862273671712675
2021-03-01,0.5364025917813826,0.20536978517646462,0.6591416742464604,0.8591497865434128,0.424010881765722,0.6476172236191906,0.7459224812503035,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9508010992829797,0.9862839099839046,1.0,0.9669291338582677,0.34756097560975613,0.0,0.0,0.49999999999999994,0.523680726641597,0.5068636659025147,0.4626350609616439,0.6904647072456918,0.5794739097776289,0.48626608375473035,1.0,0.25561686809528644,0.5,0.5,0.0,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.10788343030629331,0.10217191883945852,0.22123661787196852,0.21130870953032377,0.008008237043816497,0.008607895517957851
2021-04-01,0.6092131227691259,0.11057296220565319,0.6997766634776099,0.8830443684106233,0.4689589808577479,0.6838920214410692,0.7903354053492935,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9562356614038098,0.9908570517577838,1.0,0.9700787401574803,0.34146341463414637,1.0,0.0,0.49999999999999994,0.5499674661283773,0.5414544241190147,0.45289795237547503,0.3260906512145392,0.6026815782457323,0.557936705258636,0.7893895899995776,0.4038333502601081,0.5,0.5,1.0,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.10506510810209323,0.10359022710392465,0.27161896438715316,0.2618331053351573,0.011440338634023568,0.012169783318492135
2021-05-01,0.6121548525179216,0.17831546770762333,0.713546782098629,0.8887587867255188,0.48423161479525045,0.6967284815428556,0.8040461157381844,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9618197480482423,0.9954290823277852,1.0,0.9716535433070866,0.3292682926829269,0.0,0.0,0.49999999999999994,0.5090618499707182,0.4946639116063846,0.5128923430738866,0.5128923430738866,0.5660237562113013,0.5473835298978166,0.38125732989548095,0.4782321676427773,0.5,0.5,0.5,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.051970833280692255,0.051361293883948535,0.17338868254315054,0.16753305973552213,0.002745681272165656,0.0026714158504007124
2021-06-01,0.6029246786806493,0.18309569871004902,0.6720268134403893,0.8556260466158019,0.4384543004019257,0.6616535508525525,0.7537647036410265,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9668591782711614,1.0,1.0,0.9716535433070866,0.3231707317073171,0.0,0.0,0.49999999999999994,0.4742219167005984,0.4545524358142264,0.5013651133537446,0.5013651133537446,0.5381049779405339,0.5009298959425265,0.20870255034120067,0.5157588273130438,0.5,0.5,0.5,0.5,0.5,0.0,0.8075627442522592,0.021164021164021166,0.014901149778275788,0.014689429439835389,0.0649333624644964,0.06338349293205654,0.0,0.0
2021-07-01,0.5845051496745794,0.17908769417536996,0.7430661464041585,0.902233453270949,0.5169509335919886,0.7239668332656531,0.8341265636414843,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9721334500331122,0.9983238819218396,1.0,0.9716535433070866,0.31097560975609756,0.0,0.0,0.49999999999999994,0.5842891375983796,0.5709062346043463,0.42682039839884456,0.42682039839884456,0.6319387571106746,0.5315385118878982,0.08653629863720008,0.5351569112021396,0.5,0.5,0.5,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.04051775494396884,0.03997319182484967,0.12720122350884858,0.12051983584131326,0.0,0.0
2021-08-01,0.5943296686146423,0.18426034932633853,0.7867486168490021,0.9303051439963573,0.5652290259012029,0.7624176986738739,0.8832112317573639,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9779313858983061,0.9966491613180685,1.0,0.9700787401574803,0.2987804878048781,0.0,0.0,0.49999999999999994,0.6419830005723358,0.6396618625604231,0.6137926166000739,0.6137926166000739,0.6832102973732322,0.7090352707049368,0.08985957104691822,0.5614385501653182,0.5,0.5,0.5,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.20761316292526294,0.2190440118783317,0.44024470176971814,0.4213862289101687,0.09083628875414712,0.10388839418224993
2021-09-01,0.6076464232910019,0.196899390250899,0.8465762892112143,0.9707127411839968,0.6313172137863048,0.8146326470672826,0.9515399936785289,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9844594796318497,0.9949758373417326,1.0,0.968503937007874,0.28658536585365857,0.0,0.0,0.49999999999999994,0.5888623919494781,0.5744033271444119,0.6540992738324525,0.6540992738324525,0.6370205857137956,0.669690579161927,0.0845898441013725,0.5835505602762449,0.5,0.5,0.5,0.0,0.5,0.5,0.5767632515266891,0.021164021164021166,0.37316724021143244,0.38445018393685304,0.703473891195106,0.6690834473324213,0.2561491820157877,0.2873256159097655
2021-10-01,0.6527568222931284,0.18620066872746713,0.6392129205185036,0.8178975485078326,0.4024739743540089,0.6365680776740741,0.7075367983761683,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.989742408533691,0.9960834823182898,1.0,0.968503937007874,0.27439024390243905,0.0,0.0,0.49999999999999994,0.5219921289554438,0.5034428677131669,0.6324423358703573,0.6324423358703573,0.577983104297704,0.5782707567660866,0.07949644536940079,0.6299694189602446,0.5,0.5,0.5,0.5,0.5,0.5,0.7990698928757045,0.021164021164021166,0.24523387701036267,0.23710192344627418,0.5246668123224819,0.49863201094391246,0.1702322388742707,0.19352923716236273
2021-11-01,0.644154661016634,0.19679956305521704,0.6036335519321483,0.7879456985363824,0.36327317543595405,0.6068676104002182,0.6635726864399875,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9945575360772241,0.9971917286323114,1.0,0.968503937007874,0.27439024390243905,0.0,0.0,0.49999999999999994,0.550574739435427,0.5343317093146766,0.5044878613336623,0.5044878613336623,0.6032177191994869,0.5465191220614185,0.05383589747966079,0.696000767347123,0.0,0.5,0.5,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.31796699841882403,0.3022514300603452,0.6692593401791567,0.6343365253077975,0.3366891659993136,0.37756010685663405
2021-12-01,0.6546125295450863,0.20303933650485478,0.6543099087577873,0.821041960131535,0.41927184471208623,0.6513537480039798,0.7208141931536701,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9983005771307519,1.0,0.968503937007874,0.27439024390243905,0.0,0.0,0.49999999999999994,0.5920027623542602,0.5841466070513825,0.5690321404667725,0.5690321404667725,0.6404217060128862,0.6241961905426329,0.10278721812543667,0.7716578083212025,0.5,0.5,0.5,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.7166798998232231,0.7380642509760942,0.961503168013983,0.9336525307797537,0.5984441139457728,0.670228554467201
2022-01-01,0.51510859226321,0.2176829534162702,0.5303411459968796,0.26788475897047576,0.4869258510740113,0.5958117421256671,0.449543702261244,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.968503937007874,0.2621951219512195,0.0,0.0,0.49999999999999994,0.57796597640735,0.56563220877665,0.5583905265914921,0.5583905265914921,0.6267731198882022,0.5804751039906725,0.06906305291874625,0.8167112405069005,0.5,0.5,0.5,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.9218265239239677,0.9020519835841313,0.5331197803454982,0.5676758682101514
