Global.1,Global.2,Response,Pandemic,Uncat,Consumption,Employment,Inflation,State
-23.240565392160455,-5.903829227462484,0.36304839862917715,0.8313616983772277,3.322759843563856,4.24304554224923,3.820742415311171,-1.7206507225800516,CA
-0.18142092649606822,1.9499422922376508,0.3710866924293613,0.2747936479474302,2.186015348052791,2.286004361232878,0.4687404747189134,-0.16663264432099992,CA
-0.26171351695127715,1.7208340697202138,0.289232618808711,0.1315904674798452,2.1955775745843216,0.9003128129449842,0.05756775066815426,0.5518352975589047,CA
-0.2933091036575958,1.628534618686662,0.24884716875655422,0.04047448425245212,2.9467590275133944,0.42273374196974245,0.007017267989679299,0.3655667080606143,CA
-0.3489729329082605,1.7177036231835738,0.29926435887603,0.150493877475535,2.846999641091328,0.3520461234056462,0.0007936164342614668,-1.582235061858281,CA
-0.35488283621381816,1.7880612073647024,0.3325667480022805,0.2241477517964782,2.7843919320801085,0.2772262794485369,1.8749750489833845e-05,-0.968943299511861,CA
-0.34347709845090746,1.7383370851949118,0.30785034142412965,0.17012136121711358,3.034705827431993,0.12942527114046573,-0.0001402344483134528,-0.19298695685497624,CA
-0.2894568434738386,1.611493655134956,0.24085401853136343,0.02261084890712227,2.994741739075784,-0.03154135913347939,-3.1688826322096115e-05,2.373105806685166,CA
-0.28362489124143436,1.538248884455125,0.20609826686968588,-0.054105202320827134,2.914977661445094,-0.059481392889430176,-5.969796464158186e-05,2.0211049885152517,CA
-0.2720606631331446,1.5249237969615521,0.19814740340666545,-0.07196915710533253,1.900776536987628,0.03546186678338251,-7.7214796991605e-05,1.5778301113491087,CA
-0.33239472234657796,1.6277448483640673,0.25501164889366307,0.053298101275482374,1.797719427195115,0.1397888285513635,2.3405851366027783e-05,-1.4833257177751205,CA
-0.33784199478943383,1.713310190120191,0.29540259007300845,0.1421243132698391,1.7716837702985597,0.12488964321827888,-0.0002857564707062095,-0.9031324752449598,CA
-0.31138936301243636,1.7130067291604902,0.2911668761882498,0.1327088023160975,2.801843696147179,0.01466052079690887,-0.0001214739278146528,0.780462004162796,CA
-0.27350175774524277,1.5770808227955087,0.22248056521444526,-0.017724439594585112,2.8640144342052474,-0.10233100931650996,1.398065840035031e-05,2.2366480858283007,CA
-0.35171229061101833,1.7049323813040274,0.2936772051477106,0.13833879197266435,2.7222715803933846,0.07546438305506847,-0.00014451300683804847,-1.994237633801938,CA
-0.3413908716375378,1.729168173487442,0.3032833234133906,0.15985776025814727,2.264474680403082,0.10328019002739311,-1.2963998493957867e-06,-1.5593549473515733,CA
-0.32203160305336176,1.7190064059726888,0.2955890985332884,0.14287032902397742,2.257801951049854,0.04173809028739382,-4.876469631918857e-05,-0.31123794747766936,CA
-0.29297939374179155,1.6403921607530711,0.2547572101351988,0.05315820161522074,2.284540383883608,-0.03616307235121718,-2.100313424885912e-05,0.894571364180947,CA
-0.30432686275894594,1.6138680553303806,0.2442537007248034,0.02988049198799761,1.9862340648553927,-0.058377113625385814,-0.00014850182755484702,0.21959127027998684,CA
-0.29910935463342997,1.6033189975164603,0.2385699066832784,0.01725700128800081,1.984242516166002,-0.06832879649436854,2.0252004445478916e-05,0.5148808394032492,CA
-0.3055299729573665,1.579900085430059,0.22874069649924614,-0.0041605382605416075,1.9318649704371331,-0.013030184722875121,0.00017459363877673367,-0.46118083537801924,CA
-0.2657733973695821,1.4578683722652777,0.1661839284386828,-0.1417413008947503,1.4221810892728672,-0.03763415158962645,-8.350879552885972e-05,0.37004221051590386,CA
-0.26273300414050244,1.4157942569117414,0.14626510825193467,-0.18594820304053056,1.391577877135715,-0.061466522704481455,-0.0001011984592782501,0.2834163024939956,CA
-0.2556730312791155,1.3943530893821952,0.1352617421174597,-0.21030445264688058,1.3853537716146136,-0.0873214999125457,-7.382454758597773e-05,0.6723179730601677,CA
-0.26625462448828524,1.4490596131048579,0.16218420566582242,-0.15122759144312997,2.8833789385669806,0.0904797530021808,2.755618191789989e-05,0.6017774982954001,CA
-0.29505050758891166,1.5188239625096525,0.1988870791757669,-0.07039475495304606,2.9312184139988706,0.10039112605415947,-7.751657345871374e-05,-0.3726635174201898,CA
-0.26893123066273156,1.4850160035936129,0.17921898383220652,-0.11340544850532774,3.0164946106657,0.06890797369557541,2.9008551441171816e-05,0.7114342782189278,CA
-0.26939866223637016,1.4524849617776754,0.16425508280882742,-0.14641773620584098,1.9537469416239177,0.006927890511185675,6.295122524475109e-05,0.6062476977459212,CA
-0.27192076919473795,1.4518602244090189,0.1643566327301201,-0.1462508540467498,1.9634304900738504,0.00446804128487866,6.602966618931591e-05,0.40387697633379566,CA
-0.28393635084270397,1.4819065121463635,0.18010372046125747,-0.11165510653554386,1.9572235376906713,0.01488711340912341,1.876535358417044e-05,-0.05167285449848245,CA
-0.2732297228538585,1.4468399236460767,0.1622397041129398,-0.1507384619812367,1.8218545201152483,-0.010257737999996354,-1.6104265091342378e-05,0.1966459868715089,CA
-0.30718922357701883,1.5334528340675582,0.20752727494849552,-0.05141949483058969,1.7454732557966994,0.030905779352401287,3.1905534322365684e-05,-1.0337046174668,CA
-0.3108187975323269,1.6007598158591434,0.23919879242202022,0.01837419439739145,1.7072622361730847,0.03648139545395844,1.295332975193694e-05,-0.6515847851111903,CA
-0.3240002986255295,1.6702415618161877,0.27335413286719684,0.09370146082882476,2.374946961354275,0.080025772369646,-1.1082390519735495e-06,-0.9749799047528717,CA
-0.33292186606506163,1.710085131324571,0.2931514484786115,0.137441800521411,2.345464729191231,0.10827153706869805,4.674006631728073e-06,-1.4280532869846279,CA
