Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	Mask2	Hosp1	Deaths1
2014-12-01	0.021623535438615234	0.6369856712614984	0.5078190292812902	0.31298930052280877	0.7428571428571402	0.2459016393442623	0.007780910451541749	0.008590825717235826	0.23425888807236137	0.9521466689884892	0.0	0.0	0.0
2015-01-01	0.02682222942854689	0.6813240926653152	1.0	0.21616751533403916	0.7142857142857117	0.23770491803278687	0.011847880161955864	0.010870567462091685	0.07870096975326518	0.9391826878446033	0.0	0.0	0.0
2015-02-01	0.023077953083086994	0.6808277245731735	0.5550598172492792	0.29761082297700137	0.7142857142857117	0.22950819672131145	0.006530574255135148	0.007019866058390632	0.49912704616195425	0.965489893197179	0.0	0.0	0.0
2015-03-01	0.022885705297165437	0.680336003160369	0.5340741904694776	0.30288787323801647	0.7142857142857117	0.22131147540983603	0.006280734742019942	0.006842694915518101	0.5066174053952723	0.9666207178331913	0.0	0.0	0.0
2015-04-01	0.02259855099612995	0.6613282752250256	0.4123771136850056	0.20676083942624943	0.7142857142857117	0.21311475409836061	0.00722907015925197	0.0075340671946361164	0.4289422565245661	0.9617994349538268	0.0	0.0	0.0
2015-05-01	0.02162076467756395	0.6610855967278775	0.2974490594433761	0.21715248655193192	0.7142857142857117	0.2049180327868853	0.005840185084059451	0.006531049565236649	0.5349905266530876	0.9685919911023991	0.0	0.0	0.0
2015-06-01	0.021867958057752105	0.6608441550605438	0.3287193371382007	0.23820595122653246	0.6857142857142868	0.19672131147540978	0.006198968515797248	0.006794924985379296	0.5101022712614719	0.9667021880574344	0.0	0.0	0.0
2015-07-01	0.02017265474186223	0.6126501315619824	0.24325060546628885	0.2820836679202182	0.6571428571428584	0.18852459016393447	0.007118612605507971	0.007465335039196453	0.4545412938591608	0.9620265158749708	0.0	0.0	0.0
2015-08-01	0.02065148975159698	0.6124915926434044	0.3003321054914623	0.24664928368116182	0.6285714285714263	0.17213114754098363	0.007783160756269617	0.007950764657532564	0.3796449961608567	0.9586193262337169	0.0	0.0	0.0
2015-09-01	0.02153110688359405	0.6123339090378733	0.40525447960478045	0.22758472771022015	0.6285714285714263	0.1639344262295082	0.00901973596167845	0.008850825742784224	0.2738033829246919	0.9523708961543608	0.0	0.0	0.0
2015-10-01	0.02009362833328153	0.5492241716722972	0.34842954542130633	0.24705057467165578	0.6285714285714263	0.1557377049180328	0.007872206321576203	0.008022513964168006	0.4264502145385787	0.9579696750175393	0.0	0.0	0.0
2015-11-01	0.01964669939941052	0.5492076011502474	0.2948316162682672	0.29277330119322076	0.6285714285714263	0.1557377049180328	0.007214331740643803	0.007549121237534357	0.4361074937639563	0.9611364394003525	0.0	0.0	0.0
2015-12-01	0.02048832377567928	0.5491909927296617	0.39504659963201383	0.31035894416298443	0.6571428571428584	0.14754098360655737	0.008395131774662296	0.00840860065764915	0.3291286649421136	0.9551682272165031	0.0	0.0	0.0
2016-01-01	0.02242491791828813	0.6733089739156747	0.6404372773493743	0.28382475491860315	0.6571428571428584	0.14754098360655737	0.004471869010406858	0.007702346049783258	0.35823333021008286	0.9607309983917958	0.0	0.0	0.0
2016-02-01	0.023079027201691086	0.6729893435443222	0.7187411151050356	0.2341857066128501	0.6857142857142868	0.13934426229508196	0.0054260010539185196	0.00838345742890484	0.317139331932879	0.9559797406527168	0.0	0.0	0.0
2016-03-01	0.021328573568766336	0.672671680399341	0.5100085544638852	0.3009315074469431	0.6857142857142868	0.13934426229508196	0.0029491350192751317	0.006577418357457684	0.527342817213182	0.9682764402574415	0.0	0.0	0.0
2016-04-01	0.01868088951868848	0.5661077182793911	0.07656944467556279	0.23395788442345886	0.6857142857142868	0.13114754098360654	0.002113770791638254	0.005961462883754843	0.5600276253743403	0.9724172516696103	0.0	0.0	0.0
2016-05-01	0.01975431045646542	0.5659858463773412	0.20388075687634305	0.21562937755858305	0.6857142857142868	0.13114754098360654	0.003645624093447407	0.007061686799202393	0.49112913535167235	0.9647954030113071	0.0	0.0	0.0
2016-06-01	0.01950401419159075	0.5658640221674903	0.17318660252488338	0.23778248917912775	0.6857142857142868	0.13114754098360654	0.0032888309892139204	0.006792861708459399	0.5104932049111612	0.9665581937920824	0.0	0.0	0.0
2016-07-01	0.02249106140250854	0.6700162500057453	0.5561140669251975	0.27321852879756814	0.6857142857142868	0.13114754098360654	0.004544236202362734	0.007692873098182968	0.3560972505717873	0.9603096985690595	0.0	0.0	0.0
2016-08-01	0.021834174141717413	0.6697325891747712	0.4784637750882553	0.25822884366524984	0.6857142857142868	0.13114754098360654	0.0036280110973273124	0.007018687765576771	0.4669182200412889	0.964852455110424	0.0	0.0	0.0
2016-09-01	0.021678032182534425	0.6694504659813596	0.460573564383688	0.22277871727014406	0.6857142857142868	0.13114754098360654	0.0034260034391511603	0.006862358092146972	0.5033182562553414	0.9658462222735239	0.0	0.0	0.0
2016-10-01	0.02034639705694894	0.6152765749086617	0.26473699307938536	0.2560772979601944	0.6857142857142868	0.13114754098360654	0.0030236411530210052	0.006560877015344289	0.4901319569909405	0.9678357228058145	0.0	0.0	0.0
2016-11-01	0.021419353409801858	0.6151416125495347	0.3928414753719068	0.31163872709286716	0.6857142857142868	0.12295081967213117	0.004562250269155968	0.007666566698790712	0.4353786391004341	0.9601796615295174	0.0	0.0	0.0
2016-12-01	0.02056139799067409	0.6150073347901474	0.29045575353352443	0.27587851340037867	0.6857142857142868	0.12295081967213117	0.0033458254471563516	0.006775124675349073	0.49868561647554843	0.9662146507041421	0.0	0.0	0.0
2017-01-01	0.02019407915894636	0.6817591825575471	0.27104381654528703	0.28619043541219	0.6857142857142868	0.10655737704918034	0.003554539770592037	0.005708119281816058	0.5700337409100718	0.9741675116419231	0.0	0.0	0.0
2017-02-01	0.021471297287201447	0.6813273071928235	0.42403187036440654	0.2836869946300703	0.6857142857142868	0.09836065573770492	0.005383632391873106	0.007030614519671496	0.454856946818932	0.965020762894017	0.0	0.0	0.0
2017-03-01	0.022692236008397496	0.6808989500332073	0.5702943544677772	0.2798559469580231	0.7142857142857117	0.0901639344262295	0.007132342526039062	0.008294879491413928	0.3578150554331625	0.9562735189784204	0.0	0.0	0.0
2017-04-01	0.021892574765119504	0.6954498288862265	0.5045249899859875	0.22195103519476136	0.7142857142857117	0.0901639344262295	0.00480330268744815	0.006603079802007208	0.4379823293781138	0.967792310613265	0.0	0.0	0.0
2017-05-01	0.023338537056351857	0.6950229625747943	0.6780827717640502	0.21675214730911213	0.7428571428571402	0.08196721311475413	0.006885479863356243	0.0081091686508431	0.3433451879440547	0.9573885046215503	0.0	0.0	0.0
2017-06-01	0.022584734236685958	0.6945988589300305	0.589037811282995	0.22770533209483929	0.7428571428571402	0.08196721311475413	0.005828810928669081	0.0073398363617004	0.410549347079741	0.9625847141759466	0.0	0.0	0.0
2017-07-01	0.023615226925259542	0.6508785643723778	0.5881536134396993	0.28082258973006424	0.7428571428571402	0.07377049180327866	0.0064084548803623985	0.007756764692934858	0.3952852113377378	0.9596490326494385	0.0	0.0	0.0
2017-08-01	0.022336244279859318	0.6506856842312772	0.4376307472097284	0.25611961775808817	0.7142857142857117	0.07377049180327866	0.004613537157199386	0.006452327664376942	0.5609150233935125	0.9685152302080455	0.0	0.0	0.0
2017-09-01	0.021494111180521327	0.6504936809681191	0.3392147469960931	0.21898977658667973	0.7142857142857117	0.0655737704918033	0.0034414206123794346	0.005599419403765152	0.6199503001817661	0.9742869427779088	0.0	0.0	0.0
2017-10-01	0.023056693337950605	0.7366193018170385	0.4314027864725771	0.24876258737348123	0.6857142857142868	0.05737704918032782	0.00534763432072988	0.006978139451768788	0.41636650913991835	0.9647592257847142	0.0	0.0	0.0
2017-11-01	0.022916276585512797	0.7355910327072913	0.4173576062557162	0.17609067485894378	0.6857142857142868	0.04918032786885246	0.005180684100627999	0.00685398627738556	0.5054531287823583	0.9655357433002423	0.0	0.0	0.0
2017-12-01	0.02300905858620379	0.7345763837300086	0.431102262940185	0.4169601038639026	0.6571428571428584	0.04918032786885246	0.005345900608526286	0.006970668861271927	0.47906554039471794	0.9646616633608113	0.0	0.0	0.0
2018-01-01	0.019200000449876395	0.6062947773578437	0.0844664039060255	0.3037476115206006	0.6571428571428584	0.040983606557377095	0.004829939075891614	0.00620275418570384	0.5579617292651852	0.9735329438710333	0.0	0.0	0.0
2018-02-01	0.019856522333285904	0.6057923180234288	0.1616352101793919	0.27662858690053205	0.6857142857142868	0.03278688524590162	0.005751957839539579	0.006871131337752535	0.5115782435314746	0.9688438384149842	0.0	0.0	0.0
2018-03-01	0.020464327294169207	0.6052928067297481	0.23299593970610943	0.27047470317285904	0.7142857142857117	0.03278688524590162	0.006604644987132143	0.007489247918954783	0.4066752155894716	0.9645001110870208	0.0	0.0	0.0
2018-04-01	0.02175559430257399	0.6946653176859879	0.4618130500030603	0.24570592612636635	0.7428571428571402	0.024590163934426257	0.0061240382174610015	0.007140812875034231	0.48645557984218946	0.9667848214319522	0.0	0.0	0.0
2018-05-01	0.021772601617706555	0.6941189159608189	0.4644965035482842	0.190245056187262	0.7428571428571402	0.024590163934426257	0.0061532765582327405	0.00716198301031459	0.49900373877589527	0.9665362728472044	0.0	0.0	0.0
2018-06-01	0.022199093451731017	0.6935776126732094	0.5160484090449857	0.20919182536965858	0.7428571428571402	0.024590163934426257	0.0067666792734586406	0.007606634955966995	0.443536424040789	0.9633848452105244	0.0	0.0	0.0
2018-07-01	0.021814997931739955	0.6041104142045537	0.47542338070618295	0.29268026669024594	0.7142857142857117	0.024590163934426257	0.006934228154656044	0.007728072028993371	0.4183183667114636	0.9624506699879065	0.0	0.0	0.0
2018-08-01	0.02188477915862459	0.6040662443581648	0.4838979652756147	0.2335244046064621	0.7142857142857117	0.024590163934426257	0.007031440881278302	0.007798520293617663	0.4596972479140294	0.9618671054426999	0.0	0.0	0.0
2018-09-01	0.02105066882018789	0.604022177451031	0.38447307840298556	0.2248711353655434	0.7142857142857117	0.024590163934426257	0.005839037672142696	0.00693408073432034	0.4715287686595205	0.9676953519512914	0.0	0.0	0.0
2018-10-01	0.02022389084134659	0.5929600567858937	0.41503381790778526	0.23961749919495903	0.7142857142857117	0.03278688524590162	0.006210583155727869	0.007203403245257301	0.49616031521178283	0.9657500705502127	0.0	0.0	0.0
2018-11-01	0.02098629052184534	0.592938760801928	0.5052433985077175	0.24032094051755953	0.7142857142857117	0.03278688524590162	0.0072849047909730215	0.007982193343495576	0.3415997683456339	0.9603119476597124	0.0	0.0	0.0
2018-12-01	0.021106927830361336	0.5929174999658279	0.5188542077615828	0.3896290451597184	0.7142857142857117	0.03278688524590162	0.007443731036474216	0.008097308797697468	0.36005642172501207	0.9594258489978714	0.0	0.0	0.0
2019-01-01	0.021735397720287528	0.5667036401802384	0.39319668807338237	0.31076247541919344	0.7428571428571402	0.03278688524590162	0.005048369622512094	0.007838601248364331	0.3647174717258458	0.9580397579119233	0.0	0.0	0.0
2019-02-01	0.020735782769263952	0.5666883104297252	0.2738931636143018	0.28041122788408235	0.7428571428571402	0.024590163934426257	0.003629790699256583	0.006801893884423729	0.503879271084192	0.9650809838276905	0.0	0.0	0.0
2019-03-01	0.0200380424356608	0.5666729918092388	0.1906238636337452	0.25930441632506285	0.7428571428571402	0.024590163934426257	0.0026418588510041347	0.006077452117943695	0.5913563343395413	0.9699815938231239	0.0	0.0	0.0
2019-04-01	0.02179755335176367	0.7124718408741425	0.3647221692161476	0.23092750791262642	0.7428571428571402	0.016393442622950782	0.0023382828231024383	0.005849197443272489	0.5446092017417534	0.9714802479258705	0.0	0.0	0.0
2019-05-01	0.023180366604461697	0.7118510459147879	0.53182513590495	0.19946104298812328	0.7428571428571402	0.016393442622950782	0.004347035169559738	0.007297303757919756	0.4097728513891348	0.9614828871109893	0.0	0.0	0.0
2019-06-01	0.023138245513061307	0.7112358822558129	0.5287985196292534	0.2406097627798078	0.7428571428571402	0.008196721311475419	0.0043222306750909855	0.007271284514107619	0.38649153885635995	0.9615954132079207	0.0	0.0	0.0
2019-07-01	0.021940335688520392	0.624746716012167	0.291365482180328	0.2619385690999535	0.7714285714285722	0.008196721311475419	0.0037069354984700003	0.006817268444237332	0.47927525370251906	0.9646437228756978	0.0	0.0	0.0
2019-08-01	0.022574389047947056	0.6245170230219832	0.3682957075757939	0.26346730286639414	0.7714285714285722	0.016393442622950782	0.004633383556526399	0.007480986330892041	0.4312301472581591	0.9600269790545484	0.0	0.0	0.0
2019-09-01	0.022359196799560558	0.6242888530210489	0.34383517946212555	0.21306004213563884	0.8000000000000007	0.016393442622950782	0.00434790354077414	0.007266203761608112	0.4565441355295847	0.9614356136961584	0.0	0.0	0.0
2019-10-01	0.02178109647178877	0.5882387367644111	0.440392242927672	0.2237970458721959	0.8000000000000007	0.016393442622950782	0.0032676670708940655	0.006475342337959441	0.5099701165816628	0.9667957063588241	0.0	0.0	0.0
2019-11-01	0.022674699022552626	0.5881061036378344	0.5481357255169989	0.3202717895901947	0.8285714285714292	0.016393442622950782	0.004566682295464911	0.007409351793184303	0.46828758107447965	0.9603266245918292	0.0	0.0	0.0
2019-12-01	0.02147481493404298	0.5879739111721126	0.40596164960168324	0.31541036719727716	0.8571428571428541	0.016393442622950782	0.0028784822877384606	0.00617788997848453	0.4666626050633214	0.9687096497014823	0.0	0.0	0.0
2020-01-01	0.01708333457020963	0.4921865990690101	0.24752305431775518	0.2775641770370199	0.8571428571428541	0.016393442622950782	0.005475567645091854	0.0016181391727869499	0.45629575162502173	0.9664542322535288	0.0	0.0	0.0
2020-02-01	0.017518485263888432	0.49203543606339323	0.2988443781928253	0.27971293847002865	0.8571428571428541	0.016393442622950782	0.006087130567852185	0.002061411102419888	0.43905955579740796	0.9633423732977117	0.0	0.49423896603877354	0.43530430479960414
2020-03-01	0.019498153074883295	0.4918835564828028	0.5345443722219553	0.35440025068960174	0.5999999999999979	0.13114754098360654	0.008902512745938217	0.004102137269580261	0.22627436428761966	0.9492734477251853	0.0	0.5777991658646134	0.4546841497608444
2020-04-01	0.0062259353734867556	0.03273969519923159	0.9191855087223577	1.0	0.05714285714285694	0.9836065573770492	0.011499523887591456	0.005984386287497355	0.0	0.9362916290410209	0.0	0.5634905357715753	0.5139782285997031
2020-05-01	0.0019855461340670226	0.016833448510511717	0.4687887741567752	0.3261071972991845	0.0	1.0	0.006115200929978767	0.002080513038161882	0.35221328254308387	0.9629923664167638	0.0	0.47740043081717765	0.4139864753422398
2020-06-01	0.0	0.0	0.2909317705397284	0.38670672797485106	0.3999999999999986	0.8360655737704916	0.003988437177210683	0.0005379871014648116	0.6138188260274466	0.9734976021779451	0.0	0.5773683486869242	0.4460044532409698
2020-07-01	0.03496801822299403	0.9999999999999999	0.22300332727756184	0.3215654461805065	0.42857142857142705	0.7786885245901638	0.0044943114209748895	0.0009037806983406083	0.6223428498919439	0.9709144307873941	1.0	0.5767817040194326	0.4768678871845621
2020-08-01	0.03442522006552498	0.9906376087746387	0.2144354656669296	0.21097540543562315	0.25714285714285623	0.6557377049180328	0.004389446142019156	0.0008266551216611056	0.568632768710604	0.9713683439790582	1.0	0.35355424171593564	0.3704230578921326
2020-09-01	0.034703673028352686	0.9816652330436721	0.30078810218499175	0.254864012659055	0.05714285714285694	0.5245901639344264	0.005419144629015275	0.0015718418790898747	0.49054686071319187	0.9661813748160424	1.0	0.4248040698473807	0.396668316015174
2020-10-01	0.0242713517314906	0.8791262266142983	0.59492908792816	0.0	0.0	0.45901639344262296	0.006670069354934192	0.0024772301781111885	0.4091997879257664	0.9598946761274347	1.0	0.508850084788487	0.44103579086260924
2020-11-01	0.024322485252698443	0.8755788823161543	0.6043336055499634	0.13468533069254096	0.0	0.4344262295081966	0.006785324785907772	0.0025591584693828158	0.44664371113737744	0.9592553680439437	1.0	0.7151198496723039	0.5825292759360052
2020-12-01	0.02182088336111731	0.872119397284898	0.30895013996710613	0.14348884319503652	0.08571428571428541	0.4344262295081966	0.003257615464436008	0.0	0.5321018246348093	0.9767310302830582	1.0	1.0	0.9999999999999999
2021-01-01	0.022912022265960903	0.7265175353626577	0.7472197764865243	0.15845698336079383	0.08571428571428541	0.40163934426229514	0.017842731567497213	0.009007444714608038	0.49439281319093153	0.9747526090468045	1.0	0.30199367523717857	0.18515998680521195
2021-02-01	0.02315703913884792	0.7253028756979387	0.7733668101154064	0.24618176397883745	0.14285714285714235	0.3852459016393442	0.017909811489341163	0.00925463135590214	0.5855552089591999	0.9726478689356843	1.0	0.0	0.0
2021-03-01	0.021585530670794856	0.7241067890924064	0.5827683203594985	0.1846680549001855	0.1999999999999993	0.36885245901639346	0.015397960074040764	0.007623128005686977	0.6801679785195373	0.9834387148438586	1.0	0.3997616756038315	0.38495794161306285
2021-04-01	0.021767919961258413	0.6589269073922478	0.5951382276761656	0.1828337354279792	0.31428571428571317	0.36065573770491804	0.015578813205039996	0.007935097819363864	0.681290936005489	0.9809057856832755	1.0	0.4764379669095742	0.42990268843806695
2021-05-01	0.021866666259051242	0.6584749637093874	0.6038376325193403	0.253040490092471	0.34285714285714164	0.32786885245901637	0.015470222552607781	0.008029202001901199	0.7097890436050871	0.979874732390936	1.0	0.4713414913607406	0.4338198911429985
2021-06-01	0.021538678984401084	0.6580272639337261	0.5616883821769387	0.28132784299202135	0.42857142857142705	0.32786885245901637	0.01476350015572273	0.007682146231428554	0.7918698206865462	0.9818776518647443	1.0	0.4915440670974838	0.4348507339600857
2021-07-01	0.022196671112212255	0.5692732268033106	0.7086968562106984	0.42980876420329295	0.42857142857142705	0.2868852459016394	0.015303764095735715	0.008231968125495277	0.593367654943383	0.9777341744656977	1.0	0.622998304230258	0.46014761669140686
2021-08-01	0.02251808668253012	0.5692284204446542	0.7443871806656885	0.12937198238639955	0.4571428571428555	0.2540983606557377	0.01554614695579695	0.008559153363472233	0.5369842896455852	0.9751247411652975	1.0	0.6439066868325771	0.5120814778162626
2021-09-01	0.0229575630928339	0.5691836509413651	0.7942454152459493	0.1343608671907201	0.42857142857142705	0.2049180327868853	0.015965873244554514	0.009008592099676995	0.5733056891296506	0.9716828912948247	0.0	0.35352674274714696	0.3856382978723404
2021-10-01	0.022682891617021552	0.5493348740291695	0.4357585385871041	0.2292190447807638	0.4571428571428555	0.180327868852459	0.013502660320643945	0.007362135306039155	0.7869501147721993	0.9826292188753706	0.0	0.44321004628993077	0.422624938149431
2021-11-01	0.022382615696271698	0.549302308397909	0.4004687733400385	0.22966265386362006	0.3999999999999986	0.1557377049180328	0.012919321009672233	0.007072841216069768	0.7086646182002438	0.9842700119624287	0.0	0.4702873642238416	0.4283564242124361
2021-12-01	0.022734934547264482	0.5492696769636728	0.4430598865486497	0.1619462099284759	0.3714285714285701	0.1557377049180328	0.01327355947427808	0.00745791392689428	0.6505070675988471	0.981289234280188	0.0	0.5762133919978001	0.4653842982022101
2022-01-01	0.016796352172208838	0.0	0.0	0.3343470518419606	0.485714285714284	0.14754098360655737	0.004012369252317558	0.006892516684135471	0.6833060359507753	0.9807111507994541	0.0	0.8682524405334799	0.6412048490846115
2022-02-01	0.016413701905466815	0.0	0.0	0.27612894769777263	0.485714285714284	0.1147540983606557	0.00343848363761124	0.0064590905138060374	0.7548506731960245	0.9834275684871278	0.0	0.06772079380356566	0.2020864258617846
2022-03-01	0.01431408356167728	0.0	0.0	0.2290719322314842	0.5428571428571445	0.07377049180327866	0.0004151911515090376	0.004250358354006785	0.9618970566512602	0.9983337449731385	0.0	0.37987075484669325	0.4035955797460003
2022-04-01	0.020858184874208343	0.0	0.0	0.19133778676094285	0.6571428571428584	0.05737704918032782	0.0066955992066621076	0.008786543553774137	0.5362716851339961	0.9669481793166751	0.0	0.4807278060406068	0.4334487877288471
