Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.6078970923141114,0.313556566970091,0.40917375450121235,0.43748778121290577,0.35473720718294693,0.46005031166940685,0.3598671872491702,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.8522282517267897,0.8070829083381901,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5743729344217993,0.29894459409251345,0.44927794454790043,0.4576810711770517,0.3928568498417143,0.4942563535175203,0.39824027152911384,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.8518155990075932,0.8110467324569932,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.6143982098773535,0.30697914731562326,0.615546553187455,0.5424880294935264,0.5510926436395722,0.6356619436407713,0.5581253348322994,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.8534699613499951,0.8149910175226122,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.6042171402713901,0.311431822403864,0.5733582528217769,0.5210358359717691,0.5109544562760719,0.5997572671455792,0.5176052035055945,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8545882050442035,0.8189157632409125,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5647445307315239,0.3097598922533903,0.5141196034159407,0.49070567144773203,0.4545571584447172,0.5494201905194043,0.46055704800698233,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8541223404824604,0.8170300253314505,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.5155614971022003,0.2961986810328813,0.3076898322027664,0.3845168394231464,0.2579395945316593,0.37419712807446076,0.2613979123247076,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.851093876560147,0.8151420546478577,0.8785570578881247,0.9999999999999999,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.5210314098676738,0.3052956065391046,0.3292619187196626,0.3951705124645353,0.27840683843422603,0.39267510950233897,0.2818868071329725,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.8483351575825658,0.8132518508959999,0.8785570578881247,0.9999999999999999,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.6086529820288666,0.3102591491733234,0.3335255354887663,0.39695803362553295,0.2823950474152016,0.3964470923298292,0.28570417376073093,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.8503463218008539,0.8203611193226323,0.8785570578881247,0.9999999999999999,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.6682024904272014,0.3123896990525729,0.583852272598157,0.5260080497914206,0.5208732850249768,0.6088254200520569,0.5274187419444953,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.8554583717443618,0.8274970972105314,0.8785570578881247,0.9999999999999999,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.6597592988194908,0.31926318967118705,0.5483608546058205,0.5077108324927994,0.4870616695895047,0.57871451427469,0.49314802625905707,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.8601445314065278,0.8346597845596976,0.8785570578881247,0.9983896940418678,0.4047619047619047,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
