Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCE,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5802588273364347,0.19746981650716697,0.34021996853167047,0.32259484161871377,0.2818516246718789,0.42102171961192153,0.2400046712402323,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.7019145921341196,0.6647318596093672,0.9445457207356123,0.9951690821256037,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5948553183843673,0.19072794826607578,0.3773622244145812,0.3407123740701359,0.32089178876264635,0.45202018721169906,0.27445350699528553,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.7055097177553894,0.6717432178410397,0.9445457207356123,0.9935587761674718,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.6209184878569406,0.20722569643251068,0.5310906925018153,0.4162934971609531,0.48172598738600214,0.5803999158663666,0.41687925329743314,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.7108368160009483,0.6787885296334877,0.9445457207356123,0.9935587761674718,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.6143462172658667,0.2219016529970331,0.4920683912278927,0.3971443875548569,0.44085414291442304,0.5478169990734192,0.3807165539440681,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.7157445905529679,0.6858677949867108,0.9445457207356123,0.9919484702093397,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5400886066608298,0.21919251256044756,0.4373250772701844,0.37016674212991807,0.383659795252666,0.5020920185083242,0.33001458092407077,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.7161193803035665,0.6850201756421986,0.9445457207356123,0.9919484702093397,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.5076117525586488,0.1926315345929721,0.24667917940119669,0.2759437783745386,0.1848213546055635,0.3428162760981802,0.15351376519001925,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.7143467647388747,0.6841714007531406,0.9445457207356123,0.9919484702093397,0.4968553459119497,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.5111484327790784,0.20206519287444016,0.2667078940898903,0.28559967444915363,0.20601711436431172,0.35951669474869663,0.17211974898992688,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7127996408657374,0.6833214706192114,0.9445457207356123,0.9919484702093397,0.49056603773584906,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.5350589616410335,0.20801885740205084,0.27074260585195153,0.28737137195911583,0.21050568560366192,0.3628576283238801,0.1759130653823214,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.7130206884951404,0.6878779096751948,0.9445457207356123,0.9919484702093397,0.49056603773584906,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5743828699291613,0.20386963408014397,0.5018619722713848,0.4017511831731907,0.4513630682814861,0.5559677062694465,0.389844352552793,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.7158376170987201,0.6924399478479552,0.9445457207356123,0.9919484702093397,0.49056603773584906,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5688075034820084,0.2157720058793057,0.4690938920460792,0.38553417410339635,0.417214649791286,0.5285885453551536,0.3595132618980504,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.7182893842654757,0.6970075854371672,0.9445457207356123,0.9919484702093397,0.4968553459119497,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.5819061503669488,0.23497641585429635,0.2950237925138941,0.306069517090604,0.13726263105142103,0.41342146140919933,0.1396095331698466,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.7210696035943204,0.7021762184182347,0.9383967280936235,0.9903381642512077,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.5627655139660833,0.19827289198882636,0.18463594462274768,0.25094893347624536,0.023499433261491842,0.3209075142647683,0.03797499477159544,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.722596834176005,0.7073583403440877,0.9383967280936235,0.9887278582930756,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.6171000240089575,0.2007316909944008,0.5015924273480146,0.40862883815266554,0.352093321788737,0.5860710777207958,0.33071361362021484,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.7277211496489214,0.7125539512147262,0.9383967280936235,0.9871175523349435,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.5222543994882785,0.1953877689621241,0.4678047117259845,0.39187760684812273,0.31687462112618836,0.557850669068854,0.2994179340937725,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.7286359322590831,0.7119270540641254,0.9383967280936235,0.9855072463768115,0.5031446540880503,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.5064465798547324,0.21056936564472833,0.37583866843215763,0.3459765257496277,0.2220275257241538,0.4807924060043834,0.21471196570133264,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.7284838167930687,0.7112864474083693,0.9383967280936235,0.9838969404186795,0.4968553459119497,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.49004688568142973,0.2183398645181919,0.27932731403203503,0.2976132513860549,0.12313360021680372,0.39977029725281416,0.12612104370269084,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.7272172527134735,0.7106321312474579,0.9383967280936235,0.9822866344605474,0.4968553459119497,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.5603232418935474,0.215635681337666,0.3376261840161628,0.3266459685619577,0.1834732550413824,0.44856689220552404,0.17991852040719164,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.7285734553614078,0.7140813690845509,0.9383967280936235,0.9790660225442833,0.49056603773584906,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.5570220352409367,0.19190529658023692,0.3185860094286346,0.31698282235156827,0.16436636166509133,0.4324847453817492,0.16263069098918947,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.7297053898945948,0.7175233225857917,0.9383967280936235,0.9758454106280192,0.48427672955974843,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,0.5695206367562204,0.19980468411125077,0.39185390390445923,0.3536707874615836,0.2395346055501768,0.49397157138476383,0.2299287757726063,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.7316635002457472,0.7209579917511804,0.9383967280936235,0.9726247987117551,0.47798742138364775,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.5582550320006542,0.20520313596018333,0.3083149304438926,0.31159918606751447,0.15462513986376403,0.42367220304742714,0.15357113829625174,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.7327170114243525,0.7236176938881379,0.9383967280936235,0.9710144927536231,0.46540880503144655,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.5595945565014191,0.20838569435046314,0.31651163240676045,0.3155844609395865,0.16342878522478427,0.43045534037325417,0.1612855227946568,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.7338558593118168,0.7262720607716412,0.9383967280936235,0.9677938808373591,0.4591194968553459,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.5547533843071633,0.21733354153808784,0.2887885447240786,0.3014637866346126,0.13577683351365658,0.4069984457885387,0.1361930819088165,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.7346696384736744,0.7289210922518528,0.9383967280936235,0.966183574879227,0.4465408805031446,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.5239293191971088,0.212574575720847,0.40291370238330626,0.3410236666330083,0.3369548441735384,0.48022294785712427,0.2847872346178023,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.7361016420698404,0.7317228274753799,0.93058533498314,0.9645732689210949,0.4339622641509434,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.5384362371599529,0.2140072227220789,0.4869066465279672,0.3833726765239715,0.42213390043367405,0.5509533763714145,0.3614646344865132,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.7384963712591911,0.7345269807717648,0.93058533498314,0.9629629629629628,0.42767295597484273,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.5228021235217563,0.19941553951057012,0.39523150606008695,0.336985794206192,0.3295358275073105,0.47367818640910586,0.27792091037522176,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.7398430809380852,0.7373335521410074,0.93058533498314,0.9613526570048309,0.42767295597484273,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.5744573777455616,0.19925442868863227,0.3986610645642138,0.3386243397976883,0.333218540795186,0.47652458098197903,0.28113261223621194,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.7401593064331501,0.7434621034081498,0.93058533498314,0.9597423510466988,0.42138364779874216,0.0,0.0,0.5,0.5315872488410494,0.5142332865016471,0.6465881625587102,0.5891396758371757,0.5758516565270505,0.652255908267858,0.0,0.0,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
