Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.5753045452670551,0.1965191873306678,0.37095276808672245,0.21016222282575095,0.07465219562532613,0.514875441857715,0.16197771395476673,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.87620348878544,0.9241494897859784,0.931556362577407,0.9732283464566929,0.2932330827067669,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.5731680672215733,0.19839005374830276,0.3437547395032747,0.1942320665351477,0.045039290251711106,0.4911784918622767,0.13694491860291452,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.8753842144256015,0.9277648545171855,0.931556362577407,0.9716535433070866,0.2857142857142857,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.620123280971677,0.19546486963377321,0.5203900948060887,0.3001713225558572,0.2388493605379095,0.6440560385066639,0.30175612086881304,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.876641068032651,0.9313692884523637,0.931556362577407,0.9716535433070866,0.2857142857142857,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6195083492986408,0.2030484485574306,0.5181193515179088,0.2989033701060837,0.23641428255864252,0.6420520931122757,0.29972208694704877,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.8778655090796881,0.934962791827014,0.931556362577407,0.9700787401574803,0.2781954887218045,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.652327523177216,0.21150176136754703,0.463501762912833,0.26644792835349407,0.17666763367717284,0.5946564800007805,0.24903304557917452,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.8801466631773526,0.9388343227010381,0.931556362577407,0.9700787401574803,0.2781954887218045,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6741071569928845,0.19911274629424536,0.545461762515056,0.31539829229582567,0.2664729344021288,0.6656774446933627,0.325320689915737,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.8833951572950938,0.942710702077241,0.931556362577407,0.968503937007874,0.2781954887218045,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.6672606832724655,0.20130898078451248,0.5200920783395817,0.30036610510421063,0.2387468105089683,0.6436445627371737,0.30181479883008877,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.8863481533453362,0.946591929249119,0.931556362577407,0.9669291338582677,0.2706766917293233,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.6351707475200975,0.20535105337913515,0.42369896184038985,0.24325148883066428,0.13340077238148518,0.5599294404959335,0.21250393406386583,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.8896664444552626,0.9478772337827047,0.931556362577407,0.9669291338582677,0.2631578947368421,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6661497690043565,0.2116081316989845,0.5392749551350658,0.31198033521201246,0.2598604211535014,0.6602024727919614,0.31981187664052746,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.8943600742497344,0.9491574272300853,0.931556362577407,0.9653543307086614,0.2556390977443609,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.6252917337238528,0.21574718900756482,0.38826345440934035,0.22266917484848567,0.09492271548103304,0.5289844279083148,0.1800450650823612,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.8972696022464313,0.9504325098267622,0.931556362577407,0.9637795275590552,0.2556390977443609,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.5660814540338747,0.2175742558769608,0.1796383332511451,0.5121302731661252,0.2476091749486509,0.14583666977402587,0.4296929708680435,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9018772861031642,0.9511171513988435,0.9764973919299719,0.9622047244094488,0.2556390977443609,0.0,0.0,0.5,0.5883491794715887,0.5883491794715887,0.5359899603856336,0.5359899603856336,0.6245099439732983,0.6298665634005693,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
