Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.516925832549975,0.15921179359473836,0.2716915474138607,0.28937052331548696,0.21805627775640746,0.4210894950355951,0.21764993906923635,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.6096471476069665,0.5773521260643728,0.8550297122825018,0.9622641509433961,0.48,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.42927458696057996,0.15112495553106753,0.3036577775684535,0.30154634722039786,0.2489461997840437,0.4474804835673162,0.24153838139577943,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.6086373080022711,0.5795072318368705,0.8550297122825018,0.9637155297532656,0.48,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.47407717158646256,0.1575284818089528,0.4373931654989162,0.35329084256576926,0.37807427004618427,0.5575797378103073,0.3419787116047443,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.6091007578539104,0.5816392713441125,0.8550297122825018,0.9637155297532656,0.49000000000000005,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.462660186280551,0.1748301503700683,0.4035333293489247,0.34023860132477035,0.3453746222395303,0.5296853928677305,0.316578913231222,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.6091766535002939,0.5837482440189907,0.8550297122825018,0.9651669085631349,0.48,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.44846602060541013,0.17980199394354834,0.35575825034250863,0.3216692897859038,0.29925637849729086,0.4903865897865318,0.28064570794777527,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.6091149407253026,0.5826626607423749,0.8550297122825018,0.9666182873730041,0.48,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.39349235915348457,0.17080408506798325,0.18872458099997533,0.2563826560651248,0.13806258610913497,0.3531287095403877,0.15478857633430146,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.6072261230729988,0.5815757382403323,0.8550297122825018,0.9680696661828737,0.47000000000000003,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.3995533110713948,0.18164148929708718,0.2056881679294169,0.2626897592800529,0.1544750140676405,0.3671933150917751,0.16736979443047656,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.6055294365546904,0.5804874767964165,0.8550297122825018,0.9695210449927429,0.47000000000000003,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.49016235562131577,0.1858497687615511,0.20868805080217598,0.26356633223921355,0.15740839872066545,0.369772858027189,0.16944653496130957,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.6069924028027897,0.5855884293586253,0.8550297122825018,0.9695210449927429,0.45999999999999996,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5567466636139908,0.20778488316601446,0.4115520913155281,0.34306206412678536,0.3531533320868385,0.5363948547053539,0.3224281239009051,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.6106689158095582,0.5907087614172987,0.8550297122825018,0.9709724238026125,0.45999999999999996,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5473060415361408,0.20890419873491312,0.38278944412029337,0.3317905970346722,0.32540009564211414,0.5127708376970621,0.30073774722492624,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.6140415708596164,0.5958484726888825,0.8550297122825018,0.9709724238026125,0.45999999999999996,0.0,0.0,0.49999999999999994,0.5215590896992811,0.5215590896992811,0.5295844859717118,0.5198044148072795,0.5795420205221025,0.6721238686122584,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
