Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.703545897529974,0.32609153581446726,0.5026828466663745,0.2765191135014355,0.41925447956540507,0.5362304498086596,0.3758002926629536,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9065187546289418,0.9561236122214303,0.9254621870859621,0.9934533551554829,0.2303030303030303,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.6907281293304001,0.31799665464047105,0.47928801910094365,0.2579257453287875,0.39027068645411,0.5149927747853323,0.3442467593098116,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9091521221627507,0.9635533432971272,0.9254621870859621,0.9934533551554829,0.22424242424242427,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.7339332419780872,0.323308674462629,0.6313750725923637,0.380597474664215,0.5767927808990956,0.6532125260680789,0.5487822310659453,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.913951576675722,0.9710090717483628,0.9254621870859621,0.9950900163666121,0.22424242424242427,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.7332813808843561,0.33039059595640197,0.629425636997289,0.3790930864078953,0.5743301831032748,0.6514467426676752,0.5461381926580008,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.9187353015112502,0.9784907979126909,0.9254621870859621,0.9950900163666121,0.22424242424242427,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6458283989267415,0.3398882503621516,0.5824170660218063,0.3413951848783642,0.5164472668088573,0.6087433962140685,0.48284655428779655,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9187772382424995,0.9800407619351342,0.9254621870859621,0.9950900163666121,0.2303030303030303,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6661383932527398,0.3300864302754574,0.652973922833777,0.3981563366342846,0.6031368750389003,0.6728539243444184,0.577784486659938,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9198178553180463,0.9815790010288044,0.9254621870859621,0.9967266775777415,0.2303030303030303,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.659869633459065,0.3162948083038619,0.6311412376217638,0.38067922431601214,0.576220644932508,0.6530234783892044,0.5483790031900779,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9205379120887363,0.9831055155312549,0.9254621870859621,0.9967266775777415,0.23636363636363636,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.6232944567825208,0.3304905956323289,0.5481871353788172,0.3142748431573938,0.4739508337935531,0.5776770074723514,0.4366515877395207,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9202826157342506,0.9804966181194014,0.9254621870859621,0.9983633387888707,0.23636363636363636,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6519005193397512,0.3347604892021183,0.647664776928013,0.3940858668076825,0.5964020702912698,0.6680472525258885,0.5705749010951316,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9214348607324172,0.9778910834177951,0.9254621870859621,1.0,0.23636363636363636,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.6146980526993123,0.3393826964449652,0.5177172260540325,0.2901835194965154,0.4360697362595435,0.5500274736704963,0.3955145542058238,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9207356480107104,0.9752889107513288,0.9254621870859621,1.0,0.23636363636363636,0.0,0.0,0.5,0.4831521487389225,0.4831521487389225,0.45401869904143116,0.45401869904143116,0.5121778400318197,0.4527866909223837,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
