Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.4120856823990853,0.21901627165734297,0.1658386713953087,0.43075337211882714,0.20722553383714404,0.13677698960195822,0.32442062515481096,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9122944703689496,0.9505533407954455,0.9999999999999999,0.998410174880763,0.2845528455284553,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.001416182314501493,0.0017371617041793904,0.0004785833931562575,0.0005390835579514825,1.0,1.0
2020-02-01,0.42674735447786205,0.2126823811563537,0.2180691882879076,0.4627243253933254,0.26620057678116,0.18327574472126962,0.37453213882510683,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.912929227059735,0.946341566171632,0.9999999999999999,0.998410174880763,0.2926829268292683,0.0,0.0,0.5,0.606350621940908,0.6001595342875556,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.0003548471912562232,0.0004276520365880076,0.000957166786312515,0.001078167115902965,0.0,0.0
2020-03-01,0.4909424616187707,0.21545104278382005,0.452469309333999,0.6125866781412699,0.5363793567569886,0.38895572955959545,0.6058190392695503,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9166163339653459,0.9421389226220854,0.9999999999999999,0.9968203497615262,0.3008130081300813,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.2400467983945429,0.171957671957672,0.014412995102681233,0.01832614756790374,0.0832735104091888,0.09380053908355795,0.0,0.0
2020-04-01,0.16408999159531584,1.0,0.6697189117836031,0.7549198086898403,0.789755977116407,0.5779733010025484,0.8236262499511461,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9274621603325903,0.9189806117557159,0.9999999999999999,0.9475357710651828,1.0,0.0,1.0,1.0,0.6385141888603089,0.6328343065935315,0.6962567568129074,0.6933608815073056,0.65094498951009,0.7710671352103322,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.01322751322751323,0.03551143954665065,0.04562879523713026,0.06460875807609476,0.07277628032345014,0.0,0.0
2020-05-01,0.043203448822346724,0.1857805231793554,0.22325592789213128,0.46718448158474507,0.27316667718056153,0.18728979646881283,0.3807964249934216,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9324647510737576,0.8956797205892381,0.9999999999999999,0.9682034976152623,0.7804878048780487,0.0,0.0,0.0,0.5341149525335535,0.5267525599386956,0.4779649118012087,0.47298785122626325,0.5543875418832185,0.5598000352511974,0.0,0.0,0.5,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.036194413508134765,0.04663643287889482,0.03685092127303183,0.041509433962264156,0.0,0.0
2020-06-01,0.0,0.14827852370968453,0.04831179332327684,0.3512982404772611,0.06803426896974006,0.03567629965136643,0.20413067500658968,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9351308233848342,0.8722362491226521,0.9999999999999999,0.9554848966613672,0.6829268292682927,0.0,0.0,0.5,0.5726127802974469,0.5631367132647295,0.4587445450202941,0.4535842382768366,0.5847813993784929,0.550714919769483,0.0,0.0,0.5,1.0,1.0,0.5,0.6262266473403731,0.021164021164021166,0.07029929009185412,0.09101441578678891,0.04259392199090692,0.04797843665768194,0.0,0.0
2020-07-01,0.9840353945469331,0.17963020814881853,0.09240262681894623,0.377992515623644,0.11756450095434681,0.0750667927923458,0.2461378430327853,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9336400012783609,0.8893967768364509,0.9999999999999999,0.9523052464228934,0.6260162601626016,0.0,0.0,0.5,0.6068570492078142,0.6006007535370276,0.5066901222696666,0.501986926643192,0.6180573515689907,0.5902267286070024,0.0,0.0,0.0,0.0,0.5,0.5,0.6250283659650168,0.02380952380952381,0.1673638915193659,0.21599781981314684,0.05025125628140704,0.05660377358490567,0.0,0.0
2020-08-01,0.9793451906663648,0.12554951867799896,0.08580713705509763,0.3714831600338102,0.10798309253507926,0.07035587933971443,0.2373325940807452,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9320335651570881,0.9064691268457764,0.9999999999999999,0.9475357710651828,0.5609756097560976,0.0,0.0,0.5,0.5238147073140573,0.51475973280306,0.5551876607851898,0.5509468386511951,0.5463237045809715,0.6318089711518841,0.0,0.0,0.5,0.5,0.5,0.5,0.5873960731482306,0.02645502645502646,0.13503645734245104,0.17010488655341807,0.06508734146925102,0.07331536388140163,0.0,0.0
2020-09-01,0.9999999999999999,0.1968025661918396,0.17220981182235964,0.4275003389586346,0.20824424636659694,0.1458075436098023,0.3233654523260182,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9315634028630679,0.9234532989662184,0.9999999999999999,0.944356120826709,0.5203252032520326,0.0,0.0,0.5,0.5044880152907683,0.49229324447412187,0.45012978270866655,0.4448873431836528,0.5277452183146634,0.5414688851211285,0.0,0.0,0.5,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.08275741919210272,0.10089233929856681,0.14309643455372098,0.14716981132075474,0.0,0.0
2020-10-01,0.6237844024473095,0.0,0.276059354730702,0.4966854219916763,0.3303534834089349,0.23562302659139395,0.4286310131524744,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.933023453018185,0.9340347737973808,0.9999999999999999,0.9904610492845786,0.45528455284552843,0.0,0.0,0.5,0.5340987008813051,0.5222910836362232,0.44304825737180503,0.437738302882067,0.5525223156443961,0.5353794264353643,0.0,0.0,0.5,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.0918958031837916,0.09991964054868037,0.33835845896147404,0.3547169811320755,0.0,0.0
2020-11-01,0.6266482243210552,0.1253433988515261,0.2866144130451427,0.5036795255434914,0.3427318486508295,0.2447694066292358,0.4392921849364474,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9346132826643715,0.9445742722419936,0.9999999999999999,0.9888712241653418,0.4308943089430894,0.0,0.0,0.5,0.5641028642162977,0.5521778457634575,0.48767117969443907,0.4580146323677448,0.6089981685451193,0.6084460630809334,0.0,0.0,0.5,0.5,0.5,0.0,0.4409370211617871,0.02380952380952381,0.15835269673177185,0.16100540155268436,0.4546542234984446,0.4533692722371968,0.0,0.0
2020-12-01,0.5469073434357746,0.11997998920017992,0.0,0.3061069946403522,0.0,0.0,0.14212727152149987,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9323010183190606,0.9550717924559543,0.9999999999999999,0.9872813990461049,0.4146341463414634,0.0,0.0,0.5,0.5910089868008241,0.5835327711623013,0.5233739775513707,0.5110908844246356,0.5883485316999288,0.5697570987720578,0.0,0.004466736065108356,0.5,0.5,0.5,0.5,0.5495487592131025,0.02380952380952381,0.34793622156145587,0.3331493218361087,0.8868150275185451,0.8285714285714286,0.13611111111111113,0.10027855153203342
2021-01-01,0.6378784503891555,0.20049339933461946,0.9002863255710922,0.9822586589187218,0.8461261010522543,0.8179059846954428,0.9708522482256183,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9405904337652079,0.9636771914319606,0.9962936362266025,0.985691573926868,0.39024390243902435,0.0,0.0,0.5,0.5501866233875926,0.5441701968889833,0.5661721029362001,0.5741410203292446,0.5699669354527098,0.641254578345657,0.0,0.0538468818018359,0.5,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.4263606572796046,0.4087431083035771,0.7834410145967935,0.7326145552560648,0.4305555555555556,0.3398328690807799
2021-02-01,0.6466050320107648,0.1982185664580777,0.9300403523943161,1.0,0.8811784026198303,0.8441132762718621,0.9999999999999999,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9493037116028038,0.9723002753523715,0.9962936362266025,0.984101748807631,0.37398373983739835,0.0,0.0,0.5,0.4773832608118535,0.46499638982912483,0.4768058104468345,0.4691929555642476,0.509211263113972,0.5644078087406362,0.0,0.12314438030346046,0.5,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.17877351129846283,0.15745281502651862,0.3050969131371141,0.2967654986522911,0.0,0.0
2021-03-01,0.5960011845829774,0.21475860899176274,0.7446143440741089,0.8663590584289818,0.6584055580767169,0.6874168521090773,0.8042101804775112,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9555140324999648,0.9809410432951358,0.9962936362266025,0.984101748807631,0.35772357723577236,0.0,0.0,0.5,0.4973953002175492,0.4828860585495181,0.4224051817677218,0.42555550380746265,0.5259116580675359,0.517628285253416,1.0,0.22911580076338284,0.5,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.08927399547249186,0.07107828408114208,0.15171093563053362,0.14123989218328842,0.0,0.0
2021-04-01,0.651166656928032,0.20843115973535073,0.7801427169161024,0.8870239376079709,0.7001630042339122,0.7188593493279042,0.8386962572598123,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9627198260400726,0.9872782006230364,0.9962936362266025,0.984101748807631,0.3495934959349593,1.0,0.0,0.5,0.5190557299466004,0.5151219328465173,0.4358368863175415,0.42600412631204637,0.5439876634164019,0.5291783124078437,0.882112725252319,0.37471373142803066,0.5,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.0751143099611592,0.06185860929234769,0.15506101938262742,0.14609164420485177,0.0,0.0
2021-05-01,0.6543704933172304,0.20976879152589864,0.7910636435028868,0.8907712022777583,0.712510126554427,0.7292722826840748,0.8477005367061484,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9700966728023223,0.993631185883974,0.9962936362266025,0.984101748807631,0.3333333333333333,0.0,0.0,0.5,0.5014576156415748,0.49459541701909504,0.42277647363829146,0.4104319422335859,0.5293017309447596,0.517947562019175,0.49811733452926077,0.44932336519352706,0.5,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.06380195251460538,0.034100358473030674,0.09523809523809523,0.08409703504043127,0.08055555555555556,0.0
2021-06-01,0.6434754231502352,0.2272997121837215,0.7506686595483311,0.8577456774070892,0.663245474685518,0.6962592849168279,0.8026505606096197,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9769439779440058,1.0,0.9962936362266025,0.984101748807631,0.3252032520325203,0.0,0.0,0.5,0.4855250768794262,0.47724630164697146,0.47188327557912146,0.4589070168050082,0.5160057502330129,0.5601748827423149,0.30836372067579304,0.500488943566449,0.5,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.014990156196893163,0.012738719978757154,0.04737975592246949,0.041509433962264156,0.0,0.0
2021-07-01,0.6061752199222273,0.17310737447356245,0.8150500113785315,0.9004773020790697,0.7399057165767127,0.751719171591982,0.8683815811978707,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9811690766021186,0.9972016516823399,0.9962936362266025,0.9825119236883941,0.3170731707317073,0.0,0.0,0.5,0.6328245732003251,0.6232075403712738,0.39632568865203394,0.4073148587404189,0.6345590070488317,0.4927202333871484,0.13151635139688048,0.5312892337781142,0.5,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.08152400455743501,0.06436163150649514,0.2589136156975353,0.215633423180593,0.0,0.0
2021-08-01,0.6175446713732881,0.19476713290542,0.8543626522274523,0.9259506014226144,0.7865999157715216,0.7857620708224117,0.908138693087908,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9859084088991825,0.9944067306294532,0.9962936362266025,0.9825119236883941,0.3008130081300813,0.0,0.0,0.5,0.6326155027881283,0.6329944870580783,0.6309831680926238,0.63424627652806,0.6440458336596079,0.7000702844232498,0.15399510077493916,0.5774833601463677,0.5,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.4029696007114045,0.3616259162724395,1.0,0.9549865229110513,0.16111111111111112,0.116991643454039
2021-09-01,0.6329709500630092,0.19175370398401714,0.9091258154399593,0.9635174552981218,0.8520362137698605,0.832586537783873,0.9647969527723032,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9913680959070291,0.9916152359192882,0.9962936362266025,0.9825119236883941,0.2845528455284553,0.0,0.0,0.5,0.5213976648109494,0.5179345474278116,0.6045958396149476,0.59200061288015,0.545022218977703,0.6736933738729282,0.2526750971396176,0.6342008138544525,0.5,0.5,0.5,0.5,0.5767632515266891,0.021164021164021166,0.32135154027194973,0.3094984871459817,0.6121081598468533,0.6097035040431268,0.030555555555555558,0.027855153203342618
2021-10-01,0.6365227892123763,0.19623251604675057,0.7133245327894232,0.8158743012824731,0.6155747334478079,0.6689958045933461,0.7540537000304667,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.994369902859461,0.9904101747714539,0.9962936362266025,0.9825119236883941,0.2764227642276423,0.0,0.0,0.5,0.4624249877371015,0.45202219927914367,0.4701837890228639,0.4563938802581876,0.496728324063766,0.5587134810415438,0.1644270980053893,0.6822497713005898,0.5,0.5,0.5,0.5,0.7990698928757045,0.021164021164021166,0.10496636433400953,0.10016281523615198,0.1864082316343623,0.18840970350404315,0.0,0.0
2021-11-01,0.6271038049292548,0.20768182828286083,0.6779769435755962,0.7854431030773532,0.5721783784722132,0.6405477821949684,0.7136937926403399,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9968810514837739,0.9892035350717518,0.9962936362266025,0.9809220985691574,0.26829268292682923,0.0,0.0,0.5,0.49763579784257017,0.48754263341788995,0.40553218571423966,0.3799732089636699,0.5261123575185924,0.5031190647839345,0.0810521961230114,0.734746537964102,0.5,0.5,0.0,0.5,0.7105957309412743,0.021164021164021166,0.05263388534160455,0.046632240211869444,0.09140942809284518,0.09056603773584906,0.061111111111111116,0.008356545961002786
2021-12-01,0.6396945206840481,0.2058009848662959,0.7238326953446048,0.8157190921865421,0.6267498436903189,0.6800950577522167,0.7604129837779864,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9879953168201822,0.9962936362266025,0.9793322734499205,0.26829268292682923,0.0,0.0,0.5,0.6482707031201453,0.6480151691884238,0.4359736964046354,0.44919630644593755,0.6518198059664604,0.529295956465236,0.0860042035157214,0.7946121573451942,0.5,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.3321049065105909,0.3233566492205133,0.22828427853553482,0.2253369272237197,0.0,0.0
2022-01-01,0.5039827229194743,0.225557355525568,0.5598835068114595,0.26843919486940127,0.4714753201616816,0.6317840488243336,0.39471588246620043,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9825119236883941,0.2601626016260163,0.0,0.0,0.5,0.6065813895127381,0.6030139958112202,0.5350593565864933,0.5306238880206245,0.6170293486586194,0.6145004859030296,0.09644528400314911,0.8326992839342608,0.5,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.9653027039961714,1.0,0.45,0.3816155988857939
2022-02-01,0.4910187371602261,0.21306778229022746,0.5074400845198388,0.2299471859092006,0.4068973274420511,0.5880547577476558,0.33808507839556323,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.984101748807631,0.2601626016260163,0.0,0.0,0.5,0.4276722761364656,0.4108759328412068,0.5316577284936372,0.5416716382280319,0.46772658177893234,0.6115753994632539,0.04501533203242307,0.8523642787293776,0.5,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.17362395175788306,0.15689379275646895,0.25963149078726966,0.25579514824797844,0.0,0.0
2022-03-01,0.4205311958274065,0.21301947295589788,0.23858637713970193,0.029525894227040633,0.0799339257292121,0.3634989089575457,0.04856591127212599,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9872813990461049,0.25203252032520324,0.0,0.0,0.5,0.44640027566816143,0.43597826995250255,0.4357684139966394,0.4301985233967623,0.5028122963848939,0.5291194325268269,0.03360790414820419,0.8658275764171477,0.5,0.5,0.5,0.5,0.9661674832743363,0.05291005291005292,0.057041685994437874,0.05587008322444046,0.029911462072266092,0.030458221024258762,0.0,0.0
