Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	Mask2	School	Hosp1	Deaths1
2012-01-01	0.0	0.0	0.0	0.0	1.0	0.5757575757575757	0.0	0.9603297319331832	0.0	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.8587641695593345	0.7562677408146701	0.257048747860319	0.1363609446888859	0.9622641509433958	0.5656565656565656	0.9588969511705093	0.4114138567057538	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0	0.0
2012-03-01	0.8608905976812274	0.7539199371258981	0.27345860917568854	0.14313041928003767	0.9245283018867916	0.5656565656565656	0.959824385051436	0.4297489806969447	0.4783596646895119	0.966573298315848	0.0	0.0	0.0	0.0
2012-04-01	0.8578674835048048	0.6961502341557033	0.3474882154057888	0.11826042873879605	0.8867924528301874	0.5555555555555556	0.9615424314710707	0.46336624514310754	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0	0.0
2012-05-01	0.8740911215299502	0.6951485516791388	0.47413750379754904	0.08706117661564063	0.8490566037735849	0.5555555555555556	0.9686792533423976	0.6017444901688089	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0	0.0
2012-06-01	0.8699335704764949	0.6941591366539354	0.44128930431630753	0.13032183187860222	0.8113207547169807	0.5555555555555556	0.9668206097582819	0.5662052720087262	0.34089822278672366	0.956476820529933	0.0	0.0	0.0	0.0
2012-07-01	0.8583811948465052	0.5511519172935722	0.378641834437355	0.16711159431540934	0.7735849056603765	0.5454545454545455	0.9642509111038708	0.5169157665883998	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0	0.0
2012-08-01	0.8384195802196954	0.5510898740688568	0.2219616272162902	0.12725618776153422	0.7358490566037741	0.5353535353535352	0.9554113103104126	0.3464038250607909	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0	0.0
2012-09-01	0.8405505725348924	0.5510276496312362	0.2381764296411721	0.12558285497294727	0.7169811320754711	0.5353535353535352	0.9563229242740898	0.3644143646292676	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0	0.0
2012-10-01	0.8081316537488671	0.5698146071170826	0.0	0.16220090606018167	0.6792452830188669	0.5252525252525252	0.9564951215557927	0.36812635717700787	0.506728251696605	0.9710078867636006	0.0	0.0	0.0	0.0
2012-11-01	0.8322926483190672	0.5681633307740374	0.18761332345167578	0.1975490369381886	0.6415094339622645	0.5252525252525252	0.9671814894535793	0.5751114735602258	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0	0.0
2012-12-01	0.8287267785594392	0.566510349032214	0.15822721187863717	0.2021660939797696	0.6037735849056602	0.5151515151515151	0.9656306794859534	0.5455056805642964	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0	0.0
2013-01-01	0.8885514970618765	0.7573207221773982	0.5884957901583311	0.19025019830780435	0.5471698113207548	0.5050505050505051	0.9683478540734586	0.43339438756483994	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0	0.0
2013-02-01	0.8767197592143966	0.7565202455927349	0.49711298706713036	0.12731316620239655	0.5283018867924518	0.49494949494949503	0.9631490307958991	0.3348241980258801	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0	0.0
2013-03-01	0.9095695001948807	0.7557274194981857	0.7553722194496206	0.12782251427614075	0.4905660377358476	0.48484848484848475	0.9776708622826724	0.6174980300864807	0.24716895130705616	0.953062076468007	0.0	0.0	0.0	0.0
2013-04-01	0.8750145521045212	0.6500357083705504	0.6311321125600433	0.11691038243887286	0.4716981132075464	0.46464646464646464	0.9759912621231296	0.5869159745751822	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0	0.0
2013-05-01	0.8654081025904818	0.6498744548775514	0.5553045595842041	0.11779079319492981	0.4528301886792452	0.4545454545454546	0.9716557737150593	0.5049617104626086	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0	0.0
2013-06-01	0.8553592487046857	0.6497139899532227	0.47601899742233134	0.13576795611202278	0.4528301886792452	0.4444444444444444	0.967126261215949	0.41923217609496294	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0	0.0
2013-07-01	0.8772876953939054	0.707658379194364	0.49965642965847906	0.17094625750612502	0.4339622641509422	0.43434343434343436	0.9697056063570116	0.4709179449086718	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0	0.0
2013-08-01	0.8751958262596883	0.706958267084267	0.4834744511450619	0.12306148427015387	0.415094339622641	0.4242424242424242	0.9687357302335353	0.4539615567455628	0.4921920362000497	0.965027867173961	0.0	0.0	0.0	0.0
2013-09-01	0.8826972521654818	0.7062658183529094	0.5423681587425303	0.09556238223908534	0.396226415094338	0.4040404040404041	0.9720007868753519	0.5188582346660365	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0	0.0
2013-10-01	0.8752021254558051	0.679544946255808	0.4717440560718396	0.1818666693190555	0.396226415094338	0.3939393939393939	0.9680765889103746	0.44473916729489926	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0	0.0
2013-11-01	0.8759336092546929	0.6791121903292934	0.47774133334649826	0.19860439076257352	0.396226415094338	0.38383838383838387	0.9683600566221163	0.45194681573136775	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0	0.0
2013-12-01	0.8729368164371489	0.6786831611461606	0.45455683388491763	0.19774101839873515	0.415094339622641	0.38383838383838387	0.966998578027933	0.42733027588660566	0.504271433281398	0.9669260016326096	0.0	0.0	0.0	0.0
