Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.7757705047562306,0.47793384060136557,0.39266196058132136,0.4644166077634069,0.18586005864333277,0.45910386836928285,0.3017856259594557,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.8148096408545978,0.7615061195225569,0.8344807443568241,1.0,0.4754098360655738,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.4569762560324315,0.4911749155191835,0.43396931576776626,0.4903229040183896,0.22931874469105235,0.49615283871154575,0.3478615647342471,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.8104211846843995,0.7614933072412409,0.8344807443568241,0.9985443959243085,0.4754098360655738,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.4972689419516285,0.48585089997931086,0.6044395946237517,0.5992695907021364,0.40803247023930156,0.6487964544934316,0.5386324582121534,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.8079790132328944,0.7614119307431089,0.8344807443568241,0.9970887918486172,0.4754098360655738,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.4869416222234883,0.5015241028941864,0.561137167630425,0.5717200016217985,0.36259713421542383,0.6100068060114134,0.4902114188835759,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8050016938249623,0.7612619903614061,0.8344807443568241,0.9970887918486172,0.46721311475409844,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.39272809007168286,0.4983241764557137,0.500484657388856,0.5327412793631295,0.29907904248365935,0.5557237807239435,0.4222700890430695,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.7978967336905479,0.7532161759494774,0.8344807443568241,0.9956331877729259,0.46721311475409844,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.3446397222951024,0.486738235902623,0.28948743155888185,0.39620718239980357,0.07840491357659718,0.36700088160253475,0.18563099069644107,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.788387865078529,0.7451621383769964,0.8344807443568241,0.9970887918486172,0.45901639344262296,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.35086971482245566,0.48962092825452297,0.3118574036315197,0.40984688611066644,0.10206156898088421,0.38711317217143376,0.2104643525166507,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7791368214557288,0.7370998779772083,0.8344807443568241,0.9970887918486172,0.45901639344262296,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.511702274547522,0.49366681225718956,0.3165088557464574,0.41209172123850946,0.10716505737184638,0.3913686589342107,0.21544747211407822,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.7780188682004789,0.7407205206389931,0.8344807443568241,0.9970887918486172,0.45901639344262296,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5694691390684453,0.4928852210294017,0.5721715382936895,0.5780569368395152,0.3743882039019136,0.6199761357889478,0.5023414841939122,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.7797295090183148,0.7443318177701194,0.8344807443568241,0.9970887918486172,0.45901639344262296,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5612791070945552,0.5142870278844165,0.5359239192637703,0.5545256775614575,0.3365018226254052,0.5875644862390955,0.4616656522026976,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.7810342341850977,0.7479337693705871,0.8344807443568241,0.9970887918486172,0.45901639344262296,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
