Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,CPI,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5772569571815281,0.18403256992091385,0.4389066181595884,0.381637856008053,0.26027132511127693,0.5420846746245527,0.24589273686268956,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.814752730418613,0.7566338617240491,0.9350950524120777,0.9953632148377126,0.6607142857142858,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5354591581583124,0.1860648960944422,0.4787329165347918,0.40365808438470685,0.2975225089754634,0.5775551943943475,0.28605321352748947,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.8152325375012327,0.7611662449612169,0.9350950524120777,0.9938176197836166,0.6517857142857143,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5776708557061712,0.20977427015774408,0.6438401504429148,0.4952764592207985,0.4511666365357293,0.7248065000910061,0.45211891146832783,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.8176950271902096,0.7656912144868201,0.9350950524120777,0.9938176197836166,0.6428571428571429,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.5669514776001423,0.22040692637840792,0.6019459672421147,0.47204939567292536,0.41213302038326327,0.6874553824184543,0.4099554661430833,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8196499138955943,0.7702087704787313,0.9350950524120777,0.9922720247295209,0.6428571428571429,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5247106570892143,0.22405325550984376,0.543122074206033,0.4393730648431819,0.35747639390520436,0.6349718219196938,0.3508352150052766,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8200520536451998,0.7692315378163659,0.9350950524120777,0.9922720247295209,0.6339285714285714,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.4726036120440161,0.1946059362370015,0.33814184181390394,0.3253571591598719,0.1673774996878786,0.4519931757815045,0.14501739927706325,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.8179950878123323,0.7682529828523746,0.9350950524120777,0.9922720247295209,0.625,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.47828171076318826,0.20500802060653572,0.35956622414298595,0.3371397177167431,0.1875674932183431,0.4710357308604851,0.16670335096530367,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.8161963635989558,0.7672731057646294,0.9350950524120777,0.9938176197836166,0.625,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.497841428994446,0.19257361006347312,0.3638033570465468,0.3393735794790816,0.19179089367421548,0.4747427804149315,0.17111712099207435,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.8155408616228281,0.7715297602974995,0.9350950524120777,0.9938176197836166,0.625,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.560906361245788,0.19968510472902865,0.6123699261946893,0.4777184059343153,0.4221087711002566,0.6966814328804034,0.42058930174932085,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.8178518609589227,0.7757824847450286,0.9350950524120777,0.9938176197836166,0.625,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5519651092344681,0.260957927224936,0.5771280693709641,0.4581036883114554,0.38945455202269424,0.6652148065945457,0.3852192268303608,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.8197402051087066,0.7800312789293447,0.9350950524120777,0.9938176197836166,0.625,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.6215255038465123,0.25450520927689374,0.3666466972034516,0.29885328197462324,0.15104400427678993,0.5035122718154731,0.11846313261747178,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.8242859690922928,0.787126548992199,0.937451491944156,0.9938176197836166,0.6160714285714286,0.0,0.0,0.49999999999999994,0.5193276774035286,0.5193276774035286,0.4977901046677921,0.4977901046677921,0.5881564686162978,0.6446579779358158,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
