Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,0.5306920512712817,0.39228054810473595,0.2555318863462852,0.4948512744342686,0.3141249851246008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2012,0.5380297008722275,0.40897626081892213,0.28427842302229855,0.5143156119679351,0.3383718600996768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2012,0.5880234622283111,0.43991724026922296,0.3370315273431367,0.5501115579432743,0.3829820590908405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2012,0.642838742929621,0.5684931043352216,0.5543504794652296,0.6978577873034845,0.5671788608725564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2012,0.6286985402356524,0.5349900247764746,0.49846859115543146,0.6597534856021339,0.5196461440114984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2012,0.6195570171988296,0.48867542596778857,0.42098716939447767,0.6069561350315322,0.45379340374267213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2012,0.5518479417090505,0.3293907728730051,0.15308176296010356,0.4246190770016845,0.22642284597188755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2012,0.5588860902651984,0.3458022411933145,0.18132036550640218,0.44374144110277924,0.2502442623295848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2012,0.5019900499531641,0.3488911762309682,0.18709818152127378,0.44758488016567155,0.2550151222993487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2012,0.5841350807438068,0.5414230039628324,0.5121913172934484,0.6686505356047565,0.5306319257789842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2012,0.5724748810721807,0.5134672684502122,0.4656319385470098,0.6368915347296497,0.4910118864058267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2013,0.6462530251714094,0.37287328585835094,0.18487858894806014,0.4938286018115352,0.2647352044487667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2013,0.6065543360663405,0.2808480336259939,0.03030761070327198,0.3884724641936851,0.13352639911162206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2013,0.7180209518663117,0.5441236881615479,0.4746189800746173,0.690520926159822,0.5102936192454766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2013,0.5624347989580738,0.5154621475369321,0.4268458220263329,0.6578184540282364,0.4696721916101356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2013,0.530014486460852,0.4389254909098258,0.29837254888716075,0.5702188557821644,0.36060085833323086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2013,0.49609695939865567,0.35887154569442786,0.16396763165158806,0.47858501368860223,0.24649865574715701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2013,0.5715913922907208,0.4068826884814061,0.24542261539216428,0.5337958869301547,0.315490394034686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2013,0.5648966193719054,0.39092397110484306,0.21904873034648406,0.515654575443152,0.29302139766887886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2013,0.5906552577617663,0.45124917062138653,0.3212538960097348,0.5849831161788235,0.37961441999229906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2013,0.5804897125578784,0.38201990709507067,0.2050826663983904,0.5057569736959999,0.28097957728173395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2013,0.5832972353093833,0.3885840076674685,0.21666371172824123,0.5134382052885761,0.2907052922049779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2013,0.5734872693207439,0.36549065203618436,0.17825199278919973,0.48711165049182675,0.2580271975230563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2014,0.47233240456592995,0.33433788750171134,0.23488317565137187,0.5536980509098092,0.2762015971629338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2014,0.5018420281414154,0.40374962880913484,0.3520022491646437,0.6329486406753709,0.3755122824736155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2014,0.4698130720020656,0.328515246079473,0.22530934262725352,0.5463434157191026,0.26802033906541056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2014,0.6061018548529495,0.33163517672256954,0.23068762313044028,0.5495855992070267,0.2725520299413121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2014,0.6106780213600431,0.3429830023512306,0.2499340118570637,0.5622648009535253,0.28884696711185154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2014,0.6237720793579709,0.37434708362088226,0.30291862175162204,0.5978981215498386,0.3337589016986857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2014,0.5983931974398828,0.3541745373882767,0.26903395203200964,0.5744394167204637,0.30498803456755985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2014,0.6349490022210162,0.4404100019225745,0.41450703987417414,0.6729958397255118,0.4283495571847299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2014,0.6262092955869845,0.42017500639629957,0.38051588602274644,0.6494703565670652,0.3994886088354368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2014,0.633476875064661,0.4467205687629884,0.42537619146161193,0.6795881998919874,0.4375101184071679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2014,0.6448920137422203,0.47380159872570105,0.4711384155350947,0.7103222817788808,0.47629667432223455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2014,0.6620341743964473,0.5143423477948602,0.5395874286341946,0.7564923321748016,0.5343264310290622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2015,0.7369044497897532,0.7709376666335785,0.6271590282437906,0.9085557754125588,0.7035016828917178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2015,0.5951245033951573,0.4374928443154065,0.06623753959364964,0.5266657130848587,0.2277134991226133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2015,0.5888283683279456,0.42250782804114895,0.042094452580420716,0.5099331610036207,0.20722395425611162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2015,0.6576780546984162,0.48281381046662103,0.14485135544182065,0.57952891584255,0.2943719187292768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2015,0.6205747856428339,0.39622584302684294,0.0,0.4806849212572677,0.17149716492171446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2015,0.6301983904694937,0.4194626213729935,0.040257882837798714,0.5077673828903906,0.20563319442699762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2015,0.6155821291638583,0.4779382604361464,0.13990537448803061,0.5752525413058635,0.2901440520185934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2015,0.6336932514980996,0.5203734446209335,0.21250756875713206,0.624341082247897,0.3517150057080711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2015,0.6670944169658514,0.5987495761258963,0.3456829099995534,0.7146374414453145,0.4646645163991434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2015,0.576431888339298,0.5272860567408292,0.22628525391520035,0.6331166369761038,0.3633802424947289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2015,0.5593871125509501,0.4865870031255768,0.1587356531214671,0.5868681897851512,0.30607390605844487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2015,0.5914975341634572,0.561433007759288,0.2859376284028557,0.6731055971239407,0.41395705622475787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2016,0.5480889629408242,0.39790353903681996,0.30672944898432297,0.6159960615340159,0.34753697582401677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2016,0.5736549442063952,0.4578428458733421,0.4079475202663344,0.6844689766444404,0.4333484340133889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2016,0.507486306564445,0.3021580161951668,0.14571546703000443,0.5056986804599908,0.21087932153917188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2016,0.5752953169790568,0.2496349893543784,0.05736902463893334,0.44522031494963865,0.13590135273987447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2016,0.6159764971613868,0.34588208184744024,0.21978410995695227,0.5553305414699398,0.27362080780267134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2016,0.6061633735133226,0.3234355370956882,0.18213217552686933,0.5293426700639766,0.2416423598286983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2016,0.6144501570213262,0.402309208891471,0.3152617051110901,0.619535035805594,0.3545219454686929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2016,0.5898454531393137,0.3447048764539548,0.21834738863228428,0.553236789987156,0.2722771011110294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2016,0.5843374529418779,0.33198631880896734,0.19709041780869513,0.538408364301973,0.25420536256593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2016,0.6155993748016092,0.3066763972226718,0.15460912383916636,0.5091436821828328,0.21813122994420836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2016,0.6563299956592663,0.4033487462052447,0.31773660371309786,0.6197512679828769,0.35645578404702355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2016,0.6234033708735848,0.32687852512132687,0.18901966445510304,0.5318269213378443,0.24723622124912875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2017,0.4700615320784214,0.27310807332087506,0.27939339715852773,0.38534230638514716,0.27217268945164985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2017,0.5192686007835893,0.38843157657683197,0.4730665862540623,0.5177120460371838,0.4366774082103805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2017,0.5663242310042375,0.49869985983326454,0.6582257314714732,0.644284283397862,0.593958133479621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2017,0.5707870185128934,0.3526947020041291,0.41142505719169775,0.47700021233330075,0.3848453198310955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2017,0.6266130969724957,0.48391316846049665,0.6319105983522022,0.6275930613151467,0.5720851952480024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2017,0.5985145525776795,0.41786456353383256,0.5198954801592373,0.551989150537566,0.4772935795324773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2017,0.6378027136339184,0.45464821595095384,0.5812177360051466,0.5942967592806777,0.529525463123451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2017,0.58981972554525,0.3421970502954534,0.39100082707636696,0.4654836800954071,0.36839804848360563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2017,0.5584884538933641,0.2688831354558002,0.26675880548992725,0.3815463602712367,0.2632286177163241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2017,0.6249043286243674,0.38902656363803045,0.46860873528230595,0.5194356094163299,0.43465013113882955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2017,0.6203291990293313,0.3788769034949882,0.45084685110004796,0.5079236566784011,0.41979337464342265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2017,0.6246364828655645,0.38959942681684234,0.4682726099519655,0.5203439578624987,0.43478083249873417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2018,0.6253477717958661,0.3662107574314751,0.2288777845704631,0.4899638526508237,0.28835378348439894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
