	Monetary_5	Monetary_9	Monetary_10	Supply_1	Supply_7	Supply_2	Supply_3	Supply_4	Demand_7	Demand_3	Demand_4	Demand_5	Monetary_2	Monetary_3	Monetary_1	Pandemic_Response_1	Pandemic_Response_2	Pandemic_Response_10	Pandemic_Response_13	Pandemic_Response_14	Pandemic_1	Pandemic_2	Pandemic_6	Pandemic_9	Pandemic_7	Pandemic_10
59	4.918032786885243	13.83399209486167	9.541984732824417	0.8213859643098971	0.0	0.5060279999317907	-3.225806451613167	0.0	0.9981313522629023	0.36534285683744727	-0.06778403156504353	0.7783053676655882	1.1686175874004334	0.9785838712983441	1.147227371061188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	3.278688524590166	-2.3715415019762816	-3.4351145038167914	-0.004558781736463402	5.269958467927971	0.8121173882645838	-3.2258064516124563	-1.086956521739129	1.0528234811540642	0.0009290090279279184	-0.19999199863276473	-0.01471165617541459	1.8762909014881757	2.003279024490201	1.9120460539993722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	-0.8196721311475414	-0.39525691699606114	0.3816793893129642	0.7525733846833305	0.0	-0.7848336544856171	0.0	-1.0869565217391362	0.9388815459641648	0.34178843903491796	0.9000630700874979	0.8713713223414743	0.7421010578803511	0.8300030740854503	0.7648182473741549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	7.3770491803278695	2.3715415019762816	1.9083969465649062	1.481153841413004	0.0	-1.0329451085381023	0.0	-1.086956521739122	0.5924980629870902	0.6698122594038978	1.9574477733116602	1.7239819278184	-0.2180400532065363	-0.2971615944256101	-0.1912043440615463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	3.688524590163933	-7.114624505928859	-5.343511450381669	-0.23410227850582288	0.0	-0.32953634704909485	0.0	0.0	0.8978624492958573	0.2349837843772562	0.5569242698019394	0.5938574937759142	0.5757019666964069	1.188646377702618	0.5736134677485794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	-0.8196721311475414	0.0	0.7633587786259426	0.6363325324945137	0.0	-0.07673550125334572	-3.225806451613167	-1.0869565217391433	0.989015997447666	0.6270775574133083	1.8199893169256853	1.6129296523082814	-0.361487169935959	-0.15370427297876432	-0.38240912368703306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	4.508196721311471	-4.347826086956516	-6.106870229007647	0.20053915699031677	0.0	0.8048701464795456	0.0	0.0	0.9069778041110084	0.4297964617735275	1.1850536002471657	1.100234018606109	0.3041083232441899	0.5174710523618842	0.38240912368703306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	5.327868852459019	5.13833992094861	3.05343511450382	0.7083468652223885	0.0	1.3893388810258687	0.0	1.0869565217391433	0.8386126429971057	0.5407524113584472	1.5423337547567861	1.3886019430620067	0.15301025784486555	0.13833384568089713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	0.4098360655737707	-4.347826086956516	-3.05343511450382	-0.03792074158099723	0.0	0.21997510359292605	0.0	0.0	0.6152864500251098	0.20155195361943612	0.45177009033663396	0.5071810052031651	1.7978731443425247	1.2859924172559545	1.912046053999461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	0.4098360655737707	-0.3952569169960327	-0.7633587786259426	-0.5243312770682351	0.0	-3.2902477704073796	-3.2258064516128115	0.0	0.4193063214985102	-0.020796420882085442	-0.26197233187197355	-0.07050181517190879	2.3946140214928135	2.0391433548518947	2.2944551776864017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	0.4098360655737707	6.324110671936737	3.8167938931297627	0.9035015789558472	0.0	1.114796309875006	-3.225806451613167	0.0	0.6745362563238615	0.3412477920555119	0.9027180874205953	0.8703369173245363	0.36531286215985403	0.8043856952555757	0.38240912368712543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	3.6885245901639365	-0.3952569169960327	-3.05343511450382	0.8346029374667978	0.0	0.53075388366898	-6.451612903225623	0.0	1.0482658037464176	0.3101304569938179	0.8033450462124669	0.7895346303996575	1.2585111138842677	0.9068552105749674	1.3384321506867636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	4.508196721311471	1.9762845849802346	-1.1450381679389139	0.9047602914025603	0.0	0.5546271507255773	-3.2258064516128115	-1.0869565217391433	0.6563055466934031	0.3422393042388663	0.9070689510950025	0.8730115159107044	0.9964806115473976	0.7941387437236713	0.9560230269997305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	4.098360655737707	7.114624505928859	4.198473282442734	0.07843631185742339	6.451315182279593	1.1135173848541164	-3.2258064516128115	-2.1739130434782545	0.6790939337313375	0.024127317265801196	0.5586689699986103	0.3024050337608628	1.7940478878965251	1.9571677425965959	1.7208412743737966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	3.2786885245901587	11.067193675889328	9.541984732824446	0.47019282005597773	0.0	-1.4903739576761068	0.0	-2.173913043478258	1.7683788341461337	0.20220096857488556	1.1280364235514817	0.7638948012539686	1.3311914221382892	1.3474741264474233	1.3384321506867636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	10.655737704918039	-0.7905138339920939	-1.5267175572519136	0.8342087040804671	0.0	-0.9711303991951303	0.0	-2.173913043478265	1.0163620618932612	0.3676333735646651	1.6583146829333373	1.1932856976218744	0.2715932076745844	0.7787683164258112	0.38240912368703306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	0.8196721311475414	1.1857707509881408	-0.763358778625971	1.183769929208232	0.0	-0.5827635011851366	3.2258064516128115	-2.173913043478258	0.6608632241009644	0.27802296109289415	1.3682210798121375	0.959273092518842	1.0806366891395953	1.0810533866174552	0.9560225914356124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
