Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr
2013-01-01,0.6514103539793624,0.3084479159942332,0.4131409336339276,0.38646640600614396,0.24234756141008174,0.45073652206335085,0.28154517435571597,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.8628498501567431,0.8402415543355284,0.8980939273731459,0.980072463768116,0.4580645161290322,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0
2013-02-01,0.6244241089433247,0.28217997546962753,0.27828322297601893,0.3080346927628852,0.10924313504941163,0.3370395546771687,0.13542080014722319,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.8661511306103359,0.847885289882299,0.8980939273731459,0.9782608695652174,0.44516129032258067,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0
2013-03-01,0.7006832116194377,0.2766929184687883,0.6655925831766653,0.5331374839875889,0.4916962567835709,0.6635496931546272,0.5551501859279697,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.8737726717836762,0.8555614606191472,0.8980939273731459,0.9764492753623188,0.4387096774193548,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0
2013-04-01,0.5770937877145051,0.270167624211908,0.6242961544863653,0.5091510161360157,0.4509000881405913,0.6287384458072914,0.5103909090318656,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.8768818089026906,0.8567733969218055,0.8980939273731459,0.9746376811594203,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0
2013-05-01,0.5548056018301142,0.27785488348073073,0.5119405583464496,0.44381166419522994,0.33999887384919,0.5340136670071494,0.3886463744091095,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.878723530351656,0.8579794410689664,0.8980939273731459,0.9746376811594203,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0
2013-06-01,0.5315241015122181,0.29165859746519485,0.39406241901141753,0.3752106876181147,0.22370561320850296,0.4346244180757978,0.2609383381821204,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.8792315958883764,0.8591795923149758,0.8980939273731459,0.9746376811594203,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0
2013-07-01,0.5736310524934508,0.2873496438792417,0.4652967844928981,0.4166196266355094,0.2940376336154207,0.49467784949598226,0.3381322366994261,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.8796589920071043,0.8621616568024238,0.8980939273731459,0.9746376811594203,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0
2013-08-01,0.5690202234551291,0.28030792072816474,0.4420604716867299,0.4030654001055831,0.27115088152759614,0.47508072864741696,0.3129711638010364,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.8798093045386306,0.8651213270724513,0.8980939273731459,0.9728260869565218,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0
2013-09-01,0.5867201317117472,0.28259957394616225,0.5315536070979631,0.45514013849557877,0.3594492118258309,0.5505358719085696,0.40993009602941055,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.8809484103601544,0.868058603870711,0.8980939273731459,0.9728260869565218,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0
2013-10-01,0.5557613572306398,0.2880973898822972,0.42955274433152324,0.3957251507572501,0.25888347584813004,0.46452438517757644,0.2994455159251307,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.8801732574462641,0.8692427399666599,0.8980939273731459,0.9710144927536233,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0
2013-11-01,0.5577647875051658,0.30010974114001676,0.43958337888849236,0.40153103143081464,0.268816511678945,0.4729763576122129,0.31032557268556604,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.8794911376701241,0.8704023179581649,0.8980939273731459,0.9710144927536233,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0
2013-12-01,0.551094170733332,0.3083887418501065,0.40575859108134193,0.3817871722767691,0.23551608650623873,0.4444468520820788,0.27370433416669404,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.8784106099283083,0.8715373378452261,0.8980939273731459,0.9710144927536233,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0
2014-01-01,0.4908323334753887,0.30460697609364573,0.43006983668824217,0.3283261276906883,0.17616864810187438,0.5066100875071249,0.1988688573213621,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.8771124385995235,0.8718947990070184,0.9105162317510862,0.9728260869565218,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0
2014-02-01,0.5112198985298616,0.28736040281453745,0.5327555096518474,0.38822649027964795,0.2774987838215539,0.5931514056592595,0.31021088713523864,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.8769487582596986,0.8722351914100791,0.9105162317510862,0.9728260869565218,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0
2014-03-01,0.48960172652724093,0.268349364146924,0.42149205154947966,0.3237003833458281,0.16834729480159377,0.4990901412710696,0.19027379043447715,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.8755282832186508,0.8725585135631007,0.9105162317510862,0.9728260869565218,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0
2014-04-01,0.6484625660273015,0.26714974286144644,0.42613328961231833,0.32661600139042707,0.17328155761061415,0.5028415138150141,0.1956950709535233,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.8778386483213064,0.881755808889841,0.9105162317510862,0.9728260869565218,0.4258064516129032,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0
2014-05-01,0.6514403121438642,0.2828631678609085,0.4429462565629953,0.33656923669199396,0.19012034569412967,0.5168991199749775,0.21419725339035706,0.8174902161588823,0.8260696200007975,0.4254852476828989,0.5277108433734952,0.42468037798776703,0.007751937984496123,0.010845986984815618,0.021141649048625793,0.38038277511961727,0.6432160804020101,0.8391089108910891,0.8803355120635357,0.8909734560885315,0.9105162317510862,0.9710144927536233,0.4193548387096774,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4663520639259441,0.02380952380952381,0.0,0.0,0.0,0.0
2014-06-01,0.6603549504490137,0.28768317087341033,0.4893955231509303,0.36362714177928357,0.235892334543815,0.5560745630278594,0.264491822467066,0.8271460444021799,0.8312133657641853,0.40236288103641005,0.47710843373493866,0.39077265147304074,0.005167958656330749,0.01301518438177874,0.021141649048625793,0.40191387559808617,0.6532663316582914,0.8465346534653465,0.8833537452802628,0.9002114559048263,0.9105162317510862,0.9692028985507247,0.4193548387096774,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.44628767841617856,0.02645502645502646,0.0,0.0,0.0,0.0
2014-07-01,0.5760148139873578,0.2899586856884643,0.45957037403779777,0.3465224369722568,0.20696017086489477,0.5307128529108885,0.23270030528067373,0.8172707655169891,0.8276645799274294,0.3945991795996356,0.5333333333333272,0.4124513618677052,0.005167958656330749,0.01301518438177874,0.02325581395348837,0.40669856459330145,0.6381909547738693,0.8242574257425742,0.8822822691002631,0.9032421660936806,0.9105162317510862,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.446212758943782,0.02380952380952381,0.0,0.0,0.0,0.0
2014-08-01,0.601388593479908,0.27525660060680396,0.5874666971232702,0.4204835217415769,0.33206962702271087,0.6389977855821894,0.3701727476428147,0.8165026882703632,0.8252322660393158,0.3431223866427475,0.41285140562248973,0.3190661478599278,0.007751937984496123,0.010845986984815618,0.02325581395348837,0.3899521531100479,0.6080402010050251,0.7920792079207921,0.8826315056758687,0.9062385486233796,0.9105162317510862,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0
2014-09-01,0.5954760423016406,0.2804047511458266,0.5577001694194392,0.4033155395623809,0.3030294501527183,0.6137604608874243,0.33826278412121324,0.8207819757872792,0.8301367678137087,0.35240507314324365,0.4843373493975896,0.34074485825458434,0.0025839793281653744,0.008676789587852493,0.02325581395348837,0.42344497607655507,0.6356783919597989,0.8069306930693069,0.882629804200854,0.909200604239577,0.9105162317510862,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0
2014-10-01,0.5310701543432571,0.2894153594560282,0.5974347406676331,0.42621407026267044,0.3417628414888184,0.6474633978525814,0.38082390376380226,0.8354485936871365,0.8276247059292636,0.34160340157903124,0.45622489959839535,0.3118399110617037,0.005167958656330749,0.010845986984815618,0.021141649048625793,0.37081339712918665,0.5778894472361809,0.7524752475247525,0.8819226817744383,0.9088082412652845,0.9105162317510862,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.366530751947438,0.02380952380952381,0.0,0.0,0.0,0.0
2014-11-01,0.5390749682723842,0.29413315258322037,0.6382117668450287,0.4496287560485879,0.38136846853709205,0.6821156236462715,0.4243436656236399,0.8108701217951062,0.829299413852227,0.2740928389396726,0.4706827309236858,0.28237909949971857,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.38755980861244027,0.5854271356783919,0.7524752475247525,0.8816434810149119,0.9083855525552175,0.9105162317510862,0.9692028985507247,0.4064516129032258,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.30670483289101214,0.02380952380952381,0.0,0.0,0.0,0.0
2014-12-01,0.5510004526598317,0.30159985367847997,0.6994610955314864,0.4847138886924557,0.4407136402431233,0.7342305587841274,0.4895539986577442,0.8194286968289382,0.8290202958650664,0.22616034446479094,0.4594377510040218,0.23846581434130099,0.007751937984496123,0.023861171366594356,0.04439746300211416,0.3923444976076555,0.5552763819095476,0.7004950495049505,0.8820154743401148,0.9079325388550298,0.9105162317510862,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.24657836823237916,0.03174603174603175,0.0,0.0,0.0,0.0
2015-01-01,0.5081760118122522,0.30909883157962686,0.9794525038001696,0.7537395846216505,0.555626654591016,0.9999999999999999,0.7207798143736541,0.8310961559562562,0.8257905020136369,0.09552743671338254,0.3646586345381502,0.062256809338526176,0.005167958656330749,0.017353579175704986,0.042283298097251586,0.32775119617224885,0.47236180904522607,0.6089108910891089,0.8784508674321907,0.8991278108116947,0.9138084572415468,0.9692028985507247,0.4129032258064516,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.06520263862566872,0.029100529100529106,0.0,0.0,0.0,0.0
2015-02-01,0.4104784801507696,0.2832666279344996,0.47902848952237903,0.4662212694449088,0.07041535010443717,0.5745045093350535,0.18727005470612412,0.8080538385574777,0.8286215558834085,0.4499578232749109,0.4650602409638538,0.420233463035018,0.005167958656330749,0.015184381778741865,0.04651162790697674,0.3516746411483254,0.4974874371859296,0.6361386138613861,0.8693257553543998,0.8903049305748093,0.9138084572415468,0.9692028985507247,0.4193548387096774,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5071643687139576,0.029100529100529106,0.0,0.0,0.0,0.0
2015-03-01,0.4068294502132123,0.29291201342715123,0.45707770383307617,0.45339907204859997,0.050120634690039856,0.5555637531125104,0.1645397003075096,0.8147470831352182,0.8217632281988916,0.4565400918843499,0.5100401606425669,0.43579766536965153,0.005167958656330749,0.023861171366594356,0.05285412262156448,0.3636363636363637,0.5125628140703518,0.650990099009901,0.8599586426031756,0.8814638988900272,0.9138084572415468,0.9710144927536233,0.432258064516129,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5268995464237676,0.029100529100529106,0.0,0.0,0.0,0.0
2015-04-01,0.6081325923661811,0.2674671314526714,0.5488374417985261,0.5061281905618342,0.13905041397872892,0.6335956297864717,0.2623386617039054,0.8257196152298745,0.8290601698632323,0.39105488111762915,0.5228915662650613,0.3702056698165616,0.005167958656330749,0.01952277657266811,0.04862579281183932,0.32296650717703357,0.4874371859296482,0.6410891089108911,0.8609752143081176,0.8839507404585766,0.9138084572415468,0.9710144927536233,0.4387096774193548,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.42649910361680954,0.03174603174603175,0.0,0.0,0.0,0.0
2015-05-01,0.5832507755230254,0.2773384545865341,0.41866637967352793,0.43087361675192176,0.015021292249693063,0.5223037774565822,0.12504550421763846,0.8229033319922461,0.83145260975318,0.4810126674763619,0.48514056224899904,0.4630350194552582,0.0025839793281653744,0.017353579175704986,0.050739957716701894,0.368421052631579,0.5527638190954773,0.7326732673267327,0.8605945763575428,0.886437335215753,0.9138084572415468,0.9710144927536233,0.4387096774193548,0.0,0.0,0.5,0.597187510177715,0.5807884605088784,0.5423750830037509,0.506939706542375,0.6578141026541086,0.5927218498475827,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5463261569997493,0.03174603174603175,0.0,0.0,0.0,0.0
