Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5
2012-03-01,237392.89116157815,49344.0,141249.6365368226,15784.854865393292,36910.88885546698,88553.94294881435,52695.6685215822,142036.0,133744.0,100.4235391,99.595,99.735
2012-04-01,237537.66714063543,46694.0,141415.9640585054,15834.484876401077,36951.21462760098,88630.29793256293,52785.63274788216,141899.0,133827.0,100.5903214,99.746,99.866
2012-05-01,238261.05552993665,45321.0,141926.748133742,15922.67812151222,37081.54560218136,88922.54111781652,53004.1652465064,142206.0,133935.0,100.3822825,99.847,99.754
2012-06-01,238837.4588782797,47536.0,142350.1063146915,16001.11329535425,37189.02952740111,89159.96349193614,53190.09267431598,142391.0,134007.0,100.2993302,99.95,99.704
2012-07-01,237505.11329456588,47912.0,142650.7837042982,16065.762649555543,37264.46260276719,89320.54174186215,53330.18347704031,142292.0,134153.0,100.3282977,100.053,99.74
2012-08-01,235468.09892580565,44027.0,142524.14022816188,16082.171704554885,37228.278790906814,89213.65642434843,53310.41718710967,142291.0,134330.0,100.9111577,100.116,100.075
2012-09-01,233516.7714362566,42959.0,142442.31861245877,16103.442951214896,37203.82251267696,89135.00333735145,53307.24055828411,143044.0,134512.0,101.3926317,100.24,100.379
2012-10-01,232110.7104899828,40156.0,142369.47531875898,16125.546715403416,37181.7296899987,89062.13269498822,53307.259850810005,143431.0,134671.0,101.6660668,100.482,100.677
2012-11-01,231552.2468168852,37305.0,142814.71670857776,16206.262196556272,37294.94876203918,89313.42292107735,53501.20267570496,143333.0,134834.0,101.4953345,100.591,100.609
2012-12-01,230873.61943674012,39333.0,143186.50403109562,16278.667501714832,37388.98332885986,89518.75379002516,53667.6508305747,143330.0,135075.0,101.4830453,100.664,100.593
2013-01-01,230288.8600050929,38289.0,143266.22811804395,16296.943058132498,37365.34308326797,89603.85102576055,53662.28614140048,143292.0,135265.0,101.6840618,100.871,100.787
2013-02-01,229308.95514518864,35139.0,143097.6577431561,16286.923168175888,37277.1923234081,89533.45987056299,53564.11549158399,143362.0,135544.0,102.2361988,100.992,101.156
2013-03-01,229470.8135771062,29821.0,143640.55710085822,16357.859101392754,37374.484028389576,89908.1397305564,53732.34312978233,143316.0,135689.0,101.9487188,101.085,101.023
2013-04-01,228665.36561525887,27528.0,144107.75611560172,16420.193374544302,37451.986580017925,90235.51011782106,53872.17995456223,143635.0,135876.0,101.735852,101.163,100.944
2013-05-01,227531.56453156425,25958.0,144368.14836814872,16458.96445896446,37475.73672573676,90433.38943338949,53934.70118470122,143882.0,136091.0,101.7779865,101.272,101.01
2013-06-01,226059.291895523,27642.0,144411.0325206465,16472.912632868378,37443.148140830606,90494.92235349905,53916.06077369898,143999.0,136269.0,102.0202597,101.438,101.228
2013-07-01,226298.32073721808,28368.0,144584.85440469347,16501.766087179592,37444.657668501786,90638.38953897558,53946.42375568138,144264.0,136391.0,102.2199594,101.567,101.354
2013-08-01,226469.80593045015,28469.0,144715.46317275835,16525.66249630578,37435.09670640005,90754.67113256497,53960.75920270584,144326.0,136635.0,102.4639882,101.685,101.51
2013-09-01,226899.65534219597,27109.0,145011.12752338746,16568.389955686853,37468.31610044312,90974.39684884292,54036.70605612998,144418.0,136819.0,102.5026115,101.799,101.55
2013-10-01,227119.9609392924,26174.0,145118.00135008455,16589.528322290163,37452.84533663642,91075.61130663309,54042.37365892658,143537.0,137039.0,102.557474,102.015,101.722
2013-11-01,227368.53126032627,26049.0,145243.0449903976,16612.71483397297,37442.2038129452,91188.11816400182,54054.91864691817,144479.0,137314.0,102.7466402,102.194,101.881
2013-12-01,227518.22028917365,28078.0,145305.04290584227,16628.658751616316,37415.46177657615,91260.92237764978,54044.12052819247,144778.0,137368.0,103.0183197,102.333,102.084
2014-01-01,227363.39519088465,24631.0,145439.62696441755,16629.936708448247,37411.88232073368,91397.80793523534,54041.819029181934,145150.0,137552.0,103.2680542,102.426,102.278
2014-02-01,227506.6609340294,19498.0,145764.31367950616,16652.986508758524,37457.29836424398,91654.02880650392,54110.28487300251,145134.0,137707.0,103.3817294,102.489,102.338
2014-03-01,227327.85270569415,17384.0,145882.04460567763,16652.428737212682,37449.63088655491,91779.98498191002,54102.05962376759,145648.0,137986.0,103.5928407,102.684,102.543
2014-04-01,229282.961203792,16796.0,146007.8319155428,16652.845639238774,37444.180568803415,91910.80570750036,54097.02620804218,145667.0,138298.0,103.7859569,102.879,102.742
2014-05-01,231279.93859248536,16704.0,146164.370362453,16656.820736048056,37446.75424362848,92060.79538277676,54103.57497967654,145825.0,138501.0,103.9834622,103.061,102.919
2014-06-01,233408.16227495516,19358.0,146406.99762216726,16670.645897025282,37471.490270296505,92264.86145484546,54142.13616732179,146247.0,138833.0,104.1208381,103.18,103.035
2014-07-01,234439.9005071548,20704.0,146593.65410084988,16678.13418612918,37481.99922473108,92433.52068998932,54160.13341086026,146399.0,139076.0,104.2380246,103.369,103.19
2014-08-01,235851.9502085416,19620.0,147018.74771832192,16712.76867260465,37553.52452581486,92752.45451990268,54266.29319841951,146530.0,139258.0,104.2213464,103.408,103.177
2014-09-01,237174.6945340736,17921.0,147388.22999331416,16741.083108049184,37610.84949080938,93036.2973944556,54351.93259885856,146778.0,139563.0,104.2288077,103.536,103.203
2014-10-01,237171.59185994265,17145.0,147831.99421059634,16777.834853374978,37687.129883598085,93367.029473623,54464.96473697307,147427.0,139805.0,104.2081794,103.629,103.177
2014-11-01,237290.4097719325,17427.0,148352.20696166076,16823.24907693001,37782.861937185975,93746.09594754508,54606.11101411599,147404.0,140089.0,104.0119908,103.74,103.098
2014-12-01,237591.60676122012,17938.0,148987.46842821065,16881.678647755976,37907.81037497572,94197.97940547892,54789.4890227317,147615.0,140366.0,103.6911544,103.837,102.94
