Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.46493956130881164,0.3359509638671173,0.16087128882644372,0.39848650057611773,0.1946481364158918,0.1352525219506635,0.3082058603665332,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.8685119019399237,0.9159301141642809,1.0,0.9966442953020134,0.20143884892086328,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.45967215208634193,0.4100529100529101,0.00044726580713345786,0.0004464708645006279,0.000997630627260257,0.0010440456769983688,0.0,0.0
2020-02-01,0.4784242696746432,0.3423943944297293,0.21085646913890502,0.42736585599353943,0.2494474692359992,0.18007917192784195,0.3563997112191096,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8731750816126814,0.9161303107449269,1.0,0.9916107382550335,0.19424460431654678,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.44129177590845026,0.4179894179894181,0.0005526064026359325,0.000583536412067412,0.0023381967826412273,0.002316476345840131,0.0,0.0
2020-03-01,0.5390460632826436,0.34133918969857957,0.43577645238087404,0.5624786861038701,0.5010744004341174,0.3792993277708965,0.5792412263799182,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.8807922670951688,0.9163174583859546,1.0,0.9848993288590605,0.3237410071942446,0.0,0.0,0.5,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.2400467983945429,0.171957671957672,0.028160476899325472,0.031036276009699403,0.1929168225464522,0.200652528548124,0.0385312783318223,0.041387705416920266
2020-04-01,0.1556785294137632,1.0,0.6445606290593378,0.6906704659937063,0.7373577119576592,0.5628918113349162,0.7893074831081178,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.8919323566885525,0.8945140829382919,1.0,0.9026845637583892,0.949640287769784,0.0,1.0,1.0,0.5923128565475423,0.5814459930279069,0.6297191225049996,0.6393853793991978,0.6358829566384597,0.8448652213307304,0.0,0.0,1.0,1.0,0.0,0.01322751322751323,0.036365818530964954,0.04121238508162455,0.22608804090285572,0.23588907014681895,0.103467815049864,0.11101643335362142
2020-05-01,0.04109839200302834,0.30953428532887217,0.2159403428266834,0.4313428037336522,0.25603673757161877,0.1841374424914912,0.3625059229584797,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.897461345652382,0.8725316387766201,1.0,0.964765100671141,1.0,0.0,0.0,0.0,0.5018899028894968,0.4886128238106384,0.3967561232785616,0.412869051647148,0.5590827552223152,0.622811789687277,0.0,0.0,0.5,0.5,0.3494770743042203,0.01322751322751323,0.03816869691956468,0.04418549806193347,0.1830028681880534,0.1913866231647635,0.0735494106980961,0.07900182592818016
2020-06-01,0.0,0.9657039551897288,0.04769447173953367,0.32701823228992044,0.06463163853451304,0.03668483926756205,0.19204174264619445,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9007434688231151,0.850370125900939,1.0,0.9563758389261745,0.8345323741007193,0.0,0.0,0.5,0.5992830816394701,0.5883902951012525,0.4001866585464619,0.4162217331305453,0.639273569175455,0.6130434470453118,0.0,0.0,0.5,0.5,0.6262266473403731,0.021164021164021166,0.14162956720557304,0.16500474690241942,0.371274473126325,0.3880913539967374,0.10618766999093382,0.11375532562385879
2020-07-01,0.9854058914875943,0.029490261733637113,0.0898623860242069,0.35114305072338514,0.11062824662806084,0.07461566856061408,0.23242269060582,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9025644787723346,0.8702408227397921,1.0,0.9815436241610739,0.8992805755395683,0.0,0.0,0.5,0.5765830730202859,0.565023532123095,0.5782477252956622,0.588280404052509,0.6265282281830097,0.7203726774913188,0.0,0.0,0.5,0.5,0.6250283659650168,0.02380952380952381,0.23538787788780016,0.27405953885505924,0.6572203516647962,0.6849592169657424,0.5159791477787852,0.5474741326841144
2020-08-01,0.9805320586581978,0.0,0.08331941160403172,0.34536299772851314,0.10150135746903825,0.06971146722428145,0.22379735761757547,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9042779141948557,0.8901608756190664,1.0,0.9681208053691276,0.6402877697841727,0.0,0.0,0.5,0.4719149822337459,0.45644569823711784,0.4051052812928883,0.4195029211684997,0.5321663394020629,0.6451122901558998,0.0,0.0,0.5,0.5,0.5873960731482306,0.02645502645502646,0.25921298486894595,0.3018374846053218,0.38645716423494203,0.4014355628058728,0.33629873073436084,0.3514303104077906
2020-09-01,1.0,0.2527511595275406,0.16630012217598733,0.39583692839229,0.19494692652330872,0.1429089330146775,0.30673668635364526,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9071016002347159,0.9101302840327539,1.0,0.9748322147651007,0.6258992805755395,0.0,0.0,0.5,0.4783397882373419,0.4604902471528186,0.3106748410845279,0.32770493781797616,0.5380123411538066,0.5950648486541984,0.0,0.0,0.5,0.0,0.49569920275255175,0.02380952380952381,0.19376366405675266,0.2252430393882039,0.21265120339194415,0.220652528548124,0.10142792384406164,0.10334753499695679
2020-10-01,0.563350613724323,0.15223565986855958,0.26621021756424157,0.4581049198575263,0.3089189960585615,0.2303187738953207,0.40833079929034466,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9086666776817748,0.9207043623096477,1.0,0.9664429530201343,0.5179856115107914,0.0,0.0,0.5,0.5277861080652981,0.5112659824645364,0.3621339545001957,0.37779917857166173,0.5751024184003841,0.6018701344897228,0.0,0.0,0.5,0.5,0.42280759607215784,0.02380952380952381,0.225409015082701,0.2613628346767773,0.2156752712308268,0.22345840130505712,0.06742973708068903,0.06865489957395009
2020-11-01,0.5661070812940112,0.2578771600494698,0.27636135270501083,0.46440115635142165,0.3204692053386177,0.23921447705279886,0.4186178626386128,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9103591121066676,0.931240854803002,1.0,0.964765100671141,0.48201438848920863,0.0,0.0,0.5,0.5513984641107227,0.5347686158725149,0.43215912690924896,0.44480981762698435,0.6031362529418425,0.5986011992955913,0.0,0.0,0.5,0.5,0.4409370211617871,0.02380952380952381,0.15227587493135591,0.1745559983310254,0.26212744731263254,0.27024469820554653,0.1319696282864914,0.13085818624467438
2020-12-01,0.489617411493456,0.327505543922109,0.0,0.2868278117358249,0.0,0.0,0.13141889802041448,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9082511016947161,0.9417397610068087,1.0,0.9681208053691276,0.4676258992805755,0.0,0.0,0.5,0.5432342058263612,0.5276469417040306,0.47110586837552026,0.48309400707007233,0.5924199622626501,0.6664908511336692,0.0,0.00513460214597384,0.5,0.5,0.5495487592131025,0.02380952380952381,0.2417713452857493,0.2573425812264545,0.37726025688988657,0.38352365415986955,0.3235494106980961,0.3189896530736458
2021-01-01,0.6629036835561442,0.28488636693137137,0.903209217714684,0.9845711073699384,0.740231024229306,0.8224830517083568,0.9722376309455962,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9149649440551544,0.9488129238503418,0.994750898723766,0.9664429530201343,0.4316546762589928,0.0,0.0,0.5,0.5211697882671096,0.5081497677575667,0.45686259375837096,0.47052964463842656,0.5780714803803005,0.660588476984843,0.0,0.047225917318412615,0.0,0.5,0.4948721177414006,0.02380952380952381,0.6836406055184656,0.595768504352839,0.7556740241925428,0.7490375203915172,0.5771758839528558,0.5721241631162508
2021-02-01,0.6707787792538524,0.3514701636764997,0.9314397336488016,1.0,0.7731423291829027,0.8475740864124159,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9220697334088497,0.9558816191474232,0.994750898723766,0.9664429530201343,0.40287769784172656,0.0,0.0,0.5,0.473507844542226,0.45907576384810705,0.35217869656604317,0.3717629931876934,0.5311818953356187,0.6148185239348768,0.0,0.12156895222024956,0.5,0.5,0.584590629890118,0.021164021164021166,0.4295642698515216,0.4073789640666542,0.3643222346926051,0.35990212071778144,0.14777878513145964,0.1502130249543518
2021-03-01,0.6211750005949633,0.33275383220858007,0.7516746418426534,0.87877869281185,0.5651390676321785,0.6933340563480224,0.809910145108201,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9267250746947866,0.9629458474040615,0.994750898723766,0.9697986577181208,0.38848920863309355,0.0,0.0,0.5,0.5045055918222945,0.49208854084941533,0.33983759774943284,0.35723524857356465,0.5564705462978518,0.5779137344835859,1.0,0.23047220741308183,0.5,0.5,0.6910615114445794,0.018518518518518524,0.47444109043058397,0.4753009898954472,0.3556553186182816,0.3516476345840131,0.057116953762466005,0.056786366402921486
2021-04-01,0.6767321519072285,0.3128373156701054,0.7852975375594113,0.8966375170616864,0.6043721386774782,0.7233423613185423,0.8426759366494364,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9359903029956701,0.9715297311433935,0.994750898723766,0.9731543624161074,0.3669064748201438,1.0,0.0,0.5,0.5209644070109636,0.508247793475765,0.38265787812763963,0.3987125836178575,0.5762433684640118,0.5895075309448184,0.7358689531778566,0.3653435059187677,0.5,0.5,0.6891301927519788,0.018518518518518524,0.2846043856225629,0.2441933591742204,0.33055867315126575,0.32323001631321374,0.06584315503173165,0.06816798539257456
2021-05-01,0.6790923535019273,0.32931716781537324,0.795200043239131,0.8992974576257747,0.6161043696092314,0.732806506939001,0.8508202901897375,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9454485627696482,0.9801515219814758,0.994750898723766,0.976510067114094,0.3525179856115108,0.0,0.0,0.5,0.4770250514437026,0.462963310092123,0.3942929371989919,0.4115698678397466,0.533685910192232,0.6165926563498316,0.5187611412187518,0.4535789522720097,0.5,0.5,0.7224845636119432,0.015873015873015876,0.13952793598054825,0.12161241491353784,0.2129006110487592,0.20867862969004897,0.028501813236627378,0.02897139379184419
2021-06-01,0.6676679224139422,0.28244439373634506,0.7553884594629028,0.8686399710396838,0.5702991527432397,0.6995658212126534,0.8065147566379385,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9544164851723597,0.9888112199183084,0.994750898723766,0.9815436241610739,0.3453237410071942,0.0,0.0,0.5,0.4860492859493265,0.47464318652261783,0.35143144409735466,0.36683186612276486,0.5351226452203135,0.5821900702892091,0.3157862758096336,0.5076061470297465,0.5,0.5,0.8075627442522592,0.021164021164021166,0.10216310868731802,0.09588138186259985,0.18100760693353288,0.17631321370309952,0.016149138712601995,0.016737674984783932
2021-07-01,0.6056221201435255,0.33421372119146103,0.8171947266721977,0.9067427411024721,0.6420581823728849,0.7534572737414461,0.869800220712214,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9624806920312806,0.9900936541999171,0.994750898723766,0.9832214765100672,0.3237410071942446,0.0,0.0,0.5,0.6086807492144248,0.5998991322192097,0.5004611561330159,0.513058778928664,0.6559470888357224,0.6456326707035186,0.14342144693749298,0.5434086097754128,0.5,0.5,0.5956190359923629,0.02645502645502646,0.40655253041925554,0.3727558036173211,0.7372490335453299,0.724567699836868,0.41738440616500455,0.4161290322580645
2021-08-01,0.6164234510367246,0.3365535777996019,0.8548320480124774,0.9293360983372592,0.6857979049016589,0.786421641929854,0.9079852637810992,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9711003670260104,0.99137215527974,0.994750898723766,0.9848993288590605,0.3093525179856115,0.0,0.0,0.5,0.5573361944400625,0.5438068593825884,0.5872544997532926,0.5978576247903796,0.6086430601330604,0.7441692935605886,0.18516716086680074,0.6000134576265922,0.5,0.5,0.5427262590877289,0.02380952380952381,0.6525711739777644,0.6328296174460254,1.0,1.0,1.0,1.0
2021-09-01,0.6313226079100079,0.3397734020330026,0.9076073370666141,0.9630708202050768,0.7469898223071741,0.8321497073004244,0.9627182914488878,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9804858858033221,0.9926467226517687,0.994750898723766,0.9832214765100672,0.2805755395683453,0.0,0.0,0.5,0.47323847388996787,0.4567044436007625,0.3816432091882631,0.39779631815474703,0.5377281320245698,0.6774171597005696,0.18894308583768807,0.6453915392936815,0.5,0.5,0.5767632515266891,0.021164021164021166,0.4784250372145874,0.5576733526434502,0.4049445067963587,0.42313213703099517,0.2302810516772439,0.24650030432136336
2021-10-01,0.6217495564076744,0.33044045027111324,0.7166998963939231,0.8279791980451222,0.5265277722916992,0.6698805467326978,0.7571645222550148,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9870808360386061,0.9950959460755352,0.994750898723766,0.9832214765100672,0.26618705035971224,0.0,0.0,0.5,0.4379793875492511,0.4225742888724925,0.27555519142117096,0.296705891995655,0.5129027102514156,0.5544708739785524,0.10322307674221266,0.6891132976878762,0.5,0.5,0.7990698928757045,0.021164021164021166,0.2932354068737329,0.3420591679718129,0.18032173587729144,0.18851549755301797,0.024875339981867632,0.02671941570298235
2021-11-01,0.6120484674980899,0.32417351751299467,0.6816082804277797,0.799487925247617,0.4862533368311606,0.6409345011012684,0.7172612546167888,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9932211316689175,0.9975470381876067,0.994750898723766,0.9815436241610739,0.2517985611510791,0.0,0.0,0.5,0.4853358457898537,0.4717024925846982,0.2828008365666742,0.3023437586916387,0.5187954397017054,0.545863872959866,0.07218204730255105,0.7458423697845226,0.5,0.5,0.7105957309412743,0.021164021164021166,0.07958222955960723,0.09267545901840911,0.07928045891008854,0.08296900489396412,0.003343155031731641,0.0035909920876445525
2021-12-01,0.6241809141110812,0.3249715397290255,0.7256033942037221,0.8264532218885682,0.5373437782264516,0.6793335150903375,0.7622182915509741,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9999999999999999,0.994750898723766,0.9798657718120806,0.2517985611510791,0.0,0.0,0.5,0.6484994465002788,0.6451649462998167,0.4003799159474047,0.4149887040752117,0.6902157194193832,0.5656798008246926,0.08395295485312106,0.8130373345617731,0.5,0.5,0.6577172561771352,0.021164021164021166,0.5256331660547702,0.6122687774760992,0.19251153510412772,0.20107667210440458,0.09230507706255667,0.09914790018259281
2022-01-01,0.5389754377536702,0.34883152149932367,0.572713181246203,0.2436163960917043,0.5098482582712566,0.63680992107953,0.3873656892885674,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9832214765100672,0.2517985611510791,0.0,0.0,0.5,0.5646018518569578,0.5507600368939162,0.6113665265670359,0.618283175922586,0.6178199129651507,0.712563301223434,0.07055599921480157,0.8525406446203136,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.36288814066591846,0.3738988580750408,0.5171690843155031,0.5550821667681071
2022-02-01,0.5251486063711835,0.33068124370438634,0.5208428902246787,0.20868921771046522,0.44844993583638987,0.5926099014131501,0.33178250270575566,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9832214765100672,0.237410071942446,0.0,0.0,0.5,0.4176028911604949,0.3984779104966227,0.37330065824687003,0.3919320213589668,0.49649834121046577,0.669962471983718,0.03705961647564045,0.8706980884994228,0.5,0.5,0.7712748326560939,0.021164021164021166,0.5581005191046394,0.6509021130266693,0.11164110238184313,0.11670473083197391,0.0829555757026292,0.08904443091905052
2022-03-01,0.45333790752847103,0.33157255761707793,0.2573753871754894,0.025912473707215555,0.14135511765965886,0.368380825396609,0.04878643551562162,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9865771812080536,0.2302158273381295,0.0,0.0,0.5,0.4210764373766773,0.40777340674674567,0.2708688826847706,0.2911949347240486,0.46901110035880167,0.5841987952668329,0.016406491131408067,0.8807809564231698,0.5,0.5,0.9661674832743363,0.05291005291005292,0.20985400829600362,0.2446549475623497,0.040497568275346056,0.04238172920065253,0.0006799637352674524,0.0007303712720632988
2022-04-01,0.6058433318881198,0.34106940019742543,0.7965328930886784,0.40485913112357264,0.765426636636371,0.8269863656046756,0.6285197079464302,0.7990563622398595,0.8281031939072532,0.5107173027322898,0.6859437751004063,0.46081156197887974,0.08010335917312661,0.27331887201735355,0.3995771670190274,0.6650717703349283,0.6909547738693467,0.6955445544554455,0.0,0.0,0.0,0.9882550335570469,0.2158273381294964,0.0,0.0,0.5,0.5495251696259755,0.5393533329537908,0.29813729717220877,0.315793399569423,0.5848524169993828,0.5105052778652046,0.024535936894668653,0.9037624418345849,0.5,0.5,0.5507951860257483,0.08730158730158732,0.09923861199086817,0.11550896670718164,0.04305399675770046,0.04495921696574225,0.003343155031731641,0.0035909920876445525
