	Monetary_5	Monetary_9	Monetary_10	Supply_1	Supply_7	Supply_2	Supply_3	Supply_4	Demand_7	Demand_3	Demand_4	Demand_5	Monetary_2	Monetary_3	Monetary_1	Pandemic_Response_1	Pandemic_Response_2	Pandemic_Response_10	Pandemic_Response_13	Pandemic_Response_14	Pandemic_1	Pandemic_2	Pandemic_6	Pandemic_9	Pandemic_7	Pandemic_10
1	1.6393442622950813	0.0	3.053435114503827	0.03570333884246324	0.0	-0.48649937285786393	3.4482758620686838	0.0	1.2396882548653565	-0.005724860137990007	-1.245545727015518	-0.1220832494143842	0.9314512519632778	1.1374116200430606	0.9560230269996417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	7.905138339920946	6.488549618320619	0.24281314211664906	0.0	-4.970056508681157	0.0	0.0	1.0300350941160552	0.09391756005618923	-0.8811268754632451	0.07535106162679384	0.9142375979558359	0.9734603955323884	0.9560230269997305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.40983606557377117	-4.74308300395257	-3.81679389312977	1.1882051875909738	0.0	-1.4335019688788933	3.448275862069039	0.8196721311475414	0.3782872248302205	0.2771023417829088	-0.21727155114046326	0.4377664109814994	0.7268000320958201	0.671175325340645	0.7648182473741549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	-9.881422924901173	-9.541984732824417	2.7650242457736063	0.0	-2.1165897364325854	3.448275862069039	0.8196721311475414	0.49222916002005235	1.0342893215981697	2.507817281300717	1.9340836266916739	-0.9065870850634816	-0.5738292857873972	-0.9560230269997305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	-0.8196721311475412	-7.114624505928859	-8.778625954198468	2.3652220528965096	0.0	0.8098339720559373	0.0	0.0	0.32815277334670157	0.8420245860846887	1.814703484632929	1.5540344461350664	-0.3614876057137728	-0.25617378829805304	-0.38240912368703306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.8196721311475412	-3.5573122529644294	-4.1984732824427695	1.439943357685891	0.0	2.6441797975175465	3.448275862069039	0.819672131147545	0.6654209015085399	0.572493005444441	0.8466760673591978	1.0215802386206008	0.12623389849961697	0.18444512757449516	0.19120477962548676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.8196721311475406	5.928853754940711	6.870229007633597	-0.5192806240105874	0.0	-2.304792276388188	0.0	0.0	0.8067089011439599	-0.3657048157195142	-2.51419142629139	-0.8310254347048129	2.5399737664454136	1.7163643815965912	2.4856595217480404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	-0.4098360655737703	1.5810276679841877	4.198473282442734	-0.31417194890561717	0.0	-3.329903119418166	3.448275862069039	-0.819672131147545	0.8294972881819795	-0.2667323453505066	-2.1518923948010027	-0.6348887062497255	2.0981562111407115	1.557536632851697	2.1032503980609185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	1.2295081967213113	1.1857707509881479	0.763358778625971	-2.874776545552571	0.0	-0.5353769262008843	0.0	0.0	0.7246707078072845	-0.2465033023689056	-2.072326899559229	-0.5943015491356007	1.1915691260772299	1.5267957782559627	1.147227371061188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.40983606557376984	-3.9525691699604835	-3.816793893129791	-0.5026761607366481	0.0	1.1427524052428364	0.0	0.0	0.7429014174377357	0.8906125753465943	1.9962138290431142	1.6506522727002704	-0.7440132503258035	-0.3483963520852562	-0.7648182473741549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
