Time	GDP	Prod	UI	UR
2012-01-01	0.0	0.0	0.0	0.37373737373737387
2012-02-01	0.9674107585592779	0.4954737748109322	0.34158194491850985	0.3636363636363637
2012-03-01	0.9677197045144188	0.4954737748109322	0.2867607550710223	0.3636363636363637
2012-04-01	0.9651132881338074	0.4954737748109322	0.21369889574156853	0.3636363636363637
2012-05-01	0.9674470214964656	0.4954737748109322	0.20277079238287965	0.3636363636363637
2012-06-01	0.966849678241359	0.4954737748109322	0.306581773794326	0.3636363636363637
2012-07-01	0.970485686413088	0.4954737748109322	0.32373436848053355	0.3636363636363637
2012-08-01	0.9676052842166785	0.4954737748109322	0.30296390686686325	0.35353535353535354
2012-09-01	0.9679021336416087	0.4954737748109322	0.2482450414166346	0.3434343434343435
2012-10-01	0.9670419435242329	0.4954737748109322	0.459606598780849	0.3333333333333333
2012-11-01	0.9705287373893108	0.4954737748109322	0.6062639619938437	0.3333333333333333
2012-12-01	0.9700282374069025	0.4954737748109322	0.5123518540148676	0.32323232323232326
2013-01-01	0.9715320356253311	0.6305782273417737	0.47650793726358276	0.32323232323232326
2013-02-01	0.9698412168517788	0.4954737748109322	0.371644460971424	0.32323232323232326
2013-03-01	0.9745759405033919	0.4954737748109322	0.27625755526435947	0.32323232323232326
2013-04-01	0.9687662794149099	0.4954737748109322	0.2242362324389551	0.32323232323232326
2013-05-01	0.9673887424945803	0.4954737748109322	0.17336521499483917	0.3131313131313132
2013-06-01	0.9659475656921546	0.4954737748109322	0.3379221018218359	0.3131313131313132
2013-07-01	0.9689563575209605	0.4954737748109322	0.3150091092450853	0.3131313131313132
2013-08-01	0.9686680754941901	0.4954737748109322	0.29931984922879645	0.30303030303030304
2013-09-01	0.9697592934941471	0.4954737748109322	0.23759109908481987	0.30303030303030304
2013-10-01	0.966322715573472	0.4954737748109322	0.5755216180248907	0.292929292929293
2013-11-01	0.9664477917296046	0.4954737748109322	0.4377481452699763	0.2828282828282828
2013-12-01	0.9660365154547693	0.4954737748109322	0.5708351122252757	0.27272727272727276
2014-01-01	0.9685608147990802	0.6942978214370401	0.4601847483185372	0.27272727272727276
2014-02-01	0.969812040207157	0.4954737748109322	0.34690886753560973	0.2626262626262627
2014-03-01	0.9684475450296733	0.4954737748109322	0.29201479967959015	0.25252525252525254
2014-04-01	0.9722829906923584	0.4954737748109322	0.14260597544287423	0.2424242424242425
2014-05-01	0.9724486829001492	0.4954737748109322	0.16002741323462452	0.2424242424242425
2014-06-01	0.972976900998868	0.4954737748109322	0.26476548885745527	0.2424242424242425
2014-07-01	0.9685933493971923	0.4954737748109322	0.33500523646327496	0.23232323232323232
2014-08-01	0.970150539235789	0.4954737748109322	0.3023802366539998	0.23232323232323232
2014-09-01	0.9697823536591128	0.4954737748109322	0.25586024967624077	0.23232323232323232
2014-10-01	0.9702825957494585	0.4954737748109322	0.5038166676242227	0.22222222222222227
2014-11-01	0.9707699838578356	0.4954737748109322	0.682641098461169	0.22222222222222227
2014-12-01	0.9715007903582648	0.4954737748109322	0.4689856688538631	0.2121212121212122
2015-01-01	0.9768311256948949	0.7056291263377099	0.4980359672414425	0.20202020202020204
2015-02-01	0.9707907888132786	0.4954737748109322	0.3285560158377701	0.20202020202020204
2015-03-01	0.9705095447298955	0.4954737748109322	0.265036525223097	0.20202020202020204
2015-04-01	0.9706860060837579	0.4954737748109322	0.12645434040919223	0.191919191919192
2015-05-01	0.96911797703601	0.4954737748109322	0.19457922389304352	0.20202020202020204
2015-06-01	0.9695360195813479	0.4954737748109322	0.29944078656084916	0.20202020202020204
2015-07-01	0.9666794948123327	0.4954737748109322	0.3276527581951892	0.20202020202020204
2015-08-01	0.9674587441268061	0.4954737748109322	0.40683207780233765	0.20202020202020204
2015-09-01	0.9688878583404048	0.4954737748109322	0.21870928055349612	0.20202020202020204
2015-10-01	0.9603537373085129	0.4954737748109322	0.5320192742204428	0.20202020202020204
2015-11-01	0.9595704907838263	0.4954737748109322	0.6386299168465062	0.20202020202020204
2015-12-01	0.9608757189553374	0.4954737748109322	0.5088171340141543	0.20202020202020204
2016-01-01	0.9612299300856442	0.0	0.44680611563382616	0.2121212121212122
2016-02-01	0.9622791433698543	0.4954737748109322	0.3912811229072631	0.2121212121212122
2016-03-01	0.9594285775162034	0.4954737748109322	0.25428875777250753	0.2121212121212122
2016-04-01	0.9635630727109494	0.4954737748109322	0.1502538527317037	0.2121212121212122
2016-05-01	0.9653053722503142	0.4954737748109322	0.23992201211419123	0.2121212121212122
2016-06-01	0.9649012335485082	0.4954737748109322	0.2305842945411586	0.20202020202020204
2016-07-01	0.9707334119099533	0.4954737748109322	0.3442211107280677	0.20202020202020204
2016-08-01	0.9696822718871242	0.4954737748109322	0.31481338487621513	0.20202020202020204
2016-09-01	0.9694429123175017	0.4954737748109322	0.26526968308438925	0.20202020202020204
2016-10-01	0.9742509724992277	0.4954737748109322	0.5150202057885691	0.20202020202020204
2016-11-01	0.9759243359500372	0.4954737748109322	0.586218031394652	0.191919191919192
2016-12-01	0.9744679977326584	0.4954737748109322	0.5843741620899474	0.191919191919192
2017-01-01	0.9715011408001675	1.0	0.4693631639815805	0.191919191919192
2017-02-01	0.9735368336096488	0.4954737748109322	0.33774986778395993	0.18181818181818182
2017-03-01	0.975481925544323	0.4954737748109322	0.26764207901573867	0.18181818181818182
2017-04-01	0.9714405537572942	0.4954737748109322	0.12831603284044799	0.18181818181818182
2017-05-01	0.9737842851125477	0.4954737748109322	0.17739732964286994	0.18181818181818182
