Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.6020087043127644,0.29537863148661697,0.3256913520835657,0.429921178961552,0.2672857261163571,0.41656141348660136,0.3160024687468451,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.8535157036231042,0.7928847367971334,0.9738331044825539,0.9999999999999999,0.5779220779220778,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5243233744413957,0.2978948674103148,0.374297218707048,0.44998953324104063,0.3117645534103266,0.458201276589854,0.35598005870981875,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.8537818504084982,0.7974133954456966,0.9738331044825539,0.9983108108108106,0.5779220779220778,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5626758209205107,0.30945271868659574,0.5747293497748663,0.5339720596794905,0.49464986836226377,0.6297439834876093,0.5210992458949533,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.8561232338749667,0.8019313353814873,0.9738331044825539,0.9966216216216215,0.5779220779220778,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.5529322910445842,0.3265613509706114,0.5238063884957168,0.512710347278372,0.44815252063586364,0.5861507569011369,0.47916447145032515,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8579315283043347,0.8064385556035988,0.9738331044825539,0.9966216216216215,0.5779220779220778,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.4961901525074415,0.31374095173965816,0.4525103889899915,0.48270629999697745,0.38315427474463093,0.5251485096680837,0.420401342876906,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8571248954160692,0.8042635071812958,0.9738331044825539,0.9966216216216215,0.5714285714285714,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.44902659018974667,0.290363879610515,0.20455944462204956,0.37779394223169777,0.15734865946046528,0.31307244509812965,0.21591403843256335,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.8537461463064938,0.8020859494852121,0.9738331044825539,0.9966216216216215,0.5714285714285714,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.4543124341000527,0.3028608893653592,0.2309122298338071,0.38843912918493484,0.18156513016763903,0.33567992589273066,0.23753768883448206,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.8506383868988805,0.7999058820148938,0.9738331044825539,0.9949324324324322,0.5649350649350648,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.41115684439413747,0.29224662656046496,0.23643781264953354,0.39031463998138016,0.18679618397398387,0.34046788867187316,0.24199423354560654,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.8454434123725959,0.8000738842502874,0.9738331044825539,0.9949324324324322,0.5649350649350648,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.4680636295053932,0.30109775222164137,0.5368357555708088,0.517737737205392,0.4602271107691498,0.5973599057852064,0.48980443429030207,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.8433106702126757,0.8001870377844755,0.9738331044825539,0.9932432432432431,0.5584415584415584,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.45999603296853875,0.30848255025826854,0.49424567983336554,0.49967131416017807,0.4214606124539828,0.5609381201806307,0.45467007481835714,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.8407149703706661,0.8002453436183652,0.9738331044825539,0.991554054054054,0.5584415584415584,0.0,0.0,0.5,0.489125117566639,0.4638963937325606,0.3599941047401994,0.34994564290023356,0.5832042577482549,0.6108563111574111,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
