State,Year,Period,Demand_6
NV,2015,M03,148128
NV,2015,M04,148511
NV,2015,M05,148817
NV,2015,M06,148816
NV,2015,M07,148830
NV,2015,M08,149181
NV,2015,M09,148826
NV,2015,M10,149246
NV,2015,M11,149463
NV,2015,M12,150128
NV,2016,M01,150653
NV,2016,M02,150939
NV,2016,M03,151218
NV,2016,M04,151074
NV,2016,M05,151132
NV,2016,M06,151223
NV,2016,M07,151554
NV,2016,M08,151779
NV,2016,M09,151761
NV,2016,M10,151793
NV,2016,M11,151954
NV,2016,M12,152157
NV,2017,M01,152152
NV,2017,M02,152480
NV,2017,M03,153065
NV,2017,M04,153255
NV,2017,M05,153069
NV,2017,M06,153318
NV,2017,M07,153569
NV,2017,M08,153503
NV,2017,M09,154286
NV,2017,M10,153609
NV,2017,M11,153805
NV,2017,M12,153904
NV,2018,M01,154425
NV,2018,M02,155197
NV,2018,M03,155214
NV,2018,M04,155312
NV,2018,M05,155652
NV,2018,M06,155762
NV,2018,M07,156146
NV,2018,M08,155504
NV,2018,M09,156015
NV,2018,M10,156391
NV,2018,M11,156721
NV,2018,M12,156817
NV,2019,M01,156529
NV,2019,M02,156908
NV,2019,M03,156755
NV,2019,M04,156683
NV,2019,M05,156814
NV,2019,M06,157164
NV,2019,M07,157525
NV,2019,M08,157782
NV,2019,M09,158302
NV,2019,M10,158474
NV,2019,M11,158642
NV,2019,M12,158834
NV,2020,M01,158543
NV,2020,M02,158749
NV,2020,M03,155451
NV,2020,M04,133258
NV,2020,M05,137128
NV,2020,M06,142276
NV,2020,M07,143779
NV,2020,M08,147201
NV,2020,M09,147625
NV,2020,M10,149854
NV,2020,M11,149928
NV,2020,M12,149961
NV,2021,M01,149871
NV,2021,M02,150205
NV,2021,M03,150751
NV,2021,M04,151171
NV,2021,M05,151482
NV,2021,M06,151684
NV,2021,M07,152782
NV,2021,M08,153211
NV,2021,M09,153867
NV,2021,M10,154395
NV,2021,M11,155535
NV,2021,M12,156081
NV,2022,M01,157122
NV,2022,M02,157590
NV,2022,M03,158328
NV,2022,M04,157982
NV,2022,M05,158299
NV,2022,M06,158057
NV,2022,M07,158272
NV,2022,M08,158694
NV,2022,M09,158850
NV,2022,M10,158593
NV,2022,M11,158527
NV,2022,M12,159244
NY,2012,M01,141584
NY,2012,M02,141858
NY,2012,M03,142036
NY,2012,M04,141899
NY,2012,M05,142206
NY,2012,M06,142391
NY,2012,M07,142292
NY,2012,M08,142291
NY,2012,M09,143044
NY,2012,M10,143431
NY,2012,M11,143333
NY,2012,M12,143330
NY,2013,M01,143292
NY,2013,M02,143362
NY,2013,M03,143316
NY,2013,M04,143635
NY,2013,M05,143882
NY,2013,M06,143999
NY,2013,M07,144264
NY,2013,M08,144326
NY,2013,M09,144418
NY,2013,M10,143537
NY,2013,M11,144479
NY,2013,M12,144778
NY,2014,M01,145150
NY,2014,M02,145134
NY,2014,M03,145648
NY,2014,M04,145667
NY,2014,M05,145825
NY,2014,M06,146247
NY,2014,M07,146399
NY,2014,M08,146530
NY,2014,M09,146778
NY,2014,M10,147427
NY,2014,M11,147404
NY,2014,M12,147615
NY,2015,M01,148145
NY,2015,M02,148045
NY,2015,M03,148128
NY,2015,M04,148511
NY,2015,M05,148817
NY,2015,M06,148816
NY,2015,M07,148830
NY,2015,M08,149181
NY,2015,M09,148826
NY,2015,M10,149246
NY,2015,M11,149463
NY,2015,M12,150128
NY,2016,M01,150653
NY,2016,M02,150939
NY,2016,M03,151218
NY,2016,M04,151074
NY,2016,M05,151132
NY,2016,M06,151223
NY,2016,M07,151554
NY,2016,M08,151779
NY,2016,M09,151761
NY,2016,M10,151793
NY,2016,M11,151954
NY,2016,M12,152157
NY,2017,M01,152152
NY,2017,M02,152480
NY,2017,M03,153065
NY,2017,M04,153255
NY,2017,M05,153069
NY,2017,M06,153318
NY,2017,M07,153569
NY,2017,M08,153503
NY,2017,M09,154286
NY,2017,M10,153609
NY,2017,M11,153805
NY,2017,M12,153904
NY,2018,M01,154425
NY,2018,M02,155197
NY,2018,M03,155214
NY,2018,M04,155312
NY,2018,M05,155652
NY,2018,M06,155762
NY,2018,M07,156146
NY,2018,M08,155504
NY,2018,M09,156015
NY,2018,M10,156391
NY,2018,M11,156721
NY,2018,M12,156817
NY,2019,M01,156529
NY,2019,M02,156908
NY,2019,M03,156755
NY,2019,M04,156683
NY,2019,M05,156814
NY,2019,M06,157164
NY,2019,M07,157525
NY,2019,M08,157782
NY,2019,M09,158302
NY,2019,M10,158474
NY,2019,M11,158642
NY,2019,M12,158834
NY,2020,M01,158543
NY,2020,M02,158749
NY,2020,M03,155451
NY,2020,M04,133258
NY,2020,M05,137128
NY,2020,M06,142276
NY,2020,M07,143779
NY,2020,M08,147201
NY,2020,M09,147625
NY,2020,M10,149854
NY,2020,M11,149928
NY,2020,M12,149961
NY,2021,M01,149871
NY,2021,M02,150205
NY,2021,M03,150751
NY,2021,M04,151171
NY,2021,M05,151482
NY,2021,M06,151684
NY,2021,M07,152782
NY,2021,M08,153211
NY,2021,M09,153867
NY,2021,M10,154395
NY,2021,M11,155535
NY,2021,M12,156081
NY,2022,M01,157122
NY,2022,M02,157590
NY,2022,M03,158328
NY,2022,M04,157982
NY,2022,M05,158299
NY,2022,M06,158057
NY,2022,M07,158272
NY,2022,M08,158694
NY,2022,M09,158850
NY,2022,M10,158593
NY,2022,M11,158527
NY,2022,M12,159244
OH,2012,M01,141584
OH,2012,M02,141858
OH,2012,M03,142036
OH,2012,M04,141899
OH,2012,M05,142206
OH,2012,M06,142391
OH,2012,M07,142292
OH,2012,M08,142291
OH,2012,M09,143044
OH,2012,M10,143431
OH,2012,M11,143333
OH,2012,M12,143330
OH,2013,M01,143292
OH,2013,M02,143362
OH,2013,M03,143316
OH,2013,M04,143635
OH,2013,M05,143882
OH,2013,M06,143999
OH,2013,M07,144264
OH,2013,M08,144326
OH,2013,M09,144418
OH,2013,M10,143537
OH,2013,M11,144479
OH,2013,M12,144778
OH,2014,M01,145150
OH,2014,M02,145134
OH,2014,M03,145648
OH,2014,M04,145667
OH,2014,M05,145825
OH,2014,M06,146247
OH,2014,M07,146399
OH,2014,M08,146530
OH,2014,M09,146778
OH,2014,M10,147427
OH,2014,M11,147404
OH,2014,M12,147615
OH,2015,M01,148145
OH,2015,M02,148045
OH,2015,M03,148128
OH,2015,M04,148511
OH,2015,M05,148817
OH,2015,M06,148816
OH,2015,M07,148830
OH,2015,M08,149181
OH,2015,M09,148826
OH,2015,M10,149246
OH,2015,M11,149463
OH,2015,M12,150128
OH,2016,M01,150653
OH,2016,M02,150939
OH,2016,M03,151218
OH,2016,M04,151074
OH,2016,M05,151132
OH,2016,M06,151223
OH,2016,M07,151554
OH,2016,M08,151779
OH,2016,M09,151761
OH,2016,M10,151793
OH,2016,M11,151954
OH,2016,M12,152157
OH,2017,M01,152152
OH,2017,M02,152480
OH,2017,M03,153065
OH,2017,M04,153255
OH,2017,M05,153069
OH,2017,M06,153318
OH,2017,M07,153569
OH,2017,M08,153503
OH,2017,M09,154286
OH,2017,M10,153609
OH,2017,M11,153805
OH,2017,M12,153904
OH,2018,M01,154425
OH,2018,M02,155197
OH,2018,M03,155214
OH,2018,M04,155312
OH,2018,M05,155652
OH,2018,M06,155762
OH,2018,M07,156146
OH,2018,M08,155504
OH,2018,M09,156015
OH,2018,M10,156391
OH,2018,M11,156721
OH,2018,M12,156817
OH,2019,M01,156529
OH,2019,M02,156908
OH,2019,M03,156755
OH,2019,M04,156683
OH,2019,M05,156814
OH,2019,M06,157164
OH,2019,M07,157525
OH,2019,M08,157782
OH,2019,M09,158302
OH,2019,M10,158474
OH,2019,M11,158642
OH,2019,M12,158834
OH,2020,M01,158543
OH,2020,M02,158749
OH,2020,M03,155451
OH,2020,M04,133258
OH,2020,M05,137128
OH,2020,M06,142276
OH,2020,M07,143779
OH,2020,M08,147201
OH,2020,M09,147625
OH,2020,M10,149854
OH,2020,M11,149928
OH,2020,M12,149961
OH,2021,M01,149871
OH,2021,M02,150205
OH,2021,M03,150751
OH,2021,M04,151171
OH,2021,M05,151482
OH,2021,M06,151684
OH,2021,M07,152782
OH,2021,M08,153211
OH,2021,M09,153867
OH,2021,M10,154395
OH,2021,M11,155535
OH,2021,M12,156081
OH,2022,M01,157122
OH,2022,M02,157590
OH,2022,M03,158328
OH,2022,M04,157982
OH,2022,M05,158299
OH,2022,M06,158057
OH,2022,M07,158272
OH,2022,M08,158694
OH,2022,M09,158850
OH,2022,M10,158593
OH,2022,M11,158527
OH,2022,M12,159244
OK,2012,M01,141584
OK,2012,M02,141858
OK,2012,M03,142036
OK,2012,M04,141899
OK,2012,M05,142206
OK,2012,M06,142391
OK,2012,M07,142292
OK,2012,M08,142291
OK,2012,M09,143044
OK,2012,M10,143431
OK,2012,M11,143333
OK,2012,M12,143330
OK,2013,M01,143292
OK,2013,M02,143362
OK,2013,M03,143316
OK,2013,M04,143635
OK,2013,M05,143882
OK,2013,M06,143999
OK,2013,M07,144264
OK,2013,M08,144326
OK,2013,M09,144418
OK,2013,M10,143537
OK,2013,M11,144479
OK,2013,M12,144778
OK,2014,M01,145150
OK,2014,M02,145134
OK,2014,M03,145648
OK,2014,M04,145667
OK,2014,M05,145825
OK,2014,M06,146247
OK,2014,M07,146399
OK,2014,M08,146530
OK,2014,M09,146778
OK,2014,M10,147427
OK,2014,M11,147404
OK,2014,M12,147615
OK,2015,M01,148145
OK,2015,M02,148045
OK,2015,M03,148128
OK,2015,M04,148511
OK,2015,M05,148817
OK,2015,M06,148816
OK,2015,M07,148830
OK,2015,M08,149181
OK,2015,M09,148826
OK,2015,M10,149246
OK,2015,M11,149463
OK,2015,M12,150128
OK,2016,M01,150653
OK,2016,M02,150939
OK,2016,M03,151218
OK,2016,M04,151074
OK,2016,M05,151132
OK,2016,M06,151223
OK,2016,M07,151554
OK,2016,M08,151779
OK,2016,M09,151761
OK,2016,M10,151793
OK,2016,M11,151954
OK,2016,M12,152157
OK,2017,M01,152152
OK,2017,M02,152480
OK,2017,M03,153065
OK,2017,M04,153255
OK,2017,M05,153069
OK,2017,M06,153318
OK,2017,M07,153569
OK,2017,M08,153503
OK,2017,M09,154286
OK,2017,M10,153609
OK,2017,M11,153805
OK,2017,M12,153904
OK,2018,M01,154425
OK,2018,M02,155197
OK,2018,M03,155214
OK,2018,M04,155312
OK,2018,M05,155652
OK,2018,M06,155762
OK,2018,M07,156146
OK,2018,M08,155504
OK,2018,M09,156015
OK,2018,M10,156391
OK,2018,M11,156721
OK,2018,M12,156817
OK,2019,M01,156529
OK,2019,M02,156908
OK,2019,M03,156755
OK,2019,M04,156683
OK,2019,M05,156814
OK,2019,M06,157164
OK,2019,M07,157525
OK,2019,M08,157782
OK,2019,M09,158302
OK,2019,M10,158474
OK,2019,M11,158642
OK,2019,M12,158834
OK,2020,M01,158543
OK,2020,M02,158749
OK,2020,M03,155451
OK,2020,M04,133258
OK,2020,M05,137128
OK,2020,M06,142276
OK,2020,M07,143779
OK,2020,M08,147201
OK,2020,M09,147625
OK,2020,M10,149854
OK,2020,M11,149928
OK,2020,M12,149961
OK,2021,M01,149871
OK,2021,M02,150205
OK,2021,M03,150751
OK,2021,M04,151171
OK,2021,M05,151482
OK,2021,M06,151684
OK,2021,M07,152782
OK,2021,M08,153211
OK,2021,M09,153867
OK,2021,M10,154395
OK,2021,M11,155535
OK,2021,M12,156081
OK,2022,M01,157122
OK,2022,M02,157590
OK,2022,M03,158328
OK,2022,M04,157982
OK,2022,M05,158299
OK,2022,M06,158057
OK,2022,M07,158272
OK,2022,M08,158694
OK,2022,M09,158850
OK,2022,M10,158593
OK,2022,M11,158527
OK,2022,M12,159244
OR,2012,M01,141584
OR,2012,M02,141858
OR,2012,M03,142036
OR,2012,M04,141899
OR,2012,M05,142206
OR,2012,M06,142391
OR,2012,M07,142292
OR,2012,M08,142291
OR,2012,M09,143044
OR,2012,M10,143431
OR,2012,M11,143333
OR,2012,M12,143330
OR,2013,M01,143292
OR,2013,M02,143362
OR,2013,M03,143316
OR,2013,M04,143635
OR,2013,M05,143882
OR,2013,M06,143999
OR,2013,M07,144264
OR,2013,M08,144326
OR,2013,M09,144418
OR,2013,M10,143537
OR,2013,M11,144479
OR,2013,M12,144778
OR,2014,M01,145150
OR,2014,M02,145134
OR,2014,M03,145648
OR,2014,M04,145667
OR,2014,M05,145825
OR,2014,M06,146247
OR,2014,M07,146399
OR,2014,M08,146530
OR,2014,M09,146778
OR,2014,M10,147427
OR,2014,M11,147404
OR,2014,M12,147615
OR,2015,M01,148145
OR,2015,M02,148045
OR,2015,M03,148128
OR,2015,M04,148511
OR,2015,M05,148817
OR,2015,M06,148816
OR,2015,M07,148830
OR,2015,M08,149181
OR,2015,M09,148826
OR,2015,M10,149246
OR,2015,M11,149463
OR,2015,M12,150128
OR,2016,M01,150653
OR,2016,M02,150939
OR,2016,M03,151218
OR,2016,M04,151074
OR,2016,M05,151132
OR,2016,M06,151223
OR,2016,M07,151554
OR,2016,M08,151779
OR,2016,M09,151761
OR,2016,M10,151793
OR,2016,M11,151954
OR,2016,M12,152157
OR,2017,M01,152152
OR,2017,M02,152480
OR,2017,M03,153065
OR,2017,M04,153255
OR,2017,M05,153069
OR,2017,M06,153318
OR,2017,M07,153569
OR,2017,M08,153503
OR,2017,M09,154286
OR,2017,M10,153609
OR,2017,M11,153805
OR,2017,M12,153904
OR,2018,M01,154425
OR,2018,M02,155197
OR,2018,M03,155214
OR,2018,M04,155312
OR,2018,M05,155652
OR,2018,M06,155762
OR,2018,M07,156146
OR,2018,M08,155504
OR,2018,M09,156015
OR,2018,M10,156391
OR,2018,M11,156721
OR,2018,M12,156817
OR,2019,M01,156529
OR,2019,M02,156908
OR,2019,M03,156755
OR,2019,M04,156683
OR,2019,M05,156814
OR,2019,M06,157164
OR,2019,M07,157525
OR,2019,M08,157782
OR,2019,M09,158302
OR,2019,M10,158474
OR,2019,M11,158642
OR,2019,M12,158834
OR,2020,M01,158543
OR,2020,M02,158749
OR,2020,M03,155451
OR,2020,M04,133258
OR,2020,M05,137128
OR,2020,M06,142276
OR,2020,M07,143779
OR,2020,M08,147201
OR,2020,M09,147625
OR,2020,M10,149854
OR,2020,M11,149928
OR,2020,M12,149961
OR,2021,M01,149871
OR,2021,M02,150205
OR,2021,M03,150751
OR,2021,M04,151171
OR,2021,M05,151482
OR,2021,M06,151684
OR,2021,M07,152782
OR,2021,M08,153211
OR,2021,M09,153867
OR,2021,M10,154395
OR,2021,M11,155535
OR,2021,M12,156081
OR,2022,M01,157122
OR,2022,M02,157590
OR,2022,M03,158328
OR,2022,M04,157982
OR,2022,M05,158299
OR,2022,M06,158057
OR,2022,M07,158272
OR,2022,M08,158694
OR,2022,M09,158850
OR,2022,M10,158593
OR,2022,M11,158527
OR,2022,M12,159244
PA,2012,M01,141584
PA,2012,M02,141858
PA,2012,M03,142036
PA,2012,M04,141899
PA,2012,M05,142206
PA,2012,M06,142391
PA,2012,M07,142292
PA,2012,M08,142291
PA,2012,M09,143044
PA,2012,M10,143431
PA,2012,M11,143333
PA,2012,M12,143330
PA,2013,M01,143292
PA,2013,M02,143362
PA,2013,M03,143316
PA,2013,M04,143635
PA,2013,M05,143882
PA,2013,M06,143999
PA,2013,M07,144264
PA,2013,M08,144326
PA,2013,M09,144418
PA,2013,M10,143537
PA,2013,M11,144479
PA,2013,M12,144778
PA,2014,M01,145150
PA,2014,M02,145134
PA,2014,M03,145648
PA,2014,M04,145667
PA,2014,M05,145825
PA,2014,M06,146247
PA,2014,M07,146399
PA,2014,M08,146530
PA,2014,M09,146778
PA,2014,M10,147427
PA,2014,M11,147404
PA,2014,M12,147615
PA,2015,M01,148145
PA,2015,M02,148045
PA,2015,M03,148128
PA,2015,M04,148511
PA,2015,M05,148817
PA,2015,M06,148816
PA,2015,M07,148830
PA,2015,M08,149181
PA,2015,M09,148826
PA,2015,M10,149246
PA,2015,M11,149463
PA,2015,M12,150128
PA,2016,M01,150653
PA,2016,M02,150939
PA,2016,M03,151218
PA,2016,M04,151074
PA,2016,M05,151132
PA,2016,M06,151223
PA,2016,M07,151554
PA,2016,M08,151779
PA,2016,M09,151761
PA,2016,M10,151793
PA,2016,M11,151954
PA,2016,M12,152157
PA,2017,M01,152152
PA,2017,M02,152480
PA,2017,M03,153065
PA,2017,M04,153255
PA,2017,M05,153069
PA,2017,M06,153318
PA,2017,M07,153569
PA,2017,M08,153503
PA,2017,M09,154286
PA,2017,M10,153609
PA,2017,M11,153805
PA,2017,M12,153904
PA,2018,M01,154425
PA,2018,M02,155197
PA,2018,M03,155214
PA,2018,M04,155312
PA,2018,M05,155652
PA,2018,M06,155762
PA,2018,M07,156146
PA,2018,M08,155504
PA,2018,M09,156015
PA,2018,M10,156391
PA,2018,M11,156721
PA,2018,M12,156817
PA,2019,M01,156529
PA,2019,M02,156908
PA,2019,M03,156755
PA,2019,M04,156683
PA,2019,M05,156814
PA,2019,M06,157164
PA,2019,M07,157525
PA,2019,M08,157782
PA,2019,M09,158302
PA,2019,M10,158474
PA,2019,M11,158642
PA,2019,M12,158834
PA,2020,M01,158543
PA,2020,M02,158749
PA,2020,M03,155451
PA,2020,M04,133258
PA,2020,M05,137128
PA,2020,M06,142276
PA,2020,M07,143779
PA,2020,M08,147201
PA,2020,M09,147625
PA,2020,M10,149854
PA,2020,M11,149928
PA,2020,M12,149961
PA,2021,M01,149871
PA,2021,M02,150205
PA,2021,M03,150751
PA,2021,M04,151171
PA,2021,M05,151482
PA,2021,M06,151684
PA,2021,M07,152782
PA,2021,M08,153211
PA,2021,M09,153867
PA,2021,M10,154395
PA,2021,M11,155535
PA,2021,M12,156081
PA,2022,M01,157122
PA,2022,M02,157590
PA,2022,M03,158328
PA,2022,M04,157982
PA,2022,M05,158299
PA,2022,M06,158057
PA,2022,M07,158272
PA,2022,M08,158694
PA,2022,M09,158850
PA,2022,M10,158593
PA,2022,M11,158527
PA,2022,M12,159244
RI,2012,M01,141584
RI,2012,M02,141858
RI,2012,M03,142036
RI,2012,M04,141899
RI,2012,M05,142206
RI,2012,M06,142391
RI,2012,M07,142292
RI,2012,M08,142291
RI,2012,M09,143044
RI,2012,M10,143431
RI,2012,M11,143333
RI,2012,M12,143330
RI,2013,M01,143292
RI,2013,M02,143362
RI,2013,M03,143316
RI,2013,M04,143635
RI,2013,M05,143882
RI,2013,M06,143999
RI,2013,M07,144264
RI,2013,M08,144326
RI,2013,M09,144418
RI,2013,M10,143537
RI,2013,M11,144479
RI,2013,M12,144778
RI,2014,M01,145150
RI,2014,M02,145134
RI,2014,M03,145648
RI,2014,M04,145667
RI,2014,M05,145825
RI,2014,M06,146247
RI,2014,M07,146399
RI,2014,M08,146530
RI,2014,M09,146778
RI,2014,M10,147427
RI,2014,M11,147404
RI,2014,M12,147615
RI,2015,M01,148145
RI,2015,M02,148045
RI,2015,M03,148128
RI,2015,M04,148511
RI,2015,M05,148817
RI,2015,M06,148816
RI,2015,M07,148830
RI,2015,M08,149181
RI,2015,M09,148826
RI,2015,M10,149246
RI,2015,M11,149463
RI,2015,M12,150128
RI,2016,M01,150653
RI,2016,M02,150939
RI,2016,M03,151218
RI,2016,M04,151074
RI,2016,M05,151132
RI,2016,M06,151223
RI,2016,M07,151554
RI,2016,M08,151779
RI,2016,M09,151761
RI,2016,M10,151793
RI,2016,M11,151954
RI,2016,M12,152157
RI,2017,M01,152152
RI,2017,M02,152480
RI,2017,M03,153065
RI,2017,M04,153255
RI,2017,M05,153069
RI,2017,M06,153318
RI,2017,M07,153569
RI,2017,M08,153503
RI,2017,M09,154286
RI,2017,M10,153609
RI,2017,M11,153805
RI,2017,M12,153904
RI,2018,M01,154425
RI,2018,M02,155197
RI,2018,M03,155214
RI,2018,M04,155312
RI,2018,M05,155652
RI,2018,M06,155762
RI,2018,M07,156146
RI,2018,M08,155504
RI,2018,M09,156015
RI,2018,M10,156391
RI,2018,M11,156721
RI,2018,M12,156817
RI,2019,M01,156529
RI,2019,M02,156908
RI,2019,M03,156755
RI,2019,M04,156683
RI,2019,M05,156814
RI,2019,M06,157164
RI,2019,M07,157525
RI,2019,M08,157782
RI,2019,M09,158302
RI,2019,M10,158474
RI,2019,M11,158642
RI,2019,M12,158834
RI,2020,M01,158543
RI,2020,M02,158749
RI,2020,M03,155451
RI,2020,M04,133258
RI,2020,M05,137128
RI,2020,M06,142276
RI,2020,M07,143779
RI,2020,M08,147201
RI,2020,M09,147625
RI,2020,M10,149854
RI,2020,M11,149928
RI,2020,M12,149961
RI,2021,M01,149871
RI,2021,M02,150205
RI,2021,M03,150751
RI,2021,M04,151171
RI,2021,M05,151482
RI,2021,M06,151684
RI,2021,M07,152782
RI,2021,M08,153211
RI,2021,M09,153867
RI,2021,M10,154395
RI,2021,M11,155535
RI,2021,M12,156081
RI,2022,M01,157122
RI,2022,M02,157590
RI,2022,M03,158328
RI,2022,M04,157982
RI,2022,M05,158299
RI,2022,M06,158057
RI,2022,M07,158272
RI,2022,M08,158694
RI,2022,M09,158850
RI,2022,M10,158593
RI,2022,M11,158527
RI,2022,M12,159244
SC,2012,M01,141584
SC,2012,M02,141858
SC,2012,M03,142036
SC,2012,M04,141899
SC,2012,M05,142206
SC,2012,M06,142391
SC,2012,M07,142292
SC,2012,M08,142291
SC,2012,M09,143044
SC,2012,M10,143431
SC,2012,M11,143333
SC,2012,M12,143330
SC,2013,M01,143292
SC,2013,M02,143362
SC,2013,M03,143316
SC,2013,M04,143635
SC,2013,M05,143882
SC,2013,M06,143999
SC,2013,M07,144264
SC,2013,M08,144326
SC,2013,M09,144418
SC,2013,M10,143537
SC,2013,M11,144479
SC,2013,M12,144778
SC,2014,M01,145150
SC,2014,M02,145134
SC,2014,M03,145648
SC,2014,M04,145667
SC,2014,M05,145825
SC,2014,M06,146247
SC,2014,M07,146399
SC,2014,M08,146530
SC,2014,M09,146778
SC,2014,M10,147427
SC,2014,M11,147404
SC,2014,M12,147615
SC,2015,M01,148145
SC,2015,M02,148045
SC,2015,M03,148128
SC,2015,M04,148511
SC,2015,M05,148817
SC,2015,M06,148816
SC,2015,M07,148830
SC,2015,M08,149181
SC,2015,M09,148826
SC,2015,M10,149246
SC,2015,M11,149463
SC,2015,M12,150128
SC,2016,M01,150653
SC,2016,M02,150939
SC,2016,M03,151218
SC,2016,M04,151074
SC,2016,M05,151132
SC,2016,M06,151223
SC,2016,M07,151554
SC,2016,M08,151779
SC,2016,M09,151761
SC,2016,M10,151793
SC,2016,M11,151954
SC,2016,M12,152157
SC,2017,M01,152152
SC,2017,M02,152480
SC,2017,M03,153065
SC,2017,M04,153255
SC,2017,M05,153069
SC,2017,M06,153318
SC,2017,M07,153569
SC,2017,M08,153503
SC,2017,M09,154286
SC,2017,M10,153609
SC,2017,M11,153805
SC,2017,M12,153904
SC,2018,M01,154425
SC,2018,M02,155197
SC,2018,M03,155214
SC,2018,M04,155312
SC,2018,M05,155652
SC,2018,M06,155762
SC,2018,M07,156146
SC,2018,M08,155504
SC,2018,M09,156015
SC,2018,M10,156391
SC,2018,M11,156721
SC,2018,M12,156817
SC,2019,M01,156529
SC,2019,M02,156908
SC,2019,M03,156755
SC,2019,M04,156683
SC,2019,M05,156814
SC,2019,M06,157164
SC,2019,M07,157525
SC,2019,M08,157782
SC,2019,M09,158302
SC,2019,M10,158474
SC,2019,M11,158642
SC,2019,M12,158834
SC,2020,M01,158543
SC,2020,M02,158749
SC,2020,M03,155451
SC,2020,M04,133258
SC,2020,M05,137128
SC,2020,M06,142276
SC,2020,M07,143779
SC,2020,M08,147201
SC,2020,M09,147625
SC,2020,M10,149854
SC,2020,M11,149928
SC,2020,M12,149961
SC,2021,M01,149871
SC,2021,M02,150205
SC,2021,M03,150751
SC,2021,M04,151171
SC,2021,M05,151482
SC,2021,M06,151684
SC,2021,M07,152782
SC,2021,M08,153211
SC,2021,M09,153867
SC,2021,M10,154395
SC,2021,M11,155535
SC,2021,M12,156081
SC,2022,M01,157122
SC,2022,M02,157590
SC,2022,M03,158328
SC,2022,M04,157982
SC,2022,M05,158299
SC,2022,M06,158057
SC,2022,M07,158272
SC,2022,M08,158694
SC,2022,M09,158850
SC,2022,M10,158593
SC,2022,M11,158527
SC,2022,M12,159244
SD,2012,M01,141584
SD,2012,M02,141858
SD,2012,M03,142036
SD,2012,M04,141899
SD,2012,M05,142206
SD,2012,M06,142391
SD,2012,M07,142292
SD,2012,M08,142291
SD,2012,M09,143044
SD,2012,M10,143431
SD,2012,M11,143333
SD,2012,M12,143330
SD,2013,M01,143292
SD,2013,M02,143362
SD,2013,M03,143316
SD,2013,M04,143635
SD,2013,M05,143882
SD,2013,M06,143999
SD,2013,M07,144264
SD,2013,M08,144326
SD,2013,M09,144418
SD,2013,M10,143537
SD,2013,M11,144479
SD,2013,M12,144778
SD,2014,M01,145150
SD,2014,M02,145134
SD,2014,M03,145648
SD,2014,M04,145667
SD,2014,M05,145825
SD,2014,M06,146247
SD,2014,M07,146399
SD,2014,M08,146530
SD,2014,M09,146778
SD,2014,M10,147427
SD,2014,M11,147404
SD,2014,M12,147615
SD,2015,M01,148145
SD,2015,M02,148045
SD,2015,M03,148128
SD,2015,M04,148511
SD,2015,M05,148817
SD,2015,M06,148816
SD,2015,M07,148830
SD,2015,M08,149181
SD,2015,M09,148826
SD,2015,M10,149246
SD,2015,M11,149463
SD,2015,M12,150128
SD,2016,M01,150653
SD,2016,M02,150939
SD,2016,M03,151218
SD,2016,M04,151074
SD,2016,M05,151132
SD,2016,M06,151223
SD,2016,M07,151554
SD,2016,M08,151779
SD,2016,M09,151761
SD,2016,M10,151793
SD,2016,M11,151954
SD,2016,M12,152157
SD,2017,M01,152152
SD,2017,M02,152480
SD,2017,M03,153065
SD,2017,M04,153255
SD,2017,M05,153069
SD,2017,M06,153318
SD,2017,M07,153569
SD,2017,M08,153503
SD,2017,M09,154286
SD,2017,M10,153609
SD,2017,M11,153805
SD,2017,M12,153904
SD,2018,M01,154425
SD,2018,M02,155197
SD,2018,M03,155214
SD,2018,M04,155312
SD,2018,M05,155652
SD,2018,M06,155762
SD,2018,M07,156146
SD,2018,M08,155504
SD,2018,M09,156015
SD,2018,M10,156391
SD,2018,M11,156721
SD,2018,M12,156817
SD,2019,M01,156529
SD,2019,M02,156908
SD,2019,M03,156755
SD,2019,M04,156683
SD,2019,M05,156814
SD,2019,M06,157164
SD,2019,M07,157525
SD,2019,M08,157782
SD,2019,M09,158302
SD,2019,M10,158474
SD,2019,M11,158642
SD,2019,M12,158834
SD,2020,M01,158543
SD,2020,M02,158749
SD,2020,M03,155451
SD,2020,M04,133258
SD,2020,M05,137128
SD,2020,M06,142276
SD,2020,M07,143779
SD,2020,M08,147201
SD,2020,M09,147625
SD,2020,M10,149854
SD,2020,M11,149928
SD,2020,M12,149961
SD,2021,M01,149871
SD,2021,M02,150205
SD,2021,M03,150751
SD,2021,M04,151171
SD,2021,M05,151482
SD,2021,M06,151684
SD,2021,M07,152782
SD,2021,M08,153211
SD,2021,M09,153867
SD,2021,M10,154395
SD,2021,M11,155535
SD,2021,M12,156081
SD,2022,M01,157122
SD,2022,M02,157590
SD,2022,M03,158328
SD,2022,M04,157982
SD,2022,M05,158299
SD,2022,M06,158057
SD,2022,M07,158272
SD,2022,M08,158694
SD,2022,M09,158850
SD,2022,M10,158593
SD,2022,M11,158527
SD,2022,M12,159244
TN,2012,M01,141584
TN,2012,M02,141858
TN,2012,M03,142036
TN,2012,M04,141899
TN,2012,M05,142206
TN,2012,M06,142391
TN,2012,M07,142292
TN,2012,M08,142291
TN,2012,M09,143044
TN,2012,M10,143431
TN,2012,M11,143333
TN,2012,M12,143330
TN,2013,M01,143292
TN,2013,M02,143362
TN,2013,M03,143316
