State,Year,Period,Monetary_1
DE,2012,M09,101.404741
DE,2012,M10,101.6681299
DE,2012,M11,101.4925373
DE,2012,M12,101.4925373
DE,2013,M01,101.7120281
DE,2013,M02,102.238806
DE,2013,M03,101.975417
DE,2013,M04,101.7559263
DE,2013,M05,101.7998244
DE,2013,M06,102.0193152
DE,2013,M07,102.238806
DE,2013,M08,102.5021949
DE,2013,M09,102.5021949
DE,2013,M10,102.5899912
DE,2013,M11,102.7655838
DE,2013,M12,103.0289728
DE,2014,M01,103.2923617
DE,2014,M02,103.380158
DE,2014,M03,103.5996488
DE,2014,M04,103.8191396
DE,2014,M05,103.9947322
DE,2014,M06,104.1264267
DE,2014,M07,104.2581212
DE,2014,M08,104.2581212
DE,2014,M09,104.2581212
DE,2014,M10,104.214223
DE,2014,M11,104.0386304
DE,2014,M12,103.7313433
DE,2015,M01,103.0289728
DE,2015,M02,103.2923617
DE,2015,M03,103.5996488
DE,2015,M04,103.6874451
DE,2015,M05,104.0386304
DE,2015,M06,104.3459175
DE,2015,M07,104.4776119
DE,2015,M08,104.4776119
DE,2015,M09,104.2581212
DE,2015,M10,104.3459175
DE,2015,M11,104.4776119
DE,2015,M12,104.3898156
DE,2016,M01,104.3459175
DE,2016,M02,104.1703248
DE,2016,M03,104.5215101
DE,2016,M04,104.9165935
DE,2016,M05,105.1799824
DE,2016,M06,105.4433714
DE,2016,M07,105.3994732
DE,2016,M08,105.5750658
DE,2016,M09,105.8823529
DE,2016,M10,106.1018437
DE,2016,M11,106.2335382
DE,2016,M12,106.4969271
DE,2017,M01,106.9359087
DE,2017,M02,107.1115013
DE,2017,M03,107.0676032
DE,2017,M04,107.1992976
DE,2017,M05,107.1115013
DE,2017,M06,107.1992976
DE,2017,M07,107.1992976
DE,2017,M08,107.6382792
DE,2017,M09,108.1650571
DE,2017,M10,108.2528534
DE,2017,M11,108.5601405
DE,2017,M12,108.7796313
DE,2018,M01,109.1747147
DE,2018,M02,109.4820018
DE,2018,M03,109.5697981
DE,2018,M04,109.7892888
DE,2018,M05,110.0965759
DE,2018,M06,110.2282704
DE,2018,M07,110.3160667
DE,2018,M08,110.4916594
DE,2018,M09,110.7111501
DE,2018,M10,111.0184372
DE,2018,M11,110.9306409
DE,2018,M12,110.8867428
DE,2019,M01,110.8428446
DE,2019,M02,111.1062335
DE,2019,M03,111.6330114
DE,2019,M04,112.0280948
DE,2019,M05,112.071993
DE,2019,M06,112.1158911
DE,2019,M07,112.3353819
DE,2019,M08,112.4670764
DE,2019,M09,112.642669
DE,2019,M10,112.9499561
DE,2019,M11,113.1694469
DE,2019,M12,113.3889377
DE,2020,M01,113.5645303
DE,2020,M02,113.6962248
DE,2020,M03,113.3450395
DE,2020,M04,112.4231782
DE,2020,M05,112.3353819
DE,2020,M06,112.9060579
DE,2020,M07,113.476734
DE,2020,M08,113.9596137
DE,2020,M09,114.2230026
DE,2020,M10,114.3107989
DE,2020,M11,114.4424934
DE,2020,M12,114.8375768
DE,2021,M01,115.1009658
DE,2021,M02,115.5838455
DE,2021,M03,116.3301141
DE,2021,M04,117.0763828
DE,2021,M05,117.9104478
DE,2021,M06,118.9640035
DE,2021,M07,119.4907814
DE,2021,M08,119.8858648
DE,2021,M09,120.3687445
DE,2021,M10,121.4223003
DE,2021,M11,122.2563652
DE,2021,M12,122.9587357
DE,2022,M01,123.7489025
DE,2022,M02,124.7585601
DE,2022,M03,126.2949956
DE,2022,M04,126.7339772
DE,2022,M05,127.9631255
DE,2022,M06,129.6312555
DE,2022,M07,129.6312555
DE,2022,M08,129.76295
DE,2022,M09,130.2897278
DE,2022,M10,130.8604039
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,100
FL,2012,M02,100.2194908
FL,2012,M03,100.4389816
FL,2012,M04,100.6145742
FL,2012,M05,100.3950834
FL,2012,M06,100.3072871
FL,2012,M07,100.3511853
FL,2012,M08,100.9218613
FL,2012,M09,101.404741
FL,2012,M10,101.6681299
FL,2012,M11,101.4925373
FL,2012,M12,101.4925373
FL,2013,M01,101.7120281
FL,2013,M02,102.238806
FL,2013,M03,101.975417
FL,2013,M04,101.7559263
FL,2013,M05,101.7998244
FL,2013,M06,102.0193152
FL,2013,M07,102.238806
FL,2013,M08,102.5021949
FL,2013,M09,102.5021949
FL,2013,M10,102.5899912
FL,2013,M11,102.7655838
FL,2013,M12,103.0289728
FL,2014,M01,103.2923617
FL,2014,M02,103.380158
FL,2014,M03,103.5996488
FL,2014,M04,103.8191396
FL,2014,M05,103.9947322
FL,2014,M06,104.1264267
FL,2014,M07,104.2581212
FL,2014,M08,104.2581212
FL,2014,M09,104.2581212
FL,2014,M10,104.214223
FL,2014,M11,104.0386304
FL,2014,M12,103.7313433
FL,2015,M01,103.0289728
FL,2015,M02,103.2923617
FL,2015,M03,103.5996488
FL,2015,M04,103.6874451
FL,2015,M05,104.0386304
FL,2015,M06,104.3459175
FL,2015,M07,104.4776119
FL,2015,M08,104.4776119
FL,2015,M09,104.2581212
FL,2015,M10,104.3459175
FL,2015,M11,104.4776119
FL,2015,M12,104.3898156
FL,2016,M01,104.3459175
FL,2016,M02,104.1703248
FL,2016,M03,104.5215101
FL,2016,M04,104.9165935
FL,2016,M05,105.1799824
FL,2016,M06,105.4433714
FL,2016,M07,105.3994732
FL,2016,M08,105.5750658
FL,2016,M09,105.8823529
FL,2016,M10,106.1018437
FL,2016,M11,106.2335382
FL,2016,M12,106.4969271
FL,2017,M01,106.9359087
FL,2017,M02,107.1115013
FL,2017,M03,107.0676032
FL,2017,M04,107.1992976
FL,2017,M05,107.1115013
FL,2017,M06,107.1992976
FL,2017,M07,107.1992976
FL,2017,M08,107.6382792
FL,2017,M09,108.1650571
FL,2017,M10,108.2528534
FL,2017,M11,108.5601405
FL,2017,M12,108.7796313
FL,2018,M01,109.1747147
FL,2018,M02,109.4820018
FL,2018,M03,109.5697981
FL,2018,M04,109.7892888
FL,2018,M05,110.0965759
FL,2018,M06,110.2282704
FL,2018,M07,110.3160667
FL,2018,M08,110.4916594
FL,2018,M09,110.7111501
FL,2018,M10,111.0184372
FL,2018,M11,110.9306409
FL,2018,M12,110.8867428
FL,2019,M01,110.8428446
FL,2019,M02,111.1062335
FL,2019,M03,111.6330114
FL,2019,M04,112.0280948
FL,2019,M05,112.071993
FL,2019,M06,112.1158911
FL,2019,M07,112.3353819
FL,2019,M08,112.4670764
FL,2019,M09,112.642669
FL,2019,M10,112.9499561
FL,2019,M11,113.1694469
FL,2019,M12,113.3889377
FL,2020,M01,113.5645303
FL,2020,M02,113.6962248
FL,2020,M03,113.3450395
FL,2020,M04,112.4231782
FL,2020,M05,112.3353819
FL,2020,M06,112.9060579
FL,2020,M07,113.476734
FL,2020,M08,113.9596137
FL,2020,M09,114.2230026
FL,2020,M10,114.3107989
FL,2020,M11,114.4424934
FL,2020,M12,114.8375768
FL,2021,M01,115.1009658
FL,2021,M02,115.5838455
FL,2021,M03,116.3301141
FL,2021,M04,117.0763828
FL,2021,M05,117.9104478
FL,2021,M06,118.9640035
FL,2021,M07,119.4907814
FL,2021,M08,119.8858648
FL,2021,M09,120.3687445
FL,2021,M10,121.4223003
FL,2021,M11,122.2563652
FL,2021,M12,122.9587357
FL,2022,M01,123.7489025
FL,2022,M02,124.7585601
FL,2022,M03,126.2949956
FL,2022,M04,126.7339772
FL,2022,M05,127.9631255
FL,2022,M06,129.6312555
FL,2022,M07,129.6312555
FL,2022,M08,129.76295
FL,2022,M09,130.2897278
FL,2022,M10,130.8604039
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,100
GA,2012,M02,100.2194908
GA,2012,M03,100.4389816
GA,2012,M04,100.6145742
GA,2012,M05,100.3950834
GA,2012,M06,100.3072871
GA,2012,M07,100.3511853
GA,2012,M08,100.9218613
GA,2012,M09,101.404741
GA,2012,M10,101.6681299
GA,2012,M11,101.4925373
GA,2012,M12,101.4925373
GA,2013,M01,101.7120281
GA,2013,M02,102.238806
GA,2013,M03,101.975417
GA,2013,M04,101.7559263
GA,2013,M05,101.7998244
GA,2013,M06,102.0193152
GA,2013,M07,102.238806
GA,2013,M08,102.5021949
GA,2013,M09,102.5021949
GA,2013,M10,102.5899912
GA,2013,M11,102.7655838
GA,2013,M12,103.0289728
GA,2014,M01,103.2923617
GA,2014,M02,103.380158
GA,2014,M03,103.5996488
GA,2014,M04,103.8191396
GA,2014,M05,103.9947322
GA,2014,M06,104.1264267
GA,2014,M07,104.2581212
GA,2014,M08,104.2581212
GA,2014,M09,104.2581212
GA,2014,M10,104.214223
GA,2014,M11,104.0386304
GA,2014,M12,103.7313433
GA,2015,M01,103.0289728
GA,2015,M02,103.2923617
GA,2015,M03,103.5996488
GA,2015,M04,103.6874451
GA,2015,M05,104.0386304
GA,2015,M06,104.3459175
GA,2015,M07,104.4776119
GA,2015,M08,104.4776119
GA,2015,M09,104.2581212
GA,2015,M10,104.3459175
GA,2015,M11,104.4776119
GA,2015,M12,104.3898156
GA,2016,M01,104.3459175
GA,2016,M02,104.1703248
GA,2016,M03,104.5215101
GA,2016,M04,104.9165935
GA,2016,M05,105.1799824
GA,2016,M06,105.4433714
GA,2016,M07,105.3994732
GA,2016,M08,105.5750658
GA,2016,M09,105.8823529
GA,2016,M10,106.1018437
GA,2016,M11,106.2335382
GA,2016,M12,106.4969271
GA,2017,M01,106.9359087
GA,2017,M02,107.1115013
GA,2017,M03,107.0676032
GA,2017,M04,107.1992976
GA,2017,M05,107.1115013
GA,2017,M06,107.1992976
GA,2017,M07,107.1992976
GA,2017,M08,107.6382792
GA,2017,M09,108.1650571
GA,2017,M10,108.2528534
GA,2017,M11,108.5601405
GA,2017,M12,108.7796313
GA,2018,M01,109.1747147
GA,2018,M02,109.4820018
GA,2018,M03,109.5697981
GA,2018,M04,109.7892888
GA,2018,M05,110.0965759
GA,2018,M06,110.2282704
GA,2018,M07,110.3160667
GA,2018,M08,110.4916594
GA,2018,M09,110.7111501
GA,2018,M10,111.0184372
GA,2018,M11,110.9306409
GA,2018,M12,110.8867428
GA,2019,M01,110.8428446
GA,2019,M02,111.1062335
GA,2019,M03,111.6330114
GA,2019,M04,112.0280948
GA,2019,M05,112.071993
GA,2019,M06,112.1158911
GA,2019,M07,112.3353819
GA,2019,M08,112.4670764
GA,2019,M09,112.642669
GA,2019,M10,112.9499561
GA,2019,M11,113.1694469
GA,2019,M12,113.3889377
GA,2020,M01,113.5645303
GA,2020,M02,113.6962248
GA,2020,M03,113.3450395
GA,2020,M04,112.4231782
GA,2020,M05,112.3353819
GA,2020,M06,112.9060579
GA,2020,M07,113.476734
GA,2020,M08,113.9596137
GA,2020,M09,114.2230026
GA,2020,M10,114.3107989
GA,2020,M11,114.4424934
GA,2020,M12,114.8375768
GA,2021,M01,115.1009658
GA,2021,M02,115.5838455
GA,2021,M03,116.3301141
GA,2021,M04,117.0763828
GA,2021,M05,117.9104478
GA,2021,M06,118.9640035
GA,2021,M07,119.4907814
GA,2021,M08,119.8858648
GA,2021,M09,120.3687445
GA,2021,M10,121.4223003
GA,2021,M11,122.2563652
GA,2021,M12,122.9587357
GA,2022,M01,123.7489025
GA,2022,M02,124.7585601
GA,2022,M03,126.2949956
GA,2022,M04,126.7339772
GA,2022,M05,127.9631255
GA,2022,M06,129.6312555
GA,2022,M07,129.6312555
GA,2022,M08,129.76295
GA,2022,M09,130.2897278
GA,2022,M10,130.8604039
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,100
HI,2012,M02,100.2194908
HI,2012,M03,100.4389816
HI,2012,M04,100.6145742
HI,2012,M05,100.3950834
HI,2012,M06,100.3072871
HI,2012,M07,100.3511853
HI,2012,M08,100.9218613
HI,2012,M09,101.404741
HI,2012,M10,101.6681299
HI,2012,M11,101.4925373
HI,2012,M12,101.4925373
HI,2013,M01,101.7120281
HI,2013,M02,102.238806
HI,2013,M03,101.975417
HI,2013,M04,101.7559263
HI,2013,M05,101.7998244
HI,2013,M06,102.0193152
HI,2013,M07,102.238806
HI,2013,M08,102.5021949
HI,2013,M09,102.5021949
HI,2013,M10,102.5899912
HI,2013,M11,102.7655838
HI,2013,M12,103.0289728
HI,2014,M01,103.2923617
HI,2014,M02,103.380158
HI,2014,M03,103.5996488
HI,2014,M04,103.8191396
HI,2014,M05,103.9947322
HI,2014,M06,104.1264267
HI,2014,M07,104.2581212
HI,2014,M08,104.2581212
HI,2014,M09,104.2581212
HI,2014,M10,104.214223
HI,2014,M11,104.0386304
HI,2014,M12,103.7313433
HI,2015,M01,103.0289728
HI,2015,M02,103.2923617
HI,2015,M03,103.5996488
HI,2015,M04,103.6874451
HI,2015,M05,104.0386304
HI,2015,M06,104.3459175
HI,2015,M07,104.4776119
HI,2015,M08,104.4776119
HI,2015,M09,104.2581212
HI,2015,M10,104.3459175
HI,2015,M11,104.4776119
HI,2015,M12,104.3898156
HI,2016,M01,104.3459175
HI,2016,M02,104.1703248
HI,2016,M03,104.5215101
HI,2016,M04,104.9165935
HI,2016,M05,105.1799824
HI,2016,M06,105.4433714
HI,2016,M07,105.3994732
HI,2016,M08,105.5750658
HI,2016,M09,105.8823529
HI,2016,M10,106.1018437
HI,2016,M11,106.2335382
HI,2016,M12,106.4969271
HI,2017,M01,106.9359087
HI,2017,M02,107.1115013
HI,2017,M03,107.0676032
HI,2017,M04,107.1992976
HI,2017,M05,107.1115013
HI,2017,M06,107.1992976
HI,2017,M07,107.1992976
HI,2017,M08,107.6382792
HI,2017,M09,108.1650571
HI,2017,M10,108.2528534
HI,2017,M11,108.5601405
HI,2017,M12,108.7796313
HI,2018,M01,109.1747147
HI,2018,M02,109.4820018
HI,2018,M03,109.5697981
HI,2018,M04,109.7892888
HI,2018,M05,110.0965759
HI,2018,M06,110.2282704
HI,2018,M07,110.3160667
HI,2018,M08,110.4916594
HI,2018,M09,110.7111501
HI,2018,M10,111.0184372
HI,2018,M11,110.9306409
HI,2018,M12,110.8867428
HI,2019,M01,110.8428446
HI,2019,M02,111.1062335
HI,2019,M03,111.6330114
HI,2019,M04,112.0280948
HI,2019,M05,112.071993
HI,2019,M06,112.1158911
HI,2019,M07,112.3353819
HI,2019,M08,112.4670764
HI,2019,M09,112.642669
HI,2019,M10,112.9499561
HI,2019,M11,113.1694469
HI,2019,M12,113.3889377
HI,2020,M01,113.5645303
HI,2020,M02,113.6962248
HI,2020,M03,113.3450395
HI,2020,M04,112.4231782
HI,2020,M05,112.3353819
HI,2020,M06,112.9060579
HI,2020,M07,113.476734
HI,2020,M08,113.9596137
HI,2020,M09,114.2230026
HI,2020,M10,114.3107989
HI,2020,M11,114.4424934
HI,2020,M12,114.8375768
HI,2021,M01,115.1009658
HI,2021,M02,115.5838455
HI,2021,M03,116.3301141
HI,2021,M04,117.0763828
HI,2021,M05,117.9104478
HI,2021,M06,118.9640035
HI,2021,M07,119.4907814
HI,2021,M08,119.8858648
HI,2021,M09,120.3687445
HI,2021,M10,121.4223003
HI,2021,M11,122.2563652
HI,2021,M12,122.9587357
HI,2022,M01,123.7489025
HI,2022,M02,124.7585601
HI,2022,M03,126.2949956
HI,2022,M04,126.7339772
HI,2022,M05,127.9631255
HI,2022,M06,129.6312555
HI,2022,M07,129.6312555
HI,2022,M08,129.76295
HI,2022,M09,130.2897278
HI,2022,M10,130.8604039
HI,2022,M11,NA
HI,2022,M12,NA
IA,2012,M01,100
IA,2012,M02,100.2194908
IA,2012,M03,100.4389816
IA,2012,M04,100.6145742
IA,2012,M05,100.3950834
IA,2012,M06,100.3072871
IA,2012,M07,100.3511853
IA,2012,M08,100.9218613
IA,2012,M09,101.404741
IA,2012,M10,101.6681299
IA,2012,M11,101.4925373
IA,2012,M12,101.4925373
IA,2013,M01,101.7120281
IA,2013,M02,102.238806
IA,2013,M03,101.975417
IA,2013,M04,101.7559263
IA,2013,M05,101.7998244
IA,2013,M06,102.0193152
IA,2013,M07,102.238806
IA,2013,M08,102.5021949
IA,2013,M09,102.5021949
IA,2013,M10,102.5899912
IA,2013,M11,102.7655838
IA,2013,M12,103.0289728
IA,2014,M01,103.2923617
IA,2014,M02,103.380158
IA,2014,M03,103.5996488
IA,2014,M04,103.8191396
IA,2014,M05,103.9947322
IA,2014,M06,104.1264267
IA,2014,M07,104.2581212
IA,2014,M08,104.2581212
IA,2014,M09,104.2581212
IA,2014,M10,104.214223
IA,2014,M11,104.0386304
IA,2014,M12,103.7313433
IA,2015,M01,103.0289728
IA,2015,M02,103.2923617
IA,2015,M03,103.5996488
IA,2015,M04,103.6874451
IA,2015,M05,104.0386304
IA,2015,M06,104.3459175
IA,2015,M07,104.4776119
IA,2015,M08,104.4776119
IA,2015,M09,104.2581212
IA,2015,M10,104.3459175
IA,2015,M11,104.4776119
IA,2015,M12,104.3898156
IA,2016,M01,104.3459175
IA,2016,M02,104.1703248
IA,2016,M03,104.5215101
IA,2016,M04,104.9165935
IA,2016,M05,105.1799824
IA,2016,M06,105.4433714
IA,2016,M07,105.3994732
IA,2016,M08,105.5750658
IA,2016,M09,105.8823529
IA,2016,M10,106.1018437
IA,2016,M11,106.2335382
IA,2016,M12,106.4969271
IA,2017,M01,106.9359087
IA,2017,M02,107.1115013
IA,2017,M03,107.0676032
IA,2017,M04,107.1992976
IA,2017,M05,107.1115013
IA,2017,M06,107.1992976
IA,2017,M07,107.1992976
IA,2017,M08,107.6382792
IA,2017,M09,108.1650571
IA,2017,M10,108.2528534
IA,2017,M11,108.5601405
IA,2017,M12,108.7796313
IA,2018,M01,109.1747147
IA,2018,M02,109.4820018
IA,2018,M03,109.5697981
IA,2018,M04,109.7892888
IA,2018,M05,110.0965759
IA,2018,M06,110.2282704
IA,2018,M07,110.3160667
IA,2018,M08,110.4916594
IA,2018,M09,110.7111501
IA,2018,M10,111.0184372
IA,2018,M11,110.9306409
IA,2018,M12,110.8867428
IA,2019,M01,110.8428446
IA,2019,M02,111.1062335
IA,2019,M03,111.6330114
IA,2019,M04,112.0280948
IA,2019,M05,112.071993
IA,2019,M06,112.1158911
IA,2019,M07,112.3353819
IA,2019,M08,112.4670764
IA,2019,M09,112.642669
IA,2019,M10,112.9499561
IA,2019,M11,113.1694469
IA,2019,M12,113.3889377
IA,2020,M01,113.5645303
IA,2020,M02,113.6962248
IA,2020,M03,113.3450395
IA,2020,M04,112.4231782
IA,2020,M05,112.3353819
IA,2020,M06,112.9060579
IA,2020,M07,113.476734
IA,2020,M08,113.9596137
IA,2020,M09,114.2230026
IA,2020,M10,114.3107989
IA,2020,M11,114.4424934
IA,2020,M12,114.8375768
IA,2021,M01,115.1009658
IA,2021,M02,115.5838455
IA,2021,M03,116.3301141
IA,2021,M04,117.0763828
IA,2021,M05,117.9104478
IA,2021,M06,118.9640035
IA,2021,M07,119.4907814
IA,2021,M08,119.8858648
IA,2021,M09,120.3687445
IA,2021,M10,121.4223003
IA,2021,M11,122.2563652
IA,2021,M12,122.9587357
IA,2022,M01,123.7489025
IA,2022,M02,124.7585601
IA,2022,M03,126.2949956
IA,2022,M04,126.7339772
IA,2022,M05,127.9631255
IA,2022,M06,129.6312555
IA,2022,M07,129.6312555
IA,2022,M08,129.76295
IA,2022,M09,130.2897278
IA,2022,M10,130.8604039
IA,2022,M11,NA
IA,2022,M12,NA
ID,2012,M01,100
ID,2012,M02,100.2194908
ID,2012,M03,100.4389816
ID,2012,M04,100.6145742
ID,2012,M05,100.3950834
ID,2012,M06,100.3072871
ID,2012,M07,100.3511853
ID,2012,M08,100.9218613
ID,2012,M09,101.404741
ID,2012,M10,101.6681299
ID,2012,M11,101.4925373
ID,2012,M12,101.4925373
ID,2013,M01,101.7120281
ID,2013,M02,102.238806
ID,2013,M03,101.975417
ID,2013,M04,101.7559263
ID,2013,M05,101.7998244
ID,2013,M06,102.0193152
ID,2013,M07,102.238806
ID,2013,M08,102.5021949
ID,2013,M09,102.5021949
ID,2013,M10,102.5899912
ID,2013,M11,102.7655838
ID,2013,M12,103.0289728
ID,2014,M01,103.2923617
ID,2014,M02,103.380158
ID,2014,M03,103.5996488
ID,2014,M04,103.8191396
ID,2014,M05,103.9947322
ID,2014,M06,104.1264267
ID,2014,M07,104.2581212
ID,2014,M08,104.2581212
ID,2014,M09,104.2581212
ID,2014,M10,104.214223
ID,2014,M11,104.0386304
ID,2014,M12,103.7313433
ID,2015,M01,103.0289728
ID,2015,M02,103.2923617
ID,2015,M03,103.5996488
ID,2015,M04,103.6874451
ID,2015,M05,104.0386304
ID,2015,M06,104.3459175
ID,2015,M07,104.4776119
ID,2015,M08,104.4776119
ID,2015,M09,104.2581212
ID,2015,M10,104.3459175
ID,2015,M11,104.4776119
ID,2015,M12,104.3898156
ID,2016,M01,104.3459175
ID,2016,M02,104.1703248
ID,2016,M03,104.5215101
ID,2016,M04,104.9165935
ID,2016,M05,105.1799824
ID,2016,M06,105.4433714
ID,2016,M07,105.3994732
ID,2016,M08,105.5750658
ID,2016,M09,105.8823529
ID,2016,M10,106.1018437
ID,2016,M11,106.2335382
ID,2016,M12,106.4969271
ID,2017,M01,106.9359087
ID,2017,M02,107.1115013
ID,2017,M03,107.0676032
ID,2017,M04,107.1992976
ID,2017,M05,107.1115013
ID,2017,M06,107.1992976
ID,2017,M07,107.1992976
ID,2017,M08,107.6382792
ID,2017,M09,108.1650571
ID,2017,M10,108.2528534
ID,2017,M11,108.5601405
ID,2017,M12,108.7796313
ID,2018,M01,109.1747147
ID,2018,M02,109.4820018
ID,2018,M03,109.5697981
ID,2018,M04,109.7892888
ID,2018,M05,110.0965759
ID,2018,M06,110.2282704
ID,2018,M07,110.3160667
ID,2018,M08,110.4916594
ID,2018,M09,110.7111501
ID,2018,M10,111.0184372
ID,2018,M11,110.9306409
ID,2018,M12,110.8867428
ID,2019,M01,110.8428446
ID,2019,M02,111.1062335
ID,2019,M03,111.6330114
ID,2019,M04,112.0280948
ID,2019,M05,112.071993
ID,2019,M06,112.1158911
ID,2019,M07,112.3353819
ID,2019,M08,112.4670764
ID,2019,M09,112.642669
ID,2019,M10,112.9499561
ID,2019,M11,113.1694469
ID,2019,M12,113.3889377
ID,2020,M01,113.5645303
ID,2020,M02,113.6962248
ID,2020,M03,113.3450395
ID,2020,M04,112.4231782
ID,2020,M05,112.3353819
ID,2020,M06,112.9060579
ID,2020,M07,113.476734
ID,2020,M08,113.9596137
ID,2020,M09,114.2230026
ID,2020,M10,114.3107989
ID,2020,M11,114.4424934
ID,2020,M12,114.8375768
ID,2021,M01,115.1009658
ID,2021,M02,115.5838455
ID,2021,M03,116.3301141
ID,2021,M04,117.0763828
ID,2021,M05,117.9104478
ID,2021,M06,118.9640035
ID,2021,M07,119.4907814
ID,2021,M08,119.8858648
ID,2021,M09,120.3687445
ID,2021,M10,121.4223003
ID,2021,M11,122.2563652
ID,2021,M12,122.9587357
ID,2022,M01,123.7489025
ID,2022,M02,124.7585601
ID,2022,M03,126.2949956
ID,2022,M04,126.7339772
ID,2022,M05,127.9631255
ID,2022,M06,129.6312555
ID,2022,M07,129.6312555
ID,2022,M08,129.76295
ID,2022,M09,130.2897278
ID,2022,M10,130.8604039
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,100
IL,2012,M02,100.2194908
IL,2012,M03,100.4389816
IL,2012,M04,100.6145742
IL,2012,M05,100.3950834
IL,2012,M06,100.3072871
IL,2012,M07,100.3511853
IL,2012,M08,100.9218613
IL,2012,M09,101.404741
IL,2012,M10,101.6681299
IL,2012,M11,101.4925373
IL,2012,M12,101.4925373
IL,2013,M01,101.7120281
IL,2013,M02,102.238806
IL,2013,M03,101.975417
IL,2013,M04,101.7559263
IL,2013,M05,101.7998244
IL,2013,M06,102.0193152
IL,2013,M07,102.238806
IL,2013,M08,102.5021949
IL,2013,M09,102.5021949
IL,2013,M10,102.5899912
IL,2013,M11,102.7655838
IL,2013,M12,103.0289728
IL,2014,M01,103.2923617
IL,2014,M02,103.380158
IL,2014,M03,103.5996488
IL,2014,M04,103.8191396
IL,2014,M05,103.9947322
IL,2014,M06,104.1264267
IL,2014,M07,104.2581212
IL,2014,M08,104.2581212
IL,2014,M09,104.2581212
IL,2014,M10,104.214223
IL,2014,M11,104.0386304
IL,2014,M12,103.7313433
IL,2015,M01,103.0289728
IL,2015,M02,103.2923617
IL,2015,M03,103.5996488
IL,2015,M04,103.6874451
IL,2015,M05,104.0386304
IL,2015,M06,104.3459175
IL,2015,M07,104.4776119
IL,2015,M08,104.4776119
IL,2015,M09,104.2581212
IL,2015,M10,104.3459175
IL,2015,M11,104.4776119
IL,2015,M12,104.3898156
IL,2016,M01,104.3459175
IL,2016,M02,104.1703248
IL,2016,M03,104.5215101
IL,2016,M04,104.9165935
IL,2016,M05,105.1799824
IL,2016,M06,105.4433714
IL,2016,M07,105.3994732
IL,2016,M08,105.5750658
IL,2016,M09,105.8823529
IL,2016,M10,106.1018437
IL,2016,M11,106.2335382
IL,2016,M12,106.4969271
IL,2017,M01,106.9359087
IL,2017,M02,107.1115013
IL,2017,M03,107.0676032
IL,2017,M04,107.1992976
IL,2017,M05,107.1115013
IL,2017,M06,107.1992976
IL,2017,M07,107.1992976
IL,2017,M08,107.6382792
IL,2017,M09,108.1650571
IL,2017,M10,108.2528534
IL,2017,M11,108.5601405
IL,2017,M12,108.7796313
IL,2018,M01,109.1747147
IL,2018,M02,109.4820018
IL,2018,M03,109.5697981
IL,2018,M04,109.7892888
IL,2018,M05,110.0965759
IL,2018,M06,110.2282704
IL,2018,M07,110.3160667
IL,2018,M08,110.4916594
IL,2018,M09,110.7111501
IL,2018,M10,111.0184372
IL,2018,M11,110.9306409
IL,2018,M12,110.8867428
IL,2019,M01,110.8428446
IL,2019,M02,111.1062335
IL,2019,M03,111.6330114
IL,2019,M04,112.0280948
IL,2019,M05,112.071993
IL,2019,M06,112.1158911
IL,2019,M07,112.3353819
IL,2019,M08,112.4670764
IL,2019,M09,112.642669
IL,2019,M10,112.9499561
IL,2019,M11,113.1694469
IL,2019,M12,113.3889377
IL,2020,M01,113.5645303
IL,2020,M02,113.6962248
IL,2020,M03,113.3450395
IL,2020,M04,112.4231782
IL,2020,M05,112.3353819
IL,2020,M06,112.9060579
IL,2020,M07,113.476734
IL,2020,M08,113.9596137
IL,2020,M09,114.2230026
IL,2020,M10,114.3107989
IL,2020,M11,114.4424934
IL,2020,M12,114.8375768
IL,2021,M01,115.1009658
IL,2021,M02,115.5838455
IL,2021,M03,116.3301141
IL,2021,M04,117.0763828
IL,2021,M05,117.9104478
IL,2021,M06,118.9640035
IL,2021,M07,119.4907814
IL,2021,M08,119.8858648
IL,2021,M09,120.3687445
IL,2021,M10,121.4223003
IL,2021,M11,122.2563652
IL,2021,M12,122.9587357
IL,2022,M01,123.7489025
IL,2022,M02,124.7585601
IL,2022,M03,126.2949956
IL,2022,M04,126.7339772
IL,2022,M05,127.9631255
IL,2022,M06,129.6312555
IL,2022,M07,129.6312555
IL,2022,M08,129.76295
IL,2022,M09,130.2897278
IL,2022,M10,130.8604039
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,100
IN,2012,M02,100.2194908
IN,2012,M03,100.4389816
IN,2012,M04,100.6145742
IN,2012,M05,100.3950834
IN,2012,M06,100.3072871
IN,2012,M07,100.3511853
IN,2012,M08,100.9218613
IN,2012,M09,101.404741
IN,2012,M10,101.6681299
IN,2012,M11,101.4925373
IN,2012,M12,101.4925373
IN,2013,M01,101.7120281
IN,2013,M02,102.238806
IN,2013,M03,101.975417
IN,2013,M04,101.7559263
IN,2013,M05,101.7998244
IN,2013,M06,102.0193152
IN,2013,M07,102.238806
IN,2013,M08,102.5021949
IN,2013,M09,102.5021949
IN,2013,M10,102.5899912
IN,2013,M11,102.7655838
IN,2013,M12,103.0289728
IN,2014,M01,103.2923617
IN,2014,M02,103.380158
