Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.530437338282479,0.2918577059202059,0.17398028402493074,0.32713955706941183,0.36418706679819696,0.15104757831870363,0.2903469184281787,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9058767503631796,0.9553349745081817,0.9901372514516981,1.0,0.5306122448979591,0.0,0.0,0.5,0.562247367936755,0.562247367936755,0.5298939530076989,0.4813561576708899,0.6074236071819578,0.6014401986655991,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.00016012186572266892,0.00016050111049416993,0.0021567217828900075,0.002180232558139535,0.0,0.0
2020-02-01,0.5433063536983573,0.284407175032175,0.22957985185541574,0.35536353930670317,0.41156683263914645,0.2015497056863348,0.3341556746561806,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.9077487948954523,0.9524048541198973,0.9901372514516981,0.9982964224872232,0.5510204081632653,0.0,0.0,0.5,0.562247367936755,0.562247367936755,0.5298939530076989,0.4813561576708899,0.6074236071819578,0.6014401986655991,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.00012117330379012783,0.00012146029983342589,0.0011502516175413372,0.0011627906976744186,0.0,0.0
2020-03-01,0.5999278479802554,0.28348214285714285,0.4783944866082188,0.484145052557065,0.6270687872181673,0.42562627392009666,0.5336259653160118,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9126664458592965,0.9494772259011153,0.9901372514516981,0.9846678023850084,0.6224489795918366,0.0,0.0,0.5,1.0,1.0,0.8118538864157607,0.7924280619385076,1.0000000000000002,0.8032798429517876,0.031046642347892867,0.0,0.5,0.5,1.0,0.5,0.2400467983945429,0.171957671957672,0.005465781524533266,0.0054700513603553585,0.0385334291876348,0.038953488372093024,0.0,0.0
2020-04-01,0.14303884675380257,1.0,0.7086243812655479,0.6046439414478448,0.8283483633790821,0.631925984972562,0.720043816706878,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9134970511391228,0.9161411967166976,0.9901372514516981,0.9267461669505962,0.9693877551020407,0.0,1.0,1.0,0.7358387363482514,0.7358387363482514,0.9999999999999999,1.0,0.7631002799049382,1.0,0.031046642347892867,0.0,1.0,0.5,0.5,0.5,0.0,0.01322751322751323,0.02922007668539083,0.029133120488617437,0.191804457225018,0.19156976744186047,0.2955145118733509,0.29077353215284246
2020-05-01,0.03666767747532085,0.4775378056628057,0.23495917416579706,0.35859277556536295,0.41684997482286146,0.2060479453772927,0.3390830535255024,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9084573580255688,0.883222203988958,0.9901372514516981,0.9301533219761499,1.0,0.0,0.0,0.0,0.5868348225967014,0.5868348225967014,0.6294307611593276,0.5856580307779709,0.6294736271064167,0.6851926950888234,0.031046642347892867,0.0,0.5,1.0,0.5,1.0,0.3494770743042203,0.01322751322751323,0.03836000588556047,0.038286021654636314,0.20934579439252338,0.21075581395348836,0.16358839050131926,0.16495806150978565
2020-06-01,0.0,0.2364563223938224,0.0497027112038102,0.2611375195567925,0.2541947890523207,0.040432096715060595,0.1883966692274483,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9011143289183915,0.850720246567045,0.9901372514516981,0.928449744463373,0.9693877551020407,0.0,0.0,0.5,0.5653812260778125,0.5653812260778125,0.4490389169051413,0.39636444907602386,0.6102340499628981,0.5387986378065356,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.0440724616356665,0.044124791782343145,0.14593817397555717,0.14694767441860465,0.0,0.0
2020-07-01,0.9861356393995852,0.27720801158301156,0.09667006498490349,0.28486539221991775,0.29405845852335744,0.08318223499077276,0.22524610282895693,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.8997558514399858,0.8675327816716564,0.9901372514516981,0.9318568994889268,0.9795918367346937,0.0,0.0,0.5,0.610900867675208,0.610900867675208,0.5322253265392213,0.4813561576708899,0.6510560471178892,0.6049240344162541,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.6250283659650168,0.02380952380952381,0.07565541774496481,0.07573483481399224,0.21121495327102804,0.21177325581395348,0.021108179419525065,0.022367194780987885
2020-08-01,0.9822514431623242,0.2129182754182754,0.0899222332806387,0.28048109467782617,0.286963554247351,0.077799154266676,0.2186043357167915,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.8982860566109545,0.8842625596010953,0.9901372514516981,0.9318568994889268,0.9489795918367346,0.0,0.0,0.5,0.5184500881063507,0.5184500881063507,0.5178755317954191,0.47058603616924977,0.568146223400109,0.5943729756431463,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.5873960731482306,0.02645502645502646,0.038589369639163214,0.0386460646862854,0.10438533429187635,0.10523255813953489,0.0,0.0
2020-09-01,1.0,0.18510698198198197,0.1815525334959692,0.328209014891936,0.36674923361126816,0.16008433280372392,0.29247986150160704,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.8979115805167769,0.9009095803553623,0.9901372514516981,0.9846678023850084,0.8979591836734694,0.0,0.0,0.5,0.5507099021029259,0.5507099021029259,0.47518677037106666,0.3972394406067238,0.5970768122398964,0.5597872870506461,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.04155811558202134,0.041587139089394785,0.12135154565061107,0.12122093023255814,0.0,0.0
2020-10-01,0.7285689921361099,0.20237089768339767,0.29148019681683157,0.38619043196547914,0.46348073103965326,0.2582383329600768,0.3821061430345211,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9017190636101216,0.9136647087204448,0.9901372514516981,0.9778534923339012,0.8571428571428571,0.0,0.0,0.5,0.670962212610941,0.670962212610941,0.596619556856611,0.5736124529512845,0.7049190382586569,0.6466764975523499,0.031046642347892867,0.0,0.5,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.18212347559656214,0.18238131593559134,0.4494608195542775,0.4508720930232558,0.1978891820580475,0.20410065237651445
2020-11-01,0.7310032284143541,0.0,0.3026571907908747,0.3920710278857915,0.4732953555988809,0.2682296799926702,0.3911986413762253,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9056681248437005,0.9264422660356235,0.9901372514516981,0.9744463373083475,0.8163265306122448,0.0,0.0,0.5,0.6449622950367292,0.6449622950367292,0.7457165630093229,0.7259652543024444,0.6816023221335192,0.7714846198537182,0.031046642347892867,0.0,0.5,0.5,0.0,0.5,0.4409370211617871,0.02380952380952381,0.47408622346088264,0.4745844322598557,1.0,1.0,1.0,1.0
2020-12-01,0.6625866601999159,0.381746702059202,0.0,0.22984871047050132,0.20334459357149137,0.0,0.14086347393843843,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.90584240408035,0.9392422511500464,0.9901372514516981,0.9710391822827938,0.8061224489795917,0.0,0.0,0.5,0.5546083114665031,0.5546083114665031,0.6095147487824679,0.5691976898403408,0.6005729042644444,0.6643596345993538,0.031046642347892867,0.006566485667382245,0.5,0.5,0.5,0.5,0.5495487592131025,0.02380952380952381,0.36821970451024344,0.368306669905608,0.8326383896477355,0.8322674418604651,0.7203166226912929,0.7194780987884436
2021-01-01,0.7582522632837552,0.17780727155727155,0.9682729397632734,0.9856024702541072,0.9236434699491671,0.8391602265126943,0.9754110183962408,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9130706581238368,0.9468485613510771,1.0,0.9642248722316865,0.7551020408163265,0.0,0.0,0.5,0.5331047339850208,0.5331047339850208,0.5123076268424182,0.4597564114203268,0.5812885042128099,0.586375830015099,0.031046642347892867,0.056811826890119606,0.5,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.2406545089451864,0.24099892420877292,0.5364485981308411,0.5379360465116279,0.306948109058927,0.31593662628145386
2021-02-01,0.765427028864908,0.22747747747747746,0.999839461841028,1.0,0.9514436294198302,0.8679923297206447,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.920697413604745,0.9544589772157883,1.0,0.9625212947189097,0.7448979591836734,0.0,0.0,0.5,0.48343150088983344,0.48343150088983344,0.4306014731397485,0.3685902051166402,0.5367415677930167,0.5236509786952686,0.031046642347892867,0.15175076218137212,0.0,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.08662592935596389,0.08670096474181012,0.1781452192667146,0.17747093023255814,0.0,0.0
2021-03-01,0.7213495252142081,0.2318914897039897,0.8043379484791008,0.8898592760221513,0.7763641920589827,0.6965297977433595,0.8350988859624426,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9258855385944131,0.9620734987441799,1.0,0.9625212947189097,0.7346938775510203,0.0,0.0,0.5,0.522005126819444,0.522005126819444,0.4305539739437657,0.37009157265401926,0.5713343807567802,0.5173694392398854,1.0,0.2705743870979381,0.5,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.05720678224291785,0.05730757218212105,0.12077641984184041,0.12122093023255814,0.0,0.0
2021-04-01,0.7211705532630558,0.26077863577863575,0.842058028351168,0.9065913317863314,0.8095183185872785,0.7311423322123529,0.8641972724873332,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9299580362465251,0.965268420341917,1.0,0.9659284497444633,0.7448979591836734,1.0,0.0,0.5,0.5569467835637473,0.5569467835637473,0.44477482917704064,0.3918647979250261,0.6026700451458478,0.5352889128112603,0.5139766120230871,0.38589829163133876,0.5,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.058816656136129554,0.05890390755136036,0.14507548526240116,0.14607558139534885,0.0,0.0
2021-05-01,0.7239687524893371,0.2676359395109395,0.8537903487359506,0.9094301361079044,0.819502893384717,0.7427093419318309,0.8718252197560659,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9341616042887328,0.9684502728669829,1.0,0.9676320272572401,0.7346938775510203,0.0,0.0,0.5,0.5534268160677622,0.5534268160677622,0.467284699661015,0.3962227245494653,0.5952657273740503,0.6526082910311464,0.3757892444497133,0.46282900077571126,0.5,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.04266165817011001,0.04268461965574681,0.14162473040977713,0.14171511627906977,0.0,0.0
2021-06-01,0.714574576592083,0.25501729407979407,0.8114072061788323,0.8819753130681457,0.7810517247716828,0.7067493507211231,0.8339244887510546,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.937822332341088,0.9716190563193775,1.0,0.969335604770017,0.7448979591836734,0.0,0.0,0.5,0.500188490672268,0.500188490672268,0.5129160242920524,0.4628198987584246,0.5647461018316657,0.4852484524555243,0.23146406962791505,0.5119648945573936,0.5,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.022295887897383522,0.022296640755136037,0.08655643421998563,0.08662790697674419,0.0,0.0
2021-07-01,0.7420220698746399,0.24358510296010294,0.8794808272228829,0.916970716171234,0.8415497018039191,0.767589227875441,0.8893248340942244,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.947559927046381,0.9747448220835562,1.0,0.9676320272572401,0.7142857142857142,0.0,0.0,0.5,0.6216920233144194,0.6216920233144194,0.5130924281612219,0.46867807883351753,0.6471708961946078,0.5896480260052019,0.110578694003245,0.5350287734742843,0.5,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.05495209326882297,0.05505621876735148,0.1571531272465852,0.15886627906976744,0.0,0.0
2021-08-01,0.7514028661581439,0.2634029118404118,0.9210807972481627,0.9377915694450873,0.8784419450000177,0.8049599947256862,0.9228403552305817,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9578677923102239,0.9778633495655433,1.0,0.9676320272572401,0.693877551020408,0.0,0.0,0.5,0.6709149872313046,0.6709149872313046,0.6002124805995243,0.5716130542462675,0.7108189966333797,0.6551994627015293,0.11209430499998563,0.5683753359911966,0.5,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.19807507551693396,0.19835768323153805,0.3981308411214953,0.3998546511627907,0.06068601583113457,0.06430568499534016
2021-09-01,0.7644334594459695,0.2707126769626769,0.9789201852369189,0.9686373415039119,0.9299985491823881,0.8562766358899365,0.9705803471167256,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9689567958284736,0.9809746393407648,1.0,0.9642248722316865,0.6326530612244897,0.0,0.0,0.5,0.5570973102087218,0.5570973102087218,0.67772940894902,0.6413716336883574,0.6016961227260559,0.7215361411975362,0.12195361170374275,0.5992369166381036,0.5,0.5,0.5,0.0,0.5767632515266891,0.021164021164021166,0.17229545513558428,0.17242590921710163,0.3406182602444285,0.338953488372093,0.0,0.0
2021-10-01,0.8035676413785054,0.26074847168597165,0.7728245265203586,0.8465618497967453,0.7446054273000673,0.6775435611049917,0.7931548942369977,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9793584797932744,0.987310884492299,1.0,0.9642248722316865,0.6224489795918366,0.0,0.0,0.5,0.5685893983898815,0.5685893983898815,0.5098278403862176,0.46020608048052036,0.6131111376639468,0.5849461042870745,0.0,0.6085634910612813,0.5,0.0,0.5,0.5,0.7990698928757045,0.021164021164021166,0.20620234210685753,0.20640009022765132,0.4350826743350108,0.4340116279069767,0.10114335971855762,0.10344827586206896
2021-11-01,0.7942238761245135,0.2759411196911197,0.7358181970316806,0.821182014020666,0.7108372772211253,0.646622451754219,0.7592154954943361,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9893436523851378,0.9936526715705194,1.0,0.9625212947189097,0.6122448979591836,0.0,0.0,0.5,0.605259102891528,0.605259102891528,0.568248513366137,0.5241262788536971,0.6459965146201269,0.6325090526135778,0.07052423644485523,0.6722078906066783,0.5,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.31986290106199744,0.3195750624652971,0.6323508267433501,0.6292151162790698,0.4520668425681619,0.4473438956197577
2021-12-01,0.8043025876987812,0.2802143661518661,0.7843122170791659,0.8459662825620485,0.753914424366347,0.6900126509415654,0.7985937940239953,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,1.0,1.0,0.9608177172061328,0.6020408163265306,0.0,0.0,0.5,0.5555843896298804,0.5555843896298804,0.5971157078322128,0.5571589107719161,0.6014482507876191,0.655011771742534,0.10899772950167148,0.7427931015820901,0.5,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.32942260920744004,0.3290576415880067,0.5719626168224299,0.5712209302325582,0.405452946350044,0.3979496738117428
2022-01-01,0.6342040913812662,0.2819538288288288,0.5341707376935735,0.20860134210913547,0.5836674205832643,0.5961969782016989,0.3646439227356288,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9642248722316865,0.6020408163265306,0.0,0.0,0.5,0.6603956197303886,0.6603956197303886,0.5620856313107783,0.516871581973452,0.695442921809345,0.627094971457304,0.08865342796739611,0.7862193999963921,0.5,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.7833213515456506,0.7824127906976744,0.5145118733509235,0.48928238583410993
2022-02-01,0.6222509492400451,0.2922598938223938,0.48009395142713673,0.1787280321275376,0.5338759714198534,0.5490714282953844,0.31849527464221206,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9659284497444633,0.5714285714285713,0.0,0.0,0.5,0.45404171660126724,0.45404171660126724,0.49012093180711,0.437476627363873,0.5103848204964322,0.5697435653762696,0.06634907907237969,0.810564104414338,0.5,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.23072695327038092,0.23084831343697948,0.33055355859094177,0.33066860465116277,0.00967458223394899,0.009319664492078284
2022-03-01,0.558885129506037,0.27728844916344914,0.19920218198462714,0.016707032991629123,0.2790841414344192,0.304941850644572,0.07762119013277283,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9659284497444633,0.5408163265306122,0.0,0.0,0.5,0.44170379793033343,0.44170379793033343,0.48752269955506283,0.4331409049712445,0.4993201797565502,0.5676729352755714,0.047248960121208855,0.8223215413201523,0.5,0.5,0.5,0.5,0.9661674832743363,0.05291005291005292,0.04601123449630854,0.04415081898945031,0.10654205607476636,0.10712209302325582,0.0,0.0
