Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,53664.70775,4697.85859,11807.20612,32818.87589,16505.06471,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2012,53595.52815,4690.905901,11788.96576,32768.46142,16479.87166,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2012,53758.23604,4686.746908,11777.74885,32737.56834,16464.49576,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2012,54051.86759,4694.005587,11795.22459,32786.42962,16489.23017,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2012,54312.3646,4698.357137,11805.39397,32814.98235,16503.7511,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2012,54206.3699,4698.658178,11805.38567,32815.24464,16504.04385,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2012,53938.81256,4684.919644,11770.10575,32717.4619,16455.0254,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2012,53689.61635,4672.715409,11738.68538,32630.40576,16411.40079,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2012,53308.03792,4660.862627,11708.15247,32545.81483,16369.0151,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2012,53121.2582,4665.992439,11720.28182,32579.81393,16386.27426,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2012,52906.86231,4668.714523,11726.36267,32596.99979,16395.07719,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2013,53169.32409,4676.074295,11726.39659,32593.02622,16402.47089,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2013,53338.3421,4675.303492,11706.14365,32532.68878,16381.44714,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2013,53772.01231,4697.766845,11744.10778,32634.15262,16441.87462,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2013,53684.65024,4717.764305,11775.86913,32718.3719,16493.63343,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2013,53520.21252,4730.991981,11790.73029,32755.63476,16521.72227,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2013,53275.87229,4737.078674,11787.84526,32743.60849,16524.92393,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2013,53378.35705,4747.4446,11795.66996,32761.34473,16543.11456,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2013,53464.78179,4756.378682,11799.98687,32769.34949,16556.36555,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2013,53612.11226,4770.728705,11817.7745,32814.77105,16588.5032,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2013,53764.6068,4778.858064,11820.18967,32817.51571,16599.04773,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2013,53923.46627,4787.570793,11824.10525,32824.43897,16611.67604,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2013,54058.52043,4794.189099,11822.91054,32817.18977,16617.09964,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2014,53964.6519,4806.361094,11835.17798,32775.0836,16641.53907,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2014,53941.67693,4824.796263,11862.91179,32775.99719,16687.70805,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2014,53842.48559,4836.361331,11873.79928,32730.56181,16710.16062,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2014,54017.21464,4848.163361,11885.33738,32687.21652,16733.50074,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2014,54202.85208,4860.958618,11899.37394,32651.01682,16760.33256,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2014,54420.05144,4876.595332,11920.41539,32634.2505,16797.01072,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2014,54567.07691,4890.347902,11936.89634,32605.1943,16827.24424,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2014,54802.74997,4912.044351,11972.79109,32629.26815,16884.83544,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2014,55017.68359,4931.881825,12004.15686,32641.0085,16936.03868,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2014,55290.00326,4954.20491,12041.57257,32669.19953,16995.77748,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2014,55591.02343,4979.097558,12085.21665,32714.21366,17064.31421,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2014,55935.39926,5007.868661,12138.23587,32784.43754,17146.10453,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2015,56020.13696,5050.862896,12174.11636,33063.33057,17224.97926,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2015,55753.61641,5062.292548,12133.71462,33135.59184,17196.00717,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2015,55472.86324,5072.303099,12090.15277,33198.57339,17162.45587,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2015,55729.43996,5088.102873,12060.57073,33299.4526,17148.6736,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2015,55894.98753,5095.615702,12011.55693,33346.10525,17107.17263,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2015,56084.69755,5105.363985,11968.10055,33407.39773,17073.46453,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2015,56182.07481,5120.761271,11938.06937,33505.66184,17058.83064,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2015,56324.99372,5140.304067,11917.75746,33631.05251,17058.06152,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2015,56552.10139,5167.539622,11915.18458,33806.77032,17082.7242,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2015,56783.31429,5187.914351,11896.68584,33937.59965,17084.60019,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2015,56971.55907,5204.363716,11869.21593,34042.75171,17073.57965,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2015,57240.95184,5228.225814,11858.63849,34196.39139,17086.8643,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2016,57255.75797,5245.056757,11870.66418,34345.38329,17115.72093,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2016,57335.45133,5267.833504,11896.14369,34533.31332,17163.97719,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2016,57247.12749,5275.147128,11886.74733,34619.80943,17161.89445,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2016,57398.4891,5277.186494,11865.61102,34671.47613,17142.79752,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2016,57652.91042,5288.75777,11866.02967,34785.58559,17154.78744,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2016,57882.12143,5298.056156,11861.43509,34884.61723,17159.49124,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2016,57874.90325,5315.212663,11874.49225,35035.3026,17189.70491,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2016,57805.04085,5326.581971,11874.66866,35147.76988,17201.25063,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2016,57721.58194,5336.641002,11872.00516,35251.47052,17208.64617,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2016,57841.63279,5344.114036,11863.68726,35337.94273,17207.8013,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2016,58066.76461,5361.305083,11877.00729,35488.57949,17238.31238,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2016,58207.9092,5370.749498,11873.22053,35587.8572,17243.97002,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2017,58133.91773,5367.998634,11883.77543,35595.58256,17251.77406,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2017,58186.4166,5376.906318,11920.05305,35680.48057,17296.95936,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2017,58360.18652,5397.016453,11981.14906,35839.69122,17378.16552,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2017,58234.63585,5402.292329,12009.28658,35900.35053,17411.57891,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2017,58253.65294,5420.947084,12067.13397,36049.86883,17488.08105,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2017,58200.53868,5432.878136,12110.00331,36154.65671,17542.88144,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2017,58469.98356,5448.593186,12161.28758,36284.59559,17609.88077,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2017,58615.27151,5452.763142,12186.76067,36337.58432,17639.52381,0.0,0.0,0.0,0.0,0.0,,,,,,,
