Time,Factor_Pandemic,Factor_Consumption,Factor_GDP,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Cons2,Factor_Cases5,Factor_Cases2,Factor_Deaths5,Factor_Deaths2,Factor_Cases3,Factor_Deaths3,Factor_Cases4,Factor_Cases1,Factor_Hosp2,Factor_Hosp1,Factor_Deaths4,Factor_Deaths1,State
2/1/2012,-1.1078044464760908,1.083050515528359,53664.70775,4697.85859,11807.20612,32818.87589,16505.06471,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
3/1/2012,-1.1262928005063486,0.9334968362947687,53595.52815,4690.905901,11788.96576,32768.46142,16479.87166,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
4/1/2012,-1.1358927293328163,0.6028660511448597,53758.23604,4686.746908,11777.74885,32737.56834,16464.49576,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
5/1/2012,-1.140869390680082,-0.9514316359224586,54051.86759,4694.005587,11795.22459,32786.42962,16489.23017,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
6/1/2012,-1.1434487823155652,-0.48118875153769614,54312.3646,4698.357137,11805.39397,32814.98235,16503.7511,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
7/1/2012,-1.1447857552463478,0.1467435977508016,54206.3699,4698.658178,11805.38567,32815.24464,16504.04385,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
8/1/2012,-1.1454787998574232,2.1849074359548966,53938.81256,4684.919644,11770.10575,32717.4619,16455.0254,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
9/1/2012,-1.1458380709731715,2.02315667427897,53689.61635,4672.715409,11738.68538,32630.40576,16411.40079,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
10/1/2012,-1.1460243210761607,2.0258978029628345,53308.03792,4660.862627,11708.15247,32545.81483,16369.0151,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
11/1/2012,-1.1461208767765165,-0.34270820689523696,53121.2582,4665.992439,11720.28182,32579.81393,16386.27426,0.0,0.0,0.0,0.0,0.0,,,,,,,,ME
