State,Year,Period,Supply_7
NY,2015,M03,98.033
NY,2015,M04,98.033
NY,2015,M05,98.033
NY,2015,M06,98.033
NY,2015,M07,98.033
NY,2015,M08,98.033
NY,2015,M09,98.033
NY,2015,M10,98.033
NY,2015,M11,98.033
NY,2015,M12,98.033
NY,2016,M01,100.228
NY,2016,M02,100.228
NY,2016,M03,100.228
NY,2016,M04,100.228
NY,2016,M05,100.228
NY,2016,M06,100.228
NY,2016,M07,100.228
NY,2016,M08,100.228
NY,2016,M09,100.228
NY,2016,M10,100.228
NY,2016,M11,100.228
NY,2016,M12,100.228
NY,2017,M01,100.748
NY,2017,M02,100.748
NY,2017,M03,100.748
NY,2017,M04,100.748
NY,2017,M05,100.748
NY,2017,M06,100.748
NY,2017,M07,100.748
NY,2017,M08,100.748
NY,2017,M09,100.748
NY,2017,M10,100.748
NY,2017,M11,100.748
NY,2017,M12,100.748
NY,2018,M01,102.266
NY,2018,M02,102.266
NY,2018,M03,102.266
NY,2018,M04,102.266
NY,2018,M05,102.266
NY,2018,M06,102.266
NY,2018,M07,102.266
NY,2018,M08,102.266
NY,2018,M09,102.266
NY,2018,M10,102.266
NY,2018,M11,102.266
NY,2018,M12,102.266
NY,2019,M01,105.474
NY,2019,M02,105.474
NY,2019,M03,105.474
NY,2019,M04,105.474
NY,2019,M05,105.474
NY,2019,M06,105.474
NY,2019,M07,105.474
NY,2019,M08,105.474
NY,2019,M09,105.474
NY,2019,M10,105.474
NY,2019,M11,105.474
NY,2019,M12,105.474
NY,2020,M01,111.909
NY,2020,M02,111.909
NY,2020,M03,111.909
NY,2020,M04,111.909
NY,2020,M05,111.909
NY,2020,M06,111.909
NY,2020,M07,111.909
NY,2020,M08,111.909
NY,2020,M09,111.909
NY,2020,M10,111.909
NY,2020,M11,111.909
NY,2020,M12,111.909
NY,2021,M01,113.969
NY,2021,M02,113.969
NY,2021,M03,113.969
NY,2021,M04,113.969
NY,2021,M05,113.969
NY,2021,M06,113.969
NY,2021,M07,113.969
NY,2021,M08,113.969
NY,2021,M09,113.969
NY,2021,M10,113.969
NY,2021,M11,113.969
NY,2021,M12,113.969
NY,2022,M01,NA
NY,2022,M02,NA
NY,2022,M03,NA
NY,2022,M04,NA
NY,2022,M05,NA
NY,2022,M06,NA
NY,2022,M07,NA
NY,2022,M08,NA
NY,2022,M09,NA
NY,2022,M10,NA
NY,2022,M11,NA
NY,2022,M12,NA
OH,2012,M01,100
OH,2012,M02,100
OH,2012,M03,100
OH,2012,M04,100
OH,2012,M05,100
OH,2012,M06,100
OH,2012,M07,100
OH,2012,M08,100
OH,2012,M09,100
OH,2012,M10,100
OH,2012,M11,100
OH,2012,M12,100
OH,2013,M01,101.284
OH,2013,M02,101.284
OH,2013,M03,101.284
OH,2013,M04,101.284
OH,2013,M05,101.284
OH,2013,M06,101.284
OH,2013,M07,101.284
OH,2013,M08,101.284
OH,2013,M09,101.284
OH,2013,M10,101.284
OH,2013,M11,101.284
OH,2013,M12,101.284
OH,2014,M01,104.348
OH,2014,M02,104.348
OH,2014,M03,104.348
OH,2014,M04,104.348
OH,2014,M05,104.348
OH,2014,M06,104.348
OH,2014,M07,104.348
OH,2014,M08,104.348
OH,2014,M09,104.348
OH,2014,M10,104.348
OH,2014,M11,104.348
OH,2014,M12,104.348
OH,2015,M01,103.498
OH,2015,M02,103.498
OH,2015,M03,103.498
OH,2015,M04,103.498
OH,2015,M05,103.498
OH,2015,M06,103.498
OH,2015,M07,103.498
OH,2015,M08,103.498
OH,2015,M09,103.498
OH,2015,M10,103.498
OH,2015,M11,103.498
OH,2015,M12,103.498
OH,2016,M01,104.281
OH,2016,M02,104.281
OH,2016,M03,104.281
OH,2016,M04,104.281
OH,2016,M05,104.281
OH,2016,M06,104.281
OH,2016,M07,104.281
OH,2016,M08,104.281
OH,2016,M09,104.281
OH,2016,M10,104.281
OH,2016,M11,104.281
OH,2016,M12,104.281
OH,2017,M01,104.794
OH,2017,M02,104.794
OH,2017,M03,104.794
OH,2017,M04,104.794
OH,2017,M05,104.794
OH,2017,M06,104.794
OH,2017,M07,104.794
OH,2017,M08,104.794
OH,2017,M09,104.794
OH,2017,M10,104.794
OH,2017,M11,104.794
OH,2017,M12,104.794
OH,2018,M01,105.794
OH,2018,M02,105.794
OH,2018,M03,105.794
OH,2018,M04,105.794
OH,2018,M05,105.794
OH,2018,M06,105.794
OH,2018,M07,105.794
OH,2018,M08,105.794
OH,2018,M09,105.794
OH,2018,M10,105.794
OH,2018,M11,105.794
OH,2018,M12,105.794
OH,2019,M01,108.027
OH,2019,M02,108.027
OH,2019,M03,108.027
OH,2019,M04,108.027
OH,2019,M05,108.027
OH,2019,M06,108.027
OH,2019,M07,108.027
OH,2019,M08,108.027
OH,2019,M09,108.027
OH,2019,M10,108.027
OH,2019,M11,108.027
OH,2019,M12,108.027
OH,2020,M01,110.123
OH,2020,M02,110.123
OH,2020,M03,110.123
OH,2020,M04,110.123
OH,2020,M05,110.123
OH,2020,M06,110.123
OH,2020,M07,110.123
OH,2020,M08,110.123
OH,2020,M09,110.123
OH,2020,M10,110.123
OH,2020,M11,110.123
OH,2020,M12,110.123
OH,2021,M01,112.839
OH,2021,M02,112.839
OH,2021,M03,112.839
OH,2021,M04,112.839
OH,2021,M05,112.839
OH,2021,M06,112.839
OH,2021,M07,112.839
OH,2021,M08,112.839
OH,2021,M09,112.839
OH,2021,M10,112.839
OH,2021,M11,112.839
OH,2021,M12,112.839
OH,2022,M01,NA
OH,2022,M02,NA
OH,2022,M03,NA
OH,2022,M04,NA
OH,2022,M05,NA
OH,2022,M06,NA
OH,2022,M07,NA
OH,2022,M08,NA
OH,2022,M09,NA
OH,2022,M10,NA
OH,2022,M11,NA
OH,2022,M12,NA
OK,2012,M01,100
OK,2012,M02,100
OK,2012,M03,100
OK,2012,M04,100
OK,2012,M05,100
OK,2012,M06,100
OK,2012,M07,100
OK,2012,M08,100
OK,2012,M09,100
OK,2012,M10,100
OK,2012,M11,100
OK,2012,M12,100
OK,2013,M01,101.839
OK,2013,M02,101.839
OK,2013,M03,101.839
OK,2013,M04,101.839
OK,2013,M05,101.839
OK,2013,M06,101.839
OK,2013,M07,101.839
OK,2013,M08,101.839
OK,2013,M09,101.839
OK,2013,M10,101.839
OK,2013,M11,101.839
OK,2013,M12,101.839
OK,2014,M01,106.842
OK,2014,M02,106.842
OK,2014,M03,106.842
OK,2014,M04,106.842
OK,2014,M05,106.842
OK,2014,M06,106.842
OK,2014,M07,106.842
OK,2014,M08,106.842
OK,2014,M09,106.842
OK,2014,M10,106.842
OK,2014,M11,106.842
OK,2014,M12,106.842
OK,2015,M01,113.823
OK,2015,M02,113.823
OK,2015,M03,113.823
OK,2015,M04,113.823
OK,2015,M05,113.823
OK,2015,M06,113.823
OK,2015,M07,113.823
OK,2015,M08,113.823
OK,2015,M09,113.823
OK,2015,M10,113.823
OK,2015,M11,113.823
OK,2015,M12,113.823
OK,2016,M01,110.463
OK,2016,M02,110.463
OK,2016,M03,110.463
OK,2016,M04,110.463
OK,2016,M05,110.463
OK,2016,M06,110.463
OK,2016,M07,110.463
OK,2016,M08,110.463
OK,2016,M09,110.463
OK,2016,M10,110.463
OK,2016,M11,110.463
OK,2016,M12,110.463
OK,2017,M01,109.228
OK,2017,M02,109.228
OK,2017,M03,109.228
OK,2017,M04,109.228
OK,2017,M05,109.228
OK,2017,M06,109.228
OK,2017,M07,109.228
OK,2017,M08,109.228
OK,2017,M09,109.228
OK,2017,M10,109.228
OK,2017,M11,109.228
OK,2017,M12,109.228
OK,2018,M01,107.629
OK,2018,M02,107.629
OK,2018,M03,107.629
OK,2018,M04,107.629
OK,2018,M05,107.629
OK,2018,M06,107.629
OK,2018,M07,107.629
OK,2018,M08,107.629
OK,2018,M09,107.629
OK,2018,M10,107.629
OK,2018,M11,107.629
OK,2018,M12,107.629
OK,2019,M01,110.231
OK,2019,M02,110.231
OK,2019,M03,110.231
OK,2019,M04,110.231
OK,2019,M05,110.231
OK,2019,M06,110.231
OK,2019,M07,110.231
OK,2019,M08,110.231
OK,2019,M09,110.231
OK,2019,M10,110.231
OK,2019,M11,110.231
OK,2019,M12,110.231
OK,2020,M01,109.029
OK,2020,M02,109.029
OK,2020,M03,109.029
OK,2020,M04,109.029
OK,2020,M05,109.029
OK,2020,M06,109.029
OK,2020,M07,109.029
OK,2020,M08,109.029
OK,2020,M09,109.029
OK,2020,M10,109.029
OK,2020,M11,109.029
OK,2020,M12,109.029
OK,2021,M01,109.051
OK,2021,M02,109.051
OK,2021,M03,109.051
OK,2021,M04,109.051
OK,2021,M05,109.051
OK,2021,M06,109.051
OK,2021,M07,109.051
OK,2021,M08,109.051
OK,2021,M09,109.051
OK,2021,M10,109.051
OK,2021,M11,109.051
OK,2021,M12,109.051
OK,2022,M01,NA
OK,2022,M02,NA
OK,2022,M03,NA
OK,2022,M04,NA
OK,2022,M05,NA
OK,2022,M06,NA
OK,2022,M07,NA
OK,2022,M08,NA
OK,2022,M09,NA
OK,2022,M10,NA
OK,2022,M11,NA
OK,2022,M12,NA
OR,2012,M01,100
OR,2012,M02,100
OR,2012,M03,100
OR,2012,M04,100
OR,2012,M05,100
OR,2012,M06,100
OR,2012,M07,100
OR,2012,M08,100
OR,2012,M09,100
OR,2012,M10,100
OR,2012,M11,100
OR,2012,M12,100
OR,2013,M01,99.337
OR,2013,M02,99.337
OR,2013,M03,99.337
OR,2013,M04,99.337
OR,2013,M05,99.337
OR,2013,M06,99.337
OR,2013,M07,99.337
OR,2013,M08,99.337
OR,2013,M09,99.337
OR,2013,M10,99.337
OR,2013,M11,99.337
OR,2013,M12,99.337
OR,2014,M01,99.111
OR,2014,M02,99.111
OR,2014,M03,99.111
OR,2014,M04,99.111
OR,2014,M05,99.111
OR,2014,M06,99.111
OR,2014,M07,99.111
OR,2014,M08,99.111
OR,2014,M09,99.111
OR,2014,M10,99.111
OR,2014,M11,99.111
OR,2014,M12,99.111
OR,2015,M01,101.667
OR,2015,M02,101.667
OR,2015,M03,101.667
OR,2015,M04,101.667
OR,2015,M05,101.667
OR,2015,M06,101.667
OR,2015,M07,101.667
OR,2015,M08,101.667
OR,2015,M09,101.667
OR,2015,M10,101.667
OR,2015,M11,101.667
OR,2015,M12,101.667
OR,2016,M01,102.382
OR,2016,M02,102.382
OR,2016,M03,102.382
OR,2016,M04,102.382
OR,2016,M05,102.382
OR,2016,M06,102.382
OR,2016,M07,102.382
OR,2016,M08,102.382
OR,2016,M09,102.382
OR,2016,M10,102.382
OR,2016,M11,102.382
OR,2016,M12,102.382
OR,2017,M01,104.691
OR,2017,M02,104.691
OR,2017,M03,104.691
OR,2017,M04,104.691
OR,2017,M05,104.691
OR,2017,M06,104.691
OR,2017,M07,104.691
OR,2017,M08,104.691
OR,2017,M09,104.691
OR,2017,M10,104.691
OR,2017,M11,104.691
OR,2017,M12,104.691
OR,2018,M01,107.266
OR,2018,M02,107.266
OR,2018,M03,107.266
OR,2018,M04,107.266
OR,2018,M05,107.266
OR,2018,M06,107.266
OR,2018,M07,107.266
OR,2018,M08,107.266
OR,2018,M09,107.266
OR,2018,M10,107.266
OR,2018,M11,107.266
OR,2018,M12,107.266
OR,2019,M01,108.762
OR,2019,M02,108.762
OR,2019,M03,108.762
OR,2019,M04,108.762
OR,2019,M05,108.762
OR,2019,M06,108.762
OR,2019,M07,108.762
OR,2019,M08,108.762
OR,2019,M09,108.762
OR,2019,M10,108.762
OR,2019,M11,108.762
OR,2019,M12,108.762
OR,2020,M01,114.009
OR,2020,M02,114.009
OR,2020,M03,114.009
OR,2020,M04,114.009
OR,2020,M05,114.009
OR,2020,M06,114.009
OR,2020,M07,114.009
OR,2020,M08,114.009
OR,2020,M09,114.009
OR,2020,M10,114.009
OR,2020,M11,114.009
OR,2020,M12,114.009
OR,2021,M01,116.753
OR,2021,M02,116.753
OR,2021,M03,116.753
OR,2021,M04,116.753
OR,2021,M05,116.753
OR,2021,M06,116.753
OR,2021,M07,116.753
OR,2021,M08,116.753
OR,2021,M09,116.753
OR,2021,M10,116.753
OR,2021,M11,116.753
OR,2021,M12,116.753
OR,2022,M01,NA
OR,2022,M02,NA
OR,2022,M03,NA
OR,2022,M04,NA
OR,2022,M05,NA
OR,2022,M06,NA
OR,2022,M07,NA
OR,2022,M08,NA
OR,2022,M09,NA
OR,2022,M10,NA
OR,2022,M11,NA
OR,2022,M12,NA
PA,2012,M01,100
PA,2012,M02,100
PA,2012,M03,100
PA,2012,M04,100
PA,2012,M05,100
PA,2012,M06,100
PA,2012,M07,100
PA,2012,M08,100
PA,2012,M09,100
PA,2012,M10,100
PA,2012,M11,100
PA,2012,M12,100
PA,2013,M01,100.958
PA,2013,M02,100.958
PA,2013,M03,100.958
PA,2013,M04,100.958
PA,2013,M05,100.958
PA,2013,M06,100.958
PA,2013,M07,100.958
PA,2013,M08,100.958
PA,2013,M09,100.958
PA,2013,M10,100.958
PA,2013,M11,100.958
PA,2013,M12,100.958
PA,2014,M01,101.715
PA,2014,M02,101.715
PA,2014,M03,101.715
PA,2014,M04,101.715
PA,2014,M05,101.715
PA,2014,M06,101.715
PA,2014,M07,101.715
PA,2014,M08,101.715
PA,2014,M09,101.715
PA,2014,M10,101.715
PA,2014,M11,101.715
PA,2014,M12,101.715
PA,2015,M01,102.275
PA,2015,M02,102.275
PA,2015,M03,102.275
PA,2015,M04,102.275
PA,2015,M05,102.275
PA,2015,M06,102.275
PA,2015,M07,102.275
PA,2015,M08,102.275
PA,2015,M09,102.275
PA,2015,M10,102.275
PA,2015,M11,102.275
PA,2015,M12,102.275
PA,2016,M01,103.221
PA,2016,M02,103.221
PA,2016,M03,103.221
PA,2016,M04,103.221
PA,2016,M05,103.221
PA,2016,M06,103.221
PA,2016,M07,103.221
PA,2016,M08,103.221
PA,2016,M09,103.221
PA,2016,M10,103.221
PA,2016,M11,103.221
PA,2016,M12,103.221
PA,2017,M01,103.611
PA,2017,M02,103.611
PA,2017,M03,103.611
PA,2017,M04,103.611
PA,2017,M05,103.611
PA,2017,M06,103.611
PA,2017,M07,103.611
PA,2017,M08,103.611
PA,2017,M09,103.611
PA,2017,M10,103.611
PA,2017,M11,103.611
PA,2017,M12,103.611
PA,2018,M01,102.092
PA,2018,M02,102.092
PA,2018,M03,102.092
PA,2018,M04,102.092
PA,2018,M05,102.092
PA,2018,M06,102.092
PA,2018,M07,102.092
PA,2018,M08,102.092
PA,2018,M09,102.092
PA,2018,M10,102.092
PA,2018,M11,102.092
PA,2018,M12,102.092
PA,2019,M01,103.276
PA,2019,M02,103.276
PA,2019,M03,103.276
PA,2019,M04,103.276
PA,2019,M05,103.276
PA,2019,M06,103.276
PA,2019,M07,103.276
PA,2019,M08,103.276
PA,2019,M09,103.276
PA,2019,M10,103.276
PA,2019,M11,103.276
PA,2019,M12,103.276
PA,2020,M01,107.273
PA,2020,M02,107.273
PA,2020,M03,107.273
PA,2020,M04,107.273
PA,2020,M05,107.273
PA,2020,M06,107.273
PA,2020,M07,107.273
PA,2020,M08,107.273
PA,2020,M09,107.273
PA,2020,M10,107.273
PA,2020,M11,107.273
PA,2020,M12,107.273
PA,2021,M01,110.047
PA,2021,M02,110.047
PA,2021,M03,110.047
PA,2021,M04,110.047
PA,2021,M05,110.047
PA,2021,M06,110.047
PA,2021,M07,110.047
PA,2021,M08,110.047
PA,2021,M09,110.047
PA,2021,M10,110.047
PA,2021,M11,110.047
PA,2021,M12,110.047
PA,2022,M01,NA
PA,2022,M02,NA
PA,2022,M03,NA
PA,2022,M04,NA
PA,2022,M05,NA
PA,2022,M06,NA
PA,2022,M07,NA
PA,2022,M08,NA
PA,2022,M09,NA
PA,2022,M10,NA
PA,2022,M11,NA
PA,2022,M12,NA
RI,2012,M01,100
RI,2012,M02,100
RI,2012,M03,100
RI,2012,M04,100
RI,2012,M05,100
RI,2012,M06,100
RI,2012,M07,100
RI,2012,M08,100
RI,2012,M09,100
RI,2012,M10,100
RI,2012,M11,100
RI,2012,M12,100
RI,2013,M01,100.046
RI,2013,M02,100.046
RI,2013,M03,100.046
RI,2013,M04,100.046
RI,2013,M05,100.046
RI,2013,M06,100.046
RI,2013,M07,100.046
RI,2013,M08,100.046
RI,2013,M09,100.046
RI,2013,M10,100.046
RI,2013,M11,100.046
RI,2013,M12,100.046
RI,2014,M01,98.618
RI,2014,M02,98.618
RI,2014,M03,98.618
RI,2014,M04,98.618
RI,2014,M05,98.618
RI,2014,M06,98.618
RI,2014,M07,98.618
RI,2014,M08,98.618
RI,2014,M09,98.618
RI,2014,M10,98.618
RI,2014,M11,98.618
RI,2014,M12,98.618
RI,2015,M01,98.912
RI,2015,M02,98.912
RI,2015,M03,98.912
RI,2015,M04,98.912
RI,2015,M05,98.912
RI,2015,M06,98.912
RI,2015,M07,98.912
RI,2015,M08,98.912
RI,2015,M09,98.912
RI,2015,M10,98.912
RI,2015,M11,98.912
RI,2015,M12,98.912
RI,2016,M01,100.692
RI,2016,M02,100.692
RI,2016,M03,100.692
RI,2016,M04,100.692
RI,2016,M05,100.692
RI,2016,M06,100.692
RI,2016,M07,100.692
RI,2016,M08,100.692
RI,2016,M09,100.692
RI,2016,M10,100.692
RI,2016,M11,100.692
RI,2016,M12,100.692
RI,2017,M01,99.253
RI,2017,M02,99.253
RI,2017,M03,99.253
RI,2017,M04,99.253
RI,2017,M05,99.253
RI,2017,M06,99.253
RI,2017,M07,99.253
RI,2017,M08,99.253
RI,2017,M09,99.253
RI,2017,M10,99.253
RI,2017,M11,99.253
RI,2017,M12,99.253
RI,2018,M01,97.33
RI,2018,M02,97.33
RI,2018,M03,97.33
RI,2018,M04,97.33
RI,2018,M05,97.33
RI,2018,M06,97.33
RI,2018,M07,97.33
RI,2018,M08,97.33
RI,2018,M09,97.33
RI,2018,M10,97.33
RI,2018,M11,97.33
RI,2018,M12,97.33
RI,2019,M01,98.824
RI,2019,M02,98.824
RI,2019,M03,98.824
RI,2019,M04,98.824
RI,2019,M05,98.824
RI,2019,M06,98.824
RI,2019,M07,98.824
RI,2019,M08,98.824
RI,2019,M09,98.824
RI,2019,M10,98.824
RI,2019,M11,98.824
RI,2019,M12,98.824
RI,2020,M01,103.866
RI,2020,M02,103.866
RI,2020,M03,103.866
RI,2020,M04,103.866
RI,2020,M05,103.866
RI,2020,M06,103.866
RI,2020,M07,103.866
RI,2020,M08,103.866
RI,2020,M09,103.866
RI,2020,M10,103.866
RI,2020,M11,103.866
RI,2020,M12,103.866
RI,2021,M01,103.044
RI,2021,M02,103.044
RI,2021,M03,103.044
RI,2021,M04,103.044
RI,2021,M05,103.044
RI,2021,M06,103.044
RI,2021,M07,103.044
RI,2021,M08,103.044
RI,2021,M09,103.044
RI,2021,M10,103.044
RI,2021,M11,103.044
RI,2021,M12,103.044
RI,2022,M01,NA
RI,2022,M02,NA
RI,2022,M03,NA
RI,2022,M04,NA
RI,2022,M05,NA
RI,2022,M06,NA
RI,2022,M07,NA
RI,2022,M08,NA
RI,2022,M09,NA
RI,2022,M10,NA
RI,2022,M11,NA
RI,2022,M12,NA
SC,2012,M01,100
SC,2012,M02,100
SC,2012,M03,100
SC,2012,M04,100
SC,2012,M05,100
SC,2012,M06,100
SC,2012,M07,100
SC,2012,M08,100
SC,2012,M09,100
SC,2012,M10,100
SC,2012,M11,100
SC,2012,M12,100
SC,2013,M01,99.541
SC,2013,M02,99.541
SC,2013,M03,99.541
SC,2013,M04,99.541
SC,2013,M05,99.541
SC,2013,M06,99.541
SC,2013,M07,99.541
SC,2013,M08,99.541
SC,2013,M09,99.541
SC,2013,M10,99.541
SC,2013,M11,99.541
SC,2013,M12,99.541
SC,2014,M01,102.326
SC,2014,M02,102.326
SC,2014,M03,102.326
SC,2014,M04,102.326
SC,2014,M05,102.326
SC,2014,M06,102.326
SC,2014,M07,102.326
SC,2014,M08,102.326
SC,2014,M09,102.326
SC,2014,M10,102.326
SC,2014,M11,102.326
SC,2014,M12,102.326
SC,2015,M01,101.237
SC,2015,M02,101.237
SC,2015,M03,101.237
SC,2015,M04,101.237
SC,2015,M05,101.237
SC,2015,M06,101.237
SC,2015,M07,101.237
SC,2015,M08,101.237
SC,2015,M09,101.237
SC,2015,M10,101.237
SC,2015,M11,101.237
SC,2015,M12,101.237
SC,2016,M01,102.64
SC,2016,M02,102.64
SC,2016,M03,102.64
SC,2016,M04,102.64
SC,2016,M05,102.64
SC,2016,M06,102.64
SC,2016,M07,102.64
SC,2016,M08,102.64
SC,2016,M09,102.64
SC,2016,M10,102.64
SC,2016,M11,102.64
SC,2016,M12,102.64
SC,2017,M01,103.211
SC,2017,M02,103.211
SC,2017,M03,103.211
SC,2017,M04,103.211
SC,2017,M05,103.211
SC,2017,M06,103.211
SC,2017,M07,103.211
SC,2017,M08,103.211
SC,2017,M09,103.211
SC,2017,M10,103.211
SC,2017,M11,103.211
SC,2017,M12,103.211
SC,2018,M01,103.91
SC,2018,M02,103.91
SC,2018,M03,103.91
SC,2018,M04,103.91
SC,2018,M05,103.91
SC,2018,M06,103.91
SC,2018,M07,103.91
SC,2018,M08,103.91
SC,2018,M09,103.91
SC,2018,M10,103.91
SC,2018,M11,103.91
SC,2018,M12,103.91
SC,2019,M01,105.177
SC,2019,M02,105.177
SC,2019,M03,105.177
SC,2019,M04,105.177
SC,2019,M05,105.177
SC,2019,M06,105.177
SC,2019,M07,105.177
SC,2019,M08,105.177
SC,2019,M09,105.177
SC,2019,M10,105.177
SC,2019,M11,105.177
SC,2019,M12,105.177
SC,2020,M01,109.582
SC,2020,M02,109.582
SC,2020,M03,109.582
SC,2020,M04,109.582
SC,2020,M05,109.582
SC,2020,M06,109.582
SC,2020,M07,109.582
SC,2020,M08,109.582
SC,2020,M09,109.582
SC,2020,M10,109.582
SC,2020,M11,109.582
SC,2020,M12,109.582
SC,2021,M01,110.376
SC,2021,M02,110.376
SC,2021,M03,110.376
SC,2021,M04,110.376
SC,2021,M05,110.376
SC,2021,M06,110.376
SC,2021,M07,110.376
SC,2021,M08,110.376
SC,2021,M09,110.376
SC,2021,M10,110.376
SC,2021,M11,110.376
SC,2021,M12,110.376
SC,2022,M01,NA
SC,2022,M02,NA
SC,2022,M03,NA
SC,2022,M04,NA
SC,2022,M05,NA
SC,2022,M06,NA
SC,2022,M07,NA
SC,2022,M08,NA
SC,2022,M09,NA
SC,2022,M10,NA
SC,2022,M11,NA
SC,2022,M12,NA
SD,2012,M01,100
SD,2012,M02,100
SD,2012,M03,100
SD,2012,M04,100
SD,2012,M05,100
SD,2012,M06,100
SD,2012,M07,100
SD,2012,M08,100
SD,2012,M09,100
SD,2012,M10,100
SD,2012,M11,100
SD,2012,M12,100
SD,2013,M01,98.668
SD,2013,M02,98.668
SD,2013,M03,98.668
SD,2013,M04,98.668
SD,2013,M05,98.668
SD,2013,M06,98.668
SD,2013,M07,98.668
SD,2013,M08,98.668
SD,2013,M09,98.668
SD,2013,M10,98.668
SD,2013,M11,98.668
SD,2013,M12,98.668
SD,2014,M01,102.231
SD,2014,M02,102.231
SD,2014,M03,102.231
SD,2014,M04,102.231
SD,2014,M05,102.231
SD,2014,M06,102.231
SD,2014,M07,102.231
SD,2014,M08,102.231
SD,2014,M09,102.231
SD,2014,M10,102.231
SD,2014,M11,102.231
SD,2014,M12,102.231
SD,2015,M01,103.199
SD,2015,M02,103.199
SD,2015,M03,103.199
SD,2015,M04,103.199
SD,2015,M05,103.199
SD,2015,M06,103.199
SD,2015,M07,103.199
SD,2015,M08,103.199
SD,2015,M09,103.199
SD,2015,M10,103.199
SD,2015,M11,103.199
SD,2015,M12,103.199
SD,2016,M01,103.029
SD,2016,M02,103.029
SD,2016,M03,103.029
SD,2016,M04,103.029
SD,2016,M05,103.029
SD,2016,M06,103.029
SD,2016,M07,103.029
SD,2016,M08,103.029
SD,2016,M09,103.029
SD,2016,M10,103.029
SD,2016,M11,103.029
SD,2016,M12,103.029
SD,2017,M01,103.464
SD,2017,M02,103.464
SD,2017,M03,103.464
SD,2017,M04,103.464
SD,2017,M05,103.464
SD,2017,M06,103.464
SD,2017,M07,103.464
SD,2017,M08,103.464
SD,2017,M09,103.464
SD,2017,M10,103.464
SD,2017,M11,103.464
SD,2017,M12,103.464
SD,2018,M01,103.8
SD,2018,M02,103.8
SD,2018,M03,103.8
SD,2018,M04,103.8
SD,2018,M05,103.8
SD,2018,M06,103.8
SD,2018,M07,103.8
SD,2018,M08,103.8
SD,2018,M09,103.8
SD,2018,M10,103.8
SD,2018,M11,103.8
SD,2018,M12,103.8
SD,2019,M01,103.822
SD,2019,M02,103.822
SD,2019,M03,103.822
SD,2019,M04,103.822
SD,2019,M05,103.822
SD,2019,M06,103.822
SD,2019,M07,103.822
SD,2019,M08,103.822
SD,2019,M09,103.822
SD,2019,M10,103.822
SD,2019,M11,103.822
SD,2019,M12,103.822
SD,2020,M01,102.96
SD,2020,M02,102.96
SD,2020,M03,102.96
SD,2020,M04,102.96
SD,2020,M05,102.96
SD,2020,M06,102.96
SD,2020,M07,102.96
SD,2020,M08,102.96
SD,2020,M09,102.96
SD,2020,M10,102.96
SD,2020,M11,102.96
SD,2020,M12,102.96
SD,2021,M01,105.057
SD,2021,M02,105.057
SD,2021,M03,105.057
SD,2021,M04,105.057
SD,2021,M05,105.057
SD,2021,M06,105.057
SD,2021,M07,105.057
SD,2021,M08,105.057
SD,2021,M09,105.057
SD,2021,M10,105.057
SD,2021,M11,105.057
SD,2021,M12,105.057
SD,2022,M01,NA
SD,2022,M02,NA
SD,2022,M03,NA
SD,2022,M04,NA
SD,2022,M05,NA
SD,2022,M06,NA
SD,2022,M07,NA
SD,2022,M08,NA
SD,2022,M09,NA
SD,2022,M10,NA
SD,2022,M11,NA
SD,2022,M12,NA
TN,2012,M01,100
TN,2012,M02,100
TN,2012,M03,100
TN,2012,M04,100
TN,2012,M05,100
TN,2012,M06,100
TN,2012,M07,100
TN,2012,M08,100
TN,2012,M09,100
TN,2012,M10,100
TN,2012,M11,100
TN,2012,M12,100
TN,2013,M01,99.349
TN,2013,M02,99.349
TN,2013,M03,99.349
TN,2013,M04,99.349
TN,2013,M05,99.349
TN,2013,M06,99.349
TN,2013,M07,99.349
TN,2013,M08,99.349
TN,2013,M09,99.349
TN,2013,M10,99.349
TN,2013,M11,99.349
TN,2013,M12,99.349
TN,2014,M01,98.522
TN,2014,M02,98.522
TN,2014,M03,98.522
TN,2014,M04,98.522
TN,2014,M05,98.522
TN,2014,M06,98.522
TN,2014,M07,98.522
TN,2014,M08,98.522
TN,2014,M09,98.522
TN,2014,M10,98.522
TN,2014,M11,98.522
TN,2014,M12,98.522
TN,2015,M01,100.948
TN,2015,M02,100.948
TN,2015,M03,100.948
TN,2015,M04,100.948
TN,2015,M05,100.948
TN,2015,M06,100.948
TN,2015,M07,100.948
TN,2015,M08,100.948
TN,2015,M09,100.948
TN,2015,M10,100.948
TN,2015,M11,100.948
TN,2015,M12,100.948
TN,2016,M01,98.928
TN,2016,M02,98.928
TN,2016,M03,98.928
TN,2016,M04,98.928
TN,2016,M05,98.928
TN,2016,M06,98.928
TN,2016,M07,98.928
TN,2016,M08,98.928
TN,2016,M09,98.928
TN,2016,M10,98.928
TN,2016,M11,98.928
TN,2016,M12,98.928
TN,2017,M01,100.381
TN,2017,M02,100.381
TN,2017,M03,100.381
TN,2017,M04,100.381
TN,2017,M05,100.381
TN,2017,M06,100.381
TN,2017,M07,100.381
TN,2017,M08,100.381
TN,2017,M09,100.381
TN,2017,M10,100.381
TN,2017,M11,100.381
TN,2017,M12,100.381
TN,2018,M01,100.105
TN,2018,M02,100.105
TN,2018,M03,100.105
TN,2018,M04,100.105
TN,2018,M05,100.105
TN,2018,M06,100.105
TN,2018,M07,100.105
TN,2018,M08,100.105
