Time	GDP	Prod	UI	UR
2012-01-01	0.0	0.0	0.0	0.5000000000000001
2012-02-01	0.9560363958596422	0.3421476160109233	0.35121048577587805	0.4821428571428573
2012-03-01	0.9564628182461391	0.3421476160109233	0.3502562374293756	0.4642857142857143
2012-04-01	0.9579533781301537	0.3421476160109233	0.30918241684274245	0.4642857142857143
2012-05-01	0.9613956207897824	0.3421476160109233	0.2866435399010754	0.4642857142857143
2012-06-01	0.9604769390504828	0.3421476160109233	0.2694175540610153	0.4642857142857143
2012-07-01	0.9538973865404812	0.3421476160109233	0.4129754410944489	0.4464285714285715
2012-08-01	0.9495220473010344	0.3421476160109233	0.32216906929578293	0.4464285714285715
2012-09-01	0.9498716373293195	0.3421476160109233	0.34436576703066163	0.4285714285714287
2012-10-01	0.962302937284262	0.3421476160109233	0.4773703735547706	0.4107142857142857
2012-11-01	0.9674976668951065	0.3421476160109233	0.6864583570742189	0.3928571428571429
2012-12-01	0.9667603944216476	0.3421476160109233	0.4886668894604335	0.3928571428571429
2013-01-01	0.9784503494460529	0.27692771593981574	0.47105505136552395	0.375
2013-02-01	0.9758370388042465	0.3421476160109233	0.47863872830517895	0.3571428571428572
2013-03-01	0.98278549813395	0.3421476160109233	0.3382945366090688	0.3392857142857144
2013-04-01	0.963285141068538	0.3421476160109233	0.2658801719997664	0.3214285714285714
2013-05-01	0.9612220063132355	0.3421476160109233	0.22875633627786818	0.3035714285714286
2013-06-01	0.9590641066595795	0.3421476160109233	0.2765913552632273	0.3035714285714286
2013-07-01	0.9702494435094852	0.3421476160109233	0.31649013082272287	0.2857142857142857
2013-08-01	0.9698093943954852	0.3421476160109233	0.34499341561014313	0.2857142857142857
2013-09-01	0.9714217590129046	0.3421476160109233	0.32893454280407813	0.2857142857142857
2013-10-01	0.9621653639163389	0.3421476160109233	0.42222456439305905	0.2857142857142857
2013-11-01	0.9623486274303265	0.3421476160109233	0.6630003563439864	0.2857142857142857
2013-12-01	0.9617339414786856	0.3421476160109233	0.579637897505874	0.2857142857142857
2014-01-01	0.9684025888869958	0.1922834021159109	0.4431901237846765	0.2678571428571429
2014-02-01	0.9702610339044968	0.3421476160109233	0.4346372793957538	0.2500000000000001
2014-03-01	0.9682280514582856	0.3421476160109233	0.29150932888143893	0.2500000000000001
2014-04-01	0.9739255276561704	0.3421476160109233	0.23843873242951916	0.2500000000000001
2014-05-01	0.9741652594617043	0.3421476160109233	0.19144488998153897	0.2500000000000001
2014-06-01	0.9749444651391554	0.3421476160109233	0.27638135077891823	0.2500000000000001
2014-07-01	0.9677488090516179	0.3421476160109233	0.3424212900838382	0.2500000000000001
2014-08-01	0.9700663676279675	0.3421476160109233	0.36869912287903917	0.2500000000000001
2014-09-01	0.9695195042034408	0.3421476160109233	0.24893675270399213	0.2500000000000001
2014-10-01	0.9610310825184962	0.3421476160109233	0.46672395724649823	0.2321428571428571
2014-11-01	0.9617397711285967	0.3421476160109233	0.7371490029371756	0.1964285714285714
2014-12-01	0.962810347313493	0.3421476160109233	0.5181573665703566	0.1785714285714286
2015-01-01	0.956794460510838	1.0	0.5481063142423389	0.1607142857142857
2015-02-01	0.9476509551944623	0.3421476160109233	0.5115360706820947	0.1607142857142857
2015-03-01	0.947070520694252	0.3421476160109233	0.475511205955931	0.1785714285714286
2015-04-01	0.9633202224988429	0.3421476160109233	0.29535940802108257	0.1964285714285714
2015-05-01	0.961005418363056	0.3421476160109233	0.36553831795072417	0.2142857142857143
2015-06-01	0.9616451484679976	0.3421476160109233	0.35956817069428376	0.2142857142857143
2015-07-01	0.9638258005144053	0.3421476160109233	0.3385538514773206	0.2142857142857143
2015-08-01	0.9649833538931701	0.3421476160109233	0.3248192907542507	0.2142857142857143
2015-09-01	0.9671077166684295	0.3421476160109233	0.2850343922786324	0.2321428571428571
2015-10-01	0.9534567833280978	0.3421476160109233	0.39827131592035553	0.2321428571428571
2015-11-01	0.9522528341442674	0.3421476160109233	0.6537766008579592	0.2678571428571429
2015-12-01	0.9541549173944716	0.3421476160109233	0.5684989074315159	0.3035714285714286
2016-01-01	0.9484596875688093	0.5330320656537937	0.5126163945250861	0.3571428571428572
2016-02-01	0.9498610974036067	0.3421476160109233	0.5210525613545941	0.4107142857142857
2016-03-01	0.9454560672748888	0.3421476160109233	0.39597235242419637	0.4464285714285715
2016-04-01	0.9592943231448969	0.3421476160109233	0.3902381630493723	0.4821428571428573
2016-05-01	0.9618830509838461	0.3421476160109233	0.34101927046875785	0.4821428571428573
2016-06-01	0.9612784792250693	0.3421476160109233	0.26721537795668787	0.4642857142857143
2016-07-01	0.9629846610819672	0.3421476160109233	0.3212123957207271	0.4285714285714287
2016-08-01	0.9614325065259063	0.3421476160109233	0.2989319172244831	0.4107142857142857
2016-09-01	0.9610878922417799	0.3421476160109233	0.2725605443744428	0.3928571428571429
2016-10-01	0.9635179919376123	0.3421476160109233	0.3555399129974013	0.3928571428571429
2016-11-01	0.966122864529547	0.3421476160109233	0.5364262918134572	0.375
2016-12-01	0.9640695942673867	0.3421476160109233	0.5044696881392869	0.3571428571428572
2017-01-01	0.9714023542986143	0.0	0.5551077215865383	0.3214285714285714
2017-02-01	0.9744434683472489	0.3421476160109233	0.32780825380945994	0.2857142857142857
2017-03-01	0.9773495210543127	0.3421476160109233	0.28182607412651833	0.2500000000000001
2017-04-01	0.9703151204545157	0.3421476160109233	0.19884608845467858	0.2142857142857143
2017-05-01	0.9738219947454925	0.3421476160109233	0.24584206384772297	0.1964285714285714
