State,Year,Period,Supply_6
AL,2016,M11,638.5461727
AL,2016,M12,640.7915719
AL,2017,M01,643.34073
AL,2017,M02,645.8920672
AL,2017,M03,648.4455836
AL,2017,M04,649.6179149
AL,2017,M05,650.7829048
AL,2017,M06,651.9405534
AL,2017,M07,653.1592294
AL,2017,M08,654.3710298
AL,2017,M09,655.5759545
AL,2017,M10,657.6116031
AL,2017,M11,659.6460239
AL,2017,M12,661.6792169
AL,2018,M01,664.6222245
AL,2018,M02,667.5652369
AL,2018,M03,670.5082543
AL,2018,M04,672.2916534
AL,2018,M05,674.064924
AL,2018,M06,675.8280661
AL,2018,M07,677.3702981
AL,2018,M08,678.9005834
AL,2018,M09,680.4189223
AL,2018,M10,684.2247939
AL,2018,M11,688.0382996
AL,2018,M12,691.8594393
AL,2019,M01,694.0831705
AL,2019,M02,696.3063117
AL,2019,M03,698.5288632
AL,2019,M04,699.8245028
AL,2019,M05,701.1134425
AL,2019,M06,702.3956823
AL,2019,M07,704.3923212
AL,2019,M08,706.3869701
AL,2019,M09,708.3796288
AL,2019,M10,709.763481
AL,2019,M11,711.1414181
AL,2019,M12,712.5134402
AL,2020,M01,717.4406384
AL,2020,M02,722.3847042
AL,2020,M03,727.3456374
AL,2020,M04,731.3662595
AL,2020,M05,735.3967131
AL,2020,M06,739.4369981
AL,2020,M07,745.1244638
AL,2020,M08,750.8336655
AL,2020,M09,756.5646033
AL,2020,M10,756.9283105
AL,2020,M11,757.274995
AL,2020,M12,757.604657
AL,2021,M01,765.8459118
AL,2021,M02,774.0748355
AL,2021,M03,782.2914281
AL,2021,M04,790.3009475
AL,2021,M05,798.2938222
AL,2021,M06,806.2700523
AL,2021,M07,813.8371359
AL,2021,M08,821.3791605
AL,2021,M09,828.896126
AL,2021,M10,837.0214671
AL,2021,M11,845.1349056
AL,2021,M12,853.2364414
AL,2022,M01,NA
AL,2022,M02,NA
AL,2022,M03,NA
AL,2022,M04,NA
AL,2022,M05,NA
AL,2022,M06,NA
AL,2022,M07,NA
AL,2022,M08,NA
AL,2022,M09,NA
AL,2022,M10,NA
AL,2022,M11,NA
AL,2022,M12,NA
AR,2012,M01,327.2411171
AR,2012,M02,327.0666199
AR,2012,M03,326.8866252
AR,2012,M04,327.3561735
AR,2012,M05,327.8236657
AR,2012,M06,328.2891018
AR,2012,M07,328.5005712
AR,2012,M08,328.7086715
AR,2012,M09,328.9134025
AR,2012,M10,329.1684516
AR,2012,M11,329.4204091
AR,2012,M12,329.6692752
AR,2013,M01,333.3461014
AR,2013,M02,337.0419269
AR,2013,M03,340.7567516
AR,2013,M04,341.7064303
AR,2013,M05,342.6526167
AR,2013,M06,343.5953109
AR,2013,M07,344.8468515
AR,2013,M08,346.0973929
AR,2013,M09,347.346935
AR,2013,M10,347.4654956
AR,2013,M11,347.5741444
AR,2013,M12,347.6728815
AR,2014,M01,349.2129876
AR,2014,M02,350.7555911
AR,2014,M03,352.300692
AR,2014,M04,352.6732894
AR,2014,M05,353.0406022
AR,2014,M06,353.4026304
AR,2014,M07,353.5601978
AR,2014,M08,353.7111744
AR,2014,M09,353.8555603
AR,2014,M10,354.9342814
AR,2014,M11,356.012522
AR,2014,M12,357.0902822
AR,2015,M01,355.8402769
AR,2015,M02,354.5823643
AR,2015,M03,353.3165446
AR,2015,M04,353.9129854
AR,2015,M05,354.5089859
AR,2015,M06,355.1045459
AR,2015,M07,356.1550394
AR,2015,M08,357.2068999
AR,2015,M09,358.2601273
AR,2015,M10,358.6702046
AR,2015,M11,359.0791061
AR,2015,M12,359.4868317
AR,2016,M01,359.5973861
AR,2016,M02,359.7001173
AR,2016,M03,359.7950253
AR,2016,M04,360.7097074
AR,2016,M05,361.6222178
AR,2016,M06,362.5325564
AR,2016,M07,362.728887
AR,2016,M08,362.9182342
AR,2016,M09,363.100598
AR,2016,M10,364.9029635
AR,2016,M11,366.7092329
AR,2016,M12,368.5194063
AR,2017,M01,368.9024368
AR,2017,M02,369.2791895
AR,2017,M03,369.6496644
AR,2017,M04,370.4864829
AR,2017,M05,371.3202763
AR,2017,M06,372.1510444
AR,2017,M07,372.8474611
AR,2017,M08,373.539958
AR,2017,M09,374.2285351
AR,2017,M10,375.4018849
AR,2017,M11,376.5746102
AR,2017,M12,377.7467109
AR,2018,M01,379.1669346
AR,2018,M02,380.5848597
AR,2018,M03,382.0004862
AR,2018,M04,382.5739034
AR,2018,M05,383.1376824
AR,2018,M06,383.6918233
AR,2018,M07,385.3219206
AR,2018,M08,386.9517434
AR,2018,M09,388.5812918
AR,2018,M10,390.5726123
AR,2018,M11,392.5667413
AR,2018,M12,394.5636787
AR,2019,M01,395.2333145
AR,2019,M02,395.8986265
AR,2019,M03,396.5596146
AR,2019,M04,396.8702059
AR,2019,M05,397.1741907
AR,2019,M06,397.4715688
AR,2019,M07,399.1047835
AR,2019,M08,400.7401596
AR,2019,M09,402.3776972
AR,2019,M10,403.9182901
AR,2019,M11,405.4604035
AR,2019,M12,407.0040373
AR,2020,M01,411.1709235
AR,2020,M02,415.3574967
AR,2020,M03,419.5637567
AR,2020,M04,424.3872555
AR,2020,M05,429.2348337
AR,2020,M06,434.1064914
AR,2020,M07,435.1584204
AR,2020,M08,436.2064818
AR,2020,M09,437.2506756
AR,2020,M10,437.8867716
AR,2020,M11,438.5160927
AR,2020,M12,439.1386389
AR,2021,M01,444.9427871
AR,2021,M02,450.7633218
AR,2021,M03,456.6002431
AR,2021,M04,461.3504683
AR,2021,M05,466.0926465
AR,2021,M06,470.8267778
AR,2021,M07,476.2941533
AR,2021,M08,481.7693736
AR,2021,M09,487.2524387
AR,2021,M10,491.1863779
AR,2021,M11,495.0958237
AR,2021,M12,498.9807759
AR,2022,M01,NA
AR,2022,M02,NA
AR,2022,M03,NA
AR,2022,M04,NA
AR,2022,M05,NA
AR,2022,M06,NA
AR,2022,M07,NA
AR,2022,M08,NA
AR,2022,M09,NA
AR,2022,M10,NA
AR,2022,M11,NA
AR,2022,M12,NA
AZ,2012,M01,813.3639587
AZ,2012,M02,813.8688841
AZ,2012,M03,814.3651029
AZ,2012,M04,816.7152566
AZ,2012,M05,819.0664891
AZ,2012,M06,821.4188006
AZ,2012,M07,821.6803878
AZ,2012,M08,821.9321504
AZ,2012,M09,822.1740884
AZ,2012,M10,824.4437137
AZ,2012,M11,826.7140524
AZ,2012,M12,828.9851047
AZ,2013,M01,831.2814645
AZ,2013,M02,833.5687711
AZ,2013,M03,835.8470245
AZ,2013,M04,839.0567768
AZ,2013,M05,842.2650741
AZ,2013,M06,845.4719163
AZ,2013,M07,847.8119143
AZ,2013,M08,850.1435499
AZ,2013,M09,852.4668233
AZ,2013,M10,855.0241902
AZ,2013,M11,857.5751071
AZ,2013,M12,860.119574
AZ,2014,M01,864.108683
AZ,2014,M02,868.1051677
AZ,2014,M03,872.1090282
AZ,2014,M04,872.452062
AZ,2014,M05,872.7781771
AZ,2014,M06,873.0873737
AZ,2014,M07,874.9475281
AZ,2014,M08,876.8010458
AZ,2014,M09,878.6479266
AZ,2014,M10,880.7849228
AZ,2014,M11,882.9172093
AZ,2014,M12,885.0447861
AZ,2015,M01,889.4719164
AZ,2015,M02,893.9096752
AZ,2015,M03,898.3580625
AZ,2015,M04,899.8309366
AZ,2015,M05,901.3025167
AZ,2015,M06,902.7728027
AZ,2015,M07,903.1378473
AZ,2015,M08,903.4972164
AZ,2015,M09,903.8509101
AZ,2015,M10,909.2586473
AZ,2015,M11,914.6806713
AZ,2015,M12,920.1169824
AZ,2016,M01,924.1934802
AZ,2016,M02,928.2761278
AZ,2016,M03,932.3649252
AZ,2016,M04,938.0438547
AZ,2016,M05,943.7397507
AZ,2016,M06,949.4526133
AZ,2016,M07,954.8400227
AZ,2016,M08,960.2420839
AZ,2016,M09,965.6587971
AZ,2016,M10,968.0763859
AZ,2016,M11,970.4884592
AZ,2016,M12,972.895017
AZ,2017,M01,979.5587147
AZ,2017,M02,986.2451459
AZ,2017,M03,992.9543108
AZ,2017,M04,996.7390379
AZ,2017,M05,1000.526216
AZ,2017,M06,1004.315844
AZ,2017,M07,1010.653869
AZ,2017,M08,1017.011687
AZ,2017,M09,1023.389298
AZ,2017,M10,1025.218881
AZ,2017,M11,1027.037457
AZ,2017,M12,1028.845025
AZ,2018,M01,1035.839281
AZ,2018,M02,1042.854955
AZ,2018,M03,1049.892049
AZ,2018,M04,1052.844591
AZ,2018,M05,1055.782672
AZ,2018,M06,1058.706292
AZ,2018,M07,1063.783882
AZ,2018,M08,1068.865715
AZ,2018,M09,1073.951791
AZ,2018,M10,1079.562563
AZ,2018,M11,1085.182009
AZ,2018,M12,1090.81013
AZ,2019,M01,1096.804931
AZ,2019,M02,1102.815382
AZ,2019,M03,1108.841484
AZ,2019,M04,1113.593432
AZ,2019,M05,1118.352524
AZ,2019,M06,1123.118758
AZ,2019,M07,1129.755643
AZ,2019,M08,1136.411843
AZ,2019,M09,1143.087356
AZ,2019,M10,1149.669216
AZ,2019,M11,1156.26966
AZ,2019,M12,1162.888687
AZ,2020,M01,1170.389454
AZ,2020,M02,1177.91373
AZ,2020,M03,1185.461516
AZ,2020,M04,1203.437179
AZ,2020,M05,1221.512833
AZ,2020,M06,1239.688476
AZ,2020,M07,1240.863012
AZ,2020,M08,1242.013202
AZ,2020,M09,1243.139045
AZ,2020,M10,1250.779517
AZ,2020,M11,1258.442671
AZ,2020,M12,1266.128509
AZ,2021,M01,1274.103612
AZ,2021,M02,1281.925269
AZ,2021,M03,1289.593481
AZ,2021,M04,1301.621433
AZ,2021,M05,1313.595908
AZ,2021,M06,1325.516904
AZ,2021,M07,1340.271095
AZ,2021,M08,1355.033692
AZ,2021,M09,1369.804695
AZ,2021,M10,1386.949771
AZ,2021,M11,1404.152388
AZ,2021,M12,1421.412547
AZ,2022,M01,NA
AZ,2022,M02,NA
AZ,2022,M03,NA
AZ,2022,M04,NA
AZ,2022,M05,NA
AZ,2022,M06,NA
AZ,2022,M07,NA
AZ,2022,M08,NA
AZ,2022,M09,NA
AZ,2022,M10,NA
AZ,2022,M11,NA
AZ,2022,M12,NA
CA,2012,M01,6234.524539
CA,2012,M02,6264.470532
CA,2012,M03,6294.487501
CA,2012,M04,6308.06084
CA,2012,M05,6321.618395
CA,2012,M06,6335.160166
CA,2012,M07,6360.454358
CA,2012,M08,6385.794109
CA,2012,M09,6411.179416
CA,2012,M10,6456.45465
CA,2012,M11,6501.878078
CA,2012,M12,6547.449698
CA,2013,M01,6554.281852
CA,2013,M02,6560.950057
CA,2013,M03,6567.454313
CA,2013,M04,6609.204957
CA,2013,M05,6651.077713
CA,2013,M06,6693.07258
CA,2013,M07,6728.891311
CA,2013,M08,6764.781882
CA,2013,M09,6800.744293
CA,2013,M10,6863.147791
CA,2013,M11,6925.831111
CA,2013,M12,6988.794252
CA,2014,M01,6995.090974
CA,2014,M02,7001.272925
CA,2014,M03,7007.340103
CA,2014,M04,7025.742808
CA,2014,M05,7044.113199
CA,2014,M06,7062.451277
CA,2014,M07,7099.695344
CA,2014,M08,7137.031292
CA,2014,M09,7174.45912
CA,2014,M10,7196.310188
CA,2014,M11,7218.151386
CA,2014,M12,7239.982712
CA,2015,M01,7290.099664
CA,2015,M02,7340.359398
CA,2015,M03,7390.761914
CA,2015,M04,7420.161745
CA,2015,M05,7449.619934
CA,2015,M06,7479.136478
CA,2015,M07,7491.330917
CA,2015,M08,7503.514732
CA,2015,M09,7515.687922
CA,2015,M10,7531.873606
CA,2015,M11,7548.064538
CA,2015,M12,7564.260718
CA,2016,M01,7616.975664
CA,2016,M02,7669.873652
CA,2016,M03,7722.954682
CA,2016,M04,7736.452401
CA,2016,M05,7749.861603
CA,2016,M06,7763.18229
CA,2016,M07,7807.169829
CA,2016,M08,7851.276746
CA,2016,M09,7895.503041
CA,2016,M10,7921.745881
CA,2016,M11,7947.98696
CA,2016,M12,7974.226277
CA,2017,M01,8013.531578
CA,2017,M02,8052.916726
CA,2017,M03,8092.381722
CA,2017,M04,8146.809786
CA,2017,M05,8201.420126
CA,2017,M06,8256.212743
CA,2017,M07,8305.452948
CA,2017,M08,8354.836365
CA,2017,M09,8404.362995
CA,2017,M10,8446.022672
CA,2017,M11,8487.77155
CA,2017,M12,8529.609628
CA,2018,M01,8547.736806
CA,2018,M02,8565.688633
CA,2018,M03,8583.465108
CA,2018,M04,8633.893833
CA,2018,M05,8684.43407
CA,2018,M06,8735.085818
CA,2018,M07,8779.02508
CA,2018,M08,8823.016994
CA,2018,M09,8867.061559
CA,2018,M10,8911.050828
CA,2018,M11,8955.09183
CA,2018,M12,8999.184564
CA,2019,M01,9024.435131
CA,2019,M02,9049.65355
CA,2019,M03,9074.83982
CA,2019,M04,9125.816805
CA,2019,M05,9176.931971
CA,2019,M06,9228.185316
CA,2019,M07,9255.297425
CA,2019,M08,9282.389135
CA,2019,M09,9309.460445
CA,2019,M10,9361.334748
CA,2019,M11,9413.349211
CA,2019,M12,9465.503834
CA,2020,M01,9491.514115
CA,2020,M02,9517.455282
CA,2020,M03,9543.327335
CA,2020,M04,9591.815382
CA,2020,M05,9640.40107
CA,2020,M06,9689.084399
CA,2020,M07,9722.663642
CA,2020,M08,9756.229999
CA,2020,M09,9789.783469
CA,2020,M10,9849.689305
CA,2020,M11,9909.77188
CA,2020,M12,9970.031193
CA,2021,M01,10088.34439
CA,2021,M02,10206.72119
CA,2021,M03,10325.1616
CA,2021,M04,10440.50134
CA,2021,M05,10555.83459
CA,2021,M06,10671.16136
CA,2021,M07,10799.56211
CA,2021,M08,10928.23679
CA,2021,M09,11057.1854
CA,2021,M10,11160.06261
CA,2021,M11,11262.66655
CA,2021,M12,11364.99724
CA,2022,M01,NA
CA,2022,M02,NA
CA,2022,M03,NA
CA,2022,M04,NA
CA,2022,M05,NA
CA,2022,M06,NA
CA,2022,M07,NA
CA,2022,M08,NA
CA,2022,M09,NA
CA,2022,M10,NA
CA,2022,M11,NA
CA,2022,M12,NA
CO,2012,M01,825.7414508
CO,2012,M02,826.9261806
CO,2012,M03,828.1056211
CO,2012,M04,830.3438982
CO,2012,M05,832.5824763
CO,2012,M06,834.8213554
CO,2012,M07,835.8983274
CO,2012,M08,836.9695424
CO,2012,M09,838.0350005
CO,2012,M10,842.4047311
CO,2012,M11,846.7858243
CO,2012,M12,851.1782802
CO,2013,M01,857.5364348
CO,2013,M02,863.9180065
CO,2013,M03,870.3229954
CO,2013,M04,874.4781308
CO,2013,M05,878.6383189
CO,2013,M06,882.8035597
CO,2013,M07,887.7127818
CO,2013,M08,892.6329546
CO,2013,M09,897.5640779
CO,2013,M10,901.144073
CO,2013,M11,904.7242757
CO,2013,M12,908.3046859
CO,2014,M01,914.9999895
CO,2014,M02,921.7196901
CO,2014,M03,928.4637876
CO,2014,M04,931.2106713
CO,2014,M05,933.955317
CO,2014,M06,936.6977246
CO,2014,M07,939.990124
CO,2014,M08,943.2839068
CO,2014,M09,946.579073
CO,2014,M10,952.3227984
CO,2014,M11,958.0837991
CO,2014,M12,963.8620749
CO,2015,M01,963.2013968
CO,2015,M02,962.530274
CO,2015,M03,961.8487066
CO,2015,M04,963.6902785
CO,2015,M05,965.5315213
CO,2015,M06,967.3724351
CO,2015,M07,969.1445488
CO,2015,M08,970.9160617
CO,2015,M09,972.6869738
CO,2015,M10,975.5903729
CO,2015,M11,978.4976416
CO,2015,M12,981.4087799
CO,2016,M01,981.4567696
CO,2016,M02,981.4816503
CO,2016,M03,981.4834222
CO,2016,M04,986.2167709
CO,2016,M05,990.9594798
CO,2016,M06,995.7115487
CO,2016,M07,1002.159244
CO,2016,M08,1008.627699
CO,2016,M09,1015.116912
CO,2016,M10,1021.205704
CO,2016,M11,1027.312437
CO,2016,M12,1033.437109
CO,2017,M01,1036.660413
CO,2017,M02,1039.881057
CO,2017,M03,1043.099042
CO,2017,M04,1047.264097
CO,2017,M05,1051.433029
CO,2017,M06,1055.605838
CO,2017,M07,1061.183491
CO,2017,M08,1066.774564
CO,2017,M09,1072.379057
CO,2017,M10,1077.449677
CO,2017,M11,1082.530027
CO,2017,M12,1087.620106
CO,2018,M01,1093.735473
CO,2018,M02,1099.862163
CO,2018,M03,1106.000175
CO,2018,M04,1110.841145
CO,2018,M05,1115.682004
CO,2018,M06,1120.522753
CO,2018,M07,1125.564893
CO,2018,M08,1130.608661
CO,2018,M09,1135.654057
CO,2018,M10,1143.125679
CO,2018,M11,1150.619575
CO,2018,M12,1158.135745
CO,2019,M01,1162.711731
CO,2019,M02,1167.292416
CO,2019,M03,1171.8778
CO,2019,M04,1178.998919
CO,2019,M05,1186.141432
CO,2019,M06,1193.305339
CO,2019,M07,1201.275117
CO,2019,M08,1209.271414
CO,2019,M09,1217.294227
CO,2019,M10,1219.954965
CO,2019,M11,1222.607367
CO,2019,M12,1225.251433
CO,2020,M01,1233.225129
CO,2020,M02,1241.224121
CO,2020,M03,1249.248407
CO,2020,M04,1252.95763
CO,2020,M05,1256.660242
CO,2020,M06,1260.356244
CO,2020,M07,1262.501791
CO,2020,M08,1264.629503
CO,2020,M09,1266.73938
CO,2020,M10,1269.557247
CO,2020,M11,1272.362499
CO,2020,M12,1275.155136
CO,2021,M01,1294.481628
CO,2021,M02,1313.912352
CO,2021,M03,1333.447311
CO,2021,M04,1347.977186
CO,2021,M05,1362.498122
CO,2021,M06,1377.01012
CO,2021,M07,1392.927289
CO,2021,M08,1408.865836
CO,2021,M09,1424.825759
CO,2021,M10,1443.580957
CO,2021,M11,1462.415145
CO,2021,M12,1481.328324
CO,2022,M01,NA
CO,2022,M02,NA
CO,2022,M03,NA
CO,2022,M04,NA
CO,2022,M05,NA
CO,2022,M06,NA
CO,2022,M07,NA
CO,2022,M08,NA
CO,2022,M09,NA
CO,2022,M10,NA
CO,2022,M11,NA
CO,2022,M12,NA
CT,2012,M01,718.670605
CT,2012,M02,720.6628753
CT,2012,M03,722.6556183
CT,2012,M04,724.4501925
CT,2012,M05,726.2441958
CT,2012,M06,728.0376281
CT,2012,M07,728.930071
CT,2012,M08,729.8172496
CT,2012,M09,730.6991638
CT,2012,M10,732.4265475
CT,2012,M11,734.1530668
CT,2012,M12,735.8787218
CT,2013,M01,733.5345527
CT,2013,M02,731.1465083
CT,2013,M03,728.7145886
CT,2013,M04,730.049683
CT,2013,M05,731.371688
CT,2013,M06,732.6806038
CT,2013,M07,734.9172101
CT,2013,M08,737.148236
CT,2013,M09,739.3736817
CT,2013,M10,740.0871603
CT,2013,M11,740.7831772
CT,2013,M12,741.4617326
CT,2014,M01,740.5281451
CT,2014,M02,739.5716672
CT,2014,M03,738.5922988
CT,2014,M04,740.9243738
CT,2014,M05,743.2556416
CT,2014,M06,745.5861021
CT,2014,M07,748.4070775
CT,2014,M08,751.2304677
CT,2014,M09,754.0562725
CT,2014,M10,759.2146902
CT,2014,M11,764.3906548
CT,2014,M12,769.5841663
CT,2015,M01,773.6262786
CT,2015,M02,777.6784061
CT,2015,M03,781.7405489
CT,2015,M04,782.9307235
CT,2015,M05,784.1194067
CT,2015,M06,785.3065986
CT,2015,M07,785.0876043
CT,2015,M08,784.8615437
CT,2015,M09,784.6284166
CT,2015,M10,786.4934426
CT,2015,M11,788.359708
CT,2015,M12,790.2272129
CT,2016,M01,793.3267381
CT,2016,M02,796.4287747
CT,2016,M03,799.5333227
CT,2016,M04,800.4533148
CT,2016,M05,801.3608831
CT,2016,M06,802.2560277
CT,2016,M07,802.9847438
CT,2016,M08,803.6999951
CT,2016,M09,804.4017816
CT,2016,M10,806.6776767
CT,2016,M11,808.9507307
CT,2016,M12,811.2209436
CT,2017,M01,811.4469305
CT,2017,M02,811.6548061
CT,2017,M03,811.8445705
CT,2017,M04,817.8084388
CT,2017,M05,823.7940588
CT,2017,M06,829.8014305
CT,2017,M07,831.467557
CT,2017,M08,833.1257151
CT,2017,M09,834.775905
CT,2017,M10,834.7059156
CT,2017,M11,834.6164125
CT,2017,M12,834.5073958
CT,2018,M01,836.3661734
CT,2018,M02,838.2085503
CT,2018,M03,840.0345266
CT,2018,M04,839.6924751
CT,2018,M05,839.3152209
CT,2018,M06,838.9027642
CT,2018,M07,845.0815304
CT,2018,M08,851.2822497
CT,2018,M09,857.504922
CT,2018,M10,859.3613602
CT,2018,M11,861.2023848
CT,2018,M12,863.027996
CT,2019,M01,866.4201516
CT,2019,M02,869.8156902
CT,2019,M03,873.214612
CT,2019,M04,874.6550197
CT,2019,M05,876.0858698
CT,2019,M06,877.5071622
CT,2019,M07,878.3504738
CT,2019,M08,879.1805151
CT,2019,M09,879.9972862
CT,2019,M10,881.8066697
CT,2019,M11,883.6092891
CT,2019,M12,885.4051444
CT,2020,M01,883.8585937
CT,2020,M02,882.275999
CT,2020,M03,880.6573601
CT,2020,M04,883.5204104
CT,2020,M05,886.3806257
CT,2020,M06,889.238006
CT,2020,M07,890.6573849
CT,2020,M08,892.0634941
CT,2020,M09,893.4563337
CT,2020,M10,896.5987985
CT,2020,M11,899.7406728
CT,2020,M12,902.8819566
CT,2021,M01,908.0609136
CT,2021,M02,913.1188059
CT,2021,M03,918.0556333
CT,2021,M04,928.8088695
CT,2021,M05,939.5725569
CT,2021,M06,950.3466954
CT,2021,M07,959.0046602
CT,2021,M08,967.6274857
CT,2021,M09,976.2151722
CT,2021,M10,982.9061536
CT,2021,M11,989.5233312
CT,2021,M12,996.0667049
CT,2022,M01,NA
CT,2022,M02,NA
CT,2022,M03,NA
CT,2022,M04,NA
CT,2022,M05,NA
CT,2022,M06,NA
CT,2022,M07,NA
CT,2022,M08,NA
CT,2022,M09,NA
CT,2022,M10,NA
CT,2022,M11,NA
CT,2022,M12,NA
DE,2012,M01,189.9353943
DE,2012,M02,190.8020086
DE,2012,M03,191.6705439
DE,2012,M04,190.9207412
DE,2012,M05,190.1643474
DE,2012,M06,189.4013624
DE,2012,M07,189.0886885
DE,2012,M08,188.7718051
DE,2012,M09,188.4507121
DE,2012,M10,187.4873953
DE,2012,M11,186.516569
DE,2012,M12,185.5382334
DE,2013,M01,184.8303717
DE,2013,M02,184.1104923
DE,2013,M03,183.3785952
DE,2013,M04,183.9461717
DE,2013,M05,184.5123253
DE,2013,M06,185.0770561
DE,2013,M07,185.7865635
