Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,1.4697074154936525,-0.4136605444766056,108293.47771594726,30985.0,81770.56700255678,8972.527197072242,21575.575274477367,51222.4895974332,30548.10247154961,142036.0,133744.0,100.4235391,99.595,99.735,AR,2012-03-01
2012-04-01,0.6187288948951004,-0.08237625302765356,108332.79928437406,29200.0,81850.64653302095,8993.184200161546,21588.728896721608,51268.76681419773,30581.913096883127,141899.0,133827.0,100.5903214,99.746,99.866,AR,2012-04-01
2012-05-01,-1.9056760309112102,0.03700111212869245,108636.01125435268,29372.0,82130.09837533663,9035.74459837868,21654.469996190623,51439.92555018676,30690.214594569337,142206.0,133935.0,100.3822825,99.847,99.754,AR,2012-05-01
2012-06-01,-1.0507370371162261,-0.20620788100841742,108872.16159833106,30731.0,82358.93244002247,9072.755355853324,21706.85228275696,51579.37494985156,30779.60763861029,142391.0,134007.0,100.2993302,99.95,99.704,AR,2012-06-01
2012-07-01,-0.24900335873320184,-0.08838875551090276,108872.30131675658,32565.0,82516.78530846872,9101.948399171177,21740.525365951475,51674.37002874143,30842.47376512262,142292.0,134153.0,100.3282977,100.053,99.74,AR,2012-07-01
2012-08-01,2.4895214224469533,0.2863629251608618,108547.15629944242,31295.0,82427.5126988092,9103.838787575987,21709.118161378967,51614.62236655838,30812.956948954983,142291.0,134330.0,100.9111577,100.116,100.075,AR,2012-08-01
2012-09-01,1.7766448460485862,0.7543076595206802,108257.60368204504,29305.0,82364.26443778082,9108.52867631676,21684.615307982745,51571.19517030455,30793.143984299502,143044.0,134512.0,101.3926317,100.24,100.379,AR,2012-09-01
2012-10-01,1.4329833280354434,1.0652945749776033,107962.39458863492,29344.0,82306.30299538792,9113.733358496307,21661.55129771447,51531.10111213753,30775.284656210748,143431.0,134671.0,101.6660668,100.482,100.677,AR,2012-10-01
2012-11-01,-2.054905152691036,0.8999832344203901,108060.61087974238,30062.0,82547.89167304446,9152.08049644333,21717.34139092924,51678.56089746772,30869.4218873726,143333.0,134834.0,101.4953345,100.591,100.609,AR,2012-11-01
2012-12-01,-1.1098793380463041,0.43795084343205065,108103.04891990498,33494.0,82747.01022934001,9185.728629228675,21761.95162685276,51799.42938375434,30947.68025608144,143330.0,135075.0,101.4830453,100.664,100.593,AR,2012-12-01
2013-01-01,1.296878976069924,0.6272039019797886,109126.8384480806,36244.0,82746.22884565142,9199.607422914987,21747.48066053489,51799.23171308472,30947.088083449948,143292.0,135265.0,101.6840618,100.871,100.787,AR,2013-01-01
2013-02-01,2.7567842055243807,0.9485870563593097,109956.14035087689,32348.0,82602.30073681571,9197.493640186118,21695.467067367925,51709.42241027057,30892.96070755397,143362.0,135544.0,102.2361988,100.992,101.156,AR,2013-02-01
2013-03-01,-2.2634078897576018,0.9518175374684992,111329.89517238647,28599.0,82869.17335656237,9241.088662977738,21751.38334834642,51876.7755857577,30992.47201132416,143316.0,135689.0,101.9487188,101.085,101.023,AR,2013-03-01
2013-04-01,-1.2598261051262711,0.46047386577767,111434.2275585146,27038.0,83092.27558514294,9279.831721878794,21795.781159190537,52016.728747292254,31075.612881069403,143635.0,135876.0,101.735852,101.163,100.944,AR,2013-04-01
2013-05-01,0.3405691225726106,0.3055755006868278,111378.60937860904,27373.0,83196.12744612742,9305.25855525856,21808.896808896843,52082.0298320298,31114.155364155333,143882.0,136091.0,101.7779865,101.272,101.01,AR,2013-05-01
2013-06-01,1.6148776757733254,0.5955294914674265,111155.90548069704,28887.0,83174.7638993164,9316.641640652784,21789.22827676137,52068.9433753507,31105.86991741416,143999.0,136269.0,102.0202597,101.438,101.228,AR,2013-06-01
2013-07-01,0.5583215666613115,0.7498449878269594,111447.89549499772,28825.0,83228.97139399206,9336.442896514523,21789.404792443616,52103.164815070646,31125.84768895821,144264.0,136391.0,102.2199594,101.567,101.354,AR,2013-07-01
2013-08-01,0.7961243849884603,0.8236852194673207,111706.13732637175,27711.0,83258.43102485794,9353.429875545926,21783.1412340328,52121.89275276652,31136.57110957866,144326.0,136635.0,102.4639882,101.685,101.51,AR,2013-08-01
2013-09-01,-0.33352154810841794,0.7956425244604799,112091.48202855737,25569.0,83382.93943870014,9381.068439192515,21801.772525849334,52200.12309207286,31182.840965041847,144418.0,136819.0,102.5026115,101.799,101.55,AR,2013-09-01
2013-10-01,0.8637493067410837,0.9243068580337698,111987.7378213828,24986.0,83398.98612558414,9396.47601633209,21792.073822116454,52210.4526716607,31188.549838448616,143537.0,137039.0,102.557474,102.015,101.722,AR,2013-10-01
2013-11-01,0.8013376706711008,0.8505120949952109,111898.62028575788,27158.0,83425.6223764326,9413.032524873795,21785.18729367272,52227.41073736349,31198.219818546444,144479.0,137314.0,102.7466402,102.194,101.881,AR,2013-11-01
