Time,Global,Pandemic,Consumption,Employment,Inflation,Uncat,State
2012-02-01,-1.357093930680411,-0.4684945139295722,-0.6057489130733265,-0.021399934215424334,0.8566880432347537,0.20179137232176536,LA
2012-03-01,-1.5116580887515392,-0.5585203815111162,-0.4772654548246402,0.004808582987048936,0.4817295921761846,0.20662519471153581,LA
2012-04-01,-1.4590778596787115,-0.5332048653408097,-0.13541514285215284,-0.17281417640205218,0.1396247416270281,0.15170041951871466,LA
2012-05-01,-1.4768058726033886,-0.5407951284921989,1.3417173921903656,-0.052323527723458954,-1.6496926255488538,0.11672643725894782,LA
2012-06-01,-1.470853413562218,-0.5384230987302356,0.9475701722250681,-0.14848134641607075,-1.1224542632372394,0.07092923096456154,LA
2012-07-01,-1.472845482499322,-0.5391870007171324,0.4061137503918823,-0.11219508792989001,-0.5725022076783751,0.028903180405238954,LA
2012-08-01,-1.4721817081517454,-0.5389362089441851,-1.4475590824285867,-0.06796622869836369,1.9155938603429754,-0.013287730365173878,LA
2012-09-01,-1.4724069446566204,-0.5390163732560033,-1.2588175429995787,0.04759539892811709,1.4955097850958081,-0.04585113233169436,LA
2012-10-01,-1.4723289554731447,-0.5389914655012389,-1.2226766663385589,-0.08537194796961062,0.8056106859595007,-0.07753476184073671,LA
2012-11-01,-1.47236287562392,-0.5389949026189326,1.0182572098339675,-0.09885165080299829,-1.3733498969350957,-0.11585976055339624,LA
2012-12-01,-1.4723519448186206,-0.5389925546221884,0.698358647264612,-0.03158794999034556,-0.7945104409337224,-0.16964279962826645,LA
2013-01-01,-1.4723774554536349,-0.5389793107615475,-0.28592619312829143,-0.071186269236032,0.32659541262709896,-0.20044985101703544,LA
2013-02-01,-1.4723538082835002,-0.5389905423696185,-1.4526157507742492,-0.001559675292207108,1.8867061838950117,-0.21008840908511153,LA
2013-03-01,-1.472377350442363,-0.5389794213800979,1.5514868013511642,-0.09961735705342714,-1.9323031733083302,-0.25060023536314197,LA
2013-04-01,-1.4723450347827285,-0.5389961459206319,1.188253374462792,-0.019098597813001123,-1.5900086856118614,-0.32931834687719463,LA
2013-05-01,-1.4723653559435632,-0.5389884347050337,0.2799320433510405,-0.03999509786631496,-0.4423580680233695,-0.34272764296490954,LA
2013-06-01,-1.4723659258020558,-0.5389848616625281,-0.6631344198596977,-0.059320724028311726,0.5356503511836995,-0.31240786733925396,LA
2013-07-01,-1.4723723259251347,-0.5389812761975785,-0.11290084785748851,-0.07431279422609494,0.2190358489877771,-0.336477390815885,LA
2013-08-01,-1.4723628079122193,-0.538986325778573,-0.302422688682548,-0.05119729816212212,0.3922363630989438,-0.32670975011545345,LA
2013-09-01,-1.4723678222746432,-0.5389844846688565,0.3968882179561123,-0.042928283296566346,-0.52478869400645,-0.34770692767938005,LA
2013-10-01,-1.472343243080888,-0.5389991112381192,-0.40862898359972516,-0.21145229342937827,-0.19267259726897082,-0.37481588320546355,LA
2013-11-01,-1.472367962540414,-0.5389867481326845,-0.33345708321828393,0.22251848559887166,0.279540188300144,-0.38011448195414294,LA
2013-12-01,-1.472363937783469,-0.5389856982631882,-0.6025145648680138,-0.22355374830358932,0.5994906024051428,-0.36422961618976707,LA
2014-01-01,-1.4723646802053518,-0.5389860500426675,-0.2149583093100627,0.01940451631282664,0.49986042432416056,-0.3899637740392926,LA
2014-02-01,-1.4723611050168803,-0.5389878733104108,0.5614092918827129,-0.14320358218429458,-0.22177367303626824,-0.4116959026195742,LA
2014-03-01,-1.4723584444979656,-0.538990469793031,-0.33209294507759335,0.09190534217544377,0.3663101833985239,-0.4082599430436257,LA
2014-04-01,-1.4723604005918056,-0.5389894037716392,-0.30913423341641066,-0.04717035835389853,0.3364522527514902,-0.44492432419508304,LA
2014-05-01,-1.4723530622044159,-0.5389935429260053,-0.1861154206781996,0.0027265270839049497,0.3105239062741695,-0.47997965770123757,LA
2014-06-01,-1.4723659303848957,-0.5389865668195928,0.17246615295335324,0.04376785913333884,-0.02275641162632732,-0.486962002725402,LA
2014-07-01,-1.4723533742286665,-0.5389926968357246,-0.06647076152504965,-0.01725777652576872,-0.02239220389098043,-0.4887014610960907,LA
2014-08-01,-1.4723618569556702,-0.5389889918443652,0.932650172400213,-0.061151329650688924,-0.7771672543647239,-0.5089206543405106,LA
2014-09-01,-1.472365556495515,-0.5389855967109831,0.6952938292775096,0.02635297367724526,-0.6630133242628297,-0.5100358003548835,LA
2014-10-01,-1.4723514282919725,-0.5389938228696086,1.0014615995170042,0.056910418372862745,-0.8542225915359388,-0.5521539832030168,LA
2014-11-01,-1.4723665577927254,-0.5389865191299088,1.3142938421257138,-0.06846571506712813,-1.5446028106375778,-0.5217647673921141,LA
2014-12-01,-1.4723544591871827,-0.5389916391425604,1.7839790594373817,0.04959745125133617,-2.0895786009854,-0.439449239238609,LA
2015-01-01,-1.4723668070296894,-0.538985182540132,3.437679351641058,-0.015717109215025865,-3.8559189221260937,-0.4937560372182988,LA
2015-02-01,-1.4723473753233036,-0.5389963687356943,-0.4588460737376326,-0.07029005031403529,0.4030136807075066,-0.47417731762231535,LA
2015-03-01,-1.4723622357179993,-0.5389895384796577,-0.6475966843811295,-0.0817494631962626,0.566964082768229,-0.4437430920178,LA
2015-04-01,-1.4723558283257634,-0.5389910780308537,0.04699918147788809,0.003585959821276452,-0.21298314976820204,-0.49131092483816463,LA
2015-05-01,-1.4723647673726155,-0.5389872282518829,-0.9613843743683737,0.05526345874040677,0.8768817955575291,-0.4682796642363453,LA
