Time	GDP	Prod	UI	UR
2012-01-01	0.0	0.0	0.0	0.5178571428571427
2012-02-01	0.9865064655636119	0.3820578222259908	0.18691869610641476	0.4999999999999999
2012-03-01	0.986671129438343	0.3820578222259908	0.1877397154258477	0.4999999999999999
2012-04-01	0.9889063395582877	0.3820578222259908	0.1741478287779419	0.4999999999999999
2012-05-01	0.9901431144407536	0.3820578222259908	0.18738475691659076	0.4999999999999999
2012-06-01	0.989824483453663	0.3820578222259908	0.2133694503012556	0.4821428571428571
2012-07-01	0.9861994859769933	0.3820578222259908	0.19786942169831734	0.4821428571428571
2012-08-01	0.9846682166304339	0.3820578222259908	0.15389979017489008	0.4821428571428571
2012-09-01	0.9848229040765109	0.3820578222259908	0.15902946724952163	0.4821428571428571
2012-10-01	0.9855798007660558	0.3820578222259908	0.20064064207002066	0.4821428571428571
2012-11-01	0.9874292879381013	0.3820578222259908	0.21508276633123485	0.4999999999999999
2012-12-01	0.9871628270703009	0.3820578222259908	0.2158503055153349	0.4999999999999999
2013-01-01	0.9894287441843075	0.0	0.24105174540066412	0.4999999999999999
2013-02-01	0.9885414204076739	0.3820578222259908	0.177354744945312	0.4999999999999999
2013-03-01	0.9910637602826711	0.3820578222259908	0.15336564734427366	0.4821428571428571
2013-04-01	0.989341952164533	0.3820578222259908	0.18552839245116468	0.4821428571428571
2013-05-01	0.9886104459319192	0.3820578222259908	0.19314727408424606	0.4821428571428571
2013-06-01	0.9878451693225181	0.3820578222259908	0.22434493989433346	0.4821428571428571
2013-07-01	0.9889723756291859	0.3820578222259908	0.2037958298002403	0.4821428571428571
2013-08-01	0.9888199158710949	0.3820578222259908	0.1816229253451751	0.4821428571428571
2013-09-01	0.9893995046133184	0.3820578222259908	0.16318618902427556	0.4821428571428571
2013-10-01	0.9889439873727607	0.3820578222259908	0.2319960678609888	0.4821428571428571
2013-11-01	0.9890066029043946	0.3820578222259908	0.18693957656631938	0.4821428571428571
2013-12-01	0.988784615565348	0.3820578222259908	0.21870970159520978	0.4642857142857143
2014-01-01	0.9883126632453711	1.0	0.22497908463870037	0.4642857142857143
2014-02-01	0.9889791369537507	0.3820578222259908	0.2037016242806612	0.4464285714285715
2014-03-01	0.9882575223185222	0.3820578222259908	0.18494698927268893	0.4464285714285715
2014-04-01	0.9907298668303978	0.3820578222259908	0.22408459128823227	0.4464285714285715
2014-05-01	0.9908192949666453	0.3820578222259908	0.14898611628193137	0.4464285714285715
2014-06-01	0.9911010735963856	0.3820578222259908	0.20572498559733757	0.4285714285714285
2014-07-01	0.9898457560969816	0.3820578222259908	0.22409497978796197	0.4285714285714285
2014-08-01	0.990665666192235	0.3820578222259908	0.1228857259780772	0.4285714285714285
2014-09-01	0.9904639134165448	0.3820578222259908	0.16821797057501803	0.4107142857142857
2014-10-01	0.9894794771251699	0.3820578222259908	0.18072709973227705	0.3928571428571429
2014-11-01	0.9897394115578305	0.3820578222259908	0.22797174519386956	0.3928571428571429
2014-12-01	0.9901285112126638	0.3820578222259908	0.20721226399181267	0.3928571428571429
2015-01-01	0.9853347875911781	0.6835477070583824	0.22047230309692012	0.4107142857142857
2015-02-01	0.9820828749966993	0.3820578222259908	0.21081493240727875	0.4285714285714285
2015-03-01	0.9818857137074702	0.3820578222259908	0.19368612413004932	0.4464285714285715
2015-04-01	0.9884575511659616	0.3820578222259908	0.18149430929101157	0.4464285714285715
2015-05-01	0.987632707283675	0.3820578222259908	0.17654873512804836	0.4464285714285715
2015-06-01	0.9878617428606341	0.3820578222259908	0.20912525586368333	0.4464285714285715
2015-07-01	0.986888438248057	0.3820578222259908	0.1885850483629777	0.4285714285714285
2015-08-01	0.9872995737257371	0.3820578222259908	0.16413739270786826	0.4285714285714285
2015-09-01	0.9880555587402842	0.3820578222259908	0.19825632246847105	0.4285714285714285
2015-10-01	0.9867620429703429	0.3820578222259908	0.17189529079449412	0.4107142857142857
2015-11-01	0.9863717964468418	0.3820578222259908	0.2380503776518622	0.4107142857142857
2015-12-01	0.987090285021106	0.3820578222259908	0.2610421651305799	0.4107142857142857
2016-01-01	0.9869028393979755	0.3778026546360862	0.18839712295011257	0.4107142857142857
2016-02-01	0.9874764546765823	0.3820578222259908	0.20769647107453537	0.4107142857142857
2016-03-01	0.9859808313061371	0.3820578222259908	0.21965053898776213	0.4285714285714285
2016-04-01	0.9888104546080503	0.3820578222259908	0.15241301712410213	0.4285714285714285
2016-05-01	0.9897271293221865	0.3820578222259908	0.18418345358895577	0.4464285714285715
2016-06-01	0.9895048342005438	0.3820578222259908	0.21724193092076197	0.4642857142857143
2016-07-01	0.9883170234542256	0.3820578222259908	0.19869674188731634	0.4821428571428571
2016-08-01	0.9877656652345853	0.3820578222259908	0.1715389867646311	0.4821428571428571
2016-09-01	0.9876450445214533	0.3820578222259908	0.14206953142117673	0.4821428571428571
2016-10-01	0.9890513475092918	0.3820578222259908	0.19198183234049004	0.4821428571428571
2016-11-01	0.9899744359318468	0.3820578222259908	0.2664301898570782	0.4821428571428571
2016-12-01	0.9892360136233702	0.3820578222259908	0.17945144060403614	0.4642857142857143
2017-01-01	0.987402762779895	0.10388583915273947	0.21762420739100674	0.4464285714285715
2017-02-01	0.9885112737269748	0.3820578222259908	0.19217060692689997	0.4285714285714285
2017-03-01	0.989571260888554	0.3820578222259908	0.17435152816120827	0.4107142857142857
2017-04-01	0.9880904233242525	0.3820578222259908	0.17218456245495653	0.3928571428571429
2017-05-01	0.9893517003296934	0.3820578222259908	0.1762467906119721	0.3571428571428571
