	Monetary_5	Monetary_9	Monetary_10	Supply_1	Supply_7	Supply_2	Supply_3	Supply_4	Demand_7	Demand_3	Demand_4	Demand_5	Monetary_2	Monetary_3	Monetary_1	Pandemic_Response_1	Pandemic_Response_2	Pandemic_Response_10	Pandemic_Response_13	Pandemic_Response_14	Pandemic_1	Pandemic_2	Pandemic_6	Pandemic_9	Pandemic_7	Pandemic_10
89	-7.377049180327859	-13.04347826086957	-9.541984732824432	0.7406456973172624	0.0	-0.2875829637786834	-1.8867924528301216	-1.010101010101006	0.7611321270680094	0.30105688095380856	0.8229127013610338	1.3744711963874465	0.06885505180784435	0.4047545855108581	0.19120434406145392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	-2.8688524590164093	-0.3952569169960469	0.0	1.1293754766305284	0.0	0.717655287359742	0.0	0.0	0.3737295474226414	0.17834975630155725	0.4567454506324822	1.0676466512991993	1.0309079195623738	0.8146326467874943	0.9560230269997305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	-3.278688524590166	-16.99604743083004	-17.175572519083957	1.492520330636495	0.0	-0.7556028453227768	-1.8867924528302993	0.0	1.0573811585615545	0.36277314112400205	1.0073773788179494	1.5263296722275186	0.5336241457891688	0.1946920791065878	0.5736139033126122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	-3.2786885245901516	2.7667984189723356	1.5267175572519136	1.378902758424104	0.0	-0.49443435816542153	-1.8867924528301216	-1.0101010101010108	0.9434392233718114	0.30582634341693904	0.8374961364746838	1.3835054070267603	0.7975672763492128	0.3842606824468504	0.7648182473741585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	-10.655737704918039	0.3952569169960469	1.1450381679389139	1.0694500939604552	0.0	-0.013765290633650784	0.0	-1.010101010101011	0.5879403855795289	0.08945563470044249	0.19202926056287595	0.8408348535382117	1.3560551532602716	1.1066707654473333	1.3384321506867565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	-6.147540983606561	3.9525691699604693	3.4351145038167914	1.584454621611897	0.0	0.730304473347422	-1.8867924528302993	-1.010101010101011	0.9799006426324439	0.3491736829369003	0.9671078545547829	1.4897521090933452	0.9238007390710976	0.2356798852341342	0.9560230269996453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	-1.229508196721305	1.9762845849802417	0.7633587786259568	0.9056328866474246	0.0	1.2225066222208996	-1.886792452829944	0.0	0.46488309557454954	0.010395342309749367	-0.04331915310373802	0.6384235722986631	0.908499713286659	1.3679680295112462	0.9560230269997305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	-0.8196721311475414	-3.9525691699604764	-3.053435114503813	-0.4481842702823684	29.741525904092555	1.4397749933033719	-1.8867924528302993	0.0	1.5222642541361182	1.1035889001689512	0.6540978919657476	-2.1632446736673785	0.8013925327952052	1.0656829593195951	0.7648182473741514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	2.0491803278688465	-10.276679841897227	-9.541984732824424	-0.1970423723804089	0.0	-0.39286883538200534	-1.8867924528301216	0.0	1.2442459322728325	1.22605009693617	1.0253526847047425	-1.844495090653453	0.6216050440499146	0.6455579465108698	0.5736139033126122	0.0	0.0	0.0	0.0	0.0	0.059010779856545625	0.0017904782367370324	0.5361031998659742	0.0	0.5336001334000333	0.0
98	-49.59016393442623	-24.901185770751	-19.465648854961835	0.9378108145787678	0.0	-0.009300872049764042	-3.7735849056605986	1.010101010101011	-6.503805660635294	1.8033710070757536	2.7268161127608437	-0.43301762493044293	-1.6104351427050432	-1.2603750384260053	-1.5296369303123427	0.0	0.0	0.0	0.0	0.0	2.2640192159046517	1.2318490268750784	11.358686547160328	2.281368821292775	11.405702851425712	2.281368821292775
99	-10.655737704918032	-8.300395256916998	-7.25190839694656	-7.208347953659668	0.0	94.48309473496235	-30.188679245282835	98.98989898989899	-93.49619433936462	2.353381853068349	4.322812739495333	0.8649556576075241	-3.961059150845088	-3.0074802746183167	-4.015296452060284	0.0	0.0	0.0	0.0	100.0	0.31749461838310467	2.025030885749584	-1.8428547495392866	8.491761723700886	-1.767550441887611	8.491761723700886
100	-0.4098360655737703	0.39525691699604515	4.198473282442738	-9.35335460485095	0.0	2.1075776064764113	43.39622641509422	-11.111111111111114	11.963903194931813	1.24379657174849	1.069337133470853	-1.816668585892245	-0.28689466923674445	0.5943231888513054	-0.38240912368704016	0.0	0.0	0.0	0.0	0.0	-0.01080479067795892	-0.34914325616372155	-4.389344948902664	-4.435994930291507	-4.502251125562781	-4.435994930291507
101	1.2295081967213117	2.3715415019762873	4.1984732824427615	-10.117079669247524	0.0	-24.433390874728445	-1.8867924528301216	-17.171717171717177	20.80579736566248	0.7953717841033807	-0.22289966632351366	-2.858104061250799	2.4347792141770555	2.013525976022109	2.485659521747955	0.0	0.0	0.0	0.0	0.0	6.993192981872886	4.485147983026266	7.924275423018933	0.12674271229404344	7.987326996831749	0.5069708491761729
102	-0.8196721311475414	-4.347826086956524	-6.870229007633589	7.360265892116757	0.0	-12.456843953689095	5.660377358490543	-10.101010101010097	6.581286176564397	0.8974696691422324	0.0888688278270564	-2.5881530130496913	2.5361489457768727	1.6702530997029044	2.485659957311981	0.0	0.0	100.0	0.0	0.0	5.881961817532019	9.213801006248767	6.332719048416816	7.731305449936628	6.4365516091379025	7.7313054499366265
103	-1.2295081967213113	1.185770750988141	1.9083969465648831	7.279020584402524	0.0	-10.0040179767255	-1.8867924528301216	-14.141414141414145	7.907570302173994	0.8712622582874019	0.028298653980932897	-2.6210425715133283	1.9833985177571662	1.7368582846603289	2.1032503980610073	0.0	0.0	0.0	0.0	0.0	-3.593839607038074	-2.476231401407313	-3.6857094990785697	2.5348542458808616	-3.668500917125229	2.7883396704689467
