,Global.1,Global.2,Pandemic,Response,Uncat,Employment,Consumption,Inflation,State
1,1.6042716744715346,-1.3419793018179371,0.2238943818017979,0.1877414840453586,-2.0771346752451683,5.427522177846023,1.0514843967505747,-1.2079338664262074,OR
2,0.353096347843254,-0.09386890045837015,0.11477453283516326,0.28214808530420227,-2.3560769931609555,1.0433565318662121,0.5893884717651189,-1.1514514425525941,OR
3,0.5380958808587324,0.5155597638356304,0.31278359611851414,0.05422555128260345,0.8066513141324754,0.5945216840110298,0.20010422757633822,-0.7171531117325787,OR
4,1.4165299466097572,1.4527199448441945,0.689719801286973,-0.5565593579143673,1.949789660476169,0.902804129008267,-0.990273653068348,2.9729573746604236,OR
5,1.1600012508890334,1.0934720267831182,0.5591599745054934,-0.31840575209746486,1.584789045436659,0.6038328093094121,-0.5768649200205969,1.7851260998771412,OR
6,0.7449143390588273,0.9072821134086099,0.43982541795240593,-0.1148518683861568,0.5855049652630284,0.48150655510666257,-0.1356232132203936,0.6211240561278,OR
7,-0.46889668535753404,-0.33557333642472065,-0.07251489894540697,0.7408621387564447,-1.6720632361587306,-0.05379614576718138,1.3936769084582947,-5.1591099781616,OR
8,-0.1263150046967818,-0.22632288587538252,0.015543920910396025,0.5762696045592482,-0.7806864796197688,0.025415764575792053,1.1943218781718625,-4.29578998851093,OR
9,0.14882011650526816,0.08333686634960902,0.13821851879167113,0.36875940876857694,-0.3766726169653341,0.39044408119173313,1.0480685509469154,-1.5720412972951026,OR
10,1.369002896893047,1.2567162271162187,0.6354609384177445,-0.4638239852981811,0.3696860476358094,0.9027390011251653,-0.6826238591600285,2.6684987839210588,OR
11,0.8510407298972725,0.9919836339671475,0.4790148535769525,-0.1848397467629646,-1.2976252347557138,0.5818166933151656,-0.3466100577385851,1.101027075415154,OR
12,-0.1402747850134778,-0.20454765190141178,0.018093666605363268,0.5910567013081872,-2.091805816003977,0.3086907524902171,0.3635285632482159,0.16335875438031677,OR
