Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Cases5	Cases2	Deaths5	Deaths2	Cases3	Deaths3	Cases4	Hosp2	Cases1	Hosp1	Deaths4	Deaths1
2014-06-01	0.010683760683760682	0.5892857142857143	0.822080809866217	0.8257039822361284	0.49576143246138715	0.5944577532929777	0.44206019401307545	0.42398462461894476	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-07-01	0.012820512820512818	0.5714285714285714	0.8123850160291054	0.8221142682634116	0.4659582416168247	0.5706154616259682	0.4328522352647602	0.44878669309545355	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-08-01	0.012820512820512818	0.5357142857142857	0.8116286777528561	0.8196616635690087	0.5922006620850115	0.6711284686361938	0.37230220777651624	0.3415369639278926	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-09-01	0.012820512820512818	0.5684523809523809	0.8158018120719297	0.8245558462563858	0.5623087852286455	0.6472169559830626	0.3832166305801797	0.3664175283812016	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-10-01	0.010683760683760682	0.4999999999999999	0.8300547056264846	0.8220236597927636	0.601020662851686	0.6779772915958567	0.3705152434098531	0.3332441322955792	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-11-01	0.01709401709401709	0.5089285714285714	0.8061260573769912	0.8236746516212029	0.6405191531426286	0.7093651967660769	0.2910385964014466	0.2994073764003015	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-12-01	0.034188034188034185	0.4732142857142857	0.8144364776464362	0.8233744488067245	0.69975735777919	0.7564846132535057	0.23425888807236137	0.24886902158708651	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-01-01	0.03205128205128205	0.375	0.8257177919739254	0.8201488230902793	0.9387044651110432	1.0	0.07870096975326518	0.04537957508667029	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-02-01	0.03632478632478632	0.40476190476190477	0.8034061642763356	0.8229426152859306	0.4502528898622318	0.6103254380313922	0.49912704616195425	0.45831126611224143	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-03-01	0.04273504273504273	0.42261904761904756	0.8098794065368862	0.8161387989449225	0.428807956221276	0.5928178016281712	0.5066174053952723	0.4760612826169863	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-04-01	0.03846153846153846	0.3928571428571428	0.8204703357769915	0.8233488059890725	0.5177700679244995	0.6632986469145161	0.4289422565245661	0.4003838982043652	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-05-01	0.04059829059829059	0.47023809523809523	0.8177257676594207	0.8256853374382761	0.3913120291229202	0.5621123925359852	0.5349905266530876	0.5070034216096323	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-06-01	0.049145299145299144	0.5178571428571428	0.8069081625681082	0.8184754748785685	0.4259038072856182	0.5892723497873179	0.5101022712614719	0.4773400819806607	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-07-01	0.0534188034188034	0.5059523809523809	0.8074361484750139	0.8239159639196696	0.5121676438120721	0.6576140509934181	0.4545412938591608	0.4039482794265793	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-08-01	0.0705128205128205	0.4613095238095237	0.8192830710681206	0.8179084431114235	0.5749040049724022	0.7072100555843398	0.3796449961608567	0.3504672440466652	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-09-01	0.06837606837606836	0.4613095238095237	0.7944628639571398	0.8176684171428668	0.6903420937755831	0.798808275613611	0.2738033829246919	0.2523886087700005	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-10-01	0.044871794871794865	0.43154761904761896	0.8217058068666531	0.8248840524521739	0.5860405314610502	0.7152968979688141	0.4264502145385787	0.3402699778727123	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-11-01	0.09188034188034186	0.488095238095238	0.8145543568902583	0.8211576163575424	0.526849711819012	0.6677382969551233	0.4361074937639563	0.38997717231427487	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-12-01	0.1282051282051282	0.4821428571428572	0.8301987447499016	0.8230098564771564	0.6370975982386942	0.7552108704897054	0.3291286649421136	0.29629698407508337	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-01-01	0.10470085470085469	0.4374999999999999	0.8252302269764712	0.8168565564594282	0.5593136853532521	0.6966129135734418	0.35823333021008286	0.3836131576258782	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-01	0.10256410256410255	0.34523809523809523	0.8168785545332913	0.8206159793291865	0.6468617688718489	0.7659311526776429	0.317139331932879	0.30903492453719683	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-03-01	0.13034188034188032	0.37797619047619047	0.8166172624762037	0.8223074009416873	0.4182063562150999	0.5832674838999429	0.527342817213182	0.5020503700685595	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04-01	0.10897435897435896	0.35416666666666663	0.8019526135529373	0.8197387300407529	0.34083677837084925	0.5211696830833975	0.5600276253743403	0.5670467174847416	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-05-01	0.11538461538461535	0.35416666666666663	0.8089540979698909	0.8141278214900715	0.481636091213484	0.632937608670163	0.49112913535167235	0.4474101839558776	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-06-01	0.10683760683760682	0.30357142857142855	0.8100965821959163	0.8220806842831399	0.4483773305132214	0.6060008381078397	0.5104932049111612	0.47507987247938943	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-07-01	0.09829059829059827	0.26190476190476186	0.8183967831948311	0.8263757316783266	0.563703691352659	0.6974775462856657	0.3560972505717873	0.3770002146735688	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-08-01	0.11111111111111108	0.27976190476190477	0.8147146482922014	0.818119570113392	0.4788916999166074	0.6294657544551028	0.4669182200412889	0.4483057036224152	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-09-01	0.11538461538461535	0.300595238095238	0.8063220843276583	0.8237947186483667	0.45990549154361354	0.6139154207041089	0.5033182562553414	0.4639043941577581	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-10-01	0.13034188034188032	0.3392857142857143	0.8080478076572463	0.8165303388546008	0.42245667912180807	0.5836560634792894	0.4901319569909405	0.4951326378303469	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-11-01	0.1474358974358974	0.45238095238095244	0.8124965697135286	0.8169869428260327	0.5638931401646585	0.6959565343869779	0.4353786391004341	0.3749590851079466	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-12-01	0.1752136752136752	0.5565476190476191	0.8139368519997429	0.8207709777432542	0.4514237841393817	0.6059203429824492	0.49868561647554843	0.46968744001299506	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-01	0.16666666666666663	0.5386904761904763	0.8067712217436585	0.8212166282063189	0.33214061074829465	0.45862883900798124	0.5700337409100718	0.5945197158673194	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-01	0.1645299145299145	0.5357142857142857	0.8182238647215494	0.8202493854314398	0.5010640710965021	0.5931727094024588	0.454856946818932	0.45094755085629534	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-03-01	0.2051282051282051	0.5535714285714286	0.8270024494154147	0.8173434920035634	0.6625758377882203	0.7218107930831428	0.3578150554331625	0.31364622319829016	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-04-01	0.2115384615384615	0.4999999999999999	0.813441790037817	0.8198888825138224	0.4482724285882939	0.5509578887513132	0.4379823293781138	0.49445121729021796	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-05-01	0.22863247863247863	0.4999999999999999	0.8005818281819526	0.8206386649315868	0.6405101334517627	0.704083178707555	0.3433451879440547	0.33114762256459696	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-06-01	0.24572649572649566	0.46726190476190477	0.8154578610815599	0.8199435654468733	0.5434635786055024	0.6266749948395363	0.410549347079741	0.41271005268452743	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-07-01	0.24999999999999997	0.5059523809523809	0.8155122669478176	0.8193649578410942	0.5972187981345202	0.6694432174024976	0.3952852113377378	0.36663005593812803	0.5038194424476636	0.5100020650462758	0.5130683852488365	0.5232558139534884	0.49015768416097905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
