Global.1,Global.2,Response,Pandemic,Uncat,Consumption,Employment,Inflation,State
22.085053111098983,9.774226353277665,1.5152253266564844,-0.8756245993684877,-0.2050426842625117,-5.387384297795963,-1.7703143650500226,-4.793613461080097,WI
0.04513415634244883,-1.190850872234246,1.1322126323300274,-0.4185390202909933,-0.17386337319169579,-2.3977906848315067,-0.9442019660338037,-0.4320621198958491,WI
0.24539560488852105,-1.2140737196050126,0.9165998701993534,-0.3800159704746562,-0.12655249558131063,-0.6009302080996748,-0.6623546401865018,0.7935293169559375,WI
0.2402357139892245,-1.1697120558319132,0.7491738326392294,-0.4350958488383541,-0.1800110530022626,-0.38691886234757517,-0.37636320051615346,0.33073701353782636,WI
0.2547890219116689,-1.2610968741051516,0.5994787878925723,-0.3235725042221306,-0.053543327838928574,0.19230545211702227,-0.29954234073311686,-1.605620474563785,WI
0.2731618509275323,-1.3481284378808451,0.47676513541395826,-0.21409198193502155,-0.024000867941783268,0.053259997710557304,-0.1562917403550314,-1.0761387107090534,WI
0.2847570814692708,-1.4009574220142211,0.3786959324249476,-0.14727494722118645,-0.2836414877091303,-0.1284937102544053,-0.0492232674849134,-0.3658965166146786,WI
0.28661625546682207,-1.403806021447348,0.30201079625129285,-0.14276598659470086,-0.4808298593112835,-0.7654974653106825,-0.08876204532284544,2.0239044890765876,WI
0.26721305561060776,-1.294986450560356,0.2472591010582711,-0.2770946133007454,-0.5501340743861971,-0.5998901097138086,-0.005277715583408586,1.7466218654127932,WI
0.2980210042875406,-1.4879714817240568,0.1819618203768057,-0.04142537476228841,-0.4042633746968002,-0.5696242992607298,-0.0468388726493387,1.6982363639173743,WI
0.3219688665005516,-1.5896840045557323,0.13542252323360707,0.08829948335427179,-0.21512963109611266,0.31132797481269964,0.048698434103712794,-1.138597801261131,WI
0.33857600290991835,-1.6661148415720457,0.09920383781045705,0.18486467440335014,-0.19668548641241929,0.18518339742256948,0.16059942239819577,-0.6930476686974005,WI
0.3170226826061563,-1.5409448132159878,0.0816476732345159,0.030907059854522436,-0.09369639107660643,0.172030807269185,0.3359675480096473,0.947181696778607,WI
0.30732054700245476,-1.505490374090206,0.061640287348753806,-0.015292584922021004,-0.14887144475132014,-0.23134864272475758,0.18472991806290975,2.2879393433526163,WI
0.3225326040936416,-1.5917575507431694,0.03913689388840436,0.09107535468820624,0.16069603677721384,0.8407741044302957,0.1358794101390522,-1.6559547066761113,WI
0.3533835527140853,-1.7547249985894635,0.014594388010089266,0.29354922252042814,0.06670921690343186,0.6289407422999183,-0.0011179083191592077,-1.1899317708179782,WI
0.3515529858498832,-1.7244115765599999,0.005985675976673583,0.2587056383894142,0.022468498637882778,0.28749691001204963,-0.16735983491880244,-0.028020387156086412,WI
0.35349061448869595,-1.7382428824680842,-0.0038267063613665582,0.27544291966683665,-0.062453238662949793,-0.06334297626710539,-0.06631693454653323,1.163908019227963,WI
0.33993877388178695,-1.6551249476918626,-0.004189182190806531,0.1737441014692397,0.027448668955389454,0.16009177409736594,0.11451426318668863,0.4296756431897924,WI
0.3117867604726088,-1.5114994141718834,-0.0008834490260582926,-0.005397045194245614,0.019530644545640855,0.08506639125128142,0.1245256951159636,0.6153118195727147,WI
0.2875027942374264,-1.394319473217545,0.0011276021709883126,-0.15252770710164584,0.0939671241124896,0.3122393507402635,0.12326254482119876,-0.34527315420431093,WI
0.25820870535791396,-1.2524420925934925,0.0029205094795487817,-0.33061495003827335,0.12762343905043738,-0.0012417247503300126,0.24377784979475545,0.6291081904683156,WI
0.23551273250393395,-1.1387502094019228,0.004585133196115021,-0.47275927953274266,0.16076133589744507,0.028752148566188834,0.32745579683733356,0.48329428388250023,WI
0.23956035001004125,-1.176289158581222,-0.0032746404642478586,-0.4283427053954596,0.15290735897493185,-0.08359901046780896,0.36381603511395616,0.8090712683362484,WI
0.24295637917016027,-1.1924293009661286,-0.008801173059474863,-0.40807729446485863,0.05125178699345223,0.14959884426121245,0.3305375937428572,0.7403339987433442,WI
0.250314346069298,-1.2280807434316303,-0.01345318745993572,-0.36332869358899994,0.10845104840326258,0.41328794841271466,0.22064183119757683,-0.2924957665468844,WI
0.24474683173669803,-1.199181078268179,-0.015305194302963687,-0.3993110660628516,0.027237121387380565,0.0726420603060562,0.10208545729209362,0.822719883780366,WI
0.22145298144469006,-1.071891554614254,-0.009814391267658075,-0.5568909340763946,0.3617917933803454,0.09299342117435311,0.09127522442883997,0.7423229265439337,WI
0.21822152453594248,-1.07089606097689,-0.012810436932179346,-0.5603224145532788,0.4376507896903283,0.1101316166411042,-0.05718788335574927,0.5434021768605664,WI
0.22939000994821035,-1.1291212186017985,-0.018173582315470484,-0.48789897666043525,0.5300833046192479,0.2236270552718971,-0.012740083067779753,0.08413948701065392,WI
0.25833488764722495,-1.2869050217136537,-0.030201677438090855,-0.29251551163978967,0.1458760397943374,0.10770413086469205,-0.05798498595773637,0.4170764685526495,WI
0.2729327908125799,-1.3411460038085894,-0.0321707917865382,-0.22198584972472413,0.1819294065080117,0.46840815704076844,-0.08902897075480701,-0.8351783987519934,WI
0.3014660933091059,-1.4973572815775653,-0.04139707288814724,-0.02858866183399092,0.1288729547237192,0.3233560484948249,-0.27733817869998234,-0.5025586198435522,WI
0.31916295937013056,-1.5700996782372443,-0.043328497904215627,0.06463265207013322,0.31311889964284756,0.41976896596021335,-0.1530624144365126,-0.8569918235554848,WI
0.30939836956758826,-1.5054072319768825,-0.03655072909973567,-0.013910582310430743,0.3894866871298875,0.5052090611571307,0.13037145081289828,-1.2674363208250887,WI
