Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5245654022174979,0.2295737381999683,0.4329036369886703,0.29875296074112173,0.22991935215193085,0.5374885665279459,0.2841840167743547,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.6297814895802123,0.5862485593074491,0.7673478157444426,0.9729323308270676,0.47023809523809523,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.4927703541212963,0.22230383360181624,0.46599916213583226,0.3170716318722332,0.2686178878384311,0.5642123251392263,0.31482580274345306,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.6312002296985212,0.5907409973482974,0.7673478157444426,0.9729323308270676,0.47023809523809523,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5286791986290664,0.2275705497917519,0.603490022522734,0.3932953529487673,0.4280279728683448,0.6754950892379876,0.4414587405183735,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.6341593934727907,0.5952407909351785,0.7673478157444426,0.9729323308270676,0.47619047619047616,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.5195838629642062,0.22466592659983808,0.568620734026733,0.37397151557559816,0.38751700388859667,0.6472884735418181,0.40930268681305637,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.636732115091003,0.5997479400680922,0.7673478157444426,0.9729323308270676,0.47619047619047616,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5089084143690386,0.23980669231860713,0.5196055553443519,0.3467851405916428,0.3308308625457354,0.6075887327588976,0.3642283818274395,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.6391690853927995,0.6009846371829454,0.7673478157444426,0.9699248120300752,0.46428571428571425,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.4640950031632949,0.23581700873890946,0.3486738898614143,0.25192223900654026,0.13376691782471928,0.4690233273046963,0.20734253994086732,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.6396925517132928,0.6022222561613204,0.7673478157444426,0.968421052631579,0.45238095238095233,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.46865729824488006,0.24739794172391058,0.3664224394271597,0.26172298166995495,0.1547804003546469,0.4833045077852851,0.22390245103355103,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.6404154395832127,0.6034607968152352,0.7673478157444426,0.9669172932330826,0.44047619047619047,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.38047650471689726,0.23185236501431447,0.36984854806118206,0.2635792816685476,0.15923521322710243,0.48598424050301336,0.22729403361267353,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.6375358432902399,0.6045657106823203,0.7673478157444426,0.9654135338345865,0.42857142857142855,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.4347754874684968,0.25966121076046045,0.5772006404589224,0.3786857942005364,0.397938758054157,0.6541412444716759,0.4174369078220167,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.6369684261460538,0.6056408732088661,0.7673478157444426,0.96390977443609,0.42261904761904756,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.4270774322487772,0.25901434783697386,0.5478020658322666,0.36236583372505116,0.3640957147610574,0.6302996761666195,0.3904785510468194,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.6360576007379036,0.6066862842068901,0.7673478157444426,0.9624060150375939,0.4107142857142857,0.0,0.0,0.5,0.50577027405001,0.5015937810746791,0.4709892389951727,0.4709892389951727,0.6088603754577402,0.5471788615854684,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
