Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.6422414324952764,0.16257919135304424,0.5347039237233915,0.37355456324850894,0.29302597893155036,0.6202792626478696,0.27446382269030695,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.7732208341905904,0.7159675016841763,0.9043226623259178,0.9887798036465639,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5933829873960462,0.13484849208205824,0.5675906791948855,0.4020331021679842,0.33428418401157617,0.6485310086032622,0.32051102453983715,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.7736060904939888,0.720191032457412,0.9043226623259178,0.9887798036465639,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.6339588179947713,0.15185881858675362,0.703697992003048,0.5198318054576798,0.5043857401761255,0.7656083894828261,0.5105721051224388,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.7758724363369593,0.7244066764590809,0.9043226623259178,0.9873772791023845,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.6236534098024847,0.1734356276347387,0.6691481391198401,0.48992551779951077,0.4611668024810578,0.7358984917502582,0.46229511513563015,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.7776566582071267,0.728614433689183,0.9043226623259178,0.9873772791023845,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.6333132414301565,0.17706160096628967,0.6206806371071623,0.447984494873583,0.4006630936257025,0.6941913259857472,0.3946691011499026,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.7802909988135347,0.7297969964495389,0.9043226623259178,0.9873772791023845,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.58290861921998,0.1707979050992786,0.4518941921496721,0.301955823500081,0.19025977890382564,0.5488775255320703,0.15939871992979576,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.7805888426408181,0.7309803665995482,0.9043226623259178,0.9873772791023845,0.5277777777777778,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.5880874162251316,0.1684943736542841,0.46962969322848336,0.31732636970416117,0.21263491727151018,0.5640841306596943,0.1843297957358142,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7811304362277508,0.7321645441392112,0.9043226623259178,0.9887798036465639,0.5185185185185185,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.5476657057250421,0.17981151622497743,0.47320478632016655,0.32044355419400605,0.2173356533530038,0.5671048526842346,0.18950505280071156,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.7799992721114593,0.7357511813215392,0.9043226623259178,0.9887798036465639,0.5185185185185185,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.6087888482643266,0.2028492177541404,0.6778219396444379,0.4974551473288067,0.47223560667028996,0.7433060015288531,0.4745870182998415,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.7817038720402548,0.7393284192028733,0.9043226623259178,0.9901823281907434,0.5092592592592592,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.6001229736522293,0.22258320164612982,0.6488113438807934,0.4723584918619147,0.4360961971514814,0.7183241589368927,0.4341683477373419,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.7830014662842832,0.7428962580907321,0.9043226623259178,0.9901823281907434,0.5,0.0,0.0,0.5,0.5708305221886002,0.565929966027942,0.5676289994156329,0.5615427114010909,0.6181268645591786,0.6252975946320068,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
