Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	Mask2	School	Hosp1	Deaths1
2012-01-01	1.0	0.0	0.0	0.0	0.6666666666666661	0.2857142857142857	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.024724898175734283	0.6091272576852614	0.2980739981389705	0.21941125423764693	0.6481481481481488	0.28042328042328046	0.0044403681752474946	0.005243515928065624	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0	0.0
2012-03-01	0.02490245786485014	0.6076771747092807	0.30892177630914963	0.19663804092873646	0.6481481481481488	0.28042328042328046	0.004647661895474204	0.005428835050288467	0.4783596646895119	0.966573298315848	0.0	0.0	0.0	0.0
2012-04-01	0.026239400058232863	0.6112472301732579	0.4605144576102407	0.16230742767550843	0.6296296296296298	0.28042328042328046	0.005033581414102075	0.0057719123628120535	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0	0.0
2012-05-01	0.02756964698519812	0.6106852531092346	0.5459415362653077	0.15728350893119492	0.6296296296296298	0.28042328042328046	0.006643646866705787	0.007196262299313462	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0	0.0
2012-06-01	0.027222820904166087	0.6101305505786675	0.5238479868903646	0.1835745211670588	0.6296296296296298	0.28042328042328046	0.006221622962039978	0.006825632930125021	0.34089822278672366	0.956476820529933	0.0	0.0	0.0	0.0
2012-07-01	0.026407558466589348	0.5307017927350035	0.48961549276900207	0.2848802109361718	0.6481481481481488	0.2751322751322751	0.005638991394978109	0.006313115932129375	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0	0.0
2012-08-01	0.0247612533072603	0.530697185124958	0.3840808643073526	0.12021624141114078	0.6481481481481488	0.2751322751322751	0.003639986431638962	0.004549486570306196	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0	0.0
2012-09-01	0.024932906363576597	0.5306925814348362	0.39509863265768713	0.18602766438110074	0.6666666666666661	0.2751322751322751	0.0038438410972525664	0.0047316343941672286	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0	0.0
2012-10-01	0.02385614870227531	0.5781093393953054	0.3355027239812776	0.241172140206399	0.6666666666666661	0.2751322751322751	0.0038806800167235493	0.0047662350460754245	0.506728251696605	0.9710078867636006	0.0	0.0	0.0	0.0
2012-11-01	0.025853833980628883	0.5776379085239529	0.46328967620584577	0.26116002870827465	0.6851851851851851	0.2751322751322751	0.0062927325313505205	0.006898854361094695	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0	0.0
2012-12-01	0.025570038697407257	0.5771716054792372	0.44480791521173224	0.27547326857179955	0.6851851851851851	0.2751322751322751	0.005940378992990588	0.00658963731946221	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0	0.0
2013-01-01	0.027322072317930705	0.6131893995530171	0.5311379983538678	0.2895018788637553	0.7037037037037024	0.2751322751322751	0.004375984802035058	0.005143127777403657	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0	0.0
2013-02-01	0.02635449520006395	0.6127540182248464	0.46965662209295383	0.21416806874954233	0.7037037037037024	0.2751322751322751	0.0032193950259057007	0.004123707210679759	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0	0.0
2013-03-01	0.02906351527849309	0.6123231745512848	0.6438808845522577	0.19242778373498132	0.7037037037037024	0.2698412698412699	0.006517515677071406	0.007039136535869142	0.24716895130705616	0.953062076468007	0.0	0.0	0.0	0.0
2013-04-01	0.025826593074195877	0.5424761918437532	0.5353102199890445	0.1790256793888255	0.7222222222222214	0.2698412698412699	0.006155416373261198	0.006721453624254111	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0	0.0
2013-05-01	0.025038307758457817	0.5423736837321921	0.4841764973311208	0.10649431707249082	0.7407407407407405	0.26455026455026465	0.005193093376249803	0.0058735705559152755	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0	0.0
2013-06-01	0.02421360878187568	0.5422716437031294	0.43071247468445684	0.19952482434366065	0.7407407407407405	0.26455026455026465	0.0041866958892447246	0.004986737121719084	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0	0.0
2013-07-01	0.026261332497281176	0.5814411071684473	0.4627290860360031	0.32223624000097173	0.7592592592592595	0.26455026455026465	0.0047859746990682635	0.005518186805615471	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0	0.0
2013-08-01	0.02609390980066902	0.5810175450420957	0.45179263711611267	0.10307626397340389	0.7592592592592595	0.26455026455026465	0.004583236748618321	0.00534119206882515	0.4921920362000497	0.965027867173961	0.0	0.0	0.0	0.0
2013-09-01	0.026715837122088512	0.5805985918975076	0.4914657215014678	0.18388586825299696	0.7407407407407405	0.25396825396825395	0.005336953646807764	0.00600902007801988	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0	0.0
2013-10-01	0.025725443569631	0.5568457289141518	0.42077424837808697	0.20815082914329955	0.7222222222222214	0.2486772486772487	0.00446636764846973	0.005242074749778818	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0	0.0
2013-11-01	0.025792776148736214	0.5565567559839919	0.42472715544201894	0.3122678725390782	0.7222222222222214	0.2433862433862434	0.004546085526644678	0.005314519423094614	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0	0.0
2013-12-01	0.025553239955796492	0.5562699387389775	0.40900824322110607	0.26994909907245324	0.7222222222222214	0.23280423280423276	0.004253987057254289	0.005058518905104115	0.504271433281398	0.9669260016326096	0.0	0.0	0.0	0.0
