Global,Pandemic,Response,Consumption,Employment,Inflation,Uncat,State
-1.4659293534786129,-0.593545645878262,-0.001269308423904263,-0.8747990855223732,0.027856913960169354,0.8500313663152591,0.318087331498594,FL
-1.5959487734250115,-0.6081550911032636,-0.05375558370265639,-0.7402472667192077,0.07025269203718029,0.4740579658011594,0.3202587065795497,FL
-1.578726552178742,-0.6063855607695042,-0.02926534304951843,-0.4598494763455458,-0.11506120449040567,0.13321082574528853,0.25964441990869097,FL
-1.5809372255523184,-0.6065926029303823,-0.015910142799344867,0.7575477758058474,0.007382156573978139,-1.6554392676059428,0.2205559526174184,FL
-1.580653711954942,-0.6065687026703837,-0.0020762614918497044,0.46321660196709374,-0.09067383104142468,-1.1354313259295268,0.17080558754472583,FL
-1.5807250686632992,-0.6065727927541114,0.010761354735617942,0.031085883896242384,-0.049369251250339946,-0.5885258319055879,0.12541368898381147,FL
-1.580810222474111,-0.6065761135849942,0.022815600179573268,-1.4863006547373074,-0.008475514049127678,1.876861010087817,0.07975741837926624,FL
-1.5807699226832699,-0.6065746481946861,0.03419470099059896,-1.3627140680676137,0.10283186434930423,1.459015994547508,0.043919625025520374,FL
-1.580734638122983,-0.6065731227710978,0.04486537996204598,-1.3485763085445497,-0.026831360841770503,0.8034270936946504,0.009083379849482251,FL
-1.5807106552419437,-0.6065721600555403,0.05486051346730922,0.47286039752997655,-0.036524910635857354,-1.3615809911582988,-0.031884570730563756,FL
-1.5807787391721106,-0.6065748290503677,0.06417328309567319,0.239486652151536,0.028484298896504275,-0.8070858295555304,-0.0886215638839977,FL
-1.5807500308724205,-0.6065737554567104,0.07293840537508271,-1.0411749590967145,-0.010057281714587878,0.3148322996808356,-0.12284215469425094,FL
-1.5807512794974743,-0.6065737911362639,0.08112362167134304,-1.8961062193359415,0.05868196413734837,1.8669911041653757,-0.13560402553654324,FL
-1.580752862071654,-0.606573835003537,0.08877779276282181,0.5989730474348259,-0.038868387427785034,-1.9300795260444268,-0.1789517181086372,FL
-1.5806615620345763,-0.6065702436742441,0.09598191458937678,0.37282949493101286,0.03895292672587335,-1.5854449338714007,-0.25959308946045795,FL
-1.5808110931494745,-0.6065759998231852,0.10259087752841796,-0.33348235056457437,0.01943454183654866,-0.446077099303313,-0.27612450148134965,FL
-1.580875632118746,-0.6065787949003459,0.10880544847909544,-1.0967885647693034,0.000747905077054239,0.5296220706069478,-0.25019934648792197,FL
-1.580879170856647,-0.6065790203092212,0.11464074408292564,-0.6574570148103704,-0.016115769622521158,0.2050467770945188,-0.2791679894191959,FL
-1.5808414011048915,-0.606577533703451,0.12011255520302169,-0.8097438367228982,0.009920679693850383,0.3682241200883347,-0.2740374667340411,FL
-1.5808258679354064,-0.6065768518448895,0.12521218019396765,-0.2400818434244611,0.016868936884994707,-0.5415688864525853,-0.2995259403547675,FL
-1.5807041684180059,-0.6065720169404187,0.13003046161266257,-0.8885411331589057,-0.14405652259767424,-0.18439539798679352,-0.3295141562410979,FL
-1.5808282404824696,-0.6065767276760028,0.1344042440289486,-0.8340914801942263,0.275067110354382,0.28355364163858104,-0.3389603764589098,FL
-1.580852111142277,-0.6065778960129184,0.13853626979502567,-1.056916873515482,-0.16525385675778131,0.5876263135690822,-0.32783657022524915,FL
-1.58083324460391,-0.6065771897819496,0.14241564015407346,0.11723733921451845,0.07954239798032214,0.4868667459122466,-0.3573240354175831,FL
-1.5807798435554012,-0.6065750568788938,0.14605618964320355,0.738509116196642,-0.08403206631917556,-0.24018402318954118,-0.3817779089475966,FL
-1.5808043521934496,-0.6065759072847111,0.14941562603318043,0.0108770566553191,0.15072061880671592,0.35441723684778437,-0.38161187611448183,FL
-1.5807985845673984,-0.6065757299673702,0.15256688449815214,0.014897840344224164,0.013119325653205907,0.3375186319987257,-0.4215285095576068,FL
-1.5807473296377474,-0.6065737054930119,0.15553285393002386,0.10466215151461133,0.06324538743211841,0.3088441974887438,-0.4586578068136225,FL
-1.5808189191848587,-0.606576443842924,0.1582388776138926,0.39054840917966105,0.1008075442489803,-0.030698591594865144,-0.46856273497704537,FL
-1.5807608197761958,-0.60657426760519,0.16083078332902773,0.1940050777343288,0.04408567560809281,-0.0237374129710989,-0.47242607049504637,FL
-1.5807650464230103,-0.6065743503268534,0.16321976655847473,1.002906183151689,-0.0024291499701930355,-0.7840516188400604,-0.4941269145993367,FL
-1.5808391181310213,-0.6065772783550806,0.16541315115264,0.8172114853194289,0.08646304516899911,-0.6773600826534827,-0.49807975854103625,FL
-1.5807205854637822,-0.6065727412257327,0.1675596268335307,1.0655939366451432,0.11271465268610131,-0.8723500902838535,-0.5407221904862435,FL
-1.5808085953550792,-0.606575980800877,0.16945902379527694,1.3220110198835635,-0.006095895710283809,-1.5518793950714347,-0.5118910721550173,FL
-1.5807289397280178,-0.6065730139915645,0.1713174876216904,1.708151707490858,0.10888427973064423,-2.0859005434977367,-0.429535978557853,FL
-1.580799417420426,-0.6065757283989264,0.17297653463483587,3.381471251669114,0.04054539154598201,-3.862070638439875,-0.4823213901866925,FL
-1.5808600295023831,-0.6065782195173526,0.17452818361066444,0.19193912118952833,-0.006992071915895479,0.36971548832762186,-0.46348822294578434,FL
-1.5808460629940067,-0.6065777344329654,0.17601407025734603,-0.02737725045620003,-0.023143774011352286,0.5441997454248463,-0.4336315306466651,FL
-1.5807841979589021,-0.6065752537181005,0.1774271290711201,0.49728981003836953,0.06204039098021462,-0.22991343114838506,-0.48098540393974326,FL
-1.5808899489455972,-0.6065793118716021,0.17866048848907828,-0.34305695863426067,0.1151517062081005,0.8564348230314988,-0.4601666729849644,FL
-1.5808496776906273,-0.6065779095614058,0.17988530608264325,-0.1501753697550119,-0.041415576535850665,0.6018067251778918,-0.4059155728513341,FL
-1.5807965249033322,-0.6065757393544365,0.18103719446160627,0.392511040382534,0.050655285822816774,-0.04213588749401418,-0.3925831353415234,FL
-1.5807382178826517,-0.6065733568864284,0.18211733132025415,0.7980822853454094,0.01985551868936437,-0.7683445737694738,-0.3104376264467629,FL
-1.5808157524314812,-0.6065763260127914,0.18305655705366466,1.5508806928826548,-0.13501784427852215,-1.8283954555084574,-0.33439020357606336,FL
-1.5807990265440237,-0.6065758370338526,0.18398056247731218,0.8901023734301942,0.16961838926165182,-0.49588470807305146,-0.4959942249675958,FL
-1.580837280727219,-0.6065772761809785,0.18481506552426247,0.4989959993067742,-0.010415253428486275,-0.29347990632763893,-0.20460896408254226,FL
-1.5807670479706815,-0.6065745708418407,0.18565011316266952,1.1986302025113351,0.14733401833015344,-1.3116624379140174,0.004789191495551287,FL
-1.5807595607791947,-0.606574129973439,0.18639927771343082,0.07027842314675321,-0.03275498061953499,-0.8048435328860959,-0.1613110766485834,FL
-1.5806919358640685,-0.6065714965994662,0.18713085022932352,0.6219952129743627,0.02394396387034127,-1.2825073730677048,-0.21080736852482132,FL
-1.5807992158052997,-0.6065756143818385,0.18772438787507792,-0.8578181014350424,0.053391075207514606,0.7911230496200831,-0.045791178767211074,FL
-1.5807652550995779,-0.6065744475930028,0.18834927157148565,-1.3884908303352557,-0.04511720928532478,1.2607312677628637,-0.19477781026314545,FL
-1.5807833783261351,-0.6065751007640153,0.18890671911639909,-0.5038166072827633,-0.06912570851381722,0.41084304533316157,-0.16776253174090833,FL
-1.5807223811499016,-0.6065727363008571,0.1894683170294494,-0.7176122288591303,0.004416245424719234,0.5801829881795799,-0.24554699680225545,FL
-1.5807256030230068,-0.6065727294087795,0.18996111742134036,0.02555311612521586,0.14611246551096818,-0.8075100721029274,-0.32151615916166076,FL
-1.5807644232110323,-0.6065742941062711,0.19040255241931905,-0.5120645481546563,-0.02388942635070795,0.2249495265667158,-0.2514081219393403,FL
-1.5807935253235283,-0.6065755164090889,0.19081866217384513,-0.6399517903483413,0.03139955042317236,0.5100181760383627,-0.23186343647922827,FL
-1.5807894847857522,-0.606575366979506,0.19122368862248798,-0.8885417358972345,-0.038094192400876234,0.5155138803564,-0.1415101315135877,FL
-1.58090598491868,-0.6065799693967578,0.19153882119582472,0.018895573561830498,-0.05103437405504289,-0.24138550395349545,-0.016321429297943134,FL
-1.5808708141444807,-0.606578757688373,0.19190888002730094,-0.6973191639608924,0.023364642683498187,0.45113051986798597,0.17424012349742246,FL
-1.5806851384776652,-0.6065712980473774,0.19233476433030086,-1.15581079387448,-0.0028846862664081573,1.4128989078568368,0.11212212532212215,FL
-1.580762568457465,-0.6065740966981933,0.19260062297813632,-0.04909382349816198,0.05102535101964361,0.1969241078069609,0.09311774389619952,FL
-1.5807590083683452,-0.6065741418451353,0.19288895075348803,1.02418676274404,0.006137478739355413,-0.9892475196454099,0.3397367699152173,FL
-1.5806701278773558,-0.6065705741466441,0.19320311424912287,-0.33009203009324034,-0.01856087821744954,0.1313834397960393,0.35786623246947824,FL
-1.5807701957603797,-0.6065744182153379,0.19340035396573677,0.9052919597308693,-0.022575474958280935,-0.9791111389695903,0.45442926834866104,FL
-1.5807036697299999,-0.6065719707154256,0.19366873210189556,0.2935756452917751,0.03888319532329123,-0.3088796551889437,0.5414493537334728,FL
-1.5808248639464892,-0.6065766234941653,0.19382301836355006,0.6370926697902246,-0.010380663287255492,-0.5586798592318655,0.569458804220163,FL
-1.5807291974650965,-0.606573089825279,0.19407702021640902,-0.4303007345050042,-0.060578716195431814,1.0231480859282367,0.5656588704792588,FL
-1.5807543157587711,-0.6065738692677499,0.19425397940551928,-1.1501125918763493,0.046173732156232807,1.7440999521979879,0.6214336203675266,FL
-1.5807952700738563,-0.6065755248197924,0.19441009665417314,-0.03824086834863456,-0.2106657292947804,-0.11968461669205613,0.7821479069925414,FL
-1.5807231944257327,-0.6065727828371582,0.19461400691112746,-0.13128717529674008,0.12637985683115166,0.5487821295487261,0.9812659119729309,FL
-1.5807625772381377,-0.6065742018269562,0.194748330123658,-0.031787908262551685,-0.09466669658291592,0.26172244916268983,1.1584503231837828,FL
-1.5807662117858188,-0.6065743750303084,0.1948911461151742,-0.724167075025534,0.06367572830453566,1.2912755735832862,1.2943184498971088,FL
-1.5808139099624439,-0.6065762656306805,0.19500130182973852,-0.18325007573577967,0.140232473575469,0.7931762128723829,1.5175277103336504,FL
-1.5807167635943669,-0.606572509800351,0.19517872913511272,0.33181499158849626,-0.0033470949182989465,-0.18474743914341457,1.6391407205351356,FL
-1.5807491599576062,-0.6065736412589372,0.1952796859619897,0.058799703265106244,-0.022629237071100303,0.4965538626714355,1.7512889260939326,FL
-1.5807832659666872,-0.6065750678212686,0.19537201068141086,0.078939885780564,0.09110551283210042,0.5386411435341486,1.9089189778147788,FL
-1.5807318910799446,-0.6065730895805161,0.19550204506231014,0.4475136776955276,0.0040231039760470705,-0.030780729526759504,1.9738710212156134,FL
-1.5807447237446353,-0.6065734967258289,0.19559148663069098,0.5565934605856608,-0.03916797932741652,-0.2599425561998302,2.0422419361299684,FL
-1.5807702360352947,-0.6065745729890069,0.19566799585876643,0.6222106428911189,-0.11812084742967693,-0.008027852725302268,2.111963278745626,FL
-1.5807674521134119,-0.6065744459865099,0.1957533669122588,-0.08392764047600676,0.08005258787305591,0.3542304862181022,2.255653022332358,FL
