Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,-1.6662326422632017,-0.34755579193152975,101202.38632375796,14618.0,62938.88805334136,7495.162179776408,15208.652930265203,40235.04787687372,22703.84017646764,142036.0,133744.0,100.4235391,99.595,99.735,NE,2012-03-01
2012-04-01,-0.7730971374176218,0.016411446322329104,101798.67689370456,11851.0,63031.02824451435,7516.03815779812,15217.291170168024,40297.66553848828,22733.36270602608,141899.0,133827.0,100.5903214,99.746,99.866,NE,2012-04-01
2012-05-01,1.6752468637161573,-0.15627500012594714,102642.8347067115,10825.0,63276.6940005747,7555.219172497673,15262.99697255248,40458.43608610511,22818.257914469592,142206.0,133935.0,100.3822825,99.847,99.754,NE,2012-05-01
2012-06-01,0.8268672468206049,-0.443127119581715,103424.53662842012,11403.0,63483.41089625291,7589.765706491215,15299.285886223222,40594.3091550991,22889.101741153816,142391.0,134007.0,100.2993302,99.95,99.704,NE,2012-06-01
2012-07-01,0.11108254485347113,-0.18400833853537696,103281.46514270404,11505.0,63635.41875543083,7617.772876144646,15322.388209344295,40695.19918454652,22940.2195708843,142292.0,134153.0,100.3282977,100.053,99.74,NE,2012-07-01
2012-08-01,-2.4752128011806587,0.625723208158856,102830.34390873543,10589.0,63596.73578149718,7622.916146223662,15299.62528103922,40674.12773753015,22922.608043967022,142291.0,134330.0,100.9111577,100.116,100.075,NE,2012-08-01
2012-09-01,-1.718052495421579,1.197314645472758,102413.85150280438,9639.0,63577.93960888234,7630.380856553662,15281.732234829997,40665.75180067544,22912.187808206894,143044.0,134512.0,101.3926317,100.24,100.379,NE,2012-09-01
2012-10-01,-1.4622271443138237,1.4452439716596317,102523.6482347835,9289.0,63563.044853011794,7638.255675741896,15264.856918660666,40659.84948564885,22903.19536736295,143431.0,134671.0,101.6660668,100.482,100.677,NE,2012-10-01
2012-11-01,1.9748967332448277,0.8495869918924589,103006.15915739843,10089.0,63779.41668571728,7673.899286677464,15303.551372143644,40801.87491510034,22977.541770616943,143333.0,134834.0,101.4953345,100.591,100.609,NE,2012-11-01
2012-12-01,0.986040948256282,0.23017363712288186,103435.82555446203,11983.0,63962.99941347808,7705.605757855915,15334.367202489238,40922.92704263716,23040.072370840917,143330.0,135075.0,101.4830453,100.664,100.593,NE,2012-12-01
2013-01-01,-1.6084981750933975,0.9445365773712135,104436.61715631282,14511.0,63959.55496906019,7715.206326212706,15316.500805328762,40927.75688663548,23031.79808242462,143292.0,135265.0,101.6840618,100.871,100.787,NE,2013-01-01
2013-02-01,-2.859284536940436,1.7537397550401481,105251.1632198456,14005.0,63845.4795892812,7711.406144964214,15272.23628191437,40861.754781393785,22983.72480788752,143362.0,135544.0,102.2361988,100.992,101.156,NE,2013-02-01
2013-03-01,2.069826181477933,1.2299987284284555,106586.81686348651,12568.0,64048.929451709024,7745.934094216169,15303.965433614128,40998.95568335924,23049.973768349784,143316.0,135689.0,101.9487188,101.085,101.023,NE,2013-03-01
2013-04-01,0.9336909536302442,0.4336286429118299,106441.36022613232,9961.0,64218.54361494164,7776.390870185449,15327.574364664266,41114.51233687322,23104.03127806833,143635.0,135876.0,101.735852,101.163,100.944,NE,2013-04-01
2013-05-01,-0.6594931117917533,0.34831355521784446,106143.0881430878,8369.0,64295.99379599377,7795.688545688546,15329.183579183547,41171.06392106396,23124.92987492991,143882.0,136091.0,101.7779865,101.272,101.01,NE,2013-05-01
2013-06-01,-1.8389258971749822,0.9380743321878441,105686.27257280596,8701.0,64276.68234085432,7803.226380052951,15307.770577310628,41165.63599004229,23111.04635081203,143999.0,136269.0,102.0202597,101.438,101.228,NE,2013-06-01
2013-07-01,-0.6887435913805093,1.1690189527090367,105718.0772342483,9201.0,64315.78099203456,7817.821694259725,15300.32526261095,41197.59292512708,23118.188066907376,144264.0,136391.0,102.2199594,101.567,101.354,NE,2013-07-01
2013-08-01,-0.9408118076784863,1.2515825553144413,105718.5498965619,8027.0,64335.76330739168,7830.066003349423,15288.378813253175,41217.28565330184,23118.477654089937,144326.0,136635.0,102.4639882,101.685,101.51,NE,2013-08-01
2013-09-01,0.1582455440757049,1.0669872351835463,105839.78335795176,7012.0,64429.19743968488,7851.230920728704,15293.919251600197,41284.022648941405,23145.174790743476,144418.0,136819.0,102.5026115,101.799,101.55,NE,2013-09-01
2013-10-01,-1.0713250450517673,1.290467096083817,105471.08786693144,6765.0,64438.83001382858,7862.163543776174,15279.60192157714,41297.04816395008,23141.781849878396,143537.0,137039.0,102.557474,102.015,101.722,NE,2013-10-01
2013-11-01,-0.9649772293278256,1.2395157834138515,105117.04832108048,7328.0,64456.65367765658,7874.063858815677,15267.28078182713,41315.30085753645,23141.35282012024,144479.0,137314.0,102.7466402,102.194,101.881,NE,2013-11-01
2013-12-01,-1.1999866809454367,1.5474218089801839,104718.95693742408,10083.0,64446.6321852592,7882.528114102112,15248.4228674425,41315.68120371459,23130.95098154461,144778.0,137368.0,103.0183197,102.333,102.084,NE,2013-12-01
2014-01-01,0.1320956901813597,1.1287060419280928,105383.36690197306,11960.0,64534.34104434317,7891.693880078482,15239.71430806234,41402.93285620241,23131.40818814085,145150.0,137552.0,103.2680542,102.426,102.278,NE,2014-01-01
2014-02-01,1.1152835830914245,0.5374753764470388,106184.1153823604,11595.0,64706.33261023931,7911.170174650013,15250.982039906974,41544.180395682255,23162.15221455696,145134.0,137707.0,103.3817294,102.489,102.338,NE,2014-02-01
2014-03-01,-0.5728794277257994,0.3176215152301227,106832.6458168768,11812.0,64786.38229815784,7919.409418487853,15240.655139795012,41626.317739874976,23160.064558282866,145648.0,137986.0,103.5928407,102.684,102.543,NE,2014-03-01
2014-04-01,-0.5198004601591956,0.3031268589002523,107544.33435206632,7658.0,64869.90065730987,7928.078747412616,15231.25888147009,41710.56302842723,23159.33762888274,145667.0,138298.0,103.7859569,102.879,102.742,NE,2014-04-01
2014-05-01,-0.30546988062317276,0.27910013071142514,108276.41154694468,6782.0,64966.98050570516,7938.411112946423,15225.1527900582,41803.41660270047,23163.563903004597,145825.0,138501.0,103.9834622,103.061,102.919,NE,2014-05-01
2014-06-01,0.29492217560243805,0.22147109551721053,109070.51002086671,7318.0,65102.24680933665,7953.413888484496,15228.077837627992,41920.75508322416,23181.491726112487,146247.0,138833.0,104.1208381,103.18,103.035,NE,2014-06-01
2014-07-01,-0.07822290821563599,0.2746433537072426,108881.70688374164,8529.0,65212.552895952416,7965.371321510486,15225.23984882256,42021.94172561944,23190.61117033307,146399.0,139076.0,104.2380246,103.369,103.19,NE,2014-07-01
2014-08-01,1.4649189018751005,-0.042492812699658766,108870.45239410624,6424.0,65428.890805767456,7990.282071908787,15247.196565125949,42191.41216873266,23237.478637034703,146530.0,139258.0,104.2213464,103.408,103.177,NE,2014-08-01
2014-09-01,0.750735137538313,-0.46309811952846364,108818.05761460424,5757.0,65620.47614894916,8012.170188851099,15263.388661182327,42344.91729891573,23275.55885003343,146778.0,139563.0,104.2288077,103.536,103.203,NE,2014-09-01
