Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,-0.1941510691615677,0.5185376896187321,281988.77024113905,54298.0,196852.6846142277,20400.611620795105,51199.15275480022,125252.8450393543,71599.76437559532,142036.0,133744.0,100.4235391,99.595,99.735,TN,2012-03-01
2012-04-01,-0.06649213325645054,0.08022759415533143,283509.3024653035,46658.0,197068.90566692667,20448.13383266908,51218.09891921846,125402.60615891997,71666.23275188752,141899.0,133827.0,100.5903214,99.746,99.866,TN,2012-04-01
2012-05-01,1.0022131917882495,-1.1179626670428293,285720.17162219057,45674.0,197765.14392071197,20545.458494563325,51361.8083819529,125857.81856700782,71907.26687651622,142206.0,133935.0,100.3822825,99.847,99.754,TN,2012-05-01
2012-06-01,0.7188634314551448,-0.7831016496583163,287756.96060338605,50611.0,198339.5350236701,20630.1652892562,51473.812484955466,126235.50710101904,72103.97777421167,142391.0,134007.0,100.2993302,99.95,99.704,TN,2012-06-01
2012-07-01,0.3459861617453819,-0.29673815248559654,287826.8832297303,54455.0,198742.9901076128,20697.095782367454,51541.44943519822,126504.4031147654,72238.54521756568,142292.0,134153.0,100.3282977,100.053,99.74,TN,2012-07-01
2012-08-01,-1.0296260811408595,1.1999589180210433,287036.58922474843,47583.0,198551.15330169076,20701.940211508067,51454.84220168203,126394.33758014788,72156.7824131901,142291.0,134330.0,100.9111577,100.116,100.075,TN,2012-08-01
2012-09-01,-0.9230132776596598,1.0272216274976387,286339.97150798474,44517.0,198421.85616513412,20713.147172217297,51384.677073889965,126324.00701341912,72097.82424610725,143044.0,134512.0,101.3926317,100.24,100.379,TN,2012-09-01
2012-10-01,-0.8532202543529284,1.0799504875065589,286276.67358648643,43853.0,198305.1574176157,20725.52155242339,51317.99384831361,126261.6254622873,72043.515400737,143431.0,134671.0,101.6660668,100.482,100.677,TN,2012-10-01
2012-11-01,0.7147319145112845,-0.7930466970412384,287254.9506836695,41515.0,198910.12898117167,20813.263889579164,51438.14999983431,126658.706808867,72251.41388941348,143333.0,134834.0,101.4953345,100.591,100.609,TN,2012-11-01
2012-12-01,0.4124953719965596,-0.5975715642389643,288085.5526726512,43979.0,199412.7822015448,20890.320400027835,51531.81632916803,126990.64547234896,72422.13672919587,143330.0,135075.0,101.4830453,100.664,100.593,TN,2012-12-01
2013-01-01,-1.0972882596493072,1.5141548991649199,289263.09940766165,54191.0,199371.9014687737,20915.01549472323,51408.31654876125,127048.56942528996,72323.33204348448,143292.0,135265.0,101.6840618,100.871,100.787,TN,2013-01-01
2013-02-01,-1.9744853284223502,2.264118467124604,289933.66681165725,49595.0,198986.33463824884,20903.390143277014,51196.56767764641,126886.37681732472,72099.95782092343,143362.0,135544.0,102.2361988,100.992,101.156,TN,2013-02-01
2013-03-01,0.2854908585105983,-0.16331878989604554,292043.3960583234,45991.0,199590.4645476773,20995.66435366204,51239.71768805124,127355.082505964,72235.38204171328,143316.0,135689.0,101.9487188,101.085,101.023,TN,2013-03-01
2013-04-01,-0.08875385037745964,-0.04875298028384023,291640.9428329895,40231.0,200089.09230200207,21076.900723833707,51255.54763036931,127756.64394779976,72332.44835420302,143635.0,135876.0,101.735852,101.163,100.944,TN,2013-04-01
2013-05-01,-0.643993510863814,0.8205790322741101,290819.7868197872,40596.0,200300.5560505564,21127.8916278916,51197.8021978022,127974.8622248619,72325.6938256938,143882.0,136091.0,101.7779865,101.272,101.01,TN,2013-05-01
2013-06-01,-1.2735088512806532,1.656844873580654,289564.2509977477,44096.0,200210.66305765207,21147.014659975503,51063.34215829613,128000.30623938044,72210.35681827164,143999.0,136269.0,102.0202597,101.438,101.228,TN,2013-06-01
2013-07-01,-0.8778255260214349,1.2007631882371164,290170.1297761637,46505.0,200302.80830883145,21185.268136103856,50975.6891686564,128141.85100407188,72160.95730476026,144264.0,136391.0,102.2199594,101.567,101.354,TN,2013-07-01
2013-08-01,-1.0867941378208108,1.2648339930168353,290688.5692706797,39340.0,200335.50060749383,21217.154303352672,50873.2144616294,128245.13184251108,72090.36876498206,144326.0,136635.0,102.4639882,101.685,101.51,TN,2013-08-01
2013-09-01,-0.5515293835223676,0.7429671978177035,291538.06006893155,35362.0,200596.97193500737,21273.215164943376,50829.04972919744,128494.70704086656,72102.26489414081,144418.0,136819.0,102.5026115,101.799,101.55,TN,2013-09-01
2013-10-01,-1.004698827202315,1.5770717589785228,292089.1580320216,33562.0,200597.5927855656,21301.55390836466,50719.01850140579,128577.0203757958,72020.57240977045,143537.0,137039.0,102.557474,102.015,101.722,TN,2013-10-01
2013-11-01,-1.262153332655732,1.1043821958853548,292675.7360711683,33046.0,200623.8078411745,21332.518657387835,50615.81649178944,128675.47269199652,71948.33514917728,144479.0,137314.0,102.7466402,102.194,101.881,TN,2013-11-01
2013-12-01,-1.144401857253822,1.7544046033464955,293134.0856549508,36140.0,200563.45754476704,21354.17891148466,50491.16413933624,128718.11449394617,71845.3430508209,144778.0,137368.0,103.0183197,102.333,102.084,TN,2013-12-01
2014-01-01,-0.23960168595551545,0.21435137898113021,292775.99614123564,37314.0,200859.46309731028,21401.90624246338,50522.57083634799,128934.97787077085,71924.47707881138,145150.0,137552.0,103.2680542,102.426,102.278,TN,2014-01-01
2014-02-01,0.3791162123223968,-0.3660503809788105,292802.15234484454,39066.0,201417.7366504456,21477.53848358704,50620.05315718502,129320.12872377124,72097.59164077205,145134.0,137707.0,103.3817294,102.489,102.338,TN,2014-02-01
2014-03-01,-0.4281369799763226,0.1380864678602074,292414.2067230332,34931.0,201689.754541997,21522.60515100982,50645.704728747936,129521.42028222306,72168.30987975775,145648.0,137986.0,103.5928407,102.684,102.543,TN,2014-03-01
2014-04-01,-0.31186637945146156,0.252462859583817,293394.45731378894,30731.0,201972.4812313046,21568.751500522376,50674.21307741722,129729.48420963871,72242.9645779396,145667.0,138298.0,103.7859569,102.879,102.742,TN,2014-04-01
2014-05-01,-0.2161322207108185,0.16758057478069333,294433.8427954673,30029.0,202297.3487240772,21619.339804441646,50713.44941167325,129964.51902305016,72332.7892161149,145825.0,138501.0,103.9834622,103.061,102.919,TN,2014-05-01
2014-06-01,-0.037756093699281346,-0.22254774670193622,295644.5867908964,33990.0,202741.058863493,21682.583588101134,50782.598146260985,130275.8286019314,72465.18173436212,146247.0,138833.0,104.1208381,103.18,103.035,TN,2014-06-01
2014-07-01,-0.16787763804532707,0.04547811202368823,296506.185999935,36474.0,203106.97903543653,21737.466485770616,50832.37232289951,130537.08369674096,72569.83880867012,146399.0,139076.0,104.2380246,103.369,103.19,TN,2014-07-01
2014-08-01,0.5451177516938506,-0.7751386397674893,297849.39149875165,31177.0,203803.10857393892,21827.66831108997,50964.84681663549,131010.52883232986,72792.51512772546,146530.0,139258.0,104.2213464,103.408,103.177,TN,2014-08-01
2014-09-01,0.31312318854547816,-0.6439035149803586,299079.8717091558,28780.0,204422.1340464909,21909.61018575041,51078.045211864,131434.40597657044,72987.6553976144,146778.0,139563.0,104.2288077,103.536,103.203,TN,2014-09-01
2014-10-01,0.4807167589082688,-0.9541849712252191,300068.2645680074,26733.0,205144.1858812206,22002.594247425972,51216.9863438557,131924.52452258448,73219.58059128169,147427.0,139805.0,104.2081794,103.629,103.177,TN,2014-10-01
2014-11-01,0.7945160239712434,-1.0888453749467248,301211.92134344706,26018.0,205972.43237825463,22106.983969944424,51382.39830064598,132482.96119549652,73489.3822705904,147404.0,140089.0,104.0119908,103.74,103.098,TN,2014-11-01
2014-12-01,1.048828161946568,-1.5953713098398632,302589.3724499709,27529.0,206960.65669321932,22228.579755197203,51587.62385855839,133144.35593549642,73816.20361375558,147615.0,140366.0,103.6911544,103.837,102.94,TN,2014-12-01
2015-01-01,1.203514834104939,-1.5901187100000511,306114.3805201776,34062.0,208463.5891930581,22437.978822036792,51718.090730168056,134307.43831226954,74156.06141934641,148145.0,140562.0,103.0306089,103.816,102.465,TN,2015-01-01
2015-02-01,-1.5629870953403842,1.804125999539929,307729.11510805384,30604.0,208662.9511987577,22507.21008632617,51524.42985105647,134631.2463056424,74031.62369844953,148045.0,140829.0,103.2917548,103.92,102.634,TN,2015-02-01
2015-03-01,-1.5107657941667003,2.1751943140242163,309254.3104705779,32098.0,208804.78649434503,22570.06641965944,51317.428596434926,134917.24285478113,73887.47070435958,148128.0,140924.0,103.5700178,104.08,102.831,TN,2015-03-01
2015-04-01,-1.2145079449807574,1.2720176458979786,311176.4324814566,25041.0,209185.6638486707,22658.63375765232,51169.82476597678,135357.1729342795,73828.42613286688,148511.0,141202.0,103.6779874,104.256,102.91,TN,2015-04-01
2015-05-01,-1.8809339537888672,2.2032841112223855,312588.732922305,24476.0,209226.6890276213,22710.23983093567,50939.84676929437,135576.58627063187,73650.04620833174,148817.0,141540.0,104.019891,104.385,103.156,TN,2015-05-01
2015-06-01,-1.5560960341549306,2.1242046231708356,314134.0609156701,28125.0,209360.6563721506,22771.730717133018,50733.532644452185,135855.39301056543,73505.21498510004,148816.0,141695.0,104.3078098,104.511,103.356,TN,2015-06-01
2015-07-01,-1.1543091699992587,1.407888360842386,315148.7643519813,30779.0,209727.01024416529,22858.36853858721,50584.18969911998,136284.46811870244,73442.50184485194,148830.0,141989.0,104.4732753,104.603,103.441,TN,2015-07-01
2015-08-01,-0.8228439325049646,0.9485659639541408,316418.5405025686,26101.0,210263.36819989272,22963.4964521181,50476.04776912019,136823.85620283155,73439.47977288405,149181.0,142130.0,104.4728364,104.679,103.442,TN,2015-08-01
2015-09-01,-0.014822480200402666,0.36386951148275504,318161.95335418097,23318.0,211114.010204378,23103.016778166115,50443.004579384055,137568.03725469313,73545.9487457522,148826.0,142265.0,104.2380246,104.814,103.289,TN,2015-09-01
2015-10-01,-0.8599356089223233,0.7404666774153941,318607.7166889372,22538.0,211683.93464634565,23211.892635125976,50342.503114691695,138129.60344972307,73554.31505832377,149246.0,142585.0,104.3411662,104.829,103.274,TN,2015-10-01
2015-11-01,-1.069125242249885,1.314684439849654,318812.7840625013,22366.0,212093.81280019064,23303.19730590205,50204.04921115698,138586.64692543136,73507.15781052933,149463.0,142810.0,104.465814,104.94,103.337,TN,2015-11-01
2015-12-01,-0.5438404652515159,0.42916475755438466,319471.78290219174,23754.0,212805.7296156044,23427.69701606733,50137.04202299207,139241.0874260312,73564.64218957319,150128.0,143083.0,104.3534555,105.009,103.253,TN,2015-12-01
2016-01-01,-0.2294396571797428,0.2961752662031465,319864.5770816797,28954.0,213433.52919159297,23509.266967391348,50150.68501990853,139773.67400409174,73659.85518750122,150653.0,143198.0,104.3056153,105.204,103.306,TN,2016-01-01
2016-02-01,0.22122769019729116,-0.36268125397321693,320619.9027527557,29409.0,214303.2712784845,23617.48771494808,50221.16322168623,140464.71720165532,73838.55407682918,150939.0,143410.0,104.1669227,105.369,103.242,TN,2016-02-01
2016-03-01,-1.1080673792287166,1.1744257926012915,320435.15234680765,25883.0,214544.04673321676,23656.371701085223,50144.47096568452,140743.30070254445,73800.7460306723,151218.0,143666.0,104.4934648,105.521,103.481,TN,2016-03-01
2016-04-01,-1.4085217364808882,1.8850008719735616,320113.43022901186,21536.0,214570.63142720496,23671.569241240668,50018.46090622184,140880.69759751405,73689.93382969093,151074.0,143856.0,104.8937422,105.786,103.823,TN,2016-04-01
2016-05-01,-0.5785638289235946,0.9576232274534642,320372.03740570793,17672.0,214985.052784109,23729.49466388403,49983.48993847995,141272.16435686065,73712.88842724833,151132.0,143901.0,105.141721,105.948,103.977,TN,2016-05-01
2016-06-01,-0.8340596714760471,1.0958817786909538,320494.4564434845,21325.0,215307.27141828652,23777.20182385409,49927.52579793617,141602.6397888169,73704.63162946964,151223.0,144152.0,105.4335899,106.077,104.175,TN,2016-06-01
2016-07-01,-0.3560067970963492,0.0636931501454332,321502.0757770567,22980.0,215948.96435036845,23860.161712308138,49945.94663749707,142142.95195327775,73806.0123970907,151554.0,144515.0,105.380483,106.257,104.218,TN,2016-07-01
2016-08-01,-0.7039269329620352,0.8306775393893981,322159.7013304722,19646.0,216355.6377386447,23917.13134177736,49910.25862124025,142528.34358492825,73827.29415371644,151779.0,144664.0,105.5753549,106.456,104.374,TN,2016-08-01
2016-09-01,-0.8056355760620884,0.9699593085420002,322738.1760795754,17318.0,216709.2678494572,23968.19855578404,49862.7516618048,142878.41327530963,73830.85457414758,151761.0,144961.0,105.8523012,106.579,104.555,TN,2016-09-01
2016-10-01,-0.9544294107420064,1.3113561327031489,323716.9087473517,17205.0,216958.10190928844,24007.6282455035,49791.63883215954,143158.9302642214,73799.17164506708,151793.0,145069.0,106.10028,106.737,104.786,TN,2016-10-01
2016-11-01,-0.15177158607893526,0.34050668872039447,325282.94507087936,16903.0,217601.60488174023,24090.699508391717,49811.43355020062,143699.56721932822,73902.037662412,151954.0,145189.0,106.2253667,106.789,104.826,TN,2016-11-01
2016-12-01,-0.8590615843874134,1.024508625678012,326377.8245426931,18863.0,217930.81120199585,24138.948932077663,49759.56273746155,144032.39475513488,73898.41644686098,152157.0,145408.0,106.493535,106.929,105.017,TN,2016-12-01
2017-01-01,-1.139268657698449,1.441898419488747,326266.2859239024,22903.0,218002.15195557548,24129.027208561023,49714.11878921268,144159.0929214737,73843.05903410245,152152.0,145639.0,106.9240965,107.205,105.408,TN,2017-01-01
2017-02-01,-0.2577144709141166,0.17614357368312317,326863.06084430526,22232.0,218546.00423100032,24171.497584541063,49776.75160241234,144597.8339806129,73948.17025038677,152480.0,145845.0,107.09439,107.414,105.57,TN,2017-02-01
2017-03-01,0.6649758289175356,-0.9163335446005672,328140.7801956176,19360.0,219545.00435969367,24264.325384790354,49943.110736219576,145337.63932064598,74207.36503904768,153065.0,145975.0,107.0443553,107.364,105.512,TN,2017-03-01
2017-04-01,-0.5261748741115018,0.6118450101959622,327985.57522570266,17456.0,219940.26453825564,24290.456196096235,49972.228526756415,145677.64286074575,74262.62167751051,153255.0,146172.0,107.1764644,107.62,105.744,TN,2017-04-01
2017-05-01,0.6076861636075961,-0.6702224768139553,328643.54137894034,18792.0,220879.8661167556,24376.73818037346,50125.141103985,146378.04201272584,74501.82410402907,153069.0,146389.0,107.0935122,107.719,105.714,TN,2017-05-01
2017-06-01,-0.033476235447581715,-0.10703397391928249,328894.20214525354,22133.0,221545.3858148656,24432.783631810235,50215.89566696593,146896.75376836932,74648.63204649625,153318.0,146588.0,107.1632974,107.876,105.815,TN,2017-06-01
2017-07-01,0.3067623142519351,-0.4303874939882366,329894.0559198306,22298.0,222364.99530747056,24505.84361595586,50341.64918778302,147517.5418705873,74847.45343688395,153569.0,146772.0,107.1984094,107.941,105.842,TN,2017-07-01
2017-08-01,-0.5753348489527381,0.8190041971826849,330194.7662271149,21381.0,222712.9656684861,24526.971619239728,50360.78409194452,147825.24137627648,74887.72429220901,153503.0,146907.0,107.610976,108.074,106.093,TN,2017-08-01
2017-09-01,-1.2608335101358055,1.4930159357515116,330037.8435736353,18488.0,222751.3827459597,24514.113868777644,50310.28443718248,147927.00791616194,74824.37482979783,154286.0,146999.0,108.1604796,108.215,106.491,TN,2017-09-01
2017-10-01,-0.04228927676890315,0.5292328652631308,331485.5099642441,18803.0,223292.96689420615,24556.719300877656,50373.7372790238,148362.5259420402,74930.44095216667,153609.0,147147.0,108.2443097,108.499,106.648,TN,2017-10-01
2017-11-01,-0.4079876244322058,0.2646255429849482,332866.5886574613,17601.0,223791.05234417692,24594.59396208753,50427.560652156986,148768.90553085235,75022.14681332394,153805.0,147377.0,108.5331063,108.582,106.825,TN,2017-11-01
2017-12-01,-0.1677401025579338,0.36129791930245003,334311.83398766123,20602.0,224333.61375958123,24637.40886146943,50491.58721256309,149204.6176855487,75128.99607403252,153904.0,147521.0,108.7617735,108.742,106.98,TN,2017-12-01
2018-01-01,-0.8472182113323949,0.9044563428022512,335514.58306166704,23949.0,224333.6639903625,24622.66289127745,50519.45753618598,149191.54356289934,75142.12042746344,154425.0,147670.0,109.1734623,109.08,107.362,TN,2018-01-01
