Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	Mask2	School	Hosp1	Deaths1
2012-01-01	0.9999999999999999	0.0	0.0	0.0	1.0	0.4130434782608697	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.01838731582242038	0.8771169003991717	0.4948853928717496	0.1392451683505787	0.9729729729729755	0.3985507246376812	0.0034013245928270464	0.00419055680333242	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0	0.0
2012-03-01	0.01851698487715093	0.8748199607126761	0.5144053593854712	0.1755751762403921	0.9729729729729755	0.391304347826087	0.00361763712004225	0.004348586227104887	0.4783596646895119	0.966573298315848	0.0	0.0	0.0	0.0
2012-04-01	0.016737489988869047	0.7510081530021737	0.3957560424793719	0.1608170063716835	0.9459459459459438	0.391304347826087	0.0040148118123324895	0.004638499507424925	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0	0.0
2012-05-01	0.01790074198746923	0.7500827722068321	0.5479380626569934	0.1514127807007617	0.9459459459459438	0.391304347826087	0.0056517951263048115	0.005832486188127126	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0	0.0
2012-06-01	0.017598362532115573	0.7491694701119832	0.5085926129618897	0.1969529691144304	0.9729729729729755	0.3985507246376812	0.00523053856306478	0.005525591224871927	0.34089822278672366	0.956476820529933	0.0	0.0	0.0	0.0
2012-07-01	0.016016227225413012	0.5812230536545645	0.3346475542784142	0.20952485847024394	0.9729729729729755	0.391304347826087	0.0046465567896459975	0.005100034423770235	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0	0.0
2012-08-01	0.014580781358142262	0.5811598860703839	0.14649185778658685	0.16126370213403857	0.9729729729729755	0.391304347826087	0.0026279595743319848	0.0036283465735353396	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0	0.0
2012-09-01	0.014734063538527407	0.5810964936051916	0.16595057092792964	0.1584804207356143	0.9729729729729755	0.391304347826087	0.0028404549865997716	0.003783581768077177	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0	0.0
2012-10-01	0.01410692650139123	0.6728459318533753	0.10175676000824932	0.19991755488667765	0.9729729729729755	0.391304347826087	0.0028837366919442636	0.003815423677493948	0.506728251696605	0.9710078867636006	0.0	0.0	0.0	0.0
2012-11-01	0.015852700739180135	0.6719489407654665	0.32902509792394163	0.21770990254094263	0.9729729729729755	0.391304347826087	0.005332678955726363	0.005601484584121351	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0	0.0
2012-12-01	0.015604647199770998	0.671059723275124	0.2957430868715023	0.2947086411175512	0.9459459459459438	0.3985507246376812	0.004981665692670716	0.0053458009870204	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0	0.0
2013-01-01	0.017159000116439747	0.7314714875420409	0.4536184373875924	0.2945865692802201	0.9189189189189193	0.40579710144927533	0.003963757130750917	0.004357052847452059	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0	0.0
2013-02-01	0.01632008409077764	0.7308011739195135	0.34426102315504437	0.15609963164382643	0.8918918918918912	0.4130434782608697	0.0027950310464484288	0.003506293884858909	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0	0.0
2013-03-01	0.018694108223960653	0.7301383044781262	0.6547622139849874	0.17882939811169613	0.8918918918918912	0.4130434782608697	0.006138192206390367	0.0059456166962056	0.24716895130705616	0.953062076468007	0.0	0.0	0.0	0.0
2013-04-01	0.015750175736198996	0.6109413867498616	0.4472991749445616	0.1652096535348299	0.8648648648648631	0.4130434782608697	0.00577410943917767	0.005681586875100783	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0	0.0
2013-05-01	0.01506088187838441	0.6106637630911125	0.3558896858329974	0.0971203503501067	0.8648648648648631	0.40579710144927533	0.004802071925147123	0.004974222989610588	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0	0.0
2013-06-01	0.014339764268352869	0.6103863081484899	0.2603279334688285	0.2105669749175423	0.8648648648648631	0.40579710144927533	0.0037853704448694366	0.0042342797513612255	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0	0.0
2013-07-01	0.016281722576096024	0.6815420105543435	0.33819492799228945	0.22737648499509247	0.8378378378378386	0.40579710144927533	0.004394939569937506	0.004680211422044415	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0	0.0
2013-08-01	0.01613857873778426	0.6807661561990239	0.31848312861046796	0.17802026728659515	0.8378378378378386	0.3985507246376812	0.004192170555165519	0.004533771827918613	0.4921920362000497	0.965027867173961	0.0	0.0	0.0	0.0
2013-09-01	0.01668523612740748	0.6799976125192019	0.3889193975511881	0.15761380539902298	0.783783783783786	0.391304347826087	0.004958114817745061	0.005093713026870027	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0	0.0
2013-10-01	0.017493943420299574	0.7138903254480905	0.4811831513156444	0.18097961610244268	0.783783783783786	0.3768115942028986	0.004078876960576355	0.004453969050637937	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0	0.0
2013-11-01	0.017544243972711253	0.713463554504448	0.48835861972441685	0.2362420964311149	0.7567567567567544	0.3695652173913044	0.004162122965083089	0.004516063529154822	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0	0.0
2013-12-01	0.01732646887146894	0.71304052174994	0.46049364150423755	0.27491213171796935	0.7567567567567544	0.36231884057971014	0.003868756364666246	0.00430352049012529	0.504271433281398	0.9669260016326096	0.0	0.0	0.0	0.0
