Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	School	Hosp1	Deaths1
2012-01-01	1.0	0.0	0.0	0.0	1.0	0.5877192982456139	1.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.01313863934319916	0.7122886529684533	0.10452839301222318	0.09843074784326904	1.0	0.5789473684210525	0.002415930607101385	0.002797219027353426	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0
2012-03-01	0.013271011943330963	0.7101507488702633	0.125848256884195	0.13695045373027562	0.9852941176470598	0.5701754385964912	0.0025306229316470093	0.0029123453693789612	0.4783596646895119	0.966573298315848	0.0	0.0	0.0
2012-04-01	0.01269989631426976	0.638300239661828	0.16022904251264652	0.13950189478386257	0.9852941176470598	0.5614035087719298	0.002747022815736468	0.003125028828978153	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0
2012-05-01	0.013728409621753816	0.637361609987173	0.3231930624595609	0.14152574040967222	0.9852941176470598	0.5614035087719298	0.0036601918416497617	0.004006395703002136	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0
2012-06-01	0.013464789692902952	0.636434806614086	0.2809318216970501	0.14772593561925765	0.9852941176470598	0.5526315789473685	0.0034168288199369805	0.003777694251353355	0.34089822278672366	0.956476820529933	0.0	0.0	0.0
2012-07-01	0.014237036474025352	0.5768920438024676	0.43817457930717907	0.15024526684253173	0.9852941176470598	0.5350877192982455	0.0030820951355260617	0.0034612410414993876	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0
2012-08-01	0.012963924488998916	0.5768100571070507	0.2364936822915497	0.11914368606480515	0.9852941176470598	0.5263157894736842	0.0019412657234085713	0.0023710616436348397	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0
2012-09-01	0.013091513136937157	0.5767283888187761	0.2572766441216992	0.1180809996674028	0.9852941176470598	0.5175438596491228	0.0020542417683189216	0.002484198815895492	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0
2012-10-01	0.011671032232231277	0.6239778820899361	0.049130411525043646	0.1296571040730917	0.9705882352941178	0.5087719298245614	0.002072197950324275	0.0025060843758171725	0.506728251696605	0.9710078867636006	0.0	0.0	0.0
2012-11-01	0.013210040798480949	0.6232295382561951	0.2930682864994869	0.1012470483273596	0.9705882352941178	0.4999999999999999	0.0034420542463559365	0.003825436836673141	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0
2012-12-01	0.012991276885759684	0.62248954248717	0.2578235561367719	0.13094395467413844	0.9558823529411757	0.49122807017543846	0.0032385736637685486	0.0036346874896392677	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0
2013-01-01	0.014373816021356347	0.6817092617954681	0.4275965822757377	0.14466657666197044	0.9558823529411757	0.48245614035087714	0.002801503598744786	0.002647766996374043	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0
2013-02-01	0.013627042943562935	0.6809871855312004	0.31018780421913406	0.08961611545817583	0.9411764705882355	0.48245614035087714	0.002136104270804613	0.002018186048468553	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0
2013-03-01	0.015712937188889702	0.6802725769605948	0.6426686206099983	0.12854145852738133	0.9411764705882355	0.4736842105263158	0.0040062173563166405	0.003822015913793669	0.24716895130705616	0.953062076468007	0.0	0.0	0.0
2013-04-01	0.013539645213365897	0.5837789873204832	0.48602498096140945	0.1410901313264678	0.9411764705882355	0.4649122807017543	0.0037931944673183014	0.003626395675331598	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0
2013-05-01	0.012931452133605897	0.5836321373655826	0.3884827621867487	0.12334686695696315	0.9411764705882355	0.4473684210526315	0.0032386437344030356	0.00310287909916629	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0
2013-06-01	0.012295206844230055	0.5834860828932265	0.2864929169532519	0.14677936493851296	0.9411764705882355	0.4473684210526315	0.002659098128902979	0.002555268355194267	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0
2013-07-01	0.013995786968793882	0.651891690872515	0.36620334541155775	0.15876524245118767	0.9264705882352953	0.4385964912280701	0.002993518466869023	0.002884755938253087	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0
2013-08-01	0.01386247709109754	0.6512261864701501	0.3453746322954886	0.11209267792807431	0.9264705882352953	0.4298245614035088	0.0028715547428661966	0.0027761163092286747	0.4921920362000497	0.965027867173961	0.0	0.0	0.0
2013-09-01	0.014337375360134418	0.6505681355395733	0.4211436972568904	0.12152116208934619	0.9117647058823533	0.42105263157894735	0.003294046767727735	0.003189931779247782	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0
2013-10-01	0.013810771937859423	0.6234062476426813	0.32197067457384204	0.12531906633287065	0.8970588235294112	0.4122807017543859	0.002792144180326389	0.0027164387999068684	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0
2013-11-01	0.013856929004454569	0.6229959809514536	0.32968514927488324	0.1569622230060925	0.8970588235294112	0.4035087719298245	0.002831193516420578	0.00276204128213448	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0
2013-12-01	0.013666722533591729	0.6225893392590692	0.2998527331259788	0.11203339145412733	0.8970588235294112	0.39473684210526305	0.0026587031958775265	0.002604518552509551	0.504271433281398	0.9669260016326096	0.0	0.0	0.0
