Time	GDP	RPFI	FixAss	UI	PartR	UR	Cons3	Cons5	CPIU	PCE	Mask2	School	Hosp1	Deaths1
2012-01-01	0.0	0.0	0.0	0.0	1.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2012-02-01	0.961249061369174	0.8100070670735116	0.4440576291331382	0.26320672928032507	0.9534883720930214	0.6125	0.9854691779469116	0.9871120600799966	0.48042480973508717	0.9679389035394174	0.0	0.0	0.0	0.0
2012-03-01	0.9617979623304953	0.8079674585513774	0.46305613712318666	0.2981810147072728	0.9069767441860446	0.6125	0.9858330606868736	0.9876933650070205	0.4783596646895119	0.966573298315848	0.0	0.0	0.0	0.0
2012-04-01	0.9590170956227875	0.7330732245822459	0.4817181165733128	0.22020325393797974	0.8604651162790677	0.625	0.9864998019195275	0.9887630135507228	0.4580164258916395	0.9640820130383683	0.0	0.0	0.0	0.0
2012-05-01	0.9634271302502582	0.7321950952630754	0.6264096153714616	0.23853765050156564	0.8139534883720891	0.625	0.9892426930242769	0.9931801421289644	0.2823120937051792	0.9538741718760513	0.0	0.0	0.0	0.0
2012-06-01	0.9622859007735579	0.7313282842123778	0.5890037716400753	0.2712337111378875	0.7674418604651159	0.625	0.9885388861746534	0.9920400780493585	0.34089822278672366	0.956476820529933	0.0	0.0	0.0	0.0
2012-07-01	0.9575113982349723	0.5828610937554066	0.4636285090496216	0.320967965507449	0.6976744186046488	0.625	0.9875625730728571	0.990460677365785	0.39344637279221933	0.9600922983102562	0.0	0.0	0.0	0.0
2012-08-01	0.952073664901607	0.5828179614746115	0.28478791626186295	0.2677531846976013	0.6744186046511604	0.625	0.984183870747909	0.9850078590370933	0.6527359268372354	0.9726370191705382	0.0	0.0	0.0	0.0
2012-09-01	0.9526534030186414	0.5827747296800921	0.3033411851961346	0.1931285789989436	0.6279069767441836	0.625	0.9845413042576268	0.9855789689687918	0.6040928049754837	0.9712958398905062	0.0	0.0	0.0	0.0
2012-10-01	0.9543807578818522	0.7166142421676056	0.3761879201142159	0.2678350575073087	0.604651162790697	0.6125	0.9846153664066584	0.9856932228746572	0.506728251696605	0.9710078867636006	0.0	0.0	0.0	0.0
2012-11-01	0.9609879436659269	0.7159171091476639	0.5927203516381981	0.2871285750257523	0.5813953488372068	0.6125	0.9887178919434048	0.9923027352108122	0.3006557725101743	0.9557458204525275	0.0	0.0	0.0	0.0
2012-12-01	0.9600433269811467	0.7152279676826626	0.5615327200932132	0.29185309474567067	0.5813953488372068	0.6125	0.9881316570423019	0.9913524350656576	0.37413804795301997	0.9579119267895568	0.0	0.0	0.0	0.0
2013-01-01	0.9474031739899328	0.5687995497270941	0.10715341083611396	0.35107102515134986	0.5348837209302317	0.6125	0.9874029979488929	0.9866362546336139	0.4730736920152049	0.9666573187698657	0.0	0.0	0.0	0.0
2013-02-01	0.9442471100363123	0.567070004899777	0.0	0.22449319127423156	0.5116279069767415	0.6125	0.9854425171072134	0.9834871540956469	0.6349860070635606	0.9739022526346681	0.0	0.0	0.0	0.0
2013-03-01	0.9532599290941328	0.5653320357650437	0.29198295253979106	0.29248739727312545	0.5116279069767415	0.5999999999999999	0.9910375869147181	0.992520023170534	0.24716895130705616	0.953062076468007	0.0	0.0	0.0	0.0
2013-04-01	0.9564144500098538	0.610553865165794	0.5678432904176471	0.21116156421059717	0.5116279069767415	0.5999999999999999	0.9904246058770324	0.9915433559460384	0.28136451627527614	0.9552985360150279	0.0	0.0	0.0	0.0
2013-05-01	0.953804475346243	0.6103085610727544	0.481001765027035	0.24124031549036706	0.5348837209302317	0.5874999999999999	0.9887935832701523	0.9889251784044156	0.39935182972145283	0.9613194141187007	0.0	0.0	0.0	0.0
2013-06-01	0.9510739672296635	0.6100635826338496	0.39021257295902845	0.27097716064704586	0.5348837209302317	0.5874999999999999	0.987087795050647	0.9861863658230374	0.4918638127890506	0.9676185898792923	0.0	0.0	0.0	0.0
2013-07-01	0.9601374899491828	0.6974795711967068	0.5196475707404022	0.3198110303151409	0.5581395348837184	0.575	0.9881053581659668	0.9878384110730154	0.4719810427311055	0.9637948380358665	0.0	0.0	0.0	0.0
2013-08-01	0.9595838633621335	0.6968129332185354	0.5011210679502497	0.26531759383901204	0.5581395348837184	0.5625	0.9877626222997095	0.9872971156652424	0.4921920362000497	0.965027867173961	0.0	0.0	0.0	0.0
2013-09-01	0.9616430221932506	0.6961534559847499	0.5683048732650815	0.1881133442388087	0.5348837209302317	0.55	0.9890421040097508	0.9893712859594127	0.3976005690238599	0.9602308122521267	0.0	0.0	0.0	0.0
2013-10-01	0.9559083408223622	0.6315432234155326	0.3687575227793802	0.2650155961942579	0.5348837209302317	0.5249999999999999	0.9875666199293575	0.987003453210501	0.4050553748719518	0.9656751792246812	0.0	0.0	0.0	0.0
2013-11-01	0.9561418152735276	0.6309561555349931	0.3750718556133114	0.2810650761241986	0.5348837209302317	0.5125	0.987702921132597	0.9872342676239728	0.46667314549690636	0.9651282623410788	0.0	0.0	0.0	0.0
2013-12-01	0.9553594689947427	0.630371587927539	0.34806805702032	0.3183025112001663	0.5348837209302317	0.5	0.9872085799073747	0.9864481939841316	0.504271433281398	0.9669260016326096	0.0	0.0	0.0	0.0
2014-01-01	0.9449479248011877	0.5753071338438696	0.22389572236312819	0.35302025580013274	0.5348837209302317	0.47500000000000003	0.9861770478208924	0.9890846334173907	0.493934346505972	0.9665405811298221	0.0	0.0	0.0	0.0
2014-02-01	0.9472959887678224	0.5746522108494447	0.30015548147082816	0.2234761697010857	0.5581395348837184	0.46249999999999997	0.9876522911872356	0.9914521043086956	0.43168509604437666	0.9610381658735081	0.0	0.0	0.0	0.0
2014-03-01	0.9446895817938077	0.5739948255521933	0.21389832873263032	0.2886436707429185	0.5813953488372068	0.43750000000000006	0.9860516186480738	0.988860270964902	0.47597168180084126	0.9669709174555586	0.0	0.0	0.0	0.0
2014-04-01	0.963975145271776	0.7839640462113732	0.48446544201920355	0.19253550497932076	0.604651162790697	0.425	0.9861171669679734	0.9889550250019379	0.46760791157731196	0.9667094161832184	0.0	0.0	0.0	0.0
2014-05-01	0.9643034927532127	0.7822997002939576	0.4967719991003118	0.23810040697299142	0.6279069767441836	0.41250000000000003	0.9863576872076061	0.9893319790483861	0.46943546793793683	0.9657974574043684	0.0	0.0	0.0	0.0
2014-06-01	0.9653181749415957	0.7806647938498054	0.531570240770186	0.26309743472808683	0.6279069767441836	0.39999999999999997	0.9870238609096321	0.9903953136576772	0.44206019401307545	0.9633029987871482	0.0	0.0	0.0	0.0
2014-07-01	0.9643958728741712	0.7393061885054433	0.5476086291676187	0.32181799241564263	0.6511627906976738	0.39999999999999997	0.9865941050716117	0.9896917330738387	0.4328522352647602	0.9648830981661997	0.0	0.0	0.0	0.0
2014-08-01	0.9672934408568213	0.7385127243038488	0.6440495540442471	0.2642424956741955	0.6744186046511604	0.3875	0.9884271367132342	0.992636598306379	0.37230220777651624	0.9580503926351426	0.0	0.0	0.0	0.0
